// key	ITEM_OPTION_NAME_	ITEM_OPTION_MAX_VALUE_TYPE_
1500554	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500555	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500560	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500561	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500562	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500563	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500564	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500565	装备时，在5人巨型Boss中Tap Skill伤害增加{value}	
1500650	中毒闪避率增加{value}	
1500651	中毒闪避率增加{value}	
1500652	中毒闪避率增加{value}	
1500653	中毒闪避率增加{value}	
1500654	中毒闪避率增加{value}	
1500655	中毒闪避率增加{value}	
1500660	增加中毒闪避率%{value}	
1500661	增加中毒闪避率%{value}	
1500662	增加中毒闪避率%{value}	
1500663	增加中毒闪避率%{value}	
1500664	增加中毒闪避率%{value}	
1500665	增加中毒闪避率%{value}	
1500750	在5人巨型Boss中增加暴击伤害{value}	
1500751	在5人巨型Boss中增加暴击伤害{value}	
1500752	在5人巨型Boss中增加暴击伤害{value}	
1500753	在5人巨型Boss中增加暴击伤害{value}	
1500754	在5人巨型Boss中增加暴击伤害{value}	
1500755	在5人巨型Boss中增加暴击伤害{value}	
1500760	在5人巨型Boss中增加暴击伤害{value}	
1500761	在5人巨型Boss中增加暴击伤害{value}	
1500762	在5人巨型Boss中增加暴击伤害{value}	
1500763	在5人巨型Boss中增加暴击伤害{value}	
1500764	在5人巨型Boss中增加暴击伤害{value}	
1500765	在5人巨型Boss中增加暴击伤害{value}	
1500850	诅咒伤害增加{value}	
1500851	诅咒伤害增加{value}	
1500852	诅咒伤害增加{value}	
1500853	诅咒伤害增加{value}	
1500854	诅咒伤害增加{value}	
1500855	诅咒伤害增加{value}	
1500860	诅咒伤害增加{value}	
1500861	诅咒伤害增加{value}	
1500862	诅咒伤害增加{value}	
1500863	诅咒伤害增加{value}	
1500864	诅咒伤害增加{value}	
1500865	诅咒伤害增加{value}	
1500950	在PVP中伤害反射增加{value}	
1500951	在PVP中伤害反射增加{value}	
1500952	在PVP中伤害反射增加{value}	
1500953	在PVP中伤害反射增加{value}	
1500954	在PVP中伤害反射增加{value}	
1500955	在PVP中伤害反射增加{value}	
1500960	在PVP中伤害反射增加{value}	
1500961	在PVP中伤害反射增加{value}	
1500962	在PVP中伤害反射增加{value}	
1500963	在PVP中伤害反射增加{value}	
1500964	在PVP中伤害反射增加{value}	
1500965	在PVP中伤害反射增加{value}	
1501350	在PVP中乱舞之刃伤害增加{value}	
1501351	在PVP中乱舞之刃伤害增加{value}	
1501352	在PVP中乱舞之刃伤害增加{value}	
1501353	在PVP中乱舞之刃伤害增加{value}	
1501354	在PVP中乱舞之刃伤害增加{value}	
1501355	在PVP中乱舞之刃伤害增加{value}	
1501360	在PVP中乱舞之刃伤害增加{value}	
1501361	在PVP中乱舞之刃伤害增加{value}	
1501362	在PVP中乱舞之刃伤害增加{value}	
1501363	在PVP中乱舞之刃伤害增加{value}	
1501364	在PVP中乱舞之刃伤害增加{value}	
1501365	在PVP中乱舞之刃伤害增加{value}	
1501450	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501451	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501452	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501453	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501454	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501455	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501460	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501461	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501462	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501463	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501464	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501465	对抗20人巨型Boss时，Slide Skill伤害增加{value}	
1501550	在地下迷宫中增加中毒伤害{value}	
1501551	在地下迷宫中增加中毒伤害{value}	
1501552	在地下迷宫中增加中毒伤害{value}	
1501553	在地下迷宫中增加中毒伤害{value}	
1501554	在地下迷宫中增加中毒伤害{value}	
1501555	在地下迷宫中增加中毒伤害{value}	
1501560	在地下迷宫中增加中毒伤害{value}	
1501561	在地下迷宫中增加中毒伤害{value}	
1501562	在地下迷宫中增加中毒伤害{value}	
1501563	在地下迷宫中增加中毒伤害{value}	
1501564	在地下迷宫中增加中毒伤害{value}	
1501565	在地下迷宫中增加中毒伤害{value}	
1501650	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501651	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501652	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501653	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501654	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501655	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501660	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501661	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501662	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501663	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501664	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501665	对抗20人巨型Boss时，弱点Skill伤害增加{value}	
1501750	流血闪避率增加{value}	
1501751	流血闪避率增加{value}	
1501752	流血闪避率增加{value}	
1501753	流血闪避率增加{value}	
1501754	流血闪避率增加{value}	
1501755	流血闪避率增加{value}	
1501760	增加流血闪避率%{value}	
1501761	增加流血闪避率%{value}	
1501762	增加流血闪避率%{value}	
1501763	增加流血闪避率%{value}	
1501764	增加流血闪避率%{value}	
1501765	增加流血闪避率%{value}	
1501850	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501851	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501852	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501853	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501854	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501855	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501860	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501861	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501862	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501863	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501864	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1501865	装备后，在20人巨型Boss中减少{value}诅咒伤害	
1502050	在5人巨型Boss中冰冻闪避率增加{value}	
1502051	在5人巨型Boss中冰冻闪避率增加{value}	
1502052	在5人巨型Boss中冰冻闪避率增加{value}	
1502053	在5人巨型Boss中冰冻闪避率增加{value}	
1502054	在5人巨型Boss中冰冻闪避率增加{value}	
1502055	在5人巨型Boss中冰冻闪避率增加{value}	
1502060	在5人巨型Boss中冰冻闪避率增加{value}	
1502061	在5人巨型Boss中冰冻闪避率增加{value}	
1502062	在5人巨型Boss中冰冻闪避率增加{value}	
1502063	在5人巨型Boss中冰冻闪避率增加{value}	
1502064	在5人巨型Boss中冰冻闪避率增加{value}	
1502065	在5人巨型Boss中冰冻闪避率增加{value}	
1502150	在PVP中失明闪避率增加{value}	
1502151	在PVP中失明闪避率增加{value}	
1502152	在PVP中失明闪避率增加{value}	
1502153	在PVP中失明闪避率增加{value}	
1502154	在PVP中失明闪避率增加{value}	
1502155	在PVP中失明闪避率增加{value}	
1502160	在PVP中失明闪避率增加{value}	
1502161	在PVP中失明闪避率增加{value}	
1502162	在PVP中失明闪避率增加{value}	
1502163	在PVP中失明闪避率增加{value}	
1502164	在PVP中失明闪避率增加{value}	
1502165	在PVP中失明闪避率增加{value}	
1502250	在PVP中流血伤害增加{value}	
1502251	在PVP中流血伤害增加{value}	
1502252	在PVP中流血伤害增加{value}	
1502253	在PVP中流血伤害增加{value}	
1502254	在PVP中流血伤害增加{value}	
1502255	在PVP中流血伤害增加{value}	
1502260	在PVP中流血伤害增加{value}	
1502261	在PVP中流血伤害增加{value}	
1502262	在PVP中流血伤害增加{value}	
1502263	在PVP中流血伤害增加{value}	
1502264	在PVP中流血伤害增加{value}	
1502265	在PVP中流血伤害增加{value}	
1502350	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502351	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502352	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502353	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502354	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502355	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502360	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502361	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502362	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502363	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502364	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502365	在5人巨型Boss中，Slide Skill暴击伤害增加{value}	在副本中，Slide Skill暴击伤害增加{value}
1502550	对抗20人巨型Boss时，最大攻击力增加{value}	
1502551	对抗20人巨型Boss时，最大攻击力增加{value}	
1502552	对抗20人巨型Boss时，最大攻击力增加{value}	
1502553	对抗20人巨型Boss时，最大攻击力增加{value}	
1502554	对抗20人巨型Boss时，最大攻击力增加{value}	
1502555	对抗20人巨型Boss时，最大攻击力增加{value}	
1502560	对抗20人巨型Boss时，最大攻击力增加{value}	
1502561	对抗20人巨型Boss时，最大攻击力增加{value}	
1502562	对抗20人巨型Boss时，最大攻击力增加{value}	
1502563	对抗20人巨型Boss时，最大攻击力增加{value}	
1502564	对抗20人巨型Boss时，最大攻击力增加{value}	
1502565	对抗20人巨型Boss时，最大攻击力增加{value}	
1502950	装备时，获得持续回复量增加{value}	
1502951	装备时，获得持续回复量增加{value}	
1502952	装备时，获得持续回复量增加{value}	
1502953	装备时，获得持续回复量增加{value}	
1502954	装备时，获得持续回复量增加{value}	
1502955	装备时，获得持续回复量增加{value}	
1502960	装备时，获得持续回复量增加{value}	
1502961	装备时，获得持续回复量增加{value}	
1502962	装备时，获得持续回复量增加{value}	
1502963	装备时，获得持续回复量增加{value}	
1502964	装备时，获得持续回复量增加{value}	
1502965	装备时，获得持续回复量增加{value}	
1503050	在5人巨型Boss中Slide Skill伤害增加{value}	
1503051	在5人巨型Boss中Slide Skill伤害增加{value}	
1503052	在5人巨型Boss中Slide Skill伤害增加{value}	
1503053	在5人巨型Boss中Slide Skill伤害增加{value}	
1503054	在5人巨型Boss中Slide Skill伤害增加{value}	
1503055	在5人巨型Boss中Slide Skill伤害增加{value}	
1503060	在5人巨型Boss中Slide Skill伤害增加{value}	
1503061	在5人巨型Boss中Slide Skill伤害增加{value}	
1503062	在5人巨型Boss中Slide Skill伤害增加{value}	
1503063	在5人巨型Boss中Slide Skill伤害增加{value}	
1503064	在5人巨型Boss中Slide Skill伤害增加{value}	
1503065	在5人巨型Boss中Slide Skill伤害增加{value}	
1503150	装备时，在PVP中发动攻击时吸收{value} HP	
1503151	装备时，在PVP中发动攻击时吸收{value} HP	
1503152	装备时，在PVP中发动攻击时吸收{value} HP	
1503153	装备时，在PVP中发动攻击时吸收{value} HP	
1503154	装备时，在PVP中发动攻击时吸收{value} HP	
1503155	装备时，在PVP中发动攻击时吸收{value} HP	
1503160	装备时，在PVP中发动攻击时吸收{value} HP	
1503161	装备时，在PVP中发动攻击时吸收{value} HP	
1503162	装备时，在PVP中发动攻击时吸收{value} HP	
1503163	装备时，在PVP中发动攻击时吸收{value} HP	
1503164	装备时，在PVP中发动攻击时吸收{value} HP	
1503165	装备时，在PVP中发动攻击时吸收{value} HP	
1503350	击败敌人后回复{value}HP	
1503351	击败敌人后回复{value}HP	
1503352	击败敌人后回复{value}HP	
1503353	击败敌人后回复{value}HP	
1503354	击败敌人后回复{value}HP	
1503355	击败敌人后回复{value}HP	
1503360	击败敌人后回复{value}HP	
1503361	击败敌人后回复{value}HP	
1503362	击败敌人后回复{value}HP	
1503363	击败敌人后回复{value}HP	
1503364	击败敌人后回复{value}HP	
1503365	击败敌人后回复{value}HP	
1503450	在PVP中石化闪避率增加{value}	
1503451	在PVP中石化闪避率增加{value}	
1503452	在PVP中石化闪避率增加{value}	
1503453	在PVP中石化闪避率增加{value}	
1503454	在PVP中石化闪避率增加{value}	
1503455	在PVP中石化闪避率增加{value}	
1503460	在PVP中石化闪避率增加{value}	
1503461	在PVP中石化闪避率增加{value}	
1503462	在PVP中石化闪避率增加{value}	
1503463	在PVP中石化闪避率增加{value}	
1503464	在PVP中石化闪避率增加{value}	
1503465	在PVP中石化闪避率增加{value}	
1503550	装备时，减益效果闪避率{value}	
1503551	装备时，减益效果闪避率{value}	
1503552	装备时，减益效果闪避率{value}	
1503553	装备时，减益效果闪避率{value}	
1503554	装备时，减益效果闪避率{value}	
1503555	装备时，减益效果闪避率{value}	
1503560	装备时，减益效果闪避率{value}	
1503561	装备时，减益效果闪避率{value}	
1503562	装备时，减益效果闪避率{value}	
1503563	装备时，减益效果闪避率{value}	
1503564	装备时，减益效果闪避率{value}	
1503565	装备时，减益效果闪避率{value}	
1503650	对抗20人巨型Boss时，最大攻击力增加{value}	
1503651	对抗20人巨型Boss时，最大攻击力增加{value}	
1503652	对抗20人巨型Boss时，最大攻击力增加{value}	
1503653	对抗20人巨型Boss时，最大攻击力增加{value}	
1503654	对抗20人巨型Boss时，最大攻击力增加{value}	
1503655	对抗20人巨型Boss时，最大攻击力增加{value}	
1503660	对抗20人巨型Boss时，最大攻击力增加{value}	
1503661	对抗20人巨型Boss时，最大攻击力增加{value}	
1503662	对抗20人巨型Boss时，最大攻击力增加{value}	
1503663	对抗20人巨型Boss时，最大攻击力增加{value}	
1503664	对抗20人巨型Boss时，最大攻击力增加{value}	
1503665	对抗20人巨型Boss时，最大攻击力增加{value}	
1503750	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503751	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503752	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503753	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503754	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503755	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503760	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503761	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503762	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503763	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503764	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1503765	对抗20人巨型Boss时，装备后Slide Skill伤害增加{value}	对抗世界BOSS时，装备后Slide Skill伤害增加{value}
1504050	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504051	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504052	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504053	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504054	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504055	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504060	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504061	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504062	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504063	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504064	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504065	对抗20人巨型Boss时，装备者最大攻击力增加{value}	
1504150	5人巨型Boss中弱点Skill最终伤害{value}	
1504151	5人巨型Boss中弱点Skill最终伤害{value}	
1504152	5人巨型Boss中弱点Skill最终伤害{value}	
1504153	5人巨型Boss中弱点Skill最终伤害{value}	
1504154	5人巨型Boss中弱点Skill最终伤害{value}	
1504155	5人巨型Boss中弱点Skill最终伤害{value}	
1504160	5人巨型Boss中弱点Skill最终伤害{value}	
1504161	5人巨型Boss中弱点Skill最终伤害{value}	
1504162	5人巨型Boss中弱点Skill最终伤害{value}	
1504163	5人巨型Boss中弱点Skill最终伤害{value}	
1504164	5人巨型Boss中弱点Skill最终伤害{value}	
1504165	5人巨型Boss中弱点Skill最终伤害{value}	
1504450	装备时，在PvP中增加Skill量表充能速度{value}	
1504451	装备时，在PvP中增加Skill量表充能速度{value}	
1504452	装备时，在PvP中增加Skill量表充能速度{value}	
1504453	装备时，在PvP中增加Skill量表充能速度{value}	
1504454	装备时，在PvP中增加Skill量表充能速度{value}	
1504455	装备时，在PvP中增加Skill量表充能速度{value}	
1504460	装备时，在PvP中增加Skill量表充能速度{value}	
1504461	装备时，在PvP中增加Skill量表充能速度{value}	
1504462	装备时，在PvP中增加Skill量表充能速度{value}	
1504463	装备时，在PvP中增加Skill量表充能速度{value}	
1504464	装备时，在PvP中增加Skill量表充能速度{value}	
1504465	装备时，在PvP中增加Skill量表充能速度{value}	
1504550	在5人巨型Boss装备时，最大攻击力增加{value}	
1504551	在5人巨型Boss装备时，最大攻击力增加{value}	
1504552	在5人巨型Boss装备时，最大攻击力增加{value}	
1504553	在5人巨型Boss装备时，最大攻击力增加{value}	
1504554	在5人巨型Boss装备时，最大攻击力增加{value}	
1504555	在5人巨型Boss装备时，最大攻击力增加{value}	
1504560	在5人巨型Boss装备时，最大攻击力增加{value}	
1504561	在5人巨型Boss装备时，最大攻击力增加{value}	
1504562	在5人巨型Boss装备时，最大攻击力增加{value}	
1504563	在5人巨型Boss装备时，最大攻击力增加{value}	
1504564	在5人巨型Boss装备时，最大攻击力增加{value}	
1504565	在5人巨型Boss装备时，最大攻击力增加{value}	
1504650	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504651	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504652	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504653	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504654	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504655	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504660	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504661	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504662	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504663	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504664	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504665	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1504850	装备时，在PvP中增加Skill量表充能速度{value}	
1504851	装备时，在PvP中增加Skill量表充能速度{value}	
1504852	装备时，在PvP中增加Skill量表充能速度{value}	
1504853	装备时，在PvP中增加Skill量表充能速度{value}	
1504854	装备时，在PvP中增加Skill量表充能速度{value}	
1504855	装备时，在PvP中增加Skill量表充能速度{value}	
1504860	装备时，在PvP中增加Skill量表充能速度{value}	
1504861	装备时，在PvP中增加Skill量表充能速度{value}	
1504862	装备时，在PvP中增加Skill量表充能速度{value}	
1504863	装备时，在PvP中增加Skill量表充能速度{value}	
1504864	装备时，在PvP中增加Skill量表充能速度{value}	
1504865	装备时，在PvP中增加Skill量表充能速度{value}	
1504950	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504951	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504952	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504953	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504954	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504955	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504960	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504961	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504962	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504963	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504964	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1504965	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1505150	对抗20人巨型Boss时，最大防御力增加{value}	
1505151	对抗20人巨型Boss时，最大防御力增加{value}	
1505152	对抗20人巨型Boss时，最大防御力增加{value}	
1505153	对抗20人巨型Boss时，最大防御力增加{value}	
1505154	对抗20人巨型Boss时，最大防御力增加{value}	
1505155	对抗20人巨型Boss时，最大防御力增加{value}	
1505160	对抗20人巨型Boss时，最大防御力增加{value}	
1505161	对抗20人巨型Boss时，最大防御力增加{value}	
1505162	对抗20人巨型Boss时，最大防御力增加{value}	
1505163	对抗20人巨型Boss时，最大防御力增加{value}	
1505164	对抗20人巨型Boss时，最大防御力增加{value}	
1505165	对抗20人巨型Boss时，最大防御力增加{value}	
1505850	装备后，在太空漫步中减益效果闪避率增加{value}	
1505851	装备后，在太空漫步中减益效果闪避率增加{value}	
1505852	装备后，在太空漫步中减益效果闪避率增加{value}	
1505853	装备后，在太空漫步中减益效果闪避率增加{value}	
1505854	装备后，在太空漫步中减益效果闪避率增加{value}	
1505855	装备后，在太空漫步中减益效果闪避率增加{value}	
1505860	装备后，在太空漫步中减益效果闪避率增加{value}	
1505861	装备后，在太空漫步中减益效果闪避率增加{value}	
1505862	装备后，在太空漫步中减益效果闪避率增加{value}	
1505863	装备后，在太空漫步中减益效果闪避率增加{value}	
1505864	装备后，在太空漫步中减益效果闪避率增加{value}	
1505865	装备后，在太空漫步中减益效果闪避率增加{value}	
1506050	装备时，回复量增加{value}	
1506051	装备时，回复量增加{value}	
1506052	装备时，回复量增加{value}	
1506053	装备时，回复量增加{value}	
1506054	装备时，回复量增加{value}	
1506055	装备时，回复量增加{value}	
1506060	装备时，回复量增加{value}	
1506061	装备时，回复量增加{value}	
1506062	装备时，回复量增加{value}	
1506063	装备时，回复量增加{value}	
1506064	装备时，回复量增加{value}	
1506065	装备时，回复量增加{value}	
1506150	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506151	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506152	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506153	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506154	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506155	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506160	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506161	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506162	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506163	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506164	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506165	在5人巨型Boss中Slide Skill暴击伤害增加{value}	
1506250	装备时，在PVP中最终暴击增加{value}	
1506251	装备时，在PVP中最终暴击增加{value}	
1506252	装备时，在PVP中最终暴击增加{value}	
1506253	装备时，在PVP中最终暴击增加{value}	
1506254	装备时，在PVP中最终暴击增加{value}	
1506255	装备时，在PVP中最终暴击增加{value}	
1506260	装备时，在PVP中最终暴击增加{value}	
1506261	装备时，在PVP中最终暴击增加{value}	
1506262	装备时，在PVP中最终暴击增加{value}	
1506263	装备时，在PVP中最终暴击增加{value}	
1506264	装备时，在PVP中最终暴击增加{value}	
1506265	装备时，在PVP中最终暴击增加{value}	
1506350	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506351	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506352	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506353	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506354	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506355	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506360	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506361	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506362	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506363	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506364	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506365	对抗20人巨型Boss时，装备者的所有Skill伤害增加{value}	
1506450	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506451	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506452	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506453	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506454	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506455	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506460	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506461	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506462	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506463	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506464	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1506465	在5人巨型Boss中装备时，增加{value}Tap Skill伤害	在副本中装备时，增加{value}Tap Skill伤害
1507050	在PvP中增加{value}睡眠闪避率	
1507051	在PvP中增加{value}睡眠闪避率	
1507052	在PvP中增加{value}睡眠闪避率	
1507053	在PvP中增加{value}睡眠闪避率	
1507054	在PvP中增加{value}睡眠闪避率	
1507055	在PvP中增加{value}睡眠闪避率	
1507060	在PvP中增加{value}睡眠闪避率	
1507061	在PvP中增加{value}睡眠闪避率	
1507062	在PvP中增加{value}睡眠闪避率	
1507063	在PvP中增加{value}睡眠闪避率	
1507064	在PvP中增加{value}睡眠闪避率	
1507065	在PvP中增加{value}睡眠闪避率	
1507150	在5人巨型Boss装备时，最大攻击力增加{value}	
