// key	CHARACTER_PROFILE_DESC_
c110_interest	Tu veux dire que tu es mon maître ?
c110_like	Fais ce que je te dis.
c110_love	On va se déchaîner !\T'es prêt ?
c110_profile	Flins tient son nom du dieu slave de la mort\et est né d'un pacte avec un jeune homme lâche.\Il est le seul Child de la démone Ziva.\Il a essayé de la forcer à devenir Reine des démons, malgré son abandon lors du concours.\Ces opinions incompatibles ont mené à leur séparation.\Cependant, ses sentiments pour elle n'ont pas changé\et il a décidé de la protéger à sa façon, en secret.
c112_interest	Les démons sont mes ennemis !
c112_like	Puis-je réellement faire confiance à un démon ?
c112_love	Pour l'instant, je vais mettre ton pouvoir à profit.
c112_profile	Ce Child porte le nom d'Elias, l'alchimiste qui a compris la vérité de ce monde. Il est né lorsque son passeur de pacte a négocié à contrecœur un pacte pour sauver sa sœur, qui était tombée dans les griffes d'un démon. Aujourd'hui encore, il doute de sa propre existence parce qu'il la doit à un misérable maudit.\Il a des sentiments conflictuels pour Yaga à cause de la relation entre leurs deux passeurs de pacte.
c115_interest	Que penses-tu de moi ?
c115_like	N'aie crainte. Tu es un idiot, après tout.
c115_love	Je maîtrise bien les morceaux tristes, n'est-ce pas ?
c115_profile	Née de l'âme d'une fille décédée, Sonnet a subi un traumatisme tel qu'elle ne chante désormais plus que des hymnes funéraires.\Son nom évoque un type de poésie qui a rencontré le succès et qui a été formalisé en Europe.\Bien qu'elle soit triste, solennelle et constamment déprimée, elle a beaucoup d'affection pour Cù-Sith, qu'elle connaît grâce à sa passeuse de pacte.
c117_interest	Je ne fais pas confiance aux démons.\Par contre, je vais me servir de ton pouvoir.
c117_like	Un démon non démoniaque... Intéressant.
c117_love	Je suis vraiment une amie, pour toi ?
c117_profile	Née d'une adoratrice des démons, Yaga porte le nom de la sorcière qui s'est servie de son pouvoir maudit pour accomplir des miracles.\Elle considère les démons comme des sources d'énergie et ne sait pas très bien que penser du jeune maître, qui est décidément très humain.\Elle n'apprécie guère Elias, car il exploite la puissance des démons alors qu'il la méprise.
c120_interest	Je ne crois pas... me sentir seule.
c120_like	Je n'aime pas me battre.
c120_love	Sois heureux !
c120_profile	Née d'une fillette qui adore les fleurs, Flore a justement été baptisée du nom de la déesse des fleurs. Elle est si adorable qu'il est impossible de ne pas l'aimer. Allez-y, essayez, pour voir. Irrésistible, n'est-ce pas ? Bref, elle déteste le combat et le conflit en général. Elle préfère s'entourer de jolies fleurs et militer pour la paix. Elle entretient régulièrement un parterre de fleurs avec sa passeuse de pacte et est particulièrement reconnaissante à son amie, Cynthia, de protéger ses précieux bourgeons à sa place.
c121_interest	Quel démon simplet.
c121_like	Tu es peut-être plus sympa que je croyais.
c121_love	On devrait jouer ensemble, un jour.
c121_profile	Né d'un artiste qui rêvait de devenir le plus grand musicien au monde, Muse emprunte naturellement son nom à la déesse de la divine inspiration.\Muse aime participer à des discussions philosophiques et s'entend bien avec les Childs qui apprécient sa musique. Il considère Melpomène, qui l'admire en tant que mentor, comme un membre de sa famille.
c122_interest	Tu as été généreux envers moi, démon.
c122_like	La prochaine fois,\laisse cette demi-portion\à la maison.
c122_love	Je n'ai aucune pitié envers ceux qui\veulent s'emparer de mon trésor.\Peu importe de qui il s'agit.
c122_profile	Samaël est une démone qui adore les choses brillantes.\Elle est venue dans le Royaume des mortels pour collecter des trésors uniques.\Bien qu'elle soit forte, le concours du Roi des démons ne l'intéresse pas.\Elle préfère passer ses journées à accumuler des babioles sur son île.\Mais un jour, Lan Fei lui demanda de l'aide pour vendre des coffres au trésor.\Elle se lança dans cette entreprise dans les Ténèbres.
c123_interest	Tu travailles pour moi, non ? Alors montre-le !
c123_like	Tu te prends pour qui ? Mon patron ?\Fais ce qu'on te demande !
c123_love	Tu travailles pour moi, non ?\Alors reconnais ma grandeur !
c123_profile	Dans la vie professionnelle, il n'y a rien de pire que d'être tourmenté par un patron qui est plus démon qu'humain.\Baphomet était née pour devenir un patron dont tout le monde reconnaîtrait la magnificence, mais elle a fini par devenir un Child qui fait des propositions insensées et qui exige que ses "subalternes" s'en chargent.\Ce qu'elle veut plus que tout, c'est que ses propres talents soient reconnus et salués, mais à ce rythme, on n'est pas sortis de l'auberge...\Votre entreprise a-t-elle un Baphomet aussi ?
c124_interest	Tu te comportes comme un idiot...
c124_like	Tu n'as pas peur ?
c124_love	Tu as besoin de mon aide ?\D'accord, mais juste pour cette fois.
c124_profile	Ève est l'une des prétendantes les plus prometteuses du concours du Roi des démons. Jusqu'ici, elle n'a pas pu tenir ses promesses à cause de son terrible sens de l'orientation.\Ève porte le nom de la toute première femme et, par coïncidence, elle est également la première démone que le jeune maître rencontre pendant son aventure.\Bien qu'elle semble toujours être à la ramasse, elle est impitoyable et mieux vaut ne pas plaisanter avec elle.
c125_interest	Grâce au pouvoir\que le maître m'a donné !
c125_like	J'ai pense encore\à Roussalka, aujourd'hui...
c125_love	Je protégerai Roussalka !\
c125_profile	Attis, un Child ayant emprunté le nom du charmant héros d'une tragédie\de la mythologique grecque.\C'est un Child pur qui a juré son amour sur son épée,\probablement car son passeur de pacte souhaitait être assez puissant pour protéger Roussalka.\Tout comme celui-ci, il a des sentiments pour elle,\mais pense à tort que cette dernière aime son maître.
c126_interest	La solitude n'est pas honteuse !
c126_like	Vous avez aussi vos bons côtés, Maître !
c126_love	J'ai beaucoup d'amour pour vous, Maître !
c126_profile	Née du cœur brisé d'une jeune fille, Salmacis porte le nom de la naïade qui souffrait d'un amour non réciproque.\Elle ne désire qu'une seule chose : l'amour, éternel et immuable.\Lorsque Salmacis ne répand pas l'amour et les encouragements, elle se préoccupe de Bastet, une solitaire qui ne fait confiance à personne.
c127_interest	Ce n'est pas à moi de choisir à qui j'accorde ma confiance ?
c127_like	Un démon simple et pur...
c127_love	Je pourrais essayer de croire en toi...
c127_profile	Une jeune fille qui avait peur de la mort s'en est remise à un démon pour l'éviter. Le Child qui en a résulté, né du désir de sa passeuse de pacte d'être protégée contre tout, a adopté le nom de Bastet, d'après la déesse gardienne d'Égypte.\Puisqu'elle ne fait confiance à personne, elle ne se confie jamais, même à ses alliés. Sa spécialité consiste à sa cacher dans l'ombre des autres. Personne ne sait comment elle y parvient.
c130_interest	Qu'est-ce qu'un philistin comme toi connaît à la musique ?
c130_like	Donne-moi l'inspiration comme le démon que tu es !
c130_love	Je t'écrirai une chanson.
c130_profile	Génie est une compositrice prodige et crispée qui tire son nom du dieu gardien ainsi que de son propre talent immense.\Elle peut déchirer des dizaines (voire des centaines) de partitions avant d'arriver à la symphonie parfaite.\Elle tente de s'inspirer de la nature démoniaque du jeune maître pour sa prochaine œuvre, mais en toute honnêteté, il est loin d'être une muse. Quant aux autres Childs, elle ne daigne même pas essayer de faire leur connaissance s'ils n'ont pas une oreille pour la musique.
c132_interest	Oui... Tu me ressembles beaucoup.
c132_like	Tu as l'esprit plus ouvert que je le croyais.
c132_love	Pourquoi ne pas essayer de devenir un Roi des démons fainéant ?
c132_profile	Un Child né uniquement du désir de passer chaque jour dans un hédonisme complet.\"Quelle est la chose la plus amusante que je puisse faire en ce moment même ?" Telle fut la pensée qui donna naissance à Midas, qui emprunte naturellement le nom du roi qui désirait que tout ce qu'il touchât se transforme en or.\Midas déteste les pensées sérieuses ou ennuyeuses et ne vit qu'au jour le jour. Il préfère généralement la solitude, mais fréquente toutefois Osiris, qu'il connaît en raison de la relation qu'entretiennent leurs passeurs de pacte.
c133_interest	Vous êtes trop naïf pour être un démon.
c133_like	Vous êtes motivé, maintenant, M. Démon ?
c133_love	Vous êtes réellement naïf...
c133_profile	Née du désir de sa passeuse de pacte d'être adorée par tous, Titania porte le nom de la légendaire reine des fées.\Presque tous les Childs savent que l'une de ses occupations favorites est de jouer des tours aux gens qu'elle juge naïfs. Peu, en revanche, savent que c'est sa façon d'exprimer son affection.
c135_interest	Tu n'as pas une goutte de sang de guerrier dans le corps.
c135_like	Je te protégerai.
c135_love	N'aie crainte. Je promets de te protéger.
c135_profile	Valkyrie est convaincue que la puissance est nécessaire pour protéger ses êtres aimés. Elle a choisi le nom des guerrières ailées qui guident les âmes valeureuses vers le Valhalla.\Bien que son corps souple et agile puisse sembler délicat, elle possède une force incroyable.\Elle s'est prise de pitié pour le jeune maître et considère qu'il est de son devoir de le protéger.
c139_interest	Bonjour, Maître...
c139_like	Je me demande si je trouverai un jour\le lieu de mes souvenirs...
c139_love	Mon apparence ne pose pas de problème...?
c139_profile	Née du désir de rester la même, Pomone emprunte son nom à la nymphe qui a vécu paisiblement sa vie sans se préoccuper des autres. Pour une raison inconnue, elle ne parvient pas à se souvenir d'un lieu autrefois gravé dans sa mémoire et espère un jour le retrouver. Bien qu'elle soit un peu longue à la détente et peu vive en général, elle sait qui elle est, ce qu'elle désire et refuse de compromettre ses principes. Pomone voit le jeune maître comme "le mec qui traîne toujours avec les super succubes".
c140_interest	Si tu me vexes, tu ne vivras pas assez longtemps pour le regretter.
c140_like	Je serai forte et je te protégerai.
c140_love	Le Roi des démons ? Je me demande ce que ça va donner.
c140_profile	Nodens se qualifie elle-même de gardienne de la justice. Elle porte le nom du dieu qui pourchassait les adorateurs de dieux malveillants et hérite du désir de sa passeuse de pacte de corriger tous les torts.\Bien qu'elle soit née d'un démon, elle considère les démons comme la négation de tous les principes qu'elle affectionne. C'est pourquoi elle scrute les moindres faits et gestes du jeune maître pour s'assurer qu'il ne commette pas de transgression.\Le dragon qui la suit partout s'appelle Nocturne famélique.\Elle connaît Astarté en raison de la relation compliquée entre leurs deux passeuses de pacte, et a une forte aversion pour elle à cause de son penchant pour la provocation gratuite.
c141_interest	Démon sans cœur...
c141_like	Est-ce que... tu te sens seul ?
c141_love	Je te montrerai que l'amour peut être fantastique !
c141_profile	Née d'une fille qui souffrait profondément d'un amour sans retour, Amor porte, évidemment, le nom du dieu de l'amour.\À l'inverse de sa passeuse de pacte, qui est profondément indécise, Amor exprime ses pensées sans retenue. Elle se sent obligée d'aider les autres Childs qui souffrent eux-mêmes d'un amour sans retour, notamment Valkyrie, qu'elle croit (à tort) touchée de ce mal.
c142_interest	Hmm ? Tu as dit quelque chose ?
c142_like	Je ne rêve pas... ?
c142_love	Quand je suis à tes côtés, c'est comme un rêve...
c142_profile	Effrayée par la réalité, Hypnos est née du désir de s'échapper dans le monde des rêves. C'est la raison pour laquelle elle a adopté le nom du dieu du sommeil... Ça et sa tendance à dormir la plupart du temps.\Ayant passé la majeure partie de sa vie, voire sa vie entière, à moitié endormie, elle ne distingue plus les rêves de la réalité.\Le jeune maître et sa passeuse de pacte aimeraient tous deux vivre ensemble dans ses rêves.
c144_interest	Tu n'es qu'un magicien de troisième zone...
c144_like	Tu sais flatter ton monde...
c144_love	On va donner un coup de fouet au Royaume infernal !
c144_profile	Le souhait fervent d'une jeune fille de rendre quelqu'un heureux l'a poussée à invoquer un démon.\"Tout le monde aime les bonnes surprises, pas vrai ?" C'est pourquoi elle utilise des magies diverses pour tenter de surprendre ses amis, mais c'est à chaque fois un échec.\Médée porte le nom de la célèbre sorcière et voit le jeune maître comme un magicien à la manque sans aucun talent.
c147_interest	Dégage !
c147_like	Qu'est-ce qui m'a pris de passer un pacte avec ce type ?\Maintenant, je peux même plus le tuer.
c147_love	Prends-en de la graine ! Voilà comment on se bat !
c147_profile	Le nom de ce Child représente l'absence totale d'hésitation dont son passeur de pacte a fait preuve en négociant avec un démon pour arriver à ses fins. Inutile de dire que Baal ne recule devant rien pour obtenir ce qu'il veut.\Il n'a aucun problème à s'en prendre à quiconque provoque sa colère, même s'ils sont ses alliés... à une exception notable. Pour une raison inconnue, il écoute Mona sans jamais rechigner.
c148_interest	Un type pitoyable comme toi se prend pour un démon ?
c148_like	Je peux peut-être me servir de toi...
c148_love	Il faut croire que les démons méritent bien leur réputation.
c148_profile	Inanna porte le nom de la déesse de la guerre pour symboliser son tempérament sauvage et rebelle. Elle rêve de devenir la méchante la plus détestable de ce monde. Toutefois, pour y arriver, elle a besoin de pouvoir. C'est pour cela qu'elle a accepté de collaborer avec le jeune maître pour le moment. Malheureusement pour elle, la simple vantardise et une férocité effrénée ne suffiront probablement pas à réaliser ses rêves. Il s'avère qu'elle s'entend à merveille avec les autres Childs qui ont des ambitions néfastes.
c149_interest	Je veux que tu saches ce que je ressens.
c149_like	Tu veux bien m'écouter ?
c149_love	Ouais, merci...
c149_profile	"Mes sentiments ne font que grandir, pourquoi suis-je incapable de les exprimer ?" C'est cette pensée qui a poussé ce Child à adopter le nom de Roussalka, originellement celui de la sirène qui ne pouvait plus avouer son amour car elle avait perdu la voix. Même si Roussalka peut parler, elle est si timide qu'elle paraît muette. Avouer son amour à la personne qu'elle désire ? Au point où elle en est, il vaudrait mieux demander la lune. Malgré tout, elle reste vaillante et apprend à exprimer ses sentiments grâce à l'aide du jeune maître.
c152_interest	Tu m'ennuies.
c152_like	J'ai envie de m'amuser !
c152_love	Si tu ne veux pas devenir le Roi des démons, tu préférerais aller quelque part avec moi ?
c152_profile	Un Child né d'une vie entravée par la corvée sans âme connue sous le nom de "travail à temps partiel". Elle se fait appeler Hébé, d'après la déesse du printemps, car sa passeuse de pacte rêve de profiter au maximum du printemps de la vie (autrement dit, de sa jeunesse).\Un peu étourdie, ses rares pensées se résument toujours à une seule question : "Qu'est-ce que je peux faire pour m'amuser ?"\Grâce au passé commun de leurs passeurs de pacte, elle est le seul Child capable de manipuler Hermod pour qu'il fasse ses quatre volontés.
c153_interest	Espèce de lâche ! Tu n'es pas un vrai démon !
c153_like	Du nerf ! Le monde nous attend !
c153_love	Emmène-moi au Royaume infernal !
c153_profile	Épona l'aventureuse aime se balader sans objectif précis. Elle a adopté le nom de la déesse des chevaux car elle aime visiter de nombreux lieux et qu'elle ne reste jamais très longtemps au même endroit. Elle a passé un pacte car elle désirait visiter le Royaume infernal, mais maintenant qu'elle a constaté à quel point le jeune maître est paresseux, elle espère ne pas entreprendre ce voyage de sitôt. Ses deux buts sont de conquérir l'ultime frontière (le Royaume infernal) et de cartographier un endroit unique au monde.
c154_interest	On ne s'était pas vus depuis longtemps.\Tu n'as pas oublié, quand même ?
c154_like	Il y a bien trop d'exceptions.\Ferme les yeux, je te prie.
c154_love	Si ton objectif est de devenir le Roi des démons, je t'aiderai par tous les moyens.
c154_profile	Thot porte le nom du dieu de la sagesse et de la justice. À l'inverse de son passeur de pacte, qui a des liens avec une organisation criminelle alors qu'il est inspecteur de police, il désire préserver l'ordre et la justice sans aucune concession. Ainsi Thot doit-il se comporter.\Il surveille en permanence Tiamat, qui s'évertue à lui faire des misères dès qu'elle le peut.\Ce qu'il déteste par-dessus tout... c'est la chambre du jeune maître, ce qui est parfaitement compréhensible. Vous avez vu un peu ce bazar ?
c155_interest	Elle considère le Maître comme son manager.
c155_like	Elle considère le Maître comme son fan le plus avide.
c155_love	Elle considère le Maître comme son fan le plus précieux.
c155_profile	Voilà dix ans qu'elle a fait ses débuts. Maintenant, elle passe pour une grand-mère auprès des groupes féminins. Le vrai problème n'est pas tant son âge que le fait qu'elle n'a jamais su chanté, ni jamais appris.\Sa réputation est au plus bas, et son agence l'abandonne. Alors qu'elle noie son chagrin, sa voix mélancolique attire l'attention d'un démon.\ "Waouh, elle chante super faux !" Son histoire triste émeut le Maître, qui la recrute. Arrivera-t-elle a percer ?
c156_interest	Chacun devrait adorer les enfants.
c156_like	Tu es un garçon, n'est-ce pas ?\Agis en tant que tel.
c156_love	Ça me rappelle des souvenirs.
c156_profile	Ce Child a adopté le nom d'Élisabeth Báthory, qui a inspiré des légendes sur les vampires.\Sa passeuse de pacte a un secret inconnu même des démons. C'est une reine qui émet une aura d'élégance et de raffinement. De temps en temps, elle détecte une "odeur nostalgique", sans que personne ne sache ce que cela signifie.\Son souhait est de devenir immortelle.
c158_interest	Tu es un très bon ami.
c158_like	Au fait...\tu as une copine ?
c158_love	Ouais, après tout, je préfère les playboys !\Désolée ! Ça t'élimine d'office !
c158_profile	Un Child né d'une jeune femme malheureuse en amour.\Produit du vœu de sa passeuse de pacte d'être chérie, elle a été baptisée du nom de <Naïade>, la nymphe aquatique qui capture les hommes séduisants et les entraîne dans l'eau. Naturellement, elle aime les playboys. Dès qu'elle voit un beau gosse, elle fonce droit sur lui.\C'est à l'apogée de cette passion qu'elle incarne parfaitement la nature de la naïade.
c159_interest	Ève...
c159_like	C'est pénible.
c159_love	Tellement insignifiant.
c159_profile	Une démone éperdument amoureuse qui semble avoir oublié\la promesse faite à Ève, selon laquelle l'une d'entre elles deviendrait Reine. Experte en déguisement,\elle peut facilement duper les exorcistes.\Elle vénère le mystérieux démon Loki et ses sentiments pour lui\se rapprochent davantage du zèle religieux que de l'affection.\Il faudra attendre de voir comment ces sentiments évoluent.\
c164_interest	Hmpf !\Tu fais seulement semblant de savoir ?
c164_like	Éloigne-toi de moi !
c164_love	N'approche pas !\Je n'aime pas la façon dont tu fais battre mon cœur...
c164_profile	Un Child qui porte le nom d'Ishtar, la déesse idéale.\La camisole qu'elle porte est censée réfréner ses désirs, mais elle a en fait l'effet inverse. Au fond, elle veut laisser ces désirs s'exprimer.\Ishtar se comporte froidement avec ceux qu'elle apprécie. Elle dit détester le jeune maître, mais qui sait ce qu'elle pense réellement ?
c167_interest	Avez-vous besoin de puissance ?
c167_like	Quand je suis à vos côtés, je n'arrête pas de parler.
c167_love	Empruntons la voie des démons ensemble.
c167_profile	Un Child né d'une jeune femme forte, mais solitaire.\Elle porte le nom de Chang'e, la déesse exilée sur la lune, en hommage à la solitude de sa passeuse de pacte. Le singe qui l'accompagne s'appelle "Wukong". C'est un Child au tempérament doux et aimable. C'est peut-être pour renforcer le lien avec le jeune maître imprudent que Chang'e l'appelle "mon cher".\Son apparence cache un pouvoir immense.
c169_interest	Beurk !\Cette cuisine est immonde !
c169_like	Voulez-vous goûter un de mes chocolats ?
c169_love	S'il vous plaît...\acceptez mon amour.
c169_profile	Une vie née d'un fragment d'âme immortelle laissé par la passeuse de pacte d'Éos.\Elle a pris le nom d'Euros parce qu'il est semblable à celui d'Éos, déesse de l'aurore. Elle ressemble à Éos par certains aspects, et diffère complètement sur d'autres plans. Elle désire plus que tout exprimer sa dévotion en offrant des chocolats faits maison.\Elle s'entend bien avec Éos, peut-être parce qu'elles viennent de la même passeuse de pacte, mais elle est également proche de Goga en raison de la relation entre leurs passeuses de pacte.
c172_interest	Ce n'est pas parce que tu es un démon\que tu dois te comporter comme tel !
c172_like	Je sens la tristesse qui t'habite.
c172_love	Tu veux bien que je sois ton amie ?
c172_profile	Un Child né d'une religieuse novice qui prie pour Harlem Street.\Elle a adopté le nom de la princesse Yuna, personnage de "La Reine des fées", pour refléter l'objectif de sa passeuse de pacte de réformer Harlem Street. Elle a le cœur pur et n'agit pas comme un Child démoniaque. Elle se sent redevable au Chevalier à la Croix Rouge, qui la protège par respect pour le lien qu'entretiennent leurs passeurs de pacte.\Cette fois peut-être, elle essaiera de le protéger plutôt que l'inverse.
c173_interest	Maître ? Je sais.
c173_like	Paresseuse...\C'est comme ça qu'on me qualifierait ?
c173_love	Si c'est dur de devenir le Roi des démons,\joue plutôt avec moi.
c173_profile	"J'adore jouer !"\Ce Child est né d'une passeuse de pacte dont les valeurs juvéniles sont incompréhensibles pour les adultes.\Elle a emprunté le nom de <Daoine Sidhe> aux fées qui aiment le chant et la danse. Craignant que les adultes la réprimandent, elle fréquente seulement les jeunes Childs.\Elle ne peut pas cacher sa curiosité à l'égard de la sérieuse <Shamash>, qui est son exacte opposée.
c174_interest	Vous êtes le démon dont tout le monde parle ?
c174_like	Hé !\Vous devriez passer en direct !
c174_love	Faites de votre mieux !\Je ne m'associe qu'aux vainqueurs !
c174_profile	Dans les "Ténèbres", un endroit sans foi ni loi où se rassemblent les démons et leurs adorateurs, tout le monde connaît <A.I>, la star de Chaîne Evil.\"A.I" n'est toutefois qu'un pseudonyme ; personne ne connaît son vrai nom. Elle n'est ni humaine, ni démone, ni une adoratrice des démons. De nombreuses rumeurs courent sur sa véritable identité, mais aucune n'est crédible.\Il est probable qu'elle change complètement de personnalité une fois l'antenne rendue.
c175_interest	Je dois apprendre davantage.
c175_like	Je n'obéis qu'à mon maître.
c175_love	Mon maître deviendra le Roi des démons, il le faut.
c175_profile	Ce Child a acquis des pouvoirs démoniaques dans le but de protéger son amie, <Una>. Il a même adopté le nom de <Croix Rouge>, d'après le chevalier de "La Reine des fées", poème dont Una tire également son nom. Sa fidélité au jeune maître est très chevaleresque. Il aime Una, mais méprise <Mammon> parce que leurs passeurs de pacte sont liés par un destin tragique. Son passe-temps favori est de choisir des cadeaux pour Una.
c176_interest	C'est pitoyable.
c176_like	Ne me fais pas rire.
c176_love	Bien joué, tout le monde.
c176_profile	Le jeune maître a rencontré Eshu lorsqu'elle travaillait comme trafiquante dans l'arène clandestine des Ténèbres.\On la surnomme <le Child maudit> parce qu'elle a déjà perdu trois maîtres dans l'arène.\C'est une colérique qui n'en fait qu'à sa tête. Elle a décidé d'accompagner le jeune maître, mais qui sait si elle va vraiment y mettre du sien...
c178_interest	Nos chemins se sépareront un jour, non ?
c178_like	Bonjour. Tu ne veux pas jouer avec moi ?
c178_love	Tu es vraiment intéressant, tu sais ?
c178_profile	Un Child né d'une personne qui désirait devenir un mirage intangible.\Par respect pour sa passeuse de pacte, elle a adopté le nom <Morgane>, homonyme de la sorcière célèbre pour ses tours de magie. Comme son nom, Morgane est passe-partout. Elle passe inaperçue même aux yeux des gens qui se trouvent juste à côté d'elle, Childs y compris.\Elle lévite tel un mirage.
c180_interest	Tu es le serviteur de Mona ?
c180_like	Mona !\Soyez mienne !
c180_love	Mona ! Sauvez-moi !
c180_profile	"Pour être heureux, il suffit d'avoir de l'alcool, des femmes et de l'argent !"\"On peut obtenir tout ce que l'on désire en passant un pacte avec un démon !"\De telles rumeurs entourent Mammon, un Child qui incarne la cupidité.\Il porte le nom du démon de l'avarice. Arrogant et condescendant, il se considère comme un roi.\Il a eu le coup de foudre pour Mona, ce qui rend sa cohabitation avec le jeune maître assez tendue.
c183_interest	Misérables créatures...
c183_like	Sois mon messager.
c183_love	Tu as ma bénédiction.
c183_profile	Après être tombée dans le piège d'une nouvelle secte, cette jeune femme a cherché son salut auprès des démons. Son souhait a donné naissance à un Child qui est lui-même devenu une déesse.\Dana a emprunté le nom de la déesse-mère et a tant de majesté qu'elle parle d'elle comme d'une divinité.\Tout comme sa passeuse de pacte, elle semble avoir de mystérieux pouvoirs. L'étendue de sa puissance spirituelle est inconnue.
c184_interest	Ne m'étouffe pas !
c184_like	Allez ! En route pour le paradis !
c184_love	Si tu deviens le Roi des démons, est-ce que le Royaume infernal deviendra un paradis ?
c184_profile	Inspirée par le désir de liberté de sa passeuse de pacte, elle a adopté le nom d'<Élysée>, d'après l'île légendaire du paradis. C'est un Child turbulent qui, comme son nom l'indique, disparaît fréquemment pour "chercher le paradis". Elle a hérité de l'amour de sa passeuse de pacte pour l'océan, ce qui pose un léger problème : elle ne sait pas nager.
c185_interest	Minable...
c185_like	Ce type est vraiment ami avec mon passeur de pacte ?
c185_love	Bats-toi contre moi !\Si tu gagnes, je t'écouterai !
c185_profile	Tape-à-l'œil, séducteur et unique.\Le tempérament rebelle et instable de ce Child l'a poussé à adopter le nom du guerrier Hermod. C'est un fauteur de trouble qui déteste perdre et qui combat ses ennemis avec le pouvoir de la flamme dévorante.\À cause du lien qui unit leurs passeurs de pacte, il est complètement paralysé en présence d'Hébé.
c186_interest	Tu n'es pas mon maître.\C'est moi qui vais te domestiquer.
c186_like	Si tu parviens à me battre, rien qu'une fois, je te reconnaîtrai comme mon maître.
c186_love	Tu es mon seul et unique maître.
c186_profile	Erebus voit les autres comme des bêtes à dompter,elle défie donc tout le monde sans distinction. Le chien de garde qui la protège est si féroce que même le maître a dû mal à l'approcher. C'est aussi la raison pour laquelle elle est souvent seule. Cependant, elle pense que c'est parce que les autres craignent sa toute-puissance. Sa nature violente est progressivement devenue incontrôlable,au point de vouloir briser l'esprit du maître,mais Harmonia s'est avérée plus forte qu'elle et a fini par contrecarrer ses plans.
c187_interest	Est-ce que tu vas me réconforter ?
c187_like	Je vois ta tristesse.
c187_love	Je veux voir le monde joyeux que tu vas créer.
c187_profile	Une femme dont le frère cadet a été emporté par une maladie.\Elle a sombré dans une profonde tristesse de laquelle elle ne peut se défaire et ne se souvient plus de la sensation que procure le bonheur. En dernier recours, elle a demandé l'aide des démons pour dissiper son chagrin, mais elle reste entièrement consumée par celui-ci même aujourd'hui. Elle porte le nom de la déesse de la mer Thétis, qui a perdu son fils unique. Sa douleur est incroyablement profonde.\Au lieu de s'ouvrir aux autres, elle essaie de tout noyer dans le chagrin.
c188_interest	Tu es un démon ?\Ça veut dire que tu es méchant ?
c188_like	Je suppose que même les démons ont leurs raisons.
c188_love	Appelle-moi si tu as besoin d'aide.
c188_profile	Atalante est une fille coriace qui résout des mystères avec brio. Elle porte le nom d'une grande guerrière.\Comme chaque grand détective a besoin d'un assistant digne de ce nom, elle s'est associée à Seshat par respect pour le lien entre leurs deux passeuses de pacte.\C'est une combattante acharnée qui se jette sur les nouvelles affaires afin de pouvoir les résoudre la première.
c189_interest	Avoue tes crimes !
c189_like	Tu as commis un crime, pas vrai ?\Alors, avoue !
c189_love	Avoue ! Avoue !\Avoue-moi tout !
c189_profile	"Vous, là-bas ! Et vous, et vous aussi ! Vous êtes tous malfaisants ! Je dois vous punir !"\Née du désir de punir sans discrimination, elle a adopté le nom de Kratos, qui signifie "puissance". Elle court les rues pour dire à tout le monde d'avouer ses crimes.\Même les innocents feraient mieux de jouer le jeu et de subir la punition, sans quoi ils risquent d'être sujets à ses tourments implacables.
c190_interest	Comment vous m'avez trouvée ?
c190_like	Vous avez peut-être l'étoffe d'un acteur.
c190_love	Vous allez être mon rôle secondaire ?\Ça me fait très plaisir !
c190_profile	Un Child né d'une jeune fille malade qui souhaitait devenir actrice.\Par respect pour sa passeuse de pacte, qui rêvait d'incarner mille personnages différents, elle a adopté le nom d'Isis, homonyme de la déesse qui est à la fois sœur, femme, mère et magicienne. Chaque jour, elle joue un rôle différent qui dépend de son humeur. Son rôle de prédilection est celui de la méchante belle-mère.\Elle a découvert le talent d'acteur du jeune maître et envisage de le prendre sous son aile.
c191_interest	Cette lavette est mon maître ?
c191_like	Je te protégerai.
c191_love	Je reconnaîtrai ton talent\quand tu seras Roi des démons.
c191_profile	Sûre d'elle et destructrice, <Sekhmet> a emprunté son nom à la déesse de la guerre.\C'est une guerrière endurcie qui s'épanouit dans la concurrence et qui aime faire de la musculation au quotidien.\Bien qu'elle soit la personne la plus orgueilleuse de l'univers, elle cache une certaine bonté qu'elle réserve aux femmes et enfants fragiles.
c193_interest	Devenir un Child ?\Jamais !
c193_like	Je déteste les démons !
c193_love	Quand je sauverai Monsieur Caïn...
c193_profile	Viroupa, une exorciste dont le talent a été découvert par Caïn.\Pour elle, Caïn n'est pas seulement son bienfaiteur, mais son professeur et sa famille,\il est tout pour elle.\Seulement, il a été corrompu par un démon\et a commis un péché impardonnable.\Après l'avoir vu dans cet état, elle a décidé de tout faire pour le sauver.\Même collaborer avec des démons.
c194_interest	J'ai décidé de devenir la Reine des démons.
c194_like	Ce que vous êtes barbant !\Ce n'est pas possible...
c194_love	Tenez le coup, voulez-vous ?\Sinon c'est barbant.
c194_profile	Child sans cœur n'ayant aucun scrupule et dont le nom vient d'Astarté, la « Reine des cieux », qui n'est ni divine ni démoniaque. Une fois qu'elle a décidé que quelque chose lui appartient, elle se focalise dessus au point de l'étouffer.\Elle se croit digne d'être Reine des démons et c'est pourquoi elle harcèle sans relâche son jeune maître.\Accessoirement, sa passeuse de pacte a eu quelques démêlés avec celle de Nodens, qu'elle aime également provoquer.
c195_interest	Merci.\Tu m'as libérée.
c195_like	Théron ! J'ai amené un nouvel ami !
