// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
23220010	Montagne de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère Renvoi (renvoie {p_value_1} points de dégâts subis) pendant {duration_1} s.
232200102	Montagne de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère à l'utilisateur Renvoi ({p_value_1} points de dégâts) pendant {duration_1} s.
23220020	Souffle ardent	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF contre les compétences glissées {value_1} pendant {duration_1} s.
232200202	Souffle ardent	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences glissées {value_1} pendant {duration_1} s.
23220030	Pilier enflammé	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
232200302	Pilier enflammé	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
23220040	Dos viril	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
232200402	Dos viril	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
23220050	Souffle enflammé	sfx_atk_skill_fire_sml	Inflige {value} de dégâts. DÉF contre les compétences de base {value_1} pendant {duration_1} s.
232200502	Souffle enflammé	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences {value_1} pendant {duration_1} s.
23220060	Pilier enflammé	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
232200602	Pilier enflammé	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
232200606	Pilier enflammé	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF {value_1} et Barrière {value_2} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
23220070	Éclipse	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} tours.
232200702	Éclipse	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère à l'utilisateur Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} tours.
23220080	Souffle torride	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF contre les compétences {value_1} pendant {duration_1} s.
232200802	Souffle torride	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences {value_1} pendant {duration_1} s.
232200806	Souffle torride	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences {value_1} et Barrière {value_2} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
23230030	Lance-flammes	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
232300302	Lance-flammes	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
23240010	Lame de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts.
232400102	Lame de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts, {p_value_1} points de dégâts ignorant la DÉF.
23240020	Jet brûlant	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
232400202	Jet brûlant	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts à 2 ennemis aléatoires. DÉF {value_1} pendant {duration_1} s.
23240030	Brasier	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
232400302	Brasier	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts x2. DÉF {value_1} pendant {duration_1} s.
23240040	Cauchemar d'ours	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
232400402	Cauchemar d'ours	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
23240050	Aiguille enflammée	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
232400502	Aiguille enflammée	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts à 1 ennemi (meilleure DÉF), DÉF {value_1} pendant {duration_1} s.
23250020	Baliste de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. CRT {value_1} pour 1 allié aléatoire pendant {duration_1} s.
232500202	Baliste de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. CRT {value_1} pour 1 allié aléatoire pendant {duration_1} s.
232500206	Baliste de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. CRT {value_1} pour 2 alliés de type Feu (meilleure ATQ) pendant {duration_1} s.
23310011	Lame de sang	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts x2. Confère Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} s.
233100112	Lame de sang	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts x2, {p_value_1} points de dégâts bonus. Confère à l'utilisateur Vampirisme (restaure {p_value_2} PV en attaquant) pendant {duration_2} s.
23310030	Racines flagellatrices	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts en absorbant {p_value_1} points de dégâts sous forme de PV.
233100302	Racines flagellatrices	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts à 2 ennemis aléatoires en absorbant {p_value_1} points de dégâts sous forme de PV.
23310041	Tir de domination	sfx_atk_skill_wood_sml	Attaque auto x2, inflige {value} points de dégâts à 2 ennemis aléatoires.
233100412	Tir de domination	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts x2 à 2 ennemis aléatoires.
23320010	Sarments d'amour II	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} tours.
233200102	Sarments d'amour II	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère à l'utilisateur Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} tours.
233200106	Sarments d'amour II	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère à l'utilisateur Vampirisme (restaure {p_value_1} PV en attaquant) et Barrière {value_2} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} tours.
23320020	Force sylvestre	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
233200202	Force sylvestre	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
233200206	Force sylvestre	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF {value_1} et Barrière {value_2} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
23320030	Débordement	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère Rage (cumule jusqu'à {p_value_1} des dégâts subis puis les convertit en une contre-attaque).
233200302	Débordement	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère à l'utilisateur Rage (cumule jusqu'à {p_value_1} des dégâts subis puis les convertit en une contre-attaque).
23320040	Brise-défenses	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. DÉF {value_1} à soi et à 1 allié (PV les plus bas) pendant {duration_1} s (à soi seulement si les PV de l'utilisateur sont les plus bas).
233200402	Brise-défenses	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. DÉF {value_1} pour l'utilisateur et 2 alliés (PV les plus bas) (pour l'utilisateur et 1 allié seulement si les PV de l'utilisateur sont les plus bas) pendant {duration_1} s.
23330010	Remède miracle	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : type Bois).
233300102	Remède miracle	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
233300106	Remède miracle	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
23330030	Buisson de roses	sfx_atk_skill_wood_sml	Inflige {value} de dégâts. Régénération de {h_value_1} PV (une fois toutes les 2 s) pour 1 allié (priorité : PV les plus bas) pendant {duration_1} s.
233300302	Buisson de roses	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Régénération de {h_value_1} PV (une fois toutes les 2 s) pour 2 alliés (priorité : PV les plus bas) pendant {duration_1} s.
23340010	Lierre drainant	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts en absorbant {p_value_1} points de dégâts sous forme de PV.
233400102	Lierre drainant	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts x2, absorbe {p_value_1} des dégâts infligés et les récupère comme PV.
23350020	Brise dansante	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. DÉF {value_1} pour 1 allié (plus faible DÉF) pendant {duration_1} s.
233500202	Brise dansante	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. DÉF {value_1} pour 2 alliés (plus faible DÉF) pendant {duration_1} s.
23350030	Garde d'épines	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) à 1 allié aléatoire pendant {duration_1} s.
233500302	Garde d'épines	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts, confère Barrière (absorbe {value_1} points de dégâts de toutes les attaques ennemies avant que les PV soient affectés) à 2 alliés (PV les plus bas) pendant {duration_1} s.
23350040	Épine vampirique	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) à 1 allié (priorité : PV les plus bas) pendant {duration_1} s.
233500402	Épine vampirique	sfx_atk_skill_wood_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) à 2 alliés (priorité : PV les plus bas) pendant {duration_1} s.
23410011	Lance de lumière	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts x2.
234100112	Lance de lumière	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts x2.
234100116	Lance de lumière	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts x3.
23410020	Épée étincelante	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts.
234100202	Épée étincelante	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts, {p_value_1} points de dégâts ignorant la DÉF.
23410040	Jugement du soleil II	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts à 1 ennemi (priorité : PV les plus bas). Récupération {value_1} (régénération, soin) pendant {duration_1} s.
234100402	Jugement du soleil II	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts à 2 ennemis (PV les plus bas). Récupération (régénération, soin) {value_1} pendant {duration_1} s.
23420010	Illumination	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. DÉF contre les compétences {value_1} pendant {duration_1} s.
234200102	Illumination	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences {value_1} pendant {duration_1} s.
234200106	Illumination	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère DÉF contre les compétences {value_1} à l'utilisateur et 1 ou 2 alliés (PV les plus bas) pendant {duration_1} s.
23420020	Gloire du matin	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
234200202	Gloire du matin	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
23420030	Bête enragée	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Rage (cumule jusqu'à {p_value_1} des dégâts subis puis les convertit en une contre-attaque).
234200302	Bête enragée	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère à l'utilisateur Rage (cumule jusqu'à {p_value_1} des dégâts subis puis les convertit en une contre-attaque).
23420040	Influence divine	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
234200402	Influence divine	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
234200406	Influence divine	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF {value_1} et Barrière {value_2} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
23420050	Collier de la reine	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} tours.
234200502	Collier de la reine	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère à l'utilisateur Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} tours.
234200506	Collier de la reine	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) à l'utilisateur et 1 ou 2 alliés (PV les plus bas) pendant {duration_1} tours.
23430020	Champ guérisseur	sfx_special_skill_heal_sml	Inflige {value} de dégâts. Régénération de {h_value_1} PV (une fois toutes les 2 s) pour 1 allié (priorité : PV les plus bas) pendant {duration_1} s.
234300202	Champ guérisseur	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Régénération de {h_value_1} PV (une fois toutes les 2 s) pour 2 alliés (priorité : PV les plus bas) pendant {duration_1} s.
23430040	Ailes d'ange	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour l'allié ayant les PV les plus bas.
234300402	Ailes d'ange	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
234300406	Ailes d'ange	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 2 alliés (priorité : PV les plus bas).
23430050	Lumière guérisseuse	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour un allié (priorité : PV les plus bas).
234300502	Lumière guérisseuse	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
234300506	Lumière guérisseuse	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 2 alliés (priorité : PV les plus bas).
23440010	Météore	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts.
234400102	Météore	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts et Cécité (réduit la PRÉC d'attaque de {p_value_1}) pendant {duration_1} s.
234400106	Météore	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts à 1 ennemi (priorité : meilleure ATQ) et Cécité (réduction de la PRÉC d'attaque de {p_value_1}) pendant {duration_1} s.
23440020	Lumière du soleil	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts et Cécité (PRÉC d'attaque {p_value_1}) pendant {duration_1} s.
234400202	Lumière du soleil	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts et Cécité (réduit la PRÉC d'attaque de {p_value_1}) pendant {duration_1} s.
234400206	Lumière du soleil	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts à 2 ennemis aléatoires et Cécité (réduit la PRÉC d'attaque de {p_value_1}) pendant {duration_1} s.
23440040	Mélodie de la paix	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Vitesse de charge de la jauge de compétence {value_1} pendant {duration_1} s.
234400402	Mélodie de la paix	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Vitesse de charge de la jauge de compétence {value_1} pendant {duration_1} s.
23450020	Énergie lumineuse	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) à 1 allié aléatoire pendant {duration_1} s.
234500202	Énergie lumineuse	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) à 1 allié (priorité : PV les plus bas) pendant {duration_1} s.
234500206	Énergie lumineuse	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts, confère Barrière (absorbe {value_1} points de dégâts de toutes les attaques ennemies avant que les PV soient affectés) à 2 alliés (PV les plus bas) pendant {duration_1} s.
23450030	Énergie lumineuse	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) à 1 allié aléatoire pendant {duration_1} s.
234500302	Énergie lumineuse	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) à 1 allié aléatoire pendant {duration_1} s.
234500306	Énergie lumineuse	sfx_atk_skill_sun_sml	Inflige {value} points de dégâts. Confère Barrière {value_1} (absorbe les dégâts avant que les PV soient affectés) à 1 allié (meilleure ATQ) pendant {duration_1} s.
23510011	Déluge d'ombre	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts x2.
235100112	Déluge d'ombre	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts x2, {p_value_1} points de dégâts bonus.
23510020	Fleur ardente	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts.
235100202	Fleur ardente	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts et {p_value_1} points de dégâts bonus aux ennemis de type Lumière.
235100206	Fleur ardente	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts et {p_value_1} points de dégâts bonus aux ennemis de type Lumière.
23510030	Veuve noire	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Chances de CRT {value_1} pendant {duration_1} s.
235100302	Veuve noire	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Chances de CRT {value_1} pendant {duration_1} s.
23510040	Cadeau-surprise	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts et {p_value_1} points de dégâts bonus aux cibles de type Lumière.
235100402	Cadeau-surprise	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts x2 et {p_value_1} points de dégâts bonus aux ennemis de type Lumière.
23510050	Chardon embrasé	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts à la cible et {p_value_1} points de dégâts ignorant la DÉF.
235100502	Chardon embrasé	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts à 2 ennemis aléatoires, {p_value_1} points de dégâts ignorant la DÉF.
235100506	Chardon embrasé	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts à 3 ennemis aléatoires, {p_value_1} points de dégâts ignorant la DÉF.
23520010	Nuage noir	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
235200102	Nuage noir	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
235200106	Nuage noir	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF {value_1} pour l'utilisateur et 1 ou 2 alliés (PV les plus bas) pendant {duration_1} s.
23520020	Écran de nuit	sfx_atk_skill_dark_sml	Inflige {value} de dégâts. DÉF contre les compétences de base {value_1} pendant {duration_1} s.
235200202	Écran de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences de base {value_1} pendant {duration_1} s.
235200206	Écran de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences {value_1} pendant {duration_1} s.
23520030	Éclipse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) pendant {duration_1} s.
235200302	Éclipse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Confère Vampirisme (restaure {p_value_1} PV en attaquant) à l'utilisateur et 1 ou 2 alliés (meilleure ATQ) pendant {duration_1} tours.
23520040	Nuage noir	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
235200402	Nuage noir	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
23520050	Rideau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF contre les compétences {value_1} pendant {duration_1} s.
235200502	Rideau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF contre les compétences {value_1} pendant {duration_1} s.
235200506	Rideau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Confère DÉF contre les compétences {value_1} à l'utilisateur et 1 ou 2 alliés (PV les plus bas) pendant {duration_1} s.
23520060	Rideau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
235200602	Rideau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
235200606	Rideau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Confère à l'utilisateur DÉF {value_1} et Barrière {value_2} (absorbe les dégâts avant que les PV soient affectés) pendant {duration_1} s.
23530010	Doux rêves	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : type Ombre).
235300102	Doux rêves	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
23530030	Vision sidérale	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. {p_value_1} de chance de supprimer les dégâts continus (saignement ou poison) de 1 allié.
235300302	Vision sidérale	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. {p_value_1} de chances de supprimer des affaiblissements de dégâts continus de 2 alliés.
23540010	Lame d'ombre	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts.
23540020	Nuit orageuse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. ATQ de la cible {value_1} pendant {duration_1} s.
235400202	Nuit orageuse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. ATQ de la cible {value_1} pendant {duration_1} s.
235400206	Nuit orageuse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts à 2 ennemis aléatoires. ATQ {value_1} pendant {duration_1} s.
23540030	Nuit orageuse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. ATQ de la cible {value_1} pendant {duration_1} s.
235400302	Nuit orageuse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. ATQ de la cible {value_1} pendant {duration_1} s.
235400306	Nuit orageuse	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. ATQ de la cible {value_1} pendant {duration_1} s.
23550010	Corbeau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts.
235500102	Corbeau de nuit	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. CRT {value_1} pour 1 allié de type Ombre pendant {duration_1} s.
23550020	Épée du mort	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. CRT {value_1} pour 1 allié aléatoire pendant {duration_1} s.
235500202	Épée du mort	sfx_atk_skill_dark_sml	Inflige {value} points de dégâts. CRT {value_1} pour 1 allié (meilleure ATQ) pendant {duration_1} s.
24110011	Frappe divine II	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts x3.
241100112	Frappe divine II		Inflige {value} points de dégâts x3.
24110020	Explosion océanique	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts à 1 ennemi (priorité : PV les plus bas) et {p_value_1} points de dégâts bonus aux cibles de type Feu.
241100202	Explosion océanique		Inflige {value} points de dégâts à 2 ennemis (priorité : PV les plus bas) et {p_value_1} points de dégâts bonus aux ennemis de type Feu.
24110030	Eau ténébreuse	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts et Poison ({p_value_1} points de dégâts chaque fois que la cible agit + dégâts bonus quand elle subit des dégâts) pendant {duration_1} tours.
241100302	Eau ténébreuse		Inflige {value} points de dégâts et Poison (inflige {p_value_1} points de dégâts chaque fois que la cible agit + dégâts supplémentaires quand elle subit des dégâts) pendant {duration_1} tours. {p_value_2} points de dégâts bonus aux cibles de type Feu.
24120010	Surface gelée	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
241200102	Surface gelée		Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
241200106	Surface gelée		Inflige {value} points de dégâts. DÉF {value_1} et confère Barrière (absorbe {value_2} points de dégâts de toutes les attaques ennemies avant que les PV soient affectés) à l'utilisateur pendant {duration_1} s.
24120030	Contrôle du froid	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts. DÉF {value_1} pour 2 alliés de type Eau pendant {duration_1} s.
241200302	Contrôle du froid		Inflige {value} points de dégâts. DÉF {value_1} pour 2 alliés (priorité : type Eau PV les plus bas) pendant {duration_1} s.
24130020	Eau bénite	sfx_special_skill_heal_sml	Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
241300202	Eau bénite		Inflige {value} points de dégâts. Soin de {h_value_1} PV pour 1 allié (priorité : PV les plus bas).
24140010	Tsunami dévastateur	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts, vide {p_value_1} de la jauge de compétence de la cible.
241400102	Tsunami dévastateur		Inflige {value} points de dégâts. Jauge de compétence {value_1}.
241400106	Tsunami dévastateur		Inflige {value} points de dégâts à 2 ennemis aléatoires. Jauge de compétence {value_1}.
24140020	Geôle d'eau	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts, vide {p_value_1} de la jauge de compétence de la cible.
241400202	Geôle d'eau		Inflige {value} points de dégâts à 1 ennemi (meilleure ATQ). Jauge de compétence {value_1}.
24150010	Océan agité	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts. AGI {value_1} pour 2 alliés (meilleure ATQ) pendant {duration_1} s.
241500102	Océan agité		Inflige {value} points de dégâts. AGI {value_1} pour 2 alliés (meilleure ATQ) pendant {duration_1} s.
241500106	Océan agité		Inflige {value} points de dégâts. AGI {value_1} et jauge de compétence {value_2} pour 2 alliés (priorité : meilleure ATQ) pendant {duration_1} s.
24150020	Eau glaciale	sfx_atk_skill_aqua_sml	Inflige {value} points de dégâts. Vitesse de charge de la jauge de compétence {value_1} pour 1 allié aléatoire pendant {duration_1} s.
241500202	Eau glaciale		Inflige {value} points de dégâts. Vitesse de charge de la jauge de compétence {value_1} pour 1 allié (meilleure ATQ) pendant {duration_1} s.
24210011	Pluie de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts x3.
242100112	Pluie de feu		Inflige {value} points de dégâts x3.
24210020	Explosion de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts à 1 ennemi (priorité : PV les plus bas) et {p_value_1} points de dégâts bonus aux cibles de type Bois.
242100202	Explosion de feu		Inflige {value} points de dégâts à 2 ennemis (priorité : PV les plus bas) et {p_value_1} points de dégâts bonus aux cibles de type Bois.
242100206	Explosion de feu		Inflige {value} points de dégâts à 3 ennemis (priorité : PV les plus bas) et {p_value_1} points de dégâts bonus aux cibles de type Bois.
24210030	Serpent de feu	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts et Saignement ({p_value_1} points de dégâts toutes les 2 s) pendant {duration_1} s.
242100302	Serpent de feu		Inflige {value} points de dégâts x2 et Saignement ({p_value_1} points de dégâts toutes les 2 s) pendant {duration_1} s.
24220010	Portail enflammé	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
242200102	Portail enflammé		Inflige {value} points de dégâts. DÉF {value_1} pendant {duration_1} s.
24220020	Souffle torride	sfx_atk_skill_fire_sml	Inflige {value} points de dégâts. DÉF contre les compétences {value_1} pendant {duration_1} s.
242200202	Souffle torride		Inflige {value} points de dégâts. DÉF contre les compétences {value_1} pour l'utilisateur pendant {duration_1} s.
