// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100400	サンタクロース	思い出のサンタクロース	Awakening Scenario	俺のトナカイ見なかった？\一緒に探してよ！
100401	ピエタス	敬愛のピエタス	Awakening Scenario	どんな依頼でもお任せください。\完遂いたします。
100402	自請妃	不屈の自請妃	Awakening Scenario	警告する！逃げた方がいい…\戦う英雄、自請妃。
100405	リタ	導きのリタ	Awakening Scenario	子供は秘密を見分ける目を\持っている。
100407	クババ	ライダークババ	Awakening Scenario	楽しいツーリングになりそうだな、ガキども！\今日の天気は《晴れのちひき逃げ》だそうだ！
100408	ベス	春のベス	Awakening Scenario	悪魔のお兄ちゃんが魔王になれるように、\ベスが応援してあげるね。
100409	ケプリ	黒光のケプリ	Awakening Scenario	悪魔を狩る悪魔。\残酷な死神、ケプリ。
100410	ティルフィング	嘲笑うティルフィング	Awakening Scenario	あま～いケーキは食べないと意味ないでしょ？
100412	メトセラ	錬金術師 メトセラ	Awakening Scenario	望む姿を言ってみろ！\いつになろうが叶えてあげよう…
100413	ボタン	錬金術師ボタン	Awakening Scenario	どんな姿になりたいのか教えてちょうだい！\不可能なこと以外は、全部叶えてあげるから。
100414	バベル	偽善者バベル	Awakening Scenario	本当に良い世の中ですよね？ \今日も安らかでありますように…
100415	バリ	祈祷のバリ	Awakening Scenario	願いを叶えるには対価が必要です。\貴方様は私に何をくださいますか？
100416	柳道士	転生の柳道士	Awakening Scenario	死は逆らうことのできない理。\しかし、どう生きるかは人それぞれ…
100418	ルナ\	三日月のルナ	Awakening Scenario	こんにちは！私はルナ、あなたを照らす月の光。\この日を心待ちにしていました♬
100421	モナ\	ニュービーモナ	Awakening Scenario	ビギナーズラックは侮れない！\新人サポーターモナ、出撃で～す！
100422	ダビ	レーサー ダビ	Awakening Scenario	えっへん！\魔界一のレーサー、ダビ参上！
100423	ガネーシャ	異端児ガネーシャ	Awakening Scenario	きゃっほ～！ニャハハ～！気分サイコー！\お金とか名誉とか、キラキラしたものだ～い好き！
100424	デボラ	祓魔師 デボラ	Awakening Scenario	覚悟しなさい！悪魔ども！\浄化してあげるわ！
100425	ハトホル	大力無双ハトホル	Awakening Scenario	十二使徒最強の力を誇る祓魔師。
100426	パン	田園のパン	Awakening Scenario	平和は静かなところから。\田園の守人、パン。
100427	ポモナ	ピュアホワイトポモナ	Awakening Scenario	あなたの幸せを一緒に探してあげる。\だから、わたしたち結婚しましょう！
100428	ダビ	愛憎のダビ	Awakening Scenario	モナ姉さま。ダビはここだよ。
100430	ティアマト	孤剣のティアマト	Awakening Scenario	弁解するチャンスをあげるわ。\せいぜい命乞いすることね。
100431	イゾルデ	白き手のイゾルデ	Awakening Scenario	99%の努力と1%の勇気で！\一緒に夏を楽しもう！
100432	アネモネ	真夏のアネモネ	Awakening Scenario	ハイリスク、ハイリターン！\ほな、勝負してみよか？
100433	トリスタン	ブロッキングトリスタン	Awakening Scenario	合図を送るよ～\今度は見逃さないでね！
100434	ダナ	預言者ダナ	Awakening Scenario	我は世界の根源であり、最も高い地の星。\そして、お前の神である。
100435	マーズ♥	プリティーマーズ♥	Awakening Scenario	スウィートデビのプリンセス、登場！\いっくよ～！プリティ～スウィ～ティ～デビセクシ～★
100436	サターン♥	ミステリアスサターン♥	Awakening Scenario	今この瞬間、生きてるって感じる。\あなたのために誰よりもライブで輝いてみせます。
100437	ネプチューン♥	努力家ネプチューン♥	Awakening Scenario	この世界のどこかにいるあなたのために\心をこめて歌います…！
100438	ヴィーナス♥	天真爛漫ヴィーナス♥	Awakening Scenario	今日も明日もずっ～と我のターン。\熱い応援よろしく頼むぞ！
100439	シャルル	シャルル	Awakening Scenario	矜持よ！碧天を穿つ槍となれ！
100440	デメテル	浄火のデメテル	Awakening Scenario	夢を叶えるのは私の意志、そしてあなたの優しさ。
100441	コウガ	守護神コウガ	Awakening Scenario	願いはアナタを守る事。\アナタの笑顔は私が守ってみせましょう。
100443	初音ミク	初音ミク	Awakening Scenario	電子の歌姫降臨！悪魔も癒す天使の歌声。
100444	雪ミク	雪ミク	Awakening Scenario	雪景色に凛と立つ、美しき丹頂の巫女。
100445	マアト	解放されたマアト	Awakening Scenario	偽りの信仰に捕らわれた少女。\すべての煩悩から解放される。
100446	レオ	やさしいレオ	Awakening Scenario	あっ、こんにちは！\イブ様のサポーターのレオです。
100447	ルパン	怪盗 ルパン	Awakening Scenario	怪盗PHAN+ICに盗めぬ物なしっ！\あっ、このキャッチフレーズよくない？
100448	シトリー	スウィートシトリー	Awakening Scenario	自分を偽らないでください。\感じるのです。あなたの甘い愛を…
100449	リザ	ダークバスターリザ	Awakening Scenario	太陽光で自家発電する未来志向型エコロイド。\対魔王決戦兵器デビルバスター初号機リザ、発進！
100450	ディーノ	努力家ディーノ	Awakening Scenario	完璧じゃなくても大丈夫。\足りない部分は努力でカバーするから！
100451	ダビ	魔王ダビ	Awakening Scenario	お～ほっほっほっほ～！\魔王ダビの前にひざまずけ！
100452	モナ	サンビーチモナ	Awakening Scenario	UVカットOK！\熱い夏はモナと2人きりで…
100453	リザ	ビキニリザ	Awakening Scenario	泳げなくても夏は楽しめます。\フフッ…何ですか、その顔は？
100454	ダビ	スク水ダビ	Awakening Scenario	新しい魅力発見！\降り注ぐ日差しを恐れぬ真夏のダビ！
100455	ヒルド	ブライダルヒルド	Awakening Scenario	チビッ子お客様との結婚式…\とうとう、この日が来たんですね～♥
100456	イピス	ロマンスイピス	Awakening Scenario	僕の太陽、僕の魂。\きみの運命を僕に預けてくれ。
100457	パラス	パラス	Awakening Scenario	望むのは絶望と崩壊…\全てを無に帰す。
100458	アテナ	アテナ	Awakening Scenario	この大盾こそが我が化身。\マスターの盾となる。
100459	シトリー	ときめくシトリー	Awakening Scenario	今度こそ、私の魅力で\あなたのハートを掴んでみせます！
100460	ネヴァン	猫耳ネヴァン	Awakening Scenario	フレイのヤツ、ウザすぎ…！\一体何なの？このドレス？！
100461	フレイ	甦りしフレイ	Awakening Scenario	また会えたな！\甦ったフレイ様だ！
100463	マリー・ローズ	マリー・ローズ	Awakening Scenario	”小”悪魔サーバント\大人のバカンス、楽しんじゃうんだから！
100464	かすみ	かすみ	Awakening Scenario	今の私に必要なもの……\何なのかな……
100465	ほのか	ほのか	Awakening Scenario	絶対秘密のスクールガール\わたしと、のーんびり、バカンスしましょうね
100467	オハド	魔術師オハド	Awakening Scenario	Trick or Treat！\あっと驚くプレゼントを用意したよ！
100468	メブ	パーティスターメブ	Awakening Scenario	魔力全解放！\メブ姐さんの本気、見せてあげる♪
100469	ダビ	オルタードダビ	Awakening Scenario	大好きなのに、すごく憎い…\相反する心から生まれた漆黒の絶望。
100470	モナ	光芒のモナ	Awakening Scenario	暗闇の過去を越えて…\新たな光に向かって…！
100471	バートリー	花魁バートリー	Awakening Scenario	今日からぬし様は、わっちの花嫁。\誓いんしょう、ぬし様を守ることを…
100472	イブ	謎の転校生イブ	Awakening Scenario	…あれ？ここはどこ？\相変わらず方向音痴なイブ。
100473	ワーウルフ	神楽のワーウルフ	Awakening Scenario	今年の運勢を占ってみない～？\生と死、どちらになるか。
100474	レダ	クリスマスレダ	Awakening Scenario	さぁ～みんなにプレゼントよ。\受け取りなさいよね！！
100475	自請妃	古弦の楽師自請妃	Awakening Scenario	邪魔せんといて！\自請妃のお出ましや～道を開けよし～！
100476	バンシー	悲嘆のバンシー	Awakening Scenario	蝶の羽に想いをのせて…\あたしの声が聞こえる？あたしはここにいるよ…
100477	雪ミク	雪ミク	Awakening Scenario	きよらかな雪と共に舞い降りたプリンセス。
100478	ノエル	ノエル	Awakening Scenario	《死神》は私たち統制機構が必ず捕まえます。
100479	マコト	マコト	Awakening Scenario	言っておくけど！手加減なしだからね！
100480	ナイン	ナイン	Awakening Scenario	あなたの《願望》、もっと見せてちょうだい！
100481	ルイン	刺し貫くルイン	Awakening Scenario	ルーファス様の名誉と栄光のために！
100482	サーバル	サーバル	Awakening Scenario	私はサーバルキャットのサーバル。\サバンナが私のなわばりなの！
100483	アライグマ	アライグマ	Awakening Scenario	アライさんにお任せなのだー！
100484	フェネック	フェネック	Awakening Scenario	君、やっぱイケてるね～
100485	マルル	腹ペコマルル	Awakening Scenario	食べて、食べて、\食べつくしちゃうんだから♥
100486	フェイルノート	誇りのフェイルノート	Awakening Scenario	あたしの矢から逃げられると思ってるの！？
100487	カイン	祓魔師カイン	Awakening Scenario	主は仰せである。\神の御言葉を聞けと…
100488	ビリー	ガンマンビリー	Awakening Scenario	孤独のハイドロシューター、\ビリーの銃口が轟き叫ぶ！
100489	アニー	勝負師アニー	Awakening Scenario	孤高のハイドロシューター、\アニーの銃口が唸りを上げる！
100490	ケイノウ	魔姫ケイノウ	Awakening Scenario	夜はこの世とあの世が繋がる時間…\目を閉じないと、あの世に迷い込んじゃうかも…
100491	タマモ	九尾の狐タマモ	Awakening Scenario	お主！妾と目が合うたのぅ。\観念して肉を寄越せ。
100492	マフデト	正義の華マフデト	Awakening Scenario	ルールを破る者は、このオレが許さない！
100493	キャサリン	浮気キャサリン	Awakening Scenario	結婚て必要なの？\私、縛られたくないんだよね。
100494	キャサリン	恋人キャサリン	Awakening Scenario	アンタ、浮気してるでしょ？\認めてくれます？
100495	リン	リン	Awakening Scenario	大丈夫、どんなときでも側にいますから。
100496	ヘケト	誘惑するヘケト	Awakening Scenario	少子化問題ってとっても深刻なの！\お願い！手伝って～！
100497	ライマ	迅速の ライマ	Awakening Scenario	やっと見つけた運命の悪魔よ。\どうか、ダーリンの服を…な、何でもありません！
100500	オフォイス	革新者 オフォイス	Awakening Scenario	1秒でも早く！\とりあえず婚姻届を出しましょう。
100502	セト	偽りの聖者セト	Awakening Scenario	主よ、なにゆえ余を見捨てられたのか…
100503	ジヴァ	穏やかなジヴァ	Awakening Scenario	寒さが厳しくなりましたね。\でも心配しないで。もうすぐ春になりますから。
100504	ギルティネ	凍原のギルティネ	Awakening Scenario	見つけた！\あんたの命は、ぼくの物だ！
100505	エシュ	氷雪のエシュ	Awakening Scenario	伸るか反るか。\とりあえず賭けてみない？
100506	アルテミス	月影のアルテミス	Awakening Scenario	月は凶暴なる女神。\悪魔よ、私の怒りを呼び覚まして。
100507	パケト	うきうきパケト	Awakening Scenario	ホント、先輩って幸せ者ですよね～\こんなにかわいい私に見つめられちゃって。
100508	レダ	スウィートレダ	Awakening Scenario	バレンタインデーに女の子がチョコ渡すなんて\誰が決めたの？あたしもチョコほしい！
100509	シトリー	ファンシーシトリー	Awakening Scenario	いかがですか、悪魔様～？\私のキャンディとチョコとメイド服！
100510	セルケト	気になるセルケト	Awakening Scenario	私に愛を教えてくれないか？
100511	エウロス	かわいいエウロス	Awakening Scenario	チョコを食べると気持ちが伝わる…\チョコは恋の味だから…
100512	セメレー	渇望する花嫁_セメレー	Awakening Scenario	聖なる儀式が始まるのよ～！\永遠の愛を誓う儀式が！
100513	ラッフルズ	怪盗 ラッフルズ	Awakening Scenario	夜の街にはびこる神出鬼没の怪盗。
100514	炎龍	怒りの炎龍	Awakening Scenario	赤い炎の巨大トカゲ怪獣あらわる！
100515	氷龍	冷酷氷龍	Awakening Scenario	青い炎の巨大トカゲ怪獣あらわる！
100516	テディ	ばらばらテディ	Awakening Scenario	夢が現実になる。\純粋な悪夢、テディ。
100517	メッセンジャー	ボイスメッセンジャー	Awakening Scenario	耳をかっぽじってよく聴け、一度しか言わないぞ。\聴き逃して、あとでどうなっても知らないからな。
100518	チェイサー	闇夜のチェイサー	Awakening Scenario	おい、そこの悪いやつ！\夜道は気をつけな！
100519	ディアブロ	白翼のディアブロ	Awakening Scenario	欲望――それは純粋な感情。\人間の心の深淵から生まれた本能のチャイルド。
100520	リユガー	破壊のリユガー	Awakening Scenario	グオオオォォォーーーッ！\噛み砕く。それがダメなら…噛み殺す！
100521	チェインキラー	汎用型チェインキラー	Awakening Scenario	一生の結末は、虚しい死のみ。\ここで死ぬか、まだ生きるか、好きな方を選べ！
100522	ブーケ	孤独なブーケ	Awakening Scenario	愛されるか、捨てられるか…\私はただ、幸せになりたかっただけなのに。
100523	スカル	古いスカル	Awakening Scenario	たったひとつの記憶に宿った命。\恐るべき執着心で、自らの最適解を見出すチャイルド。
100524	ギロチン	夜明けのギロチン	Awakening Scenario	美しい死を望むか？\ならば、その首を斬り落としてやろう。
100525	ハデス	沸騰ハデス	Awakening Scenario	燃やせ！燃やせ！\地獄の炎がすべてを焼き尽くす。
100526	バシリ	砂漠のバシリ	Awakening Scenario	おとなしそうだが、命にかかわる猛毒を持っている。
100527	ヒドラ	混沌のヒドラ	Awakening Scenario	弱いヤツらは…私が守る…\邪魔するヤツは…叩き潰す…
100528	ゴモラ	審判のゴモラ	Awakening Scenario	私の体内を満たすのは苦痛と醜悪。
100530	アバドン	悪人アバドン	Awakening Scenario	食うか、食われるか。どちらか選べ。\もちろん、俺は食う側だ。
100531	オルガ	青い影のオルガ	Awakening Scenario	雲に映った奇妙な影。\その裏に隠された孤独な竜の都市伝説。
100532	バズーカ	グリーンメットバズーカ	Awakening Scenario	リョーカイ。ターゲットロックオン。\狙った獲物は必ず始末します。
100533	アンプル	ポイズンアンプル	Awakening Scenario	いらっしゃいませお客様。\今日も顔色が良くないですね…
100534	モア	キューブモア	Awakening Scenario	こんにちは、ご主人様の忠実なチャイルド、モアです。\ちょっと待ってください。まだ他のモアが残っていて…
100536	ウォッチャー	赤いウォッチャー	Awakening Scenario	悪魔は君を見ている。\熱い視線を感じたら、そっと席を立て。
100537	ウォッチャー	青いウォッチャー	Awakening Scenario	悪魔は君を見ている。\背筋が凍ったら、振り返らずに走れ。
100538	ウォッチャー	闇のウォッチャー	Awakening Scenario	悪魔は君を見ている。\暗闇の中で光るものを見たら、音を立てるな。
100539	ウォッチャー	緑のウォッチャー	Awakening Scenario	悪魔は君を見ている。\森の中で風の音が聞こえたら、口笛を吹け。
100540	ウォッチャー	光のウォッチャー	Awakening Scenario	悪魔は君を見ている。\恥ずかしくなったら、穴に隠れろ。
100541	レディ	束縛のレディ	Awakening Scenario	狂気から自らを守るため、\自らを封じた拘束具の女。
100542	ベルボーイ	ボウタイベルボーイ	Awakening Scenario	レディース&ジェントルメン…\真夜中の使者、ベルボーイをお呼びですか？
100543	ハロウィン	ドリームハロウィン	Awakening Scenario	それ以上、近寄るな！\おぞましいモンスターに偽装した臆病チャイルド。
100544	リベンジガール	リベンジガールレッド	Awakening Scenario	復讐のためなら、地獄の果てまで。\怒りに燃える赤いリベンジガール。
100545	リベンジガール	リベンジガールブルー	Awakening Scenario	恨みも痛みも、倍返し。\冷酷な青いリベンジガール。
100546	リベンジガール	リベンジガールグリーン	Awakening Scenario	その罪、あなたの命で償って。\心まで奪う緑のリベンジガール。
100547	リベンジガール	リベンジガールライト	Awakening Scenario	逃げてごらんなさい、この怒りが静まるまで。\消えない光のリベンジガール。
100548	リベンジガール	リベンジガールパープル	Awakening Scenario	勝手にしなさい、すべて奪ってあげるから。\復讐にとらわれた闇のリベンジガール。
100549	ワン	ノイズワン	Awakening Scenario	ご近所のやかましい騒音にお悩みですか？\今すぐデスボイスで復讐しませんか？
100550	ヘルツ	DJヘルツ	Awakening Scenario	この世で最も呪われた音楽を聴け！\悪魔の叫び、デスメタル！
100551	ハットトリック	フェイクハットトリック	Awakening Scenario	弱点はここ！\出血大サービスだ！
100552	アームズ	マッドバニーアームズ	Awakening Scenario	イースターバニーはいつでもこうさ！\覚えておけ！
100553	ファイター	スニーカーファイター	Awakening Scenario	深夜2時、蜃気楼のように現れる、\夜の街のファイター。
100554	マンティ	悪夢マンティ	Awakening Scenario	バラバラに引き裂かれた記憶の中に現れる、小さな悪夢…
100555	グングニル	ダークグングニル	Awakening Scenario	俺以外すべて悪。\悪の末路は審判のみ。
100556	ミミック	びっくりミミック	Awakening Scenario	グルゥゥゥーッ！\大事なものを守るため、牙が欲しいと願ったのさ！
100557	ボクサー	熱血のボクサー	Awakening Scenario	ガルルルル…\大切なものを守るため、腕が欲しいと願ったのさ！
100558	キメラ	沈黙のキメラ	Awakening Scenario	幸せそうな顔をしているね？\それよりも面白い表情を見せてくれないか？
100559	血龍	炎王血龍	Awakening Scenario	静かに燃える赤い炎は狂気の色。\気配を隠した赤き炎、炎王血龍。
100560	モフモフ	ガヤガヤモフモフ	Awakening Scenario	水をかけると凶暴になる。 \くせ毛に水をかけたらいけないんだ！
100561	チョロン	緑羽チョロン	Awakening Scenario	ザワザワ草の音が聞こえたら、\緑翼チョロンが近くにいるはずだ。
100562	バロン	光羽バロン	Awakening Scenario	バチバチ電気の音が聞こえたら、\光翼バロンが近くにいるはずだ。
100563	ファロン	赤羽ファロン	Awakening Scenario	メラメラ燃える音が聞こえたら、\赤翼ファロンが近くにいるはずだ。
100564	チャロン	水羽チャロン	Awakening Scenario	チャプチャプ水の音が聞こえたら、\水翼チャロンが近くにいるはずだ。
100565	ダロン	黒羽ダロン	Awakening Scenario	ポンポン弾ける音が聞こえたら、\黒翼ダロンが近くにいるはずだ。
100566	蒼龍	氷王蒼龍	Awakening Scenario	静寂の中で復讐の時機を見る、青き炎の蒼龍。
100567	アンク	護衛官アンク	Awakening Scenario	目覚めよ友よ…\戦いが今、始まった。
100568	バズコマンド	砲撃バズコマンド	Awakening Scenario	戦争は、まだ終わらない。\戦場に帰ってきた敗残兵、バズコマンド。
100569	バズランボー	武装バズランボー	Awakening Scenario	マスターと出会えてよかった！\あなたの忠実な兵士、バズランボー！
100570	ブレーメン	くるくるブレーメン	Awakening Scenario	こんにちは～親愛なる友よ～♪\私は踊る人形～♪ずっと待ってたよ～♪
100573	ピッグボス	無情なピッグボス	Awakening Scenario	俺は優しいヤツが好きだ。\優しいヤツはみんな弱いからな！
100576	天使ロット	弓使い天使ロット	Awakening Scenario	赤子の天使になりすました極悪チャイルド。
100577	ルーン	エメラルドルーン	Awakening Scenario	砂漠に埋もれし過去の記憶…\2,000年前の愛が残した痕跡。
100578	オロラキング	情熱王オロラキング	Awakening Scenario	邪悪な悪魔どもめ！\正義の裁きを受けロン！
100579	フェアリー	サイレントフェアリー	Awakening Scenario	クリスマスなんて辞めだ辞めだぁ！\今宵は悪夢降臨の夜だ。
100580	レッドノーズ	サイレントレッドノーズ	Awakening Scenario	哀れな悪魔のトナカイ。\ひとりぼっちになってしまった。
100581	ギフトパッケージ	良い子ギフトパッケージ	Awakening Scenario	どんなプレゼントか気にならない？\のぞいてみる？ちょっとだけよ。
100584	クリーチャー	見捨てられしクリーチャー	Awakening Scenario	どこかにいたが、もういない、\創造主に捨てられた哀れな怪物。
100585	アンプル	おもちゃのアンプル	Awakening Scenario	おはようございま～す！\本日分の《絶望》を処方しますね～
100586	モア	双面のモア	Awakening Scenario	羊たちはみんな気づいていないんです。\自分たちの中にオオカミが隠れていることを…
100624	夜の世界の\住民たち	夜の世界の住民たち	Tutorial	ネオン輝く欲望の都市、夜の世界に飛び込もう！
100625	ランフェイの\闇のショップ	ランフェイの闇のショップ	Tutorial	夜の世界に生きる謎の女、ランフェイ登場。
100626	転生館	転生館	Tutorial	ようこそ、生と死の狭間へ…
100627	地獄式\魔界温泉♨	地獄式魔界温泉♨	Tutorial	心も身体もリラックス！\魔界温泉、ついにオープン！
100628	チャンネル\Evil	チャンネルEvil	Tutorial	深夜のパートナーA.Iがお送りします～♪
100629	Re:birth\Labyrinth	Re:birth Labyrinth	Tutorial	悪魔式錬金術研究所の地下に眠る物とは…
100630	エンドレス\デュエル	エンドレスデュエル	Tutorial	チャンネルEvilよりエキサイティング！\華麗なる悪の花、ナタリス登場！
100631	エポナと\魔界の果てまで	エポナと魔界の果てまで	Tutorial	位置：人間界と魔界の交差する場所
100632	BAR\REPLAY	BAR REPLAY	Tutorial	思い出したい記憶はありますか？
100635	ヘパイストスの\鍛冶屋	ヘパイストスの鍛冶屋	Tutorial	穴蔵で鉄を鍛える槌の音…
100636	アンダー\グラウンド\弱【EASY】	アンダーグラウンド弱	Underground：Easy	いらっしゃい、闇の種よ！
100637	アンダー\グラウンド\中【NORMAL】	アンダーグラウンド中	Underground：Normal	もしかして？\地下への扉が開いちゃった！
100638	アンダー\グラウンド\強【HARD】	アンダーグラウンド強	Underground：Hard	時間が止まっているような地下コロニーの最下層。
100640	Romeo\&\Juliet	Romeo & Juliet	Ragna:Break Season 12	すれ違う2人の舞台は、新たな恋の幕開けとなるのであろうか。
100641	Girls Be Ambitious!	Girls Be Ambitious!	Narrative Dungeon	名誉も栄光も、それにあなたも！\みんな私の物です！
100643	ロビン	正義の礼剣ロビン	Awakening Scenario	正義なき世界で闇を照らす一筋の光。
100644	ローラ	シャーマン ローラ	Awakening Scenario	失われた初代の研究資料…\必ず見つけ出すわ！
100645	マーカラ	吸血の マーカラ	Awakening Scenario	あらっ、血の香りがしますね～♥\ちょっとだけ吸わせてもらってもいいですか～？
100646	Vampire\Hunter	Vampire Hunter	Season Scenario	怪しいわね…あなたってヴァンパイアじゃないの？
100648	アルティス	誓剣の勇者アルティス	Awakening Scenario	ルサルカを永遠に愛することを\この剣に誓います！
100649	ルサルカ	悲劇のルサルカ	Awakening Scenario	バラの花がバラの名を捨てたとしても\バラの香りは変わらぬように…
100650	サターン♥	ドリーマーサターン♥	Awakening Scenario	勇気は私に希望を…\希望はあなたに愛を…
100651	ニルティ	真如の祓魔師 ニルティ	Awakening Scenario	苦をば苦と悟り、煩悩と向き合えば\そなたの境涯は仏界へと至るであろう。
100652	カーララトリー	シャーマン カーララトリー	Awakening Scenario	スハナはあたしが守る。\この刀でな。
100653	アルゴス	悪魔の傭兵 アルゴス	Awakening Scenario	お任せください、ジュノー様。\私に遂行できないことなどありません。
100654	マーキュリー	理解者 マーキュリー	Awakening Scenario	テイワズ様を守る翼になり、影になり、風になります。
100655	Taken	Taken	Season Scenario	主人公とシトリーが連れ去られたのは見知らぬ南の島！？
100656	オデュッセウス	傍観者 オデュッセウス	Awakening Scenario	油断は禁物です。\一歩下がって考えましょう。
100657	テイワズ	博愛の テイワズ	Awakening Scenario	悪魔なんて気ままに生きればいいのよ。
100658	ジュノー	孤島の主 ジュノー	Awakening Scenario	愛する心は地獄の業火よりも熱い。\テイワズがいる限り、俺の炎は消えない。
100659	ゼピュロス	サーキットの風 ゼピュロス	Awakening Scenario	強がらないほうがいいわよ。\あたしに勝とうなんてね！
100660	クローソー	マスコット クローソー	Awakening Scenario	いらっしゃいませ。\あなたの運命、賭けてみませんか？
100661	Devil Formula	Devil Formula	Narrative Dungeon	アモス島最速のDF1レーサーは誰だ！？
100662	Catch me,\if you can	Catch me, if you can	Season Scenario	追われる悪魔と追う悪魔。
100663	カーカ	猛追の弾丸 カーカ	Awakening Scenario	あたしの夢はカークスが幸せになることだ。
100664	カークス	解放の鎌使い カークス	Awakening Scenario	大丈夫。私が守るわ。
100668	アウロラ	おもいでのアウロラ	Awakening Scenario	やっと会えたね、悪魔さん！
100669	プロケル	むさぼるプロケル	Awakening Scenario	おなかすいタ…\いっぱい食べたイ…
100671	カリプソ	意地悪なカリプソ	Awakening Scenario	私だけを愛して！\愛にすべてを捧げる純情チャイルド。
100672	ミダス	無頼のミダス	Awakening Scenario	チカラガホシイカ…？\願いを託され生まれた黒翼の使徒。
100673	Fantasy Island	Fantasy Island	Narrative Dungeon	アモス島での意外な出会い…いいパートナーが見つかるかも？
100674	あやね	あやね	Awakening Scenario	せっかくだから、楽しませてよね？
100675	レイファン	レイファン	Awakening Scenario	思いっきり遊んじゃうんだから♪
100676	Run Devil Run	Run Devil Run	Destiny Child Chapter.3 : Intermission	駆けろ、悪魔よ！\かの地にたどり着くまで。
100677	Santa is Coming\to City	Santa is Coming to City	Narrative Dungeon	聖なる夜に赤いサンタがやってくる！
100681	ティタニア	逆転の槍ティタニア	Awakening Scenario	やぁみんな！\また会えてうれしいですっ！
100682	ヘパイストス	鍛冶屋ヘパイストス	Awakening Scenario	穴蔵で鉄を鍛える鎚の音…\神にはなれぬが、神の御業を模倣せし悪魔。
100685	出口のない迷路	出口のない迷路		なんだか同じ出来事が\繰り返されているような···\どうやら迷路に閉じ込められたみたいね。
100686	BLOOMING	BLOOMING	Season Scenario	その無知と傲慢さが、いつかあなたの身を滅ぼすわ。
100687	ナタ	龍の魔笛ナタ	Awakening Scenario	楽しくなってきたわね！\あたしを止められるヤツはいないの？
100688	センガ	忠臣センガ	Awakening Scenario	わたくしにとって大事なことは\ご主人様の安全です。
100691	ミリアム	祓魔師ミリアム	Awakening Scenario	罪の代償でしたら支払いましたよ。\ここも、もうすぐ地獄となるでしょう。
100692	テレサ	誓いの騎士テレサ	Awakening Scenario	シスター小夜子。\たとえ世界を敵に回しても、私はあなたを守ります。
100694	The\Winter's\Tale	The Winter's Tale	Scenario Dungeon	雪深い山に住む心優しき悪魔の物語。
100695	Dreaming Vacation	Dreaming Vacation	Narrative Dungeon	はちゃめちゃ大混乱・幻の世界！\夢の中で彼らがなくしたものは？
100696	Chapter.3-1\Kyrie Eleison	Kyrie Eleison	Destiny Child Chapter.3	我らに慈悲を与えよ。悪魔に隙を与えるべからず。
100698	モナ	錦上添花モナ	Awakening Scenario	サキュバスの一生も、はかない夢のごとく…
100699	リザ	幻夢のリザ	Awakening Scenario	この命、御主人様のために捧げます。\どうか捧げるに値する御主人様でいてください。
100701	Nostalgia	Nostalgia	Season Scenario	未練も思い出も脱ぎ捨てて前に進もう！
100704	阿羅漢	荘厳たる祓魔師 阿羅漢	Awakening Scenario	過去にとらわれても仕方ありません。\未来を案ずることなく、私たちは今を生きるのです。
100705	カドケウス	聖物カドケウス	Awakening Scenario	ごきげんよう、クズどもめ。\どれだけオレを楽しませてくれるんだい？
100707	マーズ♥	シャイニーデビ マーズ♥	Awakening Scenario	プリティ～スウィ～ティ～デビセクシ～★\スウィートデビのプリンセス、マーズ♥のコンサートにようこそ～！
100708	サターン♥	恋する冬の サターン♥	Awakening Scenario	つらい過去は忘れて、空を見てください。\あなたの明るい未来が見えます。
100709	アリア	シャインスター アリア	Awakening Scenario	夢をあきらめないで！\がんばって最高のコンサートにしよう！
100711	ネプチューン♥	がんばるキミの ネプチューン♥	Awakening Scenario	あなたにとって、\この歌が力になりますように…
100712	ヴィーナス♥	唯一無二の ヴィーナス♥	Awakening Scenario	コンサートを始めるぞぉ～！\我を応援する準備はよいか？
100713	A DOG'S PURPOSE	A DOG'S PURPOSE	Narrative Dungeon	最高のアイドルという夢にもう一歩近づいたネプチューン♥。\…なのに、どうして幸せになれないの？
100716	ロキ	ロキ	Awakening Scenario	盲目であわれな子羊たち…\僕が連れて行ってあげるよ。
100717	イブ	紅き刀花イブ	Awakening Scenario	刃の華が全てを斬り裂く。\世界の終末をさまようイブ。
100718	ジヴァ	氷炎の ジヴァ	Awakening Scenario	私の結界を破った罰を与えます！
100719	Recurring dream	Recurring dream	Season Scenario	覚めない夢。解けない宿題。ダナが望む答えとは？
100720	Deja Vu	Deja Vu	Narrative Dungeon	かわいいパケトの手作りチョコですよ～！
100722	Heart to heart	Heart to heart	Season Scenario	怖がらなくても大丈夫ですよ。\すぐに楽になれますから。
100723	メティス	ささやくメティス	Awakening Scenario	あなたの心が聞こえたの。\今度は私の声も聞いてくれる？
100724	ネフティス	元気いっぱいネフティス	Awakening Scenario	笑ってみましょう！\明るくなれますよっ！
100725	アルフ	夢と希望のアルフ	Awakening Scenario	希望を持ってください！\みんな幸せになれますよっ！
100726	モーパン	不敵な剣モーパン	Awakening Scenario	スランプ？笑わせないで。\自分にウソついてるだけじゃない！
100727	ブラダマンテ	誇りの剣ブラダマンテ	Awakening Scenario	私みたいに～カンペキなチャイルドがいたら\ホレちゃいますよねっ！
