// key	ITEM_OPTION_NAME_	ITEM_OPTION_MAX_VALUE_TYPE_
1502063	在5人巨型Boss中增加冰凍迴避率{value}	
1502064	在5人巨型Boss中增加冰凍迴避率{value}	
1502065	在5人巨型Boss中增加冰凍迴避率{value}	
1502150	增加在PvP中的失明迴避率{value}	
1502151	增加在PvP中的失明迴避率{value}	
1502152	增加在PvP中的失明迴避率{value}	
1502153	增加在PvP中的失明迴避率{value}	
1502154	增加在PvP中的失明迴避率{value}	
1502155	增加在PvP中的失明迴避率{value}	
1502160	增加在PvP中的失明迴避率{value}	
1502161	增加在PvP中的失明迴避率{value}	
1502162	增加在PvP中的失明迴避率{value}	
1502163	增加在PvP中的失明迴避率{value}	
1502164	增加在PvP中的失明迴避率{value}	
1502165	增加在PvP中的失明迴避率{value}	
1502250	增加在PvP中的流血傷害{value}	
1502251	增加在PvP中的流血傷害{value}	
1502252	增加在PvP中的流血傷害{value}	
1502253	增加在PvP中的流血傷害{value}	
1502254	增加在PvP中的流血傷害{value}	
1502255	增加在PvP中的流血傷害{value}	
1502260	增加在PvP中的流血傷害{value}	
1502261	增加在PvP中的流血傷害{value}	
1502262	增加在PvP中的流血傷害{value}	
1502263	增加在PvP中的流血傷害{value}	
1502264	增加在PvP中的流血傷害{value}	
1502265	增加在PvP中的流血傷害{value}	
1502350	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502351	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502352	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502353	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502354	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502355	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502360	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502361	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502362	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502363	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502364	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502365	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	在副本中增加{value}Slide Skill暴擊傷害
1502550	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502551	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502552	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502553	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502554	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502555	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502560	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502561	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502562	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502563	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502564	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502565	對抗20人巨型Boss時，最大攻擊力增加{value}	
1502950	裝備時，受到持續回復量增加{value}	
1502951	裝備時，受到持續回復量增加{value}	
1502952	裝備時，受到持續回復量增加{value}	
1502953	裝備時，受到持續回復量增加{value}	
1502954	裝備時，受到持續回復量增加{value}	
1502955	裝備時，受到持續回復量增加{value}	
1502960	裝備時，受到持續回復量增加{value}	
1502961	裝備時，受到持續回復量增加{value}	
1502962	裝備時，受到持續回復量增加{value}	
1502963	裝備時，受到持續回復量增加{value}	
1502964	裝備時，受到持續回復量增加{value}	
1502965	裝備時，受到持續回復量增加{value}	
1503050	在5人巨型Boss中增加{value} Slide Skill傷害	
1503051	在5人巨型Boss中增加{value} Slide Skill傷害	
1503052	在5人巨型Boss中增加{value} Slide Skill傷害	
1503053	在5人巨型Boss中增加{value} Slide Skill傷害	
1503054	在5人巨型Boss中增加{value} Slide Skill傷害	
1503055	在5人巨型Boss中增加{value} Slide Skill傷害	
1503060	在5人巨型Boss中增加{value} Slide Skill傷害	
1503061	在5人巨型Boss中增加{value} Slide Skill傷害	
1503062	在5人巨型Boss中增加{value} Slide Skill傷害	
1503063	在5人巨型Boss中增加{value} Slide Skill傷害	
1503064	在5人巨型Boss中增加{value} Slide Skill傷害	
1503065	在5人巨型Boss中增加{value} Slide Skill傷害	
1503150	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503151	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503152	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503153	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503154	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503155	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503160	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503161	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503162	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503163	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503164	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503165	裝備時，在PVP中發動攻擊時吸收{value}HP	
1503350	擊敗敵人後回復{value}HP	
1503351	擊敗敵人後回復{value}HP	
1503352	擊敗敵人後回復{value}HP	
1503353	擊敗敵人後回復{value}HP	
1503354	擊敗敵人後回復{value}HP	
1503355	擊敗敵人後回復{value}HP	
1503360	擊敗敵人後回復{value}HP	
1503361	擊敗敵人後回復{value}HP	
1503362	擊敗敵人後回復{value}HP	
1503363	擊敗敵人後回復{value}HP	
1503364	擊敗敵人後回復{value}HP	
1503365	擊敗敵人後回復{value}HP	
1503450	在PVP上的石化迴避率增加{value}	
1503451	在PVP上的石化迴避率增加{value}	
1503452	在PVP上的石化迴避率增加{value}	
1503453	在PVP上的石化迴避率增加{value}	
1503454	在PVP上的石化迴避率增加{value}	
1503455	在PVP上的石化迴避率增加{value}	
1503460	在PVP上的石化迴避率增加{value}	
1503461	在PVP上的石化迴避率增加{value}	
1503462	在PVP上的石化迴避率增加{value}	
1503463	在PVP上的石化迴避率增加{value}	
1503464	在PVP上的石化迴避率增加{value}	
1503465	在PVP上的石化迴避率增加{value}	
1503550	裝備時，減益迴避率{value}	
1503551	裝備時，減益迴避率{value}	
1503552	裝備時，減益迴避率{value}	
1503553	裝備時，減益迴避率{value}	
1503554	裝備時，減益迴避率{value}	
1503555	裝備時，減益迴避率{value}	
1503560	裝備時，減益迴避率{value}	
1503561	裝備時，減益迴避率{value}	
1503562	裝備時，減益迴避率{value}	
1503563	裝備時，減益迴避率{value}	
1503564	裝備時，減益迴避率{value}	
1503565	裝備時，減益迴避率{value}	
1503650	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503651	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503652	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503653	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503654	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503655	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503660	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503661	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503662	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503663	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503664	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503665	對抗20人巨型Boss時，最大攻擊力增加{value}	
1503750	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503751	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503752	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503753	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503754	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503755	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503760	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503761	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503762	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503763	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503764	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1503765	裝備時，對抗20人巨型Boss時的Slide Skill傷害增加{value}	裝備時，對抗世界王時的Slide Skill傷害增加{value}
1504050	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504051	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504052	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504053	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504054	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504055	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504060	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504061	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504062	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504063	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504064	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504065	對20人巨型Boss限定，裝備時增加{value}最大攻擊力	
1504150	5人巨型Boss中弱點Skill最終傷害{value}	
1504151	5人巨型Boss中弱點Skill最終傷害{value}	
1504152	5人巨型Boss中弱點Skill最終傷害{value}	
1504153	5人巨型Boss中弱點Skill最終傷害{value}	
1504154	5人巨型Boss中弱點Skill最終傷害{value}	
1504155	5人巨型Boss中弱點Skill最終傷害{value}	
1504160	5人巨型Boss中弱點Skill最終傷害{value}	
1504161	5人巨型Boss中弱點Skill最終傷害{value}	
1504162	5人巨型Boss中弱點Skill最終傷害{value}	
1504163	5人巨型Boss中弱點Skill最終傷害{value}	
1504164	5人巨型Boss中弱點Skill最終傷害{value}	
1504165	5人巨型Boss中弱點Skill最終傷害{value}	
1504450	裝備時，在PvP中增加Skill量表充能速度{value}	
1504451	裝備時，在PvP中增加Skill量表充能速度{value}	
1504452	裝備時，在PvP中增加Skill量表充能速度{value}	
1504453	裝備時，在PvP中增加Skill量表充能速度{value}	
1504454	裝備時，在PvP中增加Skill量表充能速度{value}	
1504455	裝備時，在PvP中增加Skill量表充能速度{value}	
1504460	裝備時，在PvP中增加Skill量表充能速度{value}	
1504461	裝備時，在PvP中增加Skill量表充能速度{value}	
1504462	裝備時，在PvP中增加Skill量表充能速度{value}	
1504463	裝備時，在PvP中增加Skill量表充能速度{value}	
1504464	裝備時，在PvP中增加Skill量表充能速度{value}	
1504465	裝備時，在PvP中增加Skill量表充能速度{value}	
1504550	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504551	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504552	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504553	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504554	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504555	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504560	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504561	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504562	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504563	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504564	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504565	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1504650	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504651	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504652	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504653	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504654	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504655	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504660	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504661	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504662	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504663	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504664	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504665	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1504850	裝備時，在PvP中增加Skill量表充能速度{value}	
1504851	裝備時，在PvP中增加Skill量表充能速度{value}	
1504852	裝備時，在PvP中增加Skill量表充能速度{value}	
1504853	裝備時，在PvP中增加Skill量表充能速度{value}	
1504854	裝備時，在PvP中增加Skill量表充能速度{value}	
1504855	裝備時，在PvP中增加Skill量表充能速度{value}	
1504860	裝備時，在PvP中增加Skill量表充能速度{value}	
1504861	裝備時，在PvP中增加Skill量表充能速度{value}	
1504862	裝備時，在PvP中增加Skill量表充能速度{value}	
1504863	裝備時，在PvP中增加Skill量表充能速度{value}	
1504864	裝備時，在PvP中增加Skill量表充能速度{value}	
1504865	裝備時，在PvP中增加Skill量表充能速度{value}	
1504950	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504951	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504952	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504953	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504954	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504955	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504960	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504961	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504962	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504963	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504964	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1504965	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1505150	對抗20人巨型Boss時，最大防禦力增加{value}	
1505151	對抗20人巨型Boss時，最大防禦力增加{value}	
1505152	對抗20人巨型Boss時，最大防禦力增加{value}	
1505153	對抗20人巨型Boss時，最大防禦力增加{value}	
1505154	對抗20人巨型Boss時，最大防禦力增加{value}	
1505155	對抗20人巨型Boss時，最大防禦力增加{value}	
1505160	對抗20人巨型Boss時，最大防禦力增加{value}	
1505161	對抗20人巨型Boss時，最大防禦力增加{value}	
1505162	對抗20人巨型Boss時，最大防禦力增加{value}	
1505163	對抗20人巨型Boss時，最大防禦力增加{value}	
1505164	對抗20人巨型Boss時，最大防禦力增加{value}	
1505165	對抗20人巨型Boss時，最大防禦力增加{value}	
1505850	裝備時，在太空漫步中減益迴避率增加{value}	
1505851	裝備時，在太空漫步中減益迴避率增加{value}	
1505852	裝備時，在太空漫步中減益迴避率增加{value}	
1505853	裝備時，在太空漫步中減益迴避率增加{value}	
1505854	裝備時，在太空漫步中減益迴避率增加{value}	
1505855	裝備時，在太空漫步中減益迴避率增加{value}	
1505860	裝備時，在太空漫步中減益迴避率增加{value}	
1505861	裝備時，在太空漫步中減益迴避率增加{value}	
1505862	裝備時，在太空漫步中減益迴避率增加{value}	
1505863	裝備時，在太空漫步中減益迴避率增加{value}	
1505864	裝備時，在太空漫步中減益迴避率增加{value}	
1505865	裝備時，在太空漫步中減益迴避率增加{value}	
1506050	裝備時，增加{value}回復量	
1506051	裝備時，增加{value}回復量	
1506052	裝備時，增加{value}回復量	
1506053	裝備時，增加{value}回復量	
1506054	裝備時，增加{value}回復量	
1506055	裝備時，增加{value}回復量	
1506060	裝備時，增加{value}回復量	
1506061	裝備時，增加{value}回復量	
1506062	裝備時，增加{value}回復量	
1506063	裝備時，增加{value}回復量	
1506064	裝備時，增加{value}回復量	
1506065	裝備時，增加{value}回復量	
1506150	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506151	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506152	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506153	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506154	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506155	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506160	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506161	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506162	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506163	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506164	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506165	在5人巨型Boss中增加{value}Slide Skill暴擊傷害	
1506250	裝備時，在PVP中增加最終暴擊{value}	
1506251	裝備時，在PVP中增加最終暴擊{value}	
1506252	裝備時，在PVP中增加最終暴擊{value}	
1506253	裝備時，在PVP中增加最終暴擊{value}	
1506254	裝備時，在PVP中增加最終暴擊{value}	
1506255	裝備時，在PVP中增加最終暴擊{value}	
1506260	裝備時，在PVP中增加最終暴擊{value}	
1506261	裝備時，在PVP中增加最終暴擊{value}	
1506262	裝備時，在PVP中增加最終暴擊{value}	
1506263	裝備時，在PVP中增加最終暴擊{value}	
1506264	裝備時，在PVP中增加最終暴擊{value}	
1506265	裝備時，在PVP中增加最終暴擊{value}	
1506350	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506351	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506352	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506353	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506354	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506355	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506360	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506361	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506362	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506363	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506364	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506365	裝備時，對抗20人巨型Boss時的所有Skill傷害增加{value}	
1506450	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506451	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506452	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506453	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506454	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506455	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506460	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506461	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506462	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506463	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506464	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1506465	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1507050	在PvP中增加{value}睡眠迴避率	
1507051	在PvP中增加{value}睡眠迴避率	
1507052	在PvP中增加{value}睡眠迴避率	
1507053	在PvP中增加{value}睡眠迴避率	
1507054	在PvP中增加{value}睡眠迴避率	
1507055	在PvP中增加{value}睡眠迴避率	
1507060	在PvP中增加{value}睡眠迴避率	
1507061	在PvP中增加{value}睡眠迴避率	
1507062	在PvP中增加{value}睡眠迴避率	
1507063	在PvP中增加{value}睡眠迴避率	
1507064	在PvP中增加{value}睡眠迴避率	
1507065	在PvP中增加{value}睡眠迴避率	
1507150	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507151	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507152	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507153	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507154	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507155	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507160	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507161	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507162	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507163	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507164	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507165	在5人巨型Boss裝備時，增加{value}最大攻擊力	
1507950	增加在PVP的沉默迴避率{value}	
1507951	增加在PVP的沉默迴避率{value}	
1507952	增加在PVP的沉默迴避率{value}	
1507953	增加在PVP的沉默迴避率{value}	
1507954	增加在PVP的沉默迴避率{value}	
1507955	增加在PVP的沉默迴避率{value}	
1507960	增加在PVP的沉默迴避率{value}	
1507961	增加在PVP的沉默迴避率{value}	
1507962	增加在PVP的沉默迴避率{value}	
1507963	增加在PVP的沉默迴避率{value}	
1507964	增加在PVP的沉默迴避率{value}	
1507965	增加在PVP的沉默迴避率{value}	
1508050	增加在PVP的最大攻擊力{value}	
1508051	增加在PVP的最大攻擊力{value}	
1508052	增加在PVP的最大攻擊力{value}	
1508053	增加在PVP的最大攻擊力{value}	
1508054	增加在PVP的最大攻擊力{value}	
1508055	增加在PVP的最大攻擊力{value}	
1508060	增加在PVP的最大攻擊力{value}	
1508061	增加在PVP的最大攻擊力{value}	
1508062	增加在PVP的最大攻擊力{value}	
1508063	增加在PVP的最大攻擊力{value}	
1508064	增加在PVP的最大攻擊力{value}	
1508065	增加在PVP的最大攻擊力{value}	
1508250	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508251	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508252	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508253	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508254	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508255	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508260	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508261	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508262	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508263	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508264	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508265	裝備時，在PvP中增加Skill量表充能量{value}	裝備時，在PvP中增加Skill量表充能量{value}
1508350	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508351	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508352	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508353	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508354	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508355	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508360	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508361	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508362	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508363	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508364	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508365	增加{value}吸血和吸收量(只有具有吸血或吸收技能的Child可用)	
1508450	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508451	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508452	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508453	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508454	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508455	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508460	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508461	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508462	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508463	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508464	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508465	裝備時，在PvP中增加迴避率{value}	裝備時，在PvP中增加迴避率{value}
1508750	在PVP中增加中毒傷害{value}	
1508751	在PVP中增加中毒傷害{value}	
1508752	在PVP中增加中毒傷害{value}	
1508753	在PVP中增加中毒傷害{value}	
1508754	在PVP中增加中毒傷害{value}	
1508755	在PVP中增加中毒傷害{value}	
1508760	在PVP中增加中毒傷害{value}	
1508761	在PVP中增加中毒傷害{value}	
1508762	在PVP中增加中毒傷害{value}	
1508763	在PVP中增加中毒傷害{value}	
1508764	在PVP中增加中毒傷害{value}	
1508765	在PVP中增加中毒傷害{value}	
1508950	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508951	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508952	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508953	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508954	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508955	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508960	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508961	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
1508962	在5人巨型Boss裝備時，增加Tap Skill傷害{value}	在副本裝備時，增加Tap Skill傷害{value}
