// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100408	贝丝	春之贝丝	Awakening Scenario	我会帮助你成为魔王的，\恶魔哥哥。
100409	凯布利	暗光的凯布利	Awakening Scenario	凯布利，残忍的死神，狩猎恶魔的恶魔。
100410	提尔锋	嘲笑的提尔锋	Awakening Scenario	「有甜～甜的蛋糕，怎么能不吃呢？」
100412	玛土撒拉	炼金术士 玛土撒拉	Awakening Scenario	告诉我你想看些什么。\也许我会让你看看……
100413	沃丹	炼金术士沃丹	Awakening Scenario	跟我说说你的欲望吧！\只要有可能，我就会实现你所有的愿望。
100414	巴贝尔	伪君子巴贝尔	Awakening Scenario	这真是个美好的世界，不是吗？\希望每天都能这么和平。
100415	钵里	祈祷的钵里	Awakening Scenario	有得必有失。\所以为了实现愿望，你愿意付出什么？
100416	柳道士	转世的柳道士	Awakening Scenario	死亡是必然的结局。\但只要活着，就有各种可能。
100418	露娜	新月露娜	Awakening Scenario	你好！我是露娜，月光照在你身上。\我满心期待着这一天。♬
100421	莫娜	新人莫娜	Awakening Scenario	新手的运气可是不容小觑的！\虽然我是新手，但我已经准备好要大干一场了！
100422	妲比	赛车手 妲比	Awakening Scenario	走到魔界的尽头吧！\奔向莫娜的怀抱吧！
100423	伽那莎	特立独行伽那莎	Awakening Scenario	呀呼！哈哈哈！感觉真棒！\不管是金钱还是名誉，只要是令我有面子的，我都爱！
100424	黛博拉	驱魔师 黛博拉	Awakening Scenario	长耳朵的给我听好！\你们知道恶魔是没有人权的吧？
100425	哈索尔	大力无双哈索尔	Awakening Scenario	十二使徒中最强大的驱魔师。
100426	潘	田园的潘	Awakening Scenario	从安静处流露出的和平。\田园的守护者：潘。
100427	波摩纳	纯白的波摩纳	Awakening Scenario	我们会一起寻找你的幸福！\所以我们结婚吧！
100428	妲比	爱恨交织妲比	Awakening Scenario	莫娜姐姐，妲比在这里。
100430	迪亚马特	孤剑迪亚马特	Awakening Scenario	给你一个辩解的机会。\我想看你乞求饶命的样子。
100431	伊索尔德	白手伊索尔德	Awakening Scenario	1%的勇气和99%的汗水！今天我们就在海边一起狂欢吧！
100432	秋牡丹	仲夏秋牡丹	Awakening Scenario	高风险高报酬！试试？
100433	特里斯坦	拦网特里斯坦	Awakening Scenario	我会给你打信号的！这次你可千万别错过了！
100434	黛娜	先知黛娜	Awakening Scenario	我是世界之源，至高之星。\而且我就是你的神。
100435	玛尔斯♥	漂亮玛尔斯♥	Awakening Scenario	漂亮、甜美的恶魔公主登场了！\要上了喔！漂亮、甜美、如恶魔般性感~★
100436	萨图恩♥	神秘萨图恩♥	Awakening Scenario	这种时候，我感觉我是活着的。\我会为了你，成为最闪耀的存在。
100437	涅普顿♥	努力派涅普顿♥	Awakening Scenario	我会全心全意地为你歌唱，\不管你身处何地！
100438	维纳斯♥	天真维纳斯♥	Awakening Scenario	接下来是我的舞台。\一切就要靠大家的应援了！
100439	夏洛特	夏洛特	Awakening Scenario	为荣誉而战！成为一把能够刺穿天堂的长枪！
100440	狄蜜特	净火的狄蜜特	Awakening Scenario	实现梦想靠的是我的意志力和你的善良。
100441	嫦娥	守护神嫦娥	Awakening Scenario	「我的愿望是保护你，我会守护你的笑容！」
100443	HATSUNE MIKU	HATSUNE MIKU	Awakening Scenario	电子歌姬降临！宛如天使般的歌声连恶魔也能治愈。
100444	SNOW MIKU	SNOW MIKU	Awakening Scenario	一位丹顶的巫女在雪景中巍然而立。
100445	玛亚特	解放的玛亚特	Awakening Scenario	被虚伪的信仰囚禁的少女，摆脱了所有的烦恼。
100446	里欧	温柔的里欧	Awakening Scenario	啊，你好！\我是里欧，夏娃女士的助手。
100447	鲁邦	怪盗 鲁邦	Awakening Scenario	只要有宝物，就会有怪盗！\呃，这当口号会很糟糕吗？
100448	希特莉	甜美的希特莉	Awakening Scenario	「坦诚地对待自己，感受在你心中的甜蜜爱情。」
100449	丽莎	暗黑克星丽莎	Awakening Scenario	目标是成为未来的节能机器人，利用太阳能实现家庭供电。「对魔王决战兵器：恶魔克星初号机，丽莎，启动！」
100450	迪诺	勤勉的迪诺	Awakening Scenario	没有什么是完美的。\努力会克服所有弱点！
100451	妲比	魔王妲比	Awakening Scenario	噢呵呵呵呵！在魔王妲比的面前跪下吧！
100452	莫娜	烈日沙滩莫娜	Awakening Scenario	防晒准备，确认！\和莫娜单独相处的炎热夏季。
100453	丽莎	比基尼丽莎	Awakening Scenario	就算不游泳，夏日也会十分有趣。呵呵……脸拉个老长干嘛啊？
100454	妲比	学校泳装妲比	Awakening Scenario	看着吧，一种全新的魅力诞生！\妲比毫不畏惧仲夏的刺眼烈日！
100455	希尔德	新娘希尔德	Awakening Scenario	终于到了。\终于到了我跟小不点客人的婚礼。♥
100456	伊菲斯	浪漫的伊菲斯	Awakening Scenario	我的太阳，我的灵魂。\将你的命运交到我手中吧。
100457	帕拉斯	帕拉斯	Awakening Scenario	我追求绝望与毁灭……\让一切归于虚无。
100458	雅典娜	雅典娜	Awakening Scenario	这面盾牌就是我的化身。\我就是主人的盾。
100459	希特莉	怦然心动希特莉	Awakening Scenario	这一次，我会用我的魅力\偷走你的心！
100460	尼曼	猫耳尼曼	Awakening Scenario	弗雷，那个烦人的浑蛋……！\这件洋装是怎么回事啊？！
100461	弗雷	复苏的弗雷	Awakening Scenario	我们又见面了！\是我，乘胜归来的弗雷大人！
100463	玛丽·萝丝	玛丽·萝丝	Awakening Scenario	小恶魔仆人\我会好好享受大人的假期的！
100464	霞	霞	Awakening Scenario	我现在缺少的东西……是什么呢……
100465	穗香	穗香	Awakening Scenario	绝对保密的女学生\和我一起悠闲地度个假吧。
100467	奥凯德	女巫奥凯德	Awakening Scenario	不给糖就捣蛋！\我准备了一份让人吃惊的礼物！
100468	梅芙	派对巨星梅芙	Awakening Scenario	魔力完全解放！\我会让你好好见识一下梅芙姐姐真正的厉害♪
100469	妲比	蜕变妲比	Awakening Scenario	我爱她，但也恨她……\诞生自相反心意的漆黑绝望。
100470	莫娜	光芒莫娜	Awakening Scenario	克服你黑暗的过去……\迈向崭新的光芒吧！
100471	巴托里	花魁巴托里	Awakening Scenario	从今以后，你就是我的新娘了。\我发誓会保护你。
100472	夏娃	神秘的转校生夏娃	Awakening Scenario	啥？我在哪？\夏娃一如往常地毫无方向感。
100473	狼人	神乐狼人	Awakening Scenario	要帮你占卜今年的运势吗？\生？还是死呢？
100474	勒达	圣诞勒达	Awakening Scenario	大家好。我带礼物来了！\这些礼物是给你们的！！！
100475	自请妃	古弦乐师自请妃	Awakening Scenario	要来听听名歌手自请妃的一首曲吗？\听了之后晕过去也不知道喔~
100476	报丧女妖	悲痛的报丧女妖	Awakening Scenario	寄托于蝴蝶的翅膀上……\你能听到我的声音吗？我在这里……
100477	SNOW MIKU	SNOW MIKU	Awakening Scenario	和纯洁的雪\一同飞舞降临的公主。
100478	诺爱尔	诺爱尔	Awakening Scenario	我们统制机构会誓死捕捉「死神」。
100479	诚	诚	Awakening Scenario	我先把丑话放在前面！ 我向来不知道「手下留情」这四个字怎么写。
100480	奈茵	奈茵	Awakening Scenario	告诉我你的愿望！
100481	卢茵\	穿刺卢茵	Awakening Scenario	为了鲁弗斯大人的光荣与名誉！
100482	薮猫	薮猫	Awakening Scenario	我是薮猫，是只野生的猫。\我住在热带草原哦！
100483	浣熊	浣熊	Awakening Scenario	交给我吧！
100484	耳廓狐	耳廓狐	Awakening Scenario	你真的很酷！
100485	丽莫斯	饥饿的丽莫斯	Awakening Scenario	我会吃，一直吃，\然后把它们全吃光♥
100486	菲尔诺特	骄傲菲尔诺特	Awakening Scenario	你认为你能躲过我的箭吗？
100487	该隐	驱魔师该隐	Awakening Scenario	主命令道：\听从上帝的话。
100488	比利	枪手比利	Awakening Scenario	孤独的水射手，\比利的枪口在咆哮！
100489	安妮	决战安妮	Awakening Scenario	孤傲的水射手，\安妮的枪口在怒号！
100490	庆野	魔姬庆野	Awakening Scenario	夜晚是这个世界跟那个世界相通的时刻……\如果你不闭上眼睛，就会误入那个世界。
100491	玉藻前	九尾狐玉藻前	Awakening Scenario	你！我们的目光相遇了。\乖乖把肉交给我吧。
100492	玛弗德特	正义之花玛弗德特	Awakening Scenario	我不会让违法者逍遥法外的！
100493	凯瑟琳	劈腿的凯瑟琳	Awakening Scenario	婚姻只不过是「传统」的一部分，对吧？\说真的，有谁甘愿被束缚呢？
100494	凯瑟琳	女朋友凯瑟琳	Awakening Scenario	你劈腿了，对吧？\你承认吗？
100495	琳	琳	Awakening Scenario	没关系。\我会一直陪着你的。
100496	赫克托耳	魅惑的海奎特	Awakening Scenario	少子化是很严重的问题！\拜托帮帮我呗！
100497	莱玛	迅速的 莱玛	Awakening Scenario	你是我的梦中情人。 我要的并不多。\只要你的衣……啊，当我没说！
100500	奥弗伊斯	匆忙的奥弗伊斯	Awakening Scenario	我不想浪费自己人生的任何一刻。所以呢！\我要先从结婚开始。
100502	塞特	替身塞特	Awakening Scenario	主啊……主啊！\你为何要遗弃我？
100503	吉娃	平静的吉娃	Awakening Scenario	天气变得特别冷了。\不要担心。春天马上来了。
100504	吉特涅	冻原吉特涅	Awakening Scenario	逮到了！\你的小命现在在我手上！
100505	艾修	滑雪艾修	Awakening Scenario	你是赢是输，\只有赌了才知道。
100506	阿耳忒弥斯	月光阿耳忒弥斯	Awakening Scenario	月是癫狂的女神。\恶魔，唤醒我内心的愤怒。
100507	帕赫特	活泼的帕赫特	Awakening Scenario	前辈真的超级幸运。\能让可爱的我那么在乎你。
100508	勒达	甜美的勒达	Awakening Scenario	是谁规定情人节女生一定要送巧克力的？\我也想要巧克力！
100509	希特莉	奢华的希特莉	Awakening Scenario	恶魔先生，怎么样啊？\我的糖果、巧克力和女仆装？
100510	塞尔凯特	感兴趣的塞尔凯特	Awakening Scenario	你能教教我什么是爱吗？
100511	欧洛斯	可爱的欧洛斯	Awakening Scenario	吃下巧克力之后，便能感受到心意了。\因为那是恋爱的味道。
100512	塞墨勒	伴侣_塞墨勒	Awakening Scenario	很快的，我们就会举办一场\宣示我们彼此永恒之爱的仪式。
100513	莱佛士	魅影怪盗莱佛士	Awakening Scenario	她是城市中的鬼魂，无声无息、无痕无迹。\在黑夜的掩护之下，她将摘下夜空中最美丽的星。
100514	炎龙	愤怒的炎龙	Awakening Scenario	一只巨大的蜥蜴怪物出现在红色火焰中！
100515	冰龙	冷酷的冰龙	Awakening Scenario	一只巨大的蜥蜴怪物出现在蓝色火焰中！
100516	泰迪	四分五裂泰迪	Awakening Scenario	泰迪会让你最坏的噩梦成真。
100517	传讯者	声音传讯者	Awakening Scenario	「仔细听好了，我只说一次。如果你漏掉了一部分，就别哭着跑来找我。」
100518	追击者	深夜追击者	Awakening Scenario	「喂！那边的坏家伙！晚上出门闲晃时最好小心点！」
100519	迪亚波罗	白翼的迪亚波罗	Awakening Scenario	一名从人心的黑暗深渊诞生的Child。欲望是最纯粹的感情。
100520	卡利宇迦	破坏的卡利宇迦	Awakening Scenario	「吼————！我会把你咬碎。如果不行……就把你咬死！」
100521	锁链杀手	通用型锁链杀手	Awakening Scenario	「在你生命的终点等待的是毫无意义的死亡。要不就死在这里，不然就努力活下去。选择权在于你！」
100522	花束	孤独的花束	Awakening Scenario	「被爱还是被抛弃……我只是想变得幸福而已。」
100523	骷髅	古老的骷髅	Awakening Scenario	尽管只有一个记忆，这名Child却异常执着地寻找最利于自己的解答。
100524	断头台	黎明的断头台	Awakening Scenario	想要美丽地死去吗？那就让我斩下你的头吧！
100525	哈迪斯	沸腾的哈迪斯	Awakening Scenario	烧吧！烧吧！让地狱的烈火吞噬一切吧！
100526	巴西利斯克	沙漠的巴西利斯克	Awakening Scenario	它尽管看起来很温驯，却有致命的毒液。
100527	海卓拉	混沌的海卓拉	Awakening Scenario	我会……保护弱者……\我会……粉碎……所有妨碍我的人……
100528	哥摩拉	批判的哥摩拉	Awakening Scenario	这具身体充满了苦痛与丑恶。
100530	亚巴顿	恶棍亚巴顿	Awakening Scenario	「吃或是被吃，选择在你。不用说，我就是负责吃的那一方。」
100531	奥尔加	蓝暗影奥尔加	Awakening Scenario	云层中映着奇妙的身影，有个都市传说提到，那里藏着一只孤独的龙！
100532	巴祖卡	绿头盔巴祖卡	Awakening Scenario	「了解，目标已锁定，必定解决目标。」
100533	安瓿	毒药安瓿	Awakening Scenario	「欢迎，贵客！你今天看起来有点憔悴呢……」
100534	摩亚	魔方摩亚	Awakening Scenario	「你好，主人。我是您忠心的Child，摩亚。请等一会儿。这里还有其他剩下的摩亚。」
100536	看守者	红色的看守者	Awakening Scenario	恶魔正在看着你。如果他一直盯着你，就安静地起身并离开。
100537	看守者	蓝色的看守者	Awakening Scenario	恶魔正在看着你。如果你的脊背传来一阵寒意，往前跑，别回头。
100538	看守者	暗黑的看守者	Awakening Scenario	恶魔正在看着你。如果你在黑暗中看见发光的东西，不要发出声音。
100539	看守者	绿色的看守者	Awakening Scenario	恶魔正在看着你。如果你在树林里听到风声，那就吹口哨。
100540	看守者	光明的看守者	Awakening Scenario	恶魔正在看着你。如果你觉得难为情，就躲到洞里。
100541	蕾蒂	束缚的蕾蒂	Awakening Scenario	一个用拘束具将自己绑住以防止自己发疯的女人。
100542	侍者	系领结的侍者	Awakening Scenario	「各位先生女士……有人叫服务生吗？也就是呼唤我这个深夜的使者？」
100543	万圣节	夢幻的万圣节	Awakening Scenario	「一个胆小的Child伪装成一个丑陋的怪物。不要再靠近了！」
100544	复仇女孩	红色的复仇女孩	Awakening Scenario	红色的复仇女孩爆发着愤怒。「为了报复，我会追到地狱的最深处！」
100545	复仇女孩	蓝色的复仇女孩	Awakening Scenario	蓝色的复仇女孩很残酷。「我将加倍返还我所受到的憎恨和痛苦。」
100546	复仇女孩	绿色的复仇女孩	Awakening Scenario	绿色的复仇女孩会夺走一切，包括你的心。「你必须用生命为你的罪孽付出代价！」
100547	复仇女孩	发光的复仇女孩	Awakening Scenario	发光的复仇女孩永远不会熄灭。「逃吧！直到这愤怒消散为止。」
100548	复仇女孩	紫色的复仇女孩	Awakening Scenario	暗黑的复仇女孩致力于报仇。「做你想做的。但我还是会夺走一切。」
100549	噪音	嗡嗡的噪音	Awakening Scenario	「被邻居的嘈杂噪音打扰很烦吗？要不要用我致命的声音替你报仇？」
100550	赫兹	DJ赫兹	Awakening Scenario	准备好接受这世上最邪恶的音乐吧！死亡金属，恶魔的尖叫！
100551	海翠克	虚假的海翠克	Awakening Scenario	你的弱点在……这里！出血大甩卖！
100552	阿姆斯	疯狂兔兔阿姆斯	Awakening Scenario	「复活节兔就是这个样子！你可别忘了！」
100553	斗士	球鞋斗士	Awakening Scenario	夜晚街道的斗士像海市蜃楼一样在凌晨两点出现。
100554	曼提	恶梦曼提	Awakening Scenario	在破碎的记忆中，显露出一个小小的恶梦……
100555	永恒之枪	暗永恒之枪	Awakening Scenario	除我皆恶。\恶之末路唯独要审判尔。
100556	宝箱怪	惊人的宝箱怪	Awakening Scenario	「吼——！为了保护我珍惜的东西，我需要尖牙和利齿！」
100557	封箱者	热血的封箱者	Awakening Scenario	「吼噜噜噜……为了保护我重要的事物，我需要强大的手腕！」
100558	奇美拉	沉默的奇美拉	Awakening Scenario	「你看起来确实很开心。再让我看看你更有趣的表情嘛～」
100559	血龙	炎王血龙	Awakening Scenario	炎王血龙。隐藏其存在的红色火焰是疯狂的颜色。
100560	毛球毛球	嘈杂的毛球毛球	Awakening Scenario	被喷溅到水时，他们会变得异常凶暴。绝对不能把卷毛弄湿！
100561	草隆	绿羽的草隆	Awakening Scenario	如果听到沙沙草声，那你离草隆一定很近了。
100562	光隆	光羽的光隆	Awakening Scenario	如果听到电流在噼啪作响，那你离光隆一定很近了。
100563	火隆	红羽的火隆	Awakening Scenario	如果听到燃烧的火焰声，那你离火隆一定很近了。
100564	波隆	水羽的波隆	Awakening Scenario	如果听到滴水声，那你离水隆一定很近了。
100565	暗隆	黑羽的暗隆	Awakening Scenario	如果听到砰砰的弹跳声，那你离暗隆一定很近了。
100566	苍龙	冰王苍龙	Awakening Scenario	有着青色火焰的苍龙正在静静地等待复仇的机会。
100567	安卡	守卫安卡	Awakening Scenario	起来吧，我的战友。\战争开始了。
100568	机甲指挥官	炮击机甲指挥官	Awakening Scenario	战争尚未结束。\身为一名机甲指挥官，我要重回战场。
100569	机甲士兵	武装机甲士兵	Awakening Scenario	与你相遇，我很高兴，主人！\我是机甲士兵，你忠诚的战士！
100570	不来梅	旋转不来梅	Awakening Scenario	你好，我亲爱的朋友♪\我是跳舞娃娃，在这里恭候多时了♪
100573	猪老大	无情的猪老大	Awakening Scenario	我喜欢温柔的人。\即使他们软弱又容易被击败！
100576	天使洛特	弓箭手天使洛特	Awakening Scenario	一个有着婴儿天使外观的邪恶Child。
100577	卢恩	绿宝石卢恩	Awakening Scenario	埋没在沙漠中的远古记忆。\2000年前留下的爱情证明。
100578	欧洛拉王	情热王欧洛拉王	Awakening Scenario	可恶的恶魔！\准备好接受审判吧，洛洛！
100579	妖精	沉默的妖精	Awakening Scenario	谁需要圣诞节呢？！今夜就是恶魔降临的夜晚！
100580	红鼻子	沉默的红鼻子	Awakening Scenario	可怜的恶魔驯鹿，只剩下自己了。
100581	礼物袋	好孩子的礼物袋	Awakening Scenario	你就不想知道自己的礼物是什么吗？想瞄一眼吗？可以，但只能看一点点哦。
100584	生物	被遗弃的生物	Awakening Scenario	逝者如斯。\被自己创造者抛弃的可怜怪物。
100585	安瓿	玩具安瓿	Awakening Scenario	早安！\我今天要给你开一些绝望的处方~
100586	摩亚	双面摩亚	Awakening Scenario	让羊群没有想到的是，\身披羊皮的狼正混匿其中。
100624	夜世界\的住民	夜世界的住民	Tutorial	进入灯红酒绿的夜世界吧！
100625	兰菲的\黑暗商店	兰菲的黑暗商店	Tutorial	夜世界最神秘的女孩兰菲登场。
100626	转生馆	转生馆	Tutorial	欢迎来到生与死的夹缝中。
100627	地狱式\魔界温泉♨	地狱式魔界温泉♨	Tutorial	身心放松！\魔界温泉终于开放了！
100628	Evil频道	Evil频道	Tutorial	敬请关注深夜小伙伴的最新消息！
100629	重生迷宫	重生迷宫	Tutorial	恶魔式炼金术研究所下沉睡的家伙……
100630	无尽对决\盛大开幕	无尽对决盛大开幕	Tutorial	不论如何，都要比Evil频道还闪耀！\地狱最有魅力的一面？
100631	与艾波娜到\魔界的尽头	与艾波娜到魔界的尽头	Tutorial	位置：人界与魔界的交叉路口
100632	回忆酒吧	回忆酒吧	Tutorial	想重温某段回忆吗？
100635	赫菲斯托斯的\锻造厂	赫菲斯托斯的锻造厂	教学	洞穴里炼铁的捶打声……
100636	地下迷宫\简单	地下迷宫简单	Underground Scenario	欢迎光临，黑暗之种！
100637	地下迷宫\最高级	地下迷宫中级	Underground Scenario	难道？\通往地下的门打开了？！
100638	地下迷宫\普通	地下迷宫困难	Underground Scenario	在殖民地的最下层，时间似乎已经停止了。
100640	Romeo\&\Juliet	Romeo & Juliet	Ragna:Break Season 12	在他们擦肩而过的舞台上，新的爱情是否会拉开帷幕？
100641	女生要有野心！	女生要有野心！	Narrative Dungeon	名声、荣光，甚至是你，\都是我的！
100643	罗宾	正义仪式之剑罗宾	Awakening Scenario	在毫无正义的世界中，一道光束划破黑暗。
100644	劳拉	决意的劳拉	Awakening Scenario	她躲在哪？她也是时候现身了吧。\我真的很想见她。我是说真的。
100645	蜜卡拉	狡猾的蜜卡拉	Awakening Scenario	啊，你好香啊！\你的血……我能尝一口吗？
100646	吸血鬼\猎人	吸血鬼猎人	Season Scenario	你……你太可疑了。你是个吸血鬼对吧？
100648	阿尔蒂斯	誓剑勇者阿尔蒂斯	Awakening Scenario	我对着这把剑发誓，\我永远爱鲁萨尔卡！
100649	鲁萨尔卡	悲剧的鲁萨尔卡	Awakening Scenario	我们叫作玫瑰的这一种花，要是换了个名字，\它的香味还是同样的芬芳。
100650	萨图恩♥	梦想家_萨图恩♥	Awakening Scenario	勇气给了我希望。\希望给了你爱情。
100651	尼尔提	灭谛尼尔提	Awakening Scenario	我会吞噬你所有的苦恼，并消除你的痛苦。
100652	黑暗天	漆夜卡拉拉特里	Awakening Scenario	我是女神的影子。\如果你想见我，就进入无光的黑暗之中吧。
100653	阿尔葛斯	凶恶的 阿尔葛斯	Awakening Scenario	别担心。\没有什么是我做不到的。
100654	墨丘利	热心的 墨丘利	Awakening Scenario	我是你的翅膀、你的影子，你身边吹拂的风。\我永远都会在你身边守护你。
100655	Taken	Taken	Season Scenario	主人和希特莉被带到了一个不知名的南方岛屿？！
100656	奥德修斯	旁观者 奥德修斯	Awakening Scenario	急迫的决定，就是糟糕的决定。\永远要三思而后行。
100657	提瓦兹	淑女 提瓦兹	Awakening Scenario	面对内心，你毫无选择。\就算是我，也无法束缚自己的感情……
100658	朱诺	主人 朱诺	Awakening Scenario	有人说爱情比地狱业火还炽热。\只要提瓦兹还活着，我的爱就永远不会熄灭。
100659	泽菲罗斯	竞速 泽菲罗斯	Awakening Scenario	看着你挣扎着想打败我，\很有趣。
100660	克洛托	吉祥物 克洛托	Awakening Scenario	欢迎。你想怎么试探自己的命运呢？
100661	恶魔方程式	恶魔方程式	Narrative Dungeon	谁是阿摩司岛上最厉害的车手？
100662	抓得到我的话\就来吧	抓得到我的话就来吧	Season Scenario	抓得到我的话就来吧。前提是你没先被抓到。
100663	卡西亚	追击者 卡西亚	Awakening Scenario	就算是最有天赋的小偷，\终究会留下踪迹的。
100664	卡库斯	掠夺者 卡库斯	Awakening Scenario	最好锁上你的门。\夜幕降临了。
100668	欧洛拉	回忆的欧洛拉	Awakening Scenario	如果你是我的起源，\那我希望你成为你自己的终点。
100669	普洛瑟罗	吞食的普洛瑟罗	Awakening Scenario	我会吞噬一切活物。\这就是地狱。
100671	卡吕普索	恶毒的卡吕普索	Awakening Scenario	请只爱我一人！\将一切奉献给爱的纯真Child。
100672	迈达斯	流氓迈达斯	Awakening Scenario	你想要力量吗？\黑翼使徒从你的愿望中而来。
100673	Fantasy Island	Fantasy Island	Narrative Dungeon	在阿摩司岛上的意外邂逅……也许能找到好的搭档。
100674	绫音	绫音	Awakening Scenario	至少让我觉得有趣，好吗？
100675	丽凤	丽凤	Awakening Scenario	我要好好享受一下。♪
100676	跑吧，恶魔	跑吧，恶魔	Destiny Child Chapter.3 : Intermission	冲吧，恶魔！\冲到我们到达目的地为止吧。
100677	圣诞老人要进城了	圣诞老人要进城了	Narrative Dungeon	天上的荣耀与地球的和平。
100681	缇坦妮雅	逆转缇坦妮雅	Awakening Scenario	让光芒展现的时候到了。\大家好！很高兴又跟大家见面了！
100682	赫菲斯托斯	铁匠赫菲斯托斯	Awakening Scenario	铁锤敲击金属与火焰燃烧的声音。\夫复何求？
100685	有出口的迷宫	有出口的迷宫		我不知道这到底怎么回事，但看起来，我似乎被困在了一种循环之中。我想我陷在一座迷宫里了。
100686	盛开	盛开	Season Scenario	你的无知和自负，总有一天会害死你自己的。
100687	哪吒	无忧无虑的哪吒	Awakening Scenario	我是最强的！\世界上没有能阻止我的人！
100688	仙娥	忠诚的仙娥	Awakening Scenario	主人，你的安危比我们的更重要。
100691	米丽安	驱魔师米丽安	Awakening Scenario	我已为自己的罪孽付出代价。\我所在之处即是地狱。
100692	特蕾莎	誓言的特蕾莎	Awakening Scenario	就算全世界都背弃了你，\我也会陪在你身边。
100694	The\Winter's\Tale	The Winter's Tale	Season Scenario	住在雪山上的心地善良的恶魔的故事。
100695	梦幻假期	梦幻假期	Narrative Dungeon	混乱且颠覆的梦幻世界！\他们究竟在梦中失去了什么呢？
100696	第3-1章\求主垂怜	3-1 求主垂怜	Destiny Child Chapter.3	请垂怜我们。恶魔不可乘隙。
100698	莫娜	完美的莫娜	Awakening Scenario	人生如梦。\莫娜做的是什么梦呢？
100699	丽莎	奇幻之梦丽莎	Awakening Scenario	她愿意为自己的主人去死。\前提是他值得自己那么做。
100701	怀旧	怀旧	Season Scenario	让我们撇下遗憾和回忆，继续前进！
100704	阿罗汉	壮丽的 阿罗汉	Awakening Scenario	过去和未来都不如手中的沙尘。\我的朋友，让我们好好享受当下吧。
100705	使者之杖	吞噬的使者之杖	Awakening Scenario	你好，我愚蠢的同胞。\让我们看看你有多有趣吧。
100707	玛尔斯♥	闪耀的玛尔斯♥	Awakening Scenario	甜美恶魔般性感的☆\玛尔斯♥公主将震撼你的世界。
100708	萨图恩♥	黎明萨图恩♥	Awakening Scenario	忘掉你悲伤的过去，抬头看看。\你的未来就像天空一样清澈明亮。
100709	亚里亚	光彩照人的亚里亚	Awakening Scenario	只要我们坚持到底，\便没有我们征服不了的舞台。
100711	涅普顿♥	闪亮涅普顿♥	Awakening Scenario	我们希望这首歌能带给你们力量。
100712	维纳斯♥	耀眼维纳斯♥	Awakening Scenario	你们准备好了吗？\让维纳斯♥看到你们的爱与支持！
100713	狗狗的愿望	狗狗的愿望	Narrative Dungeon	涅普顿♥离自己成为最强偶像的目标又进了一步。\可为什么这无法令她开心呢？
100716	洛基	洛基	Awakening Scenario	盲目的依旧盲目。\可怜的羔羊，让我引导你吧。
100717	夏娃	失乐园夏娃	Awakening Scenario	让我们摆脱所有无意义的一切。\夏娃在世界的尽头徘徊。
100718	吉娃	苛刻的 吉娃	Awakening Scenario	女王花园的入侵者，\沉默地在她面前跪下吧。
100719	反复之梦	反复之梦	Season Scenario	永眠之梦。无法解开的难题。黛娜究竟想要什么答案？
100720	既视感	既视感	Narrative Dungeon	由可爱的帕赫特亲手制作的巧克力喔！
100722	Heart to heart	Heart to heart	Season Scenario	不要害怕。\内心会帮忙带路的。
100723	墨提斯	低语的墨提斯	Awakening Scenario	听到了你的内心。\现在要来听听我的吗？
100724	奈芙蒂斯	开心的奈芙蒂斯	Awakening Scenario	不要沮丧！\时间可是有限的喔。
100725	艾芙	饱满的艾芙	Awakening Scenario	我们都会变幸福的~！\要有希望！
100726	莫平	顽强的莫平	Awakening Scenario	你在开玩笑吗？你没有陷入低潮。\那只是借口而已。
100727	布拉达曼特	可爱的布拉达曼特	Awakening Scenario	你怎么可能不爱上我这样\美丽又完美的女孩呢？♡
100728	来吧！	来吧！	Narrative Dungeon	误解不断累积，加深了两人间的嫌隙。\他们之间究竟会如何发展呢？
100729	无尽的\情人节	无尽的情人节	Ragna:Break Season 14	这是什么感觉？为什么我的心跳得那么快？
100730	真理就是我的光明	真理就是我的光明	Season Scenario	来吧，挑战与逆境！\闪耀吧，真理之光！
100731	衔尾蛇之尾	衔尾蛇之尾	Season Scenario	恶魔立于十字路口，美艳即在此处。
100732	怀特	榴弹怀特	Awakening Scenario	我在战斗中只需要\战友与大枪！
100733	赛奥法诺	天真的赛奥法诺	Awakening Scenario	就算你跟其他人不同也没关系。\我永远都会在你身边。
100734	第3-2章\悲惨世界	3-2 悲惨世界	Destiny Child Chapter.3	不可杀人。\出埃及记第20章第13节
100736	库巴巴	追击者库巴巴	Awakening Scenario	我要让你见识一下，谁才是你的王。
100737	尤娜	漆黑之影尤娜	Awakening Scenario	我是你的影子。\我守护你的光芒。
100738	甜蜜的生活	甜蜜的生活	Narrative Dungeon	重新收集深藏\在你心中的甜蜜回忆。
100739	阿提蜜西亚	指挥官阿提蜜西亚	Awakening Scenario	坚持不懈的人\将会获胜！
100740	德律阿得斯	无忧无虑的妖精德律阿得斯	Awakening Scenario	我觉得自己胃口很好。\炸鸡、汉堡、披萨……我该吃什么呢？
100742	星夜	星夜	Season Scenario	在这个星辰坠落的夜晚，我遥远的故乡又在哪里呢……
100743	短篇故事\潘朵拉的魔盒	短篇故事:潘朵拉的魔盒	番外篇	他们无法在他处述说的纠缠不休的故事。
