// key	ITEM_OPTION_NAME_	ITEM_OPTION_MAX_VALUE_TYPE_
1503563	Debuff EVA {value} when equipped	
1503564	Debuff EVA {value} when equipped	
1503565	Debuff EVA {value} when equipped	
1503650	Increase Max ATK by {value} for 20-person Giant Bosses	
1503651	Increase Max ATK by {value} for 20-person Giant Bosses	
1503652	Increase Max ATK by {value} for 20-person Giant Bosses	
1503653	Increase Max ATK by {value} for 20-person Giant Bosses	
1503654	Increase Max ATK by {value} for 20-person Giant Bosses	
1503655	Increase Max ATK by {value} for 20-person Giant Bosses	
1503660	Increase Max ATK by {value} for 20-person Giant Bosses	
1503661	Increase Max ATK by {value} for 20-person Giant Bosses	
1503662	Increase Max ATK by {value} for 20-person Giant Bosses	
1503663	Increase Max ATK by {value} for 20-person Giant Bosses	
1503664	Increase Max ATK by {value} for 20-person Giant Bosses	
1503665	Increase Max ATK by {value} for 20-person Giant Bosses	
1503750	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503751	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503752	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503753	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503754	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503755	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503760	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503761	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503762	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503763	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503764	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1503765	For 20-person Giant Bosses, increase Slide Skill Damage by {value} when equipped	For World Bosses, increase Slide Skill Damage by {value} when equipped
1504050	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504051	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504052	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504053	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504054	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504055	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504060	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504061	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504062	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504063	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504064	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504065	For 20-person Giant Bosses, increase Max ATK by {value} when equipped	
1504150	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504151	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504152	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504153	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504154	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504155	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504160	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504161	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504162	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504163	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504164	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504165	Weak Point Skill Final Blow {value} in 5-person Giant Boss	
1504450	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504451	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504452	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504453	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504454	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504455	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504460	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504461	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504462	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504463	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504464	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504465	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504550	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504551	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504552	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504553	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504554	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504555	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504560	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504561	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504562	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504563	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504564	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504565	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1504650	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504651	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504652	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504653	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504654	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504655	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504660	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504661	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504662	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504663	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504664	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504665	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1504850	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504851	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504852	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504853	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504854	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504855	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504860	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504861	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504862	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504863	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504864	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504865	When equipped, increase Skill Gauge Charge Speed by {value} in PvP	
1504950	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504951	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504952	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504953	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504954	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504955	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504960	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504961	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504962	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504963	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504964	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1504965	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1505150	Increase Max DEF by {value} for 20-person Giant Bosses	
1505151	Increase Max DEF by {value} for 20-person Giant Bosses	
1505152	Increase Max DEF by {value} for 20-person Giant Bosses	
1505153	Increase Max DEF by {value} for 20-person Giant Bosses	
1505154	Increase Max DEF by {value} for 20-person Giant Bosses	
1505155	Increase Max DEF by {value} for 20-person Giant Bosses	
1505160	Increase Max DEF by {value} for 20-person Giant Bosses	
1505161	Increase Max DEF by {value} for 20-person Giant Bosses	
1505162	Increase Max DEF by {value} for 20-person Giant Bosses	
1505163	Increase Max DEF by {value} for 20-person Giant Bosses	
1505164	Increase Max DEF by {value} for 20-person Giant Bosses	
1505165	Increase Max DEF by {value} for 20-person Giant Bosses	
1505850	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505851	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505852	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505853	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505854	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505855	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505860	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505861	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505862	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505863	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505864	When equipped, increases Debuff EVA by {value} in Spacewalk	
1505865	When equipped, increases Debuff EVA by {value} in Spacewalk	
1506050	Increase heal amount by {value} when equipped	
1506051	Increase heal amount by {value} when equipped	
1506052	Increase heal amount by {value} when equipped	
1506053	Increase heal amount by {value} when equipped	
1506054	Increase heal amount by {value} when equipped	
1506055	Increase heal amount by {value} when equipped	
1506060	Increase heal amount by {value} when equipped	
1506061	Increase heal amount by {value} when equipped	
1506062	Increase heal amount by {value} when equipped	
1506063	Increase heal amount by {value} when equipped	
1506064	Increase heal amount by {value} when equipped	
1506065	Increase heal amount by {value} when equipped	
1506150	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506151	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506152	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506153	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506154	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506155	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506160	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506161	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506162	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506163	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506164	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506165	Increase Slide Skill CRT Damage by {value} in 5-person Giant Boss	
1506250	When equipped, increases Final CRT by {value} in PVP	
1506251	When equipped, increases Final CRT by {value} in PVP	
1506252	When equipped, increases Final CRT by {value} in PVP	
1506253	When equipped, increases Final CRT by {value} in PVP	
1506254	When equipped, increases Final CRT by {value} in PVP	
1506255	When equipped, increases Final CRT by {value} in PVP	
1506260	When equipped, increases Final CRT by {value} in PVP	
1506261	When equipped, increases Final CRT by {value} in PVP	
1506262	When equipped, increases Final CRT by {value} in PVP	
1506263	When equipped, increases Final CRT by {value} in PVP	
1506264	When equipped, increases Final CRT by {value} in PVP	
1506265	When equipped, increases Final CRT by {value} in PVP	
1506350	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506351	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506352	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506353	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506354	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506355	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506360	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506361	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506362	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506363	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506364	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506365	When equipped, increase all Skill Damage by {value} for 20-person Giant Bosses	
1506450	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506451	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506452	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506453	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506454	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506455	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506460	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506461	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506462	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506463	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506464	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1506465	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1507050	Increase Sleep EVA by {value} in PvP	
1507051	Increase Sleep EVA by {value} in PvP	
1507052	Increase Sleep EVA by {value} in PvP	
1507053	Increase Sleep EVA by {value} in PvP	
1507054	Increase Sleep EVA by {value} in PvP	
1507055	Increase Sleep EVA by {value} in PvP	
1507060	Increase Sleep EVA by {value} in PvP	
1507061	Increase Sleep EVA by {value} in PvP	
1507062	Increase Sleep EVA by {value} in PvP	
1507063	Increase Sleep EVA by {value} in PvP	
1507064	Increase Sleep EVA by {value} in PvP	
1507065	Increase Sleep EVA by {value} in PvP	
1507150	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507151	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507152	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507153	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507154	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507155	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507160	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507161	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507162	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507163	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507164	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507165	Increase Max ATK by {value} when equipped during a 5-person Giant Boss	
1507950	Increase Silence EVA% in PVP by {value}	
1507951	Increase Silence EVA% in PVP by {value}	
1507952	Increase Silence EVA% in PVP by {value}	
1507953	Increase Silence EVA% in PVP by {value}	
1507954	Increase Silence EVA% in PVP by {value}	
1507955	Increase Silence EVA% in PVP by {value}	
1507960	Increase Silence EVA% in PVP by {value}	
1507961	Increase Silence EVA% in PVP by {value}	
1507962	Increase Silence EVA% in PVP by {value}	
1507963	Increase Silence EVA% in PVP by {value}	
1507964	Increase Silence EVA% in PVP by {value}	
1507965	Increase Silence EVA% in PVP by {value}	
1508050	Increase Max ATK by {value} in PVP	
1508051	Increase Max ATK by {value} in PVP	
1508052	Increase Max ATK by {value} in PVP	
1508053	Increase Max ATK by {value} in PVP	
1508054	Increase Max ATK by {value} in PVP	
1508055	Increase Max ATK by {value} in PVP	
1508060	Increase Max ATK by {value} in PVP	
1508061	Increase Max ATK by {value} in PVP	
1508062	Increase Max ATK by {value} in PVP	
1508063	Increase Max ATK by {value} in PVP	
1508064	Increase Max ATK by {value} in PVP	
1508065	Increase Max ATK by {value} in PVP	
1508250	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508251	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508252	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508253	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508254	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508255	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508260	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508261	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508262	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508263	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508264	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508265	When equipped, increases Skill Gauge Charge Amount by {value} in PvP	When equipped, increases Skill Gauge Charge Amount by {value} in PvP
1508350	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508351	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508352	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508353	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508354	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508355	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508360	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508361	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508362	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508363	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508364	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508365	Increased Vampirism & Absorb Amount by {value} (only works for Childs with Vampirism or Absorb skills)	
1508450	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508451	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508452	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508453	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508454	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508455	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508460	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508461	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508462	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508463	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508464	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508465	Increase EVA by {value} when equipped in PvP	Increase EVA by {value} when equipped in PvP
1508750	Increase Poison Damage by {value} in PVP	
1508751	Increase Poison Damage by {value} in PVP	
1508752	Increase Poison Damage by {value} in PVP	
1508753	Increase Poison Damage by {value} in PVP	
1508754	Increase Poison Damage by {value} in PVP	
1508755	Increase Poison Damage by {value} in PVP	
1508760	Increase Poison Damage by {value} in PVP	
1508761	Increase Poison Damage by {value} in PVP	
1508762	Increase Poison Damage by {value} in PVP	
1508763	Increase Poison Damage by {value} in PVP	
1508764	Increase Poison Damage by {value} in PVP	
1508765	Increase Poison Damage by {value} in PVP	
1508950	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508951	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508952	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508953	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508954	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508955	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508960	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508961	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508962	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508963	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508964	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1508965	Increase Tap Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Tap Skill Damage by {value} when equipped during a Raid
1509050	Increase Max ATK by {value} in PVP	
1509051	Increase Max ATK by {value} in PVP	
1509052	Increase Max ATK by {value} in PVP	
1509053	Increase Max ATK by {value} in PVP	
1509054	Increase Max ATK by {value} in PVP	
1509055	Increase Max ATK by {value} in PVP	
1509060	Increase Max ATK by {value} in PVP	
1509061	Increase Max ATK by {value} in PVP	
1509062	Increase Max ATK by {value} in PVP	
1509063	Increase Max ATK by {value} in PVP	
1509064	Increase Max ATK by {value} in PVP	
1509065	Increase Max ATK by {value} in PVP	
1509250	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509251	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509252	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509253	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509254	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509255	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509260	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509261	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509262	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509263	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509264	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509265	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509350	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509351	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509352	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509353	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509354	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509355	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509360	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509361	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509362	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509363	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509364	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509365	Increase Critical Skill Damage by {value} when equipped during a 5-person Giant Boss	Increase Critical Skill Damage by {value} when equipped during a Raid
1509450	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509451	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509452	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509453	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509454	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509455	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509460	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509461	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509462	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509463	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
1509464	When equipped, increase Critical Skill Damage by {value} for 20-person Giant Bosses	When equipped, increase Critical Skill Damage by {value} for World Bosses
