// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
25410170	หมัดเหล็ก		สร้างความเสียหาย {value} ({p_value}) หน่วย พร้อมโบนัสดาเมจ {p_value_1} หน่วยแก่ศัตรูธาตุมืด
254101702	หมัดเหล็ก		สร้างความเสียหาย {value} ({p_value}) หน่วย พร้อมโบนัสดาเมจ {p_value_1} หน่วยแก่ศัตรูธาตุมืด
25420010	เพลงสรรเสริญกระหายเลือด	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย, รับพลังป้องกันความเสียหายจากสกิล {value_1} หน่วย (ถอดออกหลังจากครบ 24 วินาที หรือถูกโจมตีเป็นเวลา {duration_1} วินาที) และรับโอกาสยั่วยุ (โอกาสในการใช้งาน {p_value_2}) เป็นเวลา {duration_2} วินาที
254200102	เพลงสรรเสริญกระหายเลือด		สร้างความเสียหาย {value} หน่วย พลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วย (ถอดออกหลังจากครบ 24 วินาที หรือถูกโจมตี {duration_1} ครั้ง) และมอบโอกาสยั่วยุ (โอกาสในการใช้งาน {p_value_2}) ให้ตัวเองเป็นเวลา {duration_2} วินาที
254200106	เพลงสรรเสริญกระหายเลือด		สร้างความเสียหาย {value} หน่วย พลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วย (ถอดออกหลังจากครบ 24 วินาที หรือถูกโจมตี {duration_1} ครั้ง) และมอบโอกาสยั่วยุ (โอกาสในการใช้งาน {p_value_2}) ให้ตัวเองเป็นเวลา {duration_2} วินาที ใน PvP มอบบาเรียร์ (ดูดซับความเสียหาย {value_3} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง) แก่ตัวเองเป็นระยะเวลา {duration_3} วินาที
25420020	ตาที่ลุกวาวของอาธีน่า	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการมอบดีบัฟการยั่วยุ (ได้รับ 1 ดีบัฟแทนพันธมิตร) ให้แก่ตัวเองเป็นเวลา {duration_1} วินาที และระยะเวลาดีบัฟ {value_2} (ยกเว้นเอฟเฟกต์บางชนิด) เป็นเวลานาน {duration_2} วินาที
254200202	ตาที่ลุกวาวของอาธีน่า		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการมอบดีบัฟการยั่วยุ (ได้รับ 2 ดีบัฟแทนพันธมิตร) ให้แก่ตัวเองเป็นเวลา {duration_1} วินาที และระยะเวลาดีบัฟ {value_2} เป็นเวลานาน {duration_2} วินาที
254200206	ตาที่ลุกวาวของอาธีน่า		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการมอบดีบัฟการยั่วยุ (ได้รับ 2 ดีบัฟแทนพันธมิตร) ให้แก่ตัวเองเป็นเวลา {duration_1} วินาที และระยะเวลาดีบัฟ {value_2} เป็นเวลานาน {duration_2} วินาที
25420030	ตามข้ามา โรร่า!	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย และมอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง) แก่พันธมิตร 2 คนที่มี HP ต่ำสุด เป็นระยะเวลา {duration_1} วินาที
254200302	ตามข้ามา โรร่า!		สร้างความเสียหาย {value} หน่วย และมอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง) แก่พันธมิตร 2 คนที่มี HP ต่ำสุด เป็นระยะเวลา {duration_1} วินาที
25420050	ท่านภา		สร้างความเสียหาย {value} หน่วย มอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง ไม่สามารถใช้ได้พร้อมกันกับดีบัฟบาเรียร์) แก่พันธมิตรไม่เกิน 2 คนที่มี HP ต่ำสุดรวมถึงตัวเอง (มอบให้ตัวเองและพันธมิตร 1 คนเท่านั้นหาก HP ของตัวเองต่ำสุด) นาน {duration_1} วินาที
254200502	ท่านภา		สร้างความเสียหาย {value} หน่วย มอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง ไม่สามารถใช้ได้พร้อมกันกับดีบัฟบาเรียร์) แก่พันธมิตรไม่เกิน 2 คนที่มี HP ต่ำสุดรวมถึงตัวเอง (มอบให้ตัวเองและพันธมิตร 1 คนเท่านั้นหาก HP ของตัวเองต่ำสุด) นาน {duration_1} วินาที
254200505	ท่านภา		สร้างความเสียหาย {value} หน่วย มอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง ไม่สามารถใช้ได้พร้อมกันกับดีบัฟบาเรียร์) แก่พันธมิตรไม่เกิน 3 คนที่มี HP ต่ำสุดรวมถึงตัวเอง (มอบให้ตัวเองและพันธมิตร 2 คนเท่านั้นหาก HP ของตัวเองต่ำสุด) นาน {duration_1} วินาที
25420060	จิตวิญญาณความเร็ว		สร้างความเสียหาย {value} หน่วย และมอบพลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วยให้พันธมิตรธาตุแสง 3 คน(ผลหายไปหลังจากครบ 12 วินาที หรือเมื่อโดนโจมตี {duration_1} ครั้ง)
254200602	จิตวิญญาณความเร็ว		สร้างความเสียหาย {value} หน่วย และมอบพลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วยให้พันธมิตรธาตุแสง 3 คน(ผลหายไปหลังจากครบ 12 วินาที หรือเมื่อโดนโจมตี {duration_1} ครั้ง)
254200605	จิตวิญญาณความเร็ว		สร้างความเสียหาย {value} หน่วย และมอบพลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วยให้พันธมิตร 3 คน (ผลหายไปหลังจากครบ 12 วินาที หรือเมื่อโดนโจมตี {duration_1} ครั้ง)
25420130	ตัวสะท้อนแสง	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย รับพลังป้องกันดีบัฟเป็นระยะเวลา {duration_1} วินาที
254201302	ตัวสะท้อนแสง		สร้างความเสียหาย {value} หน่วย ยกเลิกดีบัฟสำหรับตัวเองนาน {duration_1} วินาที
25420140	แท่นบูชาปีศาจ		สร้างความเสียหาย {value} หน่วย พลังป้องกัน {value_1} หน่วยแก่พันธมิตร 2 คน (ที่มี HP ต่ำสุด) นาน {duration_1} วินาที
254201402	แท่นบูชาปีศาจ		สร้างความเสียหาย {value} หน่วย พลังป้องกัน {value_1} หน่วยแก่พันธมิตร 2 คน (ที่มี HP ต่ำสุด) นาน {duration_1} วินาที
254201405	แท่นบูชาปีศาจ		สร้างความเสียหาย {value} หน่วย พลังป้องกัน {value_1} หน่วยแก่พันธมิตร 3 คน (ที่มี HP ต่ำสุด) นาน {duration_1} วินาที
25430010	ระฆังแต่งงาน	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย อัตราการหลบหลีกดีบัฟ {value_1} หน่วยสำหรับพันธมิตร 2 คนที่มี HP ต่ำสุด นาน {duration_1} วินาที
254300102	ระฆังแต่งงาน		สร้างความเสียหาย {value} หน่วย อัตราการหลบหลีกดีบัฟ {value_1} หน่วยสำหรับพันธมิตร 2 คนที่มี HP ต่ำสุด นาน {duration_1} วินาที
254300105	ระฆังแต่งงาน		สร้างความเสียหาย {value} หน่วย อัตราการหลบหลีกดีบัฟ {value_1} หน่วยสำหรับพันธมิตร 3 คน (ที่มี HP ต่ำสุด) นาน {duration_1} วินาที
25430020	เอ้า! วีนัส♥	sfx_special_skill_heal_sml	รักษา HP {h_value_1} ให้แก่พันธมิตร 2 คน (ได้รับผลก่อน : HP ต่ำสุด)
254300202	เอ้า! วีนัส♥		สร้างความเสียหาย {value} หน่วย และฟื้นฟู HP {h_value_1} หน่วยให้กับพันธมิตร 2 คนที่มี HP ต่ำสุด
25430030	ความสุข		สร้างความเสียหาย {value} หน่วย ปริมาณการรักษา {value_1} หน่วย สำหรับพันธมิตรธาตุแสงทั้งหมดเป็นระยะเวลา {duration_1} วินาที
254300302	ความสุข		สร้างความเสียหาย {value} หน่วย ปริมาณการรักษา {value_1} หน่วย สำหรับพันธมิตรทั้งหมดเป็นระยะเวลา {duration_1} วินาที
254300305	ความสุข		สร้างความเสียหาย {value} หน่วย ปริมาณการรักษา {value_1} หน่วย สำหรับพันธมิตรทั้งหมดเป็นระยะเวลา {duration_1} วินาที
25430040	ขุนนางผู้โหดร้าย		
254300402	ขุนนางผู้โหดร้าย		
254300405	ขุนนางผู้โหดร้าย		
25430110	รุ่งอรุณ	sfx_special_skill_heal_sml	สร้างความเสียหาย {value} หน่วย พร้อมถอดสถานะแช่แข็งและทำให้เป็นหินออกจากพันธมิตร 1 คน
254301102	รุ่งอรุณ		สร้างความเสียหาย {value} หน่วย พร้อมถอดสถานะทำให้เป็นหินและแช่แข็งออกจากพันธมิตร 2 คน
25440010	อุกกาบาต	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย
25440020	แสงแห่งราห์	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย, พลังโจมตีของเป้าหมาย {value_1} หน่วย เป็นเวลา {duration_1} วินาที, และมีโอกาสเพิ่มพลังคำสาป {p_value_2} (ความเสียหายคำสาปต่อเนื่องและเวลาเพิ่มขึ้น) กับศัตรู 1 ตัว (ได้รับผลก่อน: ศัตรูที่ติดสถานะคำสาป) เป็นเวลา {duration_2} วินาที
254400202	แสงแห่งราห์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัว (ศัตรูที่ติดคำสาปก่อน) พลังโจมตี {value_1} หน่วยเป็นเวลา {duration_1} วินาที และมีโอกาสเพิ่มพลังคำสาป {p_value_2} (เพิ่มความเสียหายคำสาปต่อเนื่องและระยะเวลา)
254400205	แสงแห่งราห์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ศัตรูที่ติดคำสาปก่อน) พลังโจมตี {value_1} หน่วยเป็นเวลา {duration_1} วินาที และมีโอกาสเพิ่มพลังคำสาป {p_value_2} (เพิ่มความเสียหายคำสาปต่อเนื่องและระยะเวลา)
25440030	สัตว์ร้ายเห่าหอน	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย พลังป้องกันแท็ปสกิล {value_1} หน่วย เป็นระยะเวลา {duration_1} วินาที มีโอกาส {p_value_2} ที่จะถอดบัฟพลังความโกรธแค้น สำหรับบอสยักษ์ 20 คนเท่านั้น
254400302	สัตว์ร้ายเห่าหอน		สร้างความเสียหาย {value} หน่วย พลังป้องกันแท็ปสกิล {value_1} หน่วยเป็นเวลา {duration_1} วินาที และมีโอกาส {p_value_2} ในการถอดบัฟพลังความโกรธแค้น
254400305	สัตว์ร้ายเห่าหอน		สร้างความเสียหาย {value} หน่วย พลังป้องกันแท็ปสกิล {value_1} หน่วยเป็นเวลา {duration_1} วินาที และมีโอกาส {p_value_2} ในการถอดบัฟพลังความโกรธแค้น
25440040	คำเตือนของราชา		สร้างความเสียหาย {value} หน่วย 2 ครั้งแก่ศัตรู 1 ตัว (ได้รับผลก่อน: ที่ใช้ไฟช็อต) ปริมาณการชาร์จเกจสกิล {value_1} หน่วยเป็นระยะเวลา {duration_1} วินาที
254400402	คำเตือนของราชา		สร้างความเสียหาย {value} หน่วย 2 ครั้งแก่ศัตรู 1 ตัว (ได้รับผลก่อน: ที่ใช้ไฟช็อต) ปริมาณการชาร์จเกจสกิล {value_1} หน่วยเป็นระยะเวลา {duration_1} วินาที
254400405	คำเตือนของราชา		สร้างความเสียหาย {value} หน่วย 2 ครั้งแก่ศัตรู 1 ตัว (ได้รับผลก่อน: ที่ใช้ไฟช็อต) ปริมาณการชาร์จเกจสกิล {value_1} หน่วยเป็นระยะเวลา {duration_1} วินาที
25440050	ตรรกะศักดิ์สิทธิ์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัว (ที่ติดดีบัฟก่อน) ระยะเวลาดีบัฟ {value_1} สำหรับศัตรู 1 ตัวที่ติดดีบัฟ เป็นเวลา {duration_1} วินาที
254400502	ตรรกะศักดิ์สิทธิ์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัว (ที่ติดดีบัฟก่อน) ระยะเวลาดีบัฟ {value_1} สำหรับศัตรู 1 ตัวที่ติดดีบัฟ เป็นเวลา {duration_1} วินาที
254400505	ตรรกะศักดิ์สิทธิ์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ที่ติดดีบัฟก่อน) ระยะเวลาดีบัฟ {value_1} สำหรับศัตรู 1 ตัวที่ติดดีบัฟ เป็นเวลา {duration_1} วินาที
25440060	รัศมีไร้ที่สิ้นสุด	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัวแบบสุ่ม มีโอกาส {p_value_1} ในการถอด 1 บัฟ ใน PvP ดูดบัฟ (ถอน 1 บัฟจากเป้าหมาย เกจไดรฟ์สกิล {value_2} แก่พันธมิตร) จากศัตรู 2 ตัวแบบสุ่ม
254400602	รัศมีไร้ที่สิ้นสุด	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ที่มีพลังโจมตีสูงสุดก่อน) มีโอกาส {p_value_1} ในการยกเลิกผลบัฟ 1 บัฟ ใน PvP ดูดบัฟ (ถอน 1 บัฟจากเป้าหมาย เกจไดรฟ์สกิล {value_2} แก่พันธมิตร) จากศัตรู 2 ตัวแบบสุ่ม (ที่มีพลังโจมตีสูงสุด)
254400605	รัศมีไร้ที่สิ้นสุด	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ที่มีพลังโจมตีสูงสุดก่อน) มีโอกาส {p_value_1} ในการยกเลิกผลบัฟ 1 บัฟ ใน PvP ดูดบัฟ (ถอน 1 บัฟจากเป้าหมาย เกจไดรฟ์สกิล {value_2} แก่พันธมิตร) จากศัตรู 2 ตัวแบบสุ่ม (ที่มีพลังโจมตีสูงสุด)
25440070	เลิฟไวรัส		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัว (ได้รับผลก่อน: ที่กำลังชาร์จสกิล) เกจสกิล {value_1} หน่วย
254400702	เลิฟไวรัส		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ได้รับผลก่อน: ที่กำลังชาร์จสกิล) เกจสกิล {value_1} หน่วย
254400705	เลิฟไวรัส		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ได้รับผลก่อน: ที่กำลังชาร์จสกิล) เกจสกิล {value_1} หน่วย
25440080	จุดมืดดวงอาทิตย์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัว (ที่มี HP ต่ำสุดก่อน) มีโอกาส {p_value_1} ในการบล็อกการฟื้นฟู (ยกเว้นเอฟเฟกต์บางชนิด) นาน {duration_1} วินาที
254400802	จุดมืดดวงอาทิตย์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ที่มี HP ต่ำสุดก่อน) มีโอกาส {p_value_1} ในการบล็อกการฟื้นฟู (ยกเว้นเอฟเฟกต์บางชนิด) นาน {duration_1} วินาที
254400805	จุดมืดดวงอาทิตย์		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัว (ที่มี HP ต่ำสุดก่อน) มีโอกาส {p_value_1} ในการบล็อกการฟื้นฟู (ยกเว้นเอฟเฟกต์บางชนิด) นาน {duration_1} วินาที
25440100	การโจมตีแห่งโชค		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัวแบบสุ่ม ใช้ความแม่นยำดีบัฟ {value_1} หน่วยให้ตัวเองนาน {duration_1} วินาทีและมีโอกาส {p_value_2} ในการใช้บัฟเปลี่ยนแปลงเวลา (ยกเลิกบัฟเกี่ยวกับเวลาทั้งหมดจากเป้าหมาย และลดความเร็วในการชาร์จเกจสกิลลง 40%) แก่ศัตรูธาตุมืดนาน {duration_2} วินาทีในโหมดบอสยักษ์ 20 คน
254401002	การโจมตีแห่งโชค		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัวแบบสุ่ม ใช้ความแม่นยำดีบัฟ {value_1} หน่วยให้ตัวเองนาน {duration_2} ตาและมีโอกาส {p_value_2} ในการใช้บัฟเปลี่ยนแปลงเวลา (ยกเลิกบัฟเกี่ยวกับเวลาทั้งหมดจากเป้าหมาย และลดความเร็วในการชาร์จเกจสกิลลง 40%) แก่ศัตรูธาตุมืดนาน {duration_1} วินาทีในโหมดบอสยักษ์ 20 คน
254401005	การโจมตีแห่งโชค		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 1 ตัวแบบสุ่ม ใช้ความแม่นยำดีบัฟ {value_1} หน่วยให้ตัวเองนาน {duration_1} ตาและมีโอกาส {p_value_2} ในการใช้บัฟเปลี่ยนแปลงเวลา (ยกเลิกบัฟเกี่ยวกับเวลาทั้งหมดจากเป้าหมาย และลดความเร็วในการชาร์จเกจสกิลลง 40%) แก่ศัตรูธาตุมืดนาน {duration_2} วินาทีในโหมดบอสยักษ์ 20 คน
25440110	ตาบอด	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย พร้อมอัตราการหลบหลีกดีบัฟของเป้าหมาย {value_1} หน่วย เป็นระยะเวลา {duration_1} วินาที
254401102	ตาบอด		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัวแบบสุ่ม มอบอัตราการหลบหลีกดีบัฟ {value_1} หน่วยให้เป้าหมายเป็นเวลา {duration_1} วินาที
25440120	โซ่ทอง	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย พร้อมถอด 1 บัฟ
254401202	โซ่ทอง		สร้างความเสียหาย {value} หน่วยแก่ศัตรู 2 ตัวแบบสุ่มและถอดบัฟ 1 บัฟ
25450010	ความรักทำให้ตาบอด	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย พร้อมถอดบัฟเพิ่มพลัง {p_value_1} หน่วย (พลังโจมตีและพลังป้องกันสะสม) จากบอสยักษ์ 20 คน
254500102	ความรักทำให้ตาบอด		สร้างความเสียหาย {value} หน่วย และมอบบาเรียร์ (ดูดซับความเสียหาย {value_2} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง) แก่พันธมิตร 2 คน (ที่มี HP ต่ำสุดก่อน) เป็นระยะเวลา {duration_2} วินาที ถอดบัฟการเติบโตของเป้าหมาย (พลังโจมตี/พลังป้องกันสะสม) {p_value_1} ครั้งเมื่อสู้กับบอสยักษ์ 20 คน
25450020	แสงจันทร์	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย พร้อมมีโอกาส {p_value_1} ที่จะถอดสถานะทำให้เป็นหินออกจากพันธมิตร 2 คนที่แข็งเป็นหินอยู่
254500202	แสงจันทร์		สร้างความเสียหาย {value} หน่วย พร้อมมีโอกาส {p_value_1} ที่จะถอดสถานะทำให้เป็นหินออกจากพันธมิตร 2 คนที่แข็งเป็นหินอยู่
25450030	โซ่ศักดิ์สิทธิ์	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการถอนดีบัฟเดธฮีลจากพันธมิตร 2 คนที่ติดดีบัฟเดธฮีลและมีโอกาส {p_value_2} ในการชาร์จเกจสกิลจนเต็มแก่พันธมิตรธาตุแสง 1 คน (ที่มีพลังโจมตีสูงสุด)
254500302	โซ่ศักดิ์สิทธิ์		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการถอนดีบัฟเดธฮีลจากพันธมิตร 2 คนที่ติดดีบัฟเดธฮีลและมีโอกาส {p_value_2} ในการชาร์จเกจสกิลจนเต็มแก่พันธมิตรธาตุแสง 1 คน (ที่มีพลังโจมตีสูงสุด)
254500305			สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการถอนดีบัฟเดธฮีลจากพันธมิตร 2 คนที่ติดดีบัฟเดธฮีลและมีโอกาส {p_value_2} ในการชาร์จเกจสกิลจนเต็มแก่พันธมิตรธาตุแสง 2 คน (ที่มีพลังโจมตีสูงสุด)
25450040	เรียกและตอบรับ	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย, พันธมิตร 2 คนจะได้รับ (ได้รับผลก่อน : Hp ต่ำสุด) ปริมาณการรักษา {value_1} นาน {duration_1} วินาที เฉพาะในบอสยักษ์ 5 คน : ถอดบัฟที่เพิ่มขึ้นมาของเป้าหมาย (พลังโจมตี/พลังป้องกันสะสม) {p_value_2} ครั้ง
254500402	เรียกและตอบรับ		สร้างความเสียหาย {value} หน่วย มอบปริมาณการรักษา {value_1} หน่วยให้พันธมิตร 2 คน (ที่มี HP ต่ำสุดก่อน) นาน {duration_1} วินาที ถอดบัฟการเติบโตของเป้าหมาย (พลังโจมตี/พลังป้องกันสะสม) {p_value_2} ครั้งในบอสยักษ์ 5 คน
25450050	แสงอรุณแห่งความหวัง	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย และมอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง) แก่พันธมิตร 2 คนที่มี HP ต่ำสุด เป็นระยะเวลา {duration_1} วินาที
254500502	แสงอรุณแห่งความหวัง		สร้างความเสียหาย {value} หน่วย และมอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง) แก่พันธมิตร 2 คนที่มี HP ต่ำสุด เป็นระยะเวลา {duration_1} วินาที
254500505	แสงอรุณแห่งความหวัง		สร้างความเสียหาย {value} หน่วย และมอบบาเรียร์ (ดูดซับความเสียหาย {value_1} หน่วยจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง) แก่พันธมิตร 3 คน (ที่มี HP ต่ำสุด) เป็นระยะเวลา {duration_1} วินาที
25450060	ตาของเจ้า	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย ยกเลิกดีบัฟหลับสำหรับพันธมิตร 2 คน (ที่มีพลังโจมตีสูงสุดก่อน) นาน {duration_1} วินาที
254500602	ตาของเจ้า	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย ยกเลิกดีบัฟหลับสำหรับพันธมิตร 2 คน (ที่มีพลังโจมตีสูงสุดก่อน) นาน {duration_1} วินาที
25450070	ความรักสังหาร		สร้างความเสียหาย {value} หน่วย เกจสกิล {value_1} หน่วยและมีโอกาส {p_value_2} ในการยกเลิกดีบัฟที่ทำให้เป็นหินนาน {duration_2} วินาทีแก่พันธมิตรธาตุแสง 2 คน (ที่มีพลังโจมตีสูงสุดก่อน)
254500702	ความรักสังหาร		สร้างความเสียหาย {value} หน่วย เกจสกิล {value_1} หน่วยและมีโอกาส {p_value_2} ในการยกเลิกดีบัฟที่ทำให้เป็นหินนาน {duration_2} วินาทีแก่พันธมิตรธาตุแสง 3 คน (ที่มีพลังโจมตีสูงสุดก่อน)
254500705	ความรักสังหาร		สร้างความเสียหาย {value} หน่วย เกจสกิล {value_1} หน่วยและมีโอกาส {p_value_2} ในการยกเลิกดีบัฟที่ทำให้เป็นหินนาน {duration_2} วินาทีแก่พันธมิตรธาตุแสง 3 คน (ที่มีพลังโจมตีสูงสุดก่อน)
25450080	เพลงของหัวใจ		สร้างความเสียหาย {value} หน่วย และมีโอกาส {p_value_1} ที่จะถอดดีบัฟความเสียหายต่อเนื่องออกจากพันธมิตร 2 คนที่ติดดีบัฟความเสียหายต่อเนื่องอยู่
254500802	เพลงของหัวใจ		สร้างความเสียหาย {value} หน่วย และมีโอกาส {p_value_1} ที่จะถอดดีบัฟความเสียหายต่อเนื่องออกจากพันธมิตร 2 คนที่ติดดีบัฟความเสียหายต่อเนื่องอยู่
254500805	เพลงของหัวใจ		สร้างความเสียหาย {value} หน่วย และมีโอกาส {p_value_1} ที่จะถอดดีบัฟความเสียหายต่อเนื่องออกจากพันธมิตร 3 คนที่ติดดีบัฟความเสียหายต่อเนื่องอยู่
25450090	เปล่งเสียงสูง		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ที่จะล้างคูลดาวน์ให้พันธมิตร 1 คน (พลังโจมตีสูงสุด)
254500902	เปล่งเสียงสูง		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ที่จะล้างคูลดาวน์ให้พันธมิตร 2 คน (พลังโจมตีสูงสุด)
254500905	เปล่งเสียงสูง		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ที่จะล้างคูลดาวน์ให้พันธมิตร 2 คน (พลังโจมตีสูงสุด)
25450100	เขี้ยวแสงอาทิตย์		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการถอดดีบัฟเกี่ยวกับเวลาออกจากพันธมิตร 2 คนที่มีดีบัฟเกี่ยวกับเวลา
254501002	เขี้ยวแสงอาทิตย์		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการถอดดีบัฟเกี่ยวกับเวลาออกจากพันธมิตร 3 คนที่มีดีบัฟเกี่ยวกับเวลา
254501005	เขี้ยวแสงอาทิตย์		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ในการถอดดีบัฟเกี่ยวกับเวลาออกจากพันธมิตร 3 คนที่มีดีบัฟเกี่ยวกับเวลา
25450110	แนวคิดของวิชาเล่นแร่แปรธาตุปีศาจ		สร้างความเสียหาย {value} หน่วย ในบอสยักษ์ 5 คน มีโอกาส {p_value_1} ในการยกเลิกคูลดาวน์ให้แก่พันธมิตร 2 คนที่กำลังคูลดาวน์
254501102	แนวคิดของวิชาเล่นแร่แปรธาตุปีศาจ		สร้างความเสียหาย {value} หน่วย ในบอสยักษ์ 5 คน มีโอกาส {p_value_1} ในการยกเลิกคูลดาวน์ให้แก่พันธมิตร 2 คนที่กำลังคูลดาวน์
254501105	แนวคิดของวิชาเล่นแร่แปรธาตุปีศาจ		สร้างความเสียหาย {value} หน่วย ในบอสยักษ์ 5 คน มีโอกาส {p_value_1} ในการยกเลิกคูลดาวน์ให้แก่พันธมิตร 3 คนที่กำลังคูลดาวน์
25450120	ตะวันขึ้น	sfx_atk_skill_sun_sml	สร้างความเสียหาย {value} หน่วย พร้อมมอบบาเรีย (ดูดซับความเสียหาย {value_1} ก่อน HP ลด) ให้กับพันธมิตร 1 คนแบบสุ่มเป็นระยะเวลา {duration_1} วินาที
254501202	ตะวันขึ้น		สร้างความเสียหาย {value} หน่วย พร้อมมอบบาเรีย (ดูดซับความเสียหาย {value_1} ก่อน HP ลด) ให้กับพันธมิตรแบบสุ่ม 2 คน เป็นระยะเวลา {duration_1} วินาที
25450130	แม่ที่รัก		
254501302	แม่ที่รัก		
254501304	แม่ที่รัก		
25450140	โอนาร์ ไพโน (ที่ซึ่งมีคนฝัน)		สร้างความเสียหาย {value} หน่วย มีโอกาส {p_value_1} ที่จะยกเลิกดีบัฟใบ้บนตัวพันธมิตร 2 คน (มีผลกับคนที่ติดใบ้ก่อน) นาน {duration_1} วินาที ในบอสยักษ์ 5 คน มีโอกาส {p_value_2} ในการมอบโฟกัส (ความแม่นยำ↑/คริติคอล 100%) แก่พันธมิตรธาตุแสง 1 คน (พลังโจมตีสูงสุด) นาน {duration_2} วินาที
