// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
31220020	Red Blaze		Deal {value} Damage to 1 random Enemy, inflict Bleed ({p_value_2} DoT every 2 sec.) for {duration_2} seconds and DEF {value_1} for Fire Type Allies for {duration_1} seconds
31230020	Boiling Blood	sfx_special_skill_heal_sml	Heal {h_value_1} HP for 2 Allies (Priority: Lowest HP) and {h_value_2} bonus HP if targets are inflicted with a damaging debuff
31240010	Combustion	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Priority: Highest DEF), DEF {value_1} for {duration_1} seconds
31240020	Cursed Flames	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Priority: Highest DEF), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
31250020	Blazing Weapon	sfx_atk_skill_aoe_fire	Deal {value} Damage, ATK {value_1} for 1 Ally (Priority: Fire Type) for {duration_1} seconds
31250030	Blazing Spear	sfx_atk_skill_fire_sml	Deal {value} Damage, ATK {value_1} for 2 Allies (Priority: Fire Type) for {duration_1} seconds
31310010	Draining Root	sfx_atk_skill_wood_mid	Deal {value} ({p_value}) Damage to 2 random Enemies, Absorb {p_value_1} Damage of the attack as own HP
31310021	Cursed Tree	sfx_atk_skill_wood_sml	Deal {value} damage 2 times
31310030	Forest of Fear	sfx_atk_skill_wood_mid	Deal {value} Damage to 2 random Enemies, Absorb {p_value_1} damage of the attack as own HP
31320010	Alluring Blossoms	sfx_atk_skill_aoe_wood	Gain Regen {h_value_1} HP (once per 2 seconds) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
31320020	Chasing Cheetah		Deal {value} Damage to 1 random Enemy, inflict Corrosion ({p_value_2} DoT every 2 sec. based on number of target's debuffs +1 (Max 4)) for {duration_2} seconds and DEF {value_1} for Wood Type Allies for {duration_1} seconds
31330020	Tree of Purification	sfx_special_skill_heal_sml	Heal {h_value_1} HP for 2 Allies (Priority: Lowest HP), grant Barrier (absorbs {value_2} damage before HP is affected) for {duration_2} seconds
31340010	Devil's Gate	sfx_atk_skill_wood_sml	Deal {value} Damage to 2 Enemies (Priority: Highest DEF), Weak Point DEF {value_1} for {duration_1} seconds
31340020	Branch of Survival	sfx_atk_skill_wood_sml	Deal {value} Damage to 2 Enemies (Priority: Highest DEF), DEF {value_1} for {duration_1} seconds
31350010	Woodland	sfx_atk_skill_aoe_wood	Deal {value} Damage to 1 random Enemy, DEF {value_1} for 1 Ally (Priority: Wood Type) for {duration_1} seconds
31350030	Garden of Trees	sfx_atk_skill_aoe_wood	Deal {value} Damage to 1 random Enemy, DEF {value_1} for 2 Allies (Priority: Wood Type) for {duration_1} seconds
31410020	Light Sniper	sfx_atk_skill_sun_sml	Deal {value} Damage to 2 Enemies (Priority: Lowest HP), Recovery Amount (Regen, Heal) {value_1} for {duration_1} seconds
31410030	God of War’s Protection	sfx_atk_skill_sun_sml	Deal {value} Damage to 2 random Enemies, gain Reflect (returns {p_value_1} of damage taken) for {duration_1} seconds
31420010	Force Message	sfx_atk_skill_aoe_sun	Deal {value} Damage, gain Taunt ({p_value_2} chance to activate) and Enrage (stores up to {p_value_1} of damage taken and retaliates with it once) for {duration_2} seconds
31420020	Spark Roll		Deal {value} Damage to 1 random Enemy, inflict Curse ({p_value_2} DoT every 2 sec. and Bonus Damage at end of duration or if removed) for {duration_2} seconds and DEF {value_1} for Light Type Allies for {duration_1} seconds
31430020	Polished Dagger	sfx_atk_skill_sun_sml	Deal {value} Damage, heal {h_value_1} HP for 2 Allies (Priority: Lowest HP)
31440010	Whiteout	sfx_atk_skill_sun_sml	Deal {value} Damage to 2 random Enemies, inflict Blind (Attack ACC {p_value_1}) for {duration_1} seconds
31440020	Lunar Ray	sfx_atk_skill_sun_sml	Deal {value} Damage to 2 Enemies (Priority: Highest ATK), ATK {value_1} and inflict Blind (Attack ACC {p_value_1}) for {duration_2} seconds
31450030	Glimmer of Hope	sfx_special_skill_heal_sml	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) to 2 Allies (Priority: Light Type) for {duration_1} seconds
31510021	Night of Death	sfx_atk_skill_dark_sml	Deal {value} damage 2 times, {p_value_1} Ignore DEF Damage
31520010	Black Knight's Armor	sfx_atk_skill_aoe_dark	Gain Reflect (returns {p_value_1} of damage taken) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
31520020	Darkness Black Hole		Deal {value} Damage to 1 random Enemy, inflict Necrosis ({p_value_2} DoT, unable to cut or extend debuff) for {duration_2} seconds and DEF {value_1} for Dark Type Allies for {duration_1} seconds
31530020	Lunar Night II	sfx_atk_skill_dark_sml	Deal {value} Damage, heal {h_value_1} HP for 2 Allies (Priority: Lowest HP)
31540010	Night of Black Death	sfx_atk_skill_dark_sml	Deal {value} Damage to 2 random Enemies, ATK {value_1} for {duration_1} seconds
31540020	Deadly Fever	sfx_atk_skill_dark_sml	Deal {value} Damage to 2 Enemies (Priority: Highest ATK), DEF {value_1} for {duration_1} seconds
31550030	Demon's Racket	sfx_atk_skill_aoe_dark	Deal {value} Damage, CRT Rate {value_1} for 2 Allies (Priority: Dark Type) for {duration_1} seconds
32110010	Bitter Water II	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 random Enemies, inflict Poison (causes {p_value_1} damage each time a target acts or takes damage) for {duration_1} turns
32110020	Rush of Water	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 random Enemies, inflict Poison (causes {p_value_1} damage each time a target acts or takes damage) for {duration_1} turns
32110030	Freeze Lance	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 random Enemies, and deal {p_value_1} Bonus Damage
32110040	Rush of Water	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 random Enemies, inflict Poison (causes {p_value_1} damage each time a target acts or takes damage) for {duration_1} turns
32120010	Misty Expanse	sfx_atk_skill_aoe_aqua	Gain Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
32120020	Water Coat	sfx_atk_skill_aoe_aqua	DEF {value_1} and gain Taunt ({p_value_2} chance to activate) for {duration_1} seconds
32130030	Fountain of Healing	sfx_special_skill_heal_sml	Deal {value} Damage, Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds
32140010	Strong Liquor	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount {value_1} for {duration_1} seconds
32140020	Aqua Screw	sfx_atk_skill_aqua_sml	Remove {p_value_1} of Skill Gauge from 2 random Enemies
32150020	High Tide II	sfx_atk_skill_aoe_aqua	Skill Gauge Charge Amount {value_1} for 2 random Allies for {duration_1} seconds
32150030	Violent Ripples II	sfx_atk_skill_aqua_mid	Deal {value} Damage, Skill Gauge Charge Amount {value_1} for 2 Allies (Priority: Highest ATK) for {duration_1} seconds
32210010	Fervent Strike	sfx_atk_skill_fire_sml	Deal {value} Damage, inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
32210020	Phantom Pain	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 random Enemies, inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
32210030	Burning Flames	sfx_atk_skill_fire_mid	Deal {value} Damage to 2 random Enemies, and deal {p_value_1} Bonus Damage
32220020	Blazing Guard	sfx_atk_skill_aoe_fire	Gain Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
32220030	Flaming Fence	sfx_atk_skill_aoe_fire	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) to 3 Fire Type Allies for {duration_1} seconds
32230030	Flame Energy	sfx_special_skill_heal_sml	Deal {value} Damage, Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds
32240010	Combustion	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Priority: Highest DEF), DEF {value_1} for {duration_1} seconds
32240020	Cursed Flames	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Priority: Highest DEF), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
32250010	Flying Spark	sfx_atk_skill_aoe_fire	Deal {value} Damage, ATK {value_1} to 2 Allies (Priority: Highest ATK) for {duration_1} seconds
32250020	Blazing Arms	sfx_atk_skill_aoe_fire	ATK {value_1} and Tap Skill Damage {value_2} for 2 Allies for {duration_1} seconds
32310010	Bladed Root	sfx_atk_skill_wood_mid	Deal {value} ({p_value}) Damage to 2 random Enemies
32310020	Cursed Tree II	sfx_atk_skill_wood_sml	Deal {value} Damage to 2 random Enemies, Absorb {p_value_1} damage of the attack as own HP
32310030	Dead Forest	sfx_atk_skill_wood_sml	Deal {value} Damage to 2 random Enemies, and deal {p_value_1} Bonus Damage
32320010	Alluring Blossoms	sfx_atk_skill_aoe_wood	Gain Regen {h_value_1} HP (once per 2 seconds) for {duration_1} seconds and Taunt ({p_value_2} chance to activate) for {duration_2} seconds
32320020	Great Tree's Protection	sfx_atk_skill_aoe_wood	Gain Regen {h_value_1} HP (once per 2 seconds) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
32320030	Aromatherapy	sfx_atk_skill_aoe_wood	Deal {value} Damage to 1 random Enemy, grant Vampirism (recover {p_value_1} HP on attack) to 3 Allies (Priority: Wood Type) for {duration_1} seconds
32330030	Spirit Tree of Purification	sfx_special_skill_heal_sml	Deal {value} Damage to 1 random Enemy, Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Lowest HP) for {duration_1} seconds
32340010	Demon's Garden II	sfx_atk_skill_wood_sml	Deal {value} Damage to 2 Enemies (Priority: Highest DEF), and for {duration_1} seconds Skill Gauge Charge Speed {value_1}
32340020	Dry Rot	sfx_atk_skill_wood_sml	Deal {value} Damage to 2 random Enemies
32350020	Green Zone	sfx_atk_skill_aoe_wood	Grant ATK {value_1} and DEF {value_2} for 2 Allies (Priority: Lowest HP) for {duration_1} seconds
32350030	Tree of Liberty	sfx_atk_skill_aoe_wood	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) and DEF {value_2} to the 2 Allies (Priority: Lowest HP) for {duration_1} seconds
32410010	Force Spike	sfx_atk_skill_sun_sml	Deal {value} Damage to 2 Enemies (Priority: Lowest HP), Recovery Amount (Regen, Heal) {value_1} for {duration_1} seconds
32410020	Light Sniper	sfx_atk_skill_sun_sml	Deal {value} Damage to 2 Enemies (Priority: Lowest HP), Recovery Amount (Regen, Heal) {value_1} for {duration_1} seconds
32410031	God of War's Power	sfx_atk_skill_sun_sml	Deal {value} damage 2 times, gain Reflect (returns {p_value_1} of damage taken) for {duration_1} seconds
32420010	Force Message	sfx_atk_skill_aoe_sun	Deal {value} Damage, gain Taunt ({p_value_2} chance to activate) and Enrage (stores up to {p_value_1} of damage taken and retaliates with it once) for {duration_2} seconds
32420020	Seijuu's Awakening	sfx_atk_skill_aoe_sun	Gain Taunt ({p_value_2} chance to activate) and Enrage (stores up to {p_value_1} of damage taken and retaliates with it once) for {duration_2} seconds
32430030	Polished Sword	sfx_atk_skill_sun_sml	Deal {value} Damage, Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds
32440010	Whiteout	sfx_atk_skill_sun_sml	Deal {value} Damage to 2 random Enemies and inflict Blind (Attack ACC {p_value_1}) for {duration_1} seconds
32440020	Bewitching Moon	sfx_atk_skill_sun_sml	ATK {value_2} for 1 Enemy (Priority: Highest ATK) and inflict Blind (Attack ACC {p_value_1}) for {duration_1} seconds
32450020	Light of Prayer	sfx_special_skill_heal_sml	Grant Barrier (absorbs {value_1} damage before HP is affected) and ATK {value_2} to 2 Allies (Priority: Lowest HP) for {duration_1} seconds
32510010	Ghostly Phantom	sfx_atk_skill_dark_mid	Deal {value} ({p_value}) Damage to 2 random Enemies
32510020	Night of Penalty	sfx_atk_skill_dark_sml	Deal {value} Damage to 2 random Enemies, deal {p_value_1} Ignore DEF Damage
32510030	Chaos Wing	sfx_atk_skill_dark_mid	Deal {value} ({p_value}) Damage to 2 random Enemies
32520020	Blackmail	sfx_atk_skill_aoe_dark	Gain Reflect (returns {p_value_1} of damage taken) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
32530010	Soothing Night II	sfx_atk_skill_dark_sml	Deal {value} Damage to 2 random Enemies, heal {h_value_1} HP for 2 Allies (Priority: Lowest HP)
32530030	Soothing Night	sfx_atk_skill_dark_sml	Deal {value} Damage, Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds
32540010	Night of Black Death	sfx_atk_skill_dark_sml	Deal {value} Damage to 2 random Enemies, ATK {value_1} for {duration_1} seconds
32540020	Party of the Dead	sfx_atk_skill_dark_sml	ATK {value_1} for 1 Enemy (Priority: Highest ATK) for {duration_1} seconds
32540040		sfx_atk_skill_dark_sml	none
32550020	Full Moon Spear	sfx_atk_skill_aoe_dark	CRT Rate {value_1} and Critical Damage {value_2} for 2 random Allies for {duration_1} seconds
33110010	Bitter Water	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 Enemies (Priority: Fire Type), inflict Poison (causes {p_value_1} damage each time a target acts or takes damage) for {duration_1} turns
331100104	Bitter Water	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 Enemies, {p_value_2} Ignore DEF Damage (Priority: Fire Type) and inflict Poison (deals {p_value_1} damage each time a target acts and bonus damage when taking damage) for {duration_1} turns
331100106	Bitter Water	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 Enemies, {p_value_2} Ignore DEF Damage (Priority: Fire Type) and inflict Poison (deals {p_value_1} damage each time a target acts and bonus damage when taking damage) for {duration_1} turns
33110020	Swamp of the Dead	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 Enemies (Priority: Lowest HP), inflict Poison (causes {p_value_1} damage each time a target acts or takes damage) for {duration_1} turns
331100204	Swamp of the Dead	sfx_atk_skill_aqua_sml	Deal {value} Damage to 3 Enemies (Priority: Lowest HP) and inflict Poison (deals {p_value_1} damage each time a target acts and bonus damage when taking damage) for {duration_1} turns
33110031	Ice Edge	sfx_atk_skill_aqua_mid	Deal {value} damage 2 times to 1 Enemy (Priority: Fire Type)
331100314	Ice Edge	sfx_atk_skill_aqua_mid	Deal {value} Damage 2 times to 1 Enemy (Priority: Fire Type), {p_value_1} Ignore DEF Damage
331100316	Ice Edge	sfx_atk_skill_aqua_mid	Deal {value} Damage 3 times to 1 Enemy (Priority: Fire Type), {p_value_1} Ignore DEF Damage
33110050	Golden Blade	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 Enemies (Priority: Fire Enemies) and {p_value_1} Ignore DEF Damage
331100504	Golden Blade	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 Enemies (Priority: Fire Enemies) and {p_value_1} Ignore DEF Damage
331100506	Golden Blade	sfx_atk_skill_aqua_mid	Deal {value} Damage, {p_value_1} Ignore DEF Damage to 2 Enemies (Priority: Fire Type) and {p_value_2} Bonus Damage
33110060	Icicle Sword	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 Enemies (Priority: Fire Enemies) and {p_value_1} Ignore DEF Damage
331100604	Icicle Sword	sfx_atk_skill_aqua_mid	Deal {value} Damage to 3 Enemies (Priority: Fire Type), {p_value_1} Ignore DEF Damage to Fire Type Enemies
33120010	Aqua Mist	sfx_atk_skill_aoe_aqua	Deal {value} Damage, gain DEF {value_1} and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
331200103	Aqua Mist	sfx_atk_skill_aoe_aqua	Deal {value} Damage, grant DEF {value_1} and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33120020	Water Mail	sfx_atk_skill_aoe_aqua	Deal {value} Damage, gain Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
331200203	Water Mail	sfx_atk_skill_aoe_aqua	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
331200206	Water Mail	sfx_atk_skill_aoe_aqua	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33120030	Water Barrier II	sfx_atk_skill_aoe_aqua	Deal {value} Damage, gain DEF {value_1} and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
331200303	Water Barrier II	sfx_atk_skill_aoe_aqua	Deal {value} Damage, grant DEF {value_1} and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
331200306	Water Barrier II	sfx_atk_skill_aoe_aqua	Deal {value} Damage, grant DEF {value_1} and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33120040	Water Mail	sfx_atk_skill_aoe_aqua	Deal {value} Damage, gain Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
331200403	Water Mail	sfx_atk_skill_aoe_aqua	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
331200406	Water Mail	sfx_atk_skill_aoe_aqua	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33130020	Spring Cooler	sfx_special_skill_heal_sml	Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds. Additional {h_value_2} HP if target is inflicted with damaging debuffs
331300203	Spring Cooler	sfx_special_skill_heal_sml	Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds, {h_value_2} additional Regen if target has DoT Damage debuff
331300206	Spring Cooler	sfx_special_skill_heal_sml	Regen {h_value_1} HP (once per 2 seconds) for 3 Allies (Priority: Lowest HP) for {duration_1} seconds, {h_value_2} additional Regen if target has DoT Damage debuff
33140010	Strong Liquor II	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 Enemies (Priority: Fire Type) and Weak Point DEF {value_1} for {duration_1} seconds if targets are Fire Type
331400103	Strong Liquor II	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 Enemies (Priority: Fire Type), Weak Point DEF {value_1} for {duration_1} seconds
33140020	Whirlpool	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Speed {value_1} for {duration_1} seconds
331400203	Whirlpool	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 Enemies (Highest ATK), Skill Gauge Charge Speed {value_1} for {duration_1} seconds
331400206	Whirlpool	sfx_atk_skill_aqua_sml	Deal {value} Damage to 2 Enemies (Highest ATK), Skill Gauge Charge Speed {value_1} for {duration_1} seconds and Skill Gauge {value_2}
33140030	Callous Surge	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount {value_1} for {duration_1} seconds
331400303	Callous Surge	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount {value_1} for {duration_1} seconds
331400306	Callous Surge	sfx_atk_skill_aqua_mid	Deal {value} Damage to 2 Enemies (Priority: Fire Type), Skill Gauge Charge Amount {value_1} for {duration_1} seconds
33150010	Splashing Wave	sfx_atk_skill_aoe_aqua	Deal {value} Damage, Skill Gauge Charge Speed {value_1} for 2 random Allies for {duration_1} seconds
331500103	Splashing Wave	sfx_atk_skill_aoe_aqua	Deal {value} Damage, Skill Gauge Charge Speed {value_1} for 3 random Allies for {duration_1} seconds
33150020	Wave Geyser	sfx_atk_skill_aoe_aqua	Deal {value} Damage, Skill Gauge Charge Amount {value_1} for 2 random Allies for {duration_1} seconds
331500203	Wave Geyser	sfx_atk_skill_aoe_aqua	Deal {value} Damage, Skill Gauge Charge Amount {value_1} for 2 Allies (Highest ATK) for {duration_1} seconds
331500206	Wave Geyser	sfx_atk_skill_aoe_aqua	Deal {value} Damage, Skill Gauge Charge Amount {value_1} for 3 Allies (Highest ATK) for {duration_1} seconds
33151000	Coldhearted Guidance	sfx_atk_skill_aqua_sml	Deal {value} Damage, ATK {value_1} for all Allies for {duration_1} seconds
331510003	Coldhearted Guidance	sfx_atk_skill_aqua_sml	Deal {value} Damage, ATK {value_1} for all Allies and Skill Gauge Charge Speed {value_2} for 2 Water Type Allies for {duration_1} seconds
331510006	Coldhearted Guidance	sfx_atk_skill_aqua_sml	Deal {value} Damage, ATK {value_1} for all Allies and Skill Gauge Charge Speed {value_2} for 3 Water Type Allies for {duration_1} seconds
33210010	Fervent Strike III	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Priority: Wood Type), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
332100103	Fervent Strike III	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Priority: Lowest HP), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
332100106	Fervent Strike III	sfx_atk_skill_fire_sml	Deal {value} Damage to 3 Enemies (Priority: Lowest HP), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
33210020	Phantom Pain	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 random Enemies, inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
332100203	Phantom Pain	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Lowest HP), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
332100206	Phantom Pain	sfx_atk_skill_fire_sml	Deal {value} Damage to 2 Enemies (Lowest HP), {p_value_2} Ignore DEF Damage and inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
33210030	Burn Blast	sfx_atk_skill_fire_mid	Deal {value} Damage to 2 Enemies (Priority: Lowest HP)
332100303	Burn Blast	sfx_atk_skill_fire_mid	Deal {value} Damage 2 times to 2 Enemies (Priority: Lowest HP)
33210040	Fierce Strike	sfx_atk_skill_fire_mid	Deal {value} Damage to 2 Enemies (Highest ATK), on Wood Type targets deal {p_value_1} Bonus Damage
332100403	Fierce Strike	sfx_atk_skill_fire_mid	Deal {value} Damage to 3 Enemies (Highest ATK), {p_value_1} Bonus Damage if target is Wood Type
33210051	Flames of Disaster	sfx_atk_skill_fire_mid	Deal {value} damage 2 times to 1 Enemy (Priority: Highest ATK), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
332100513	Flames of Disaster	sfx_atk_skill_fire_mid	Deal {value} Damage 3 times to 1 Enemy (Priority: Highest ATK), inflict Bleed ({p_value_1} DoT Damage every 2 sec.) for {duration_1} seconds
332100516	Flames of Disaster	sfx_atk_skill_fire_mid	Deal {value} Damage 3 times to 1 Enemy (Priority: Highest ATK), inflict Bleed ({p_value_1} DoT Damage every 2 sec.) on 2 Enemies (Priority: Highest ATK) for {duration_1} seconds
33210061	Veins of Disaster	sfx_atk_skill_fire_mid	Deal {value} damage 2 times to 1 Enemy (Priority: Wood Type), inflict Bleed ({p_value_1} DoT every 2 sec.) for {duration_1} seconds
332100613	Veins of Disaster	sfx_atk_skill_fire_mid	Deal {value} Damage 3 times to 1 Enemy (Priority: Wood Type), inflict Bleed ({p_value_1} DoT Damage every 2 sec.) for {duration_1} seconds
332100616	Veins of Disaster	sfx_atk_skill_fire_mid	Deal {value} Damage 3 times to 1 Enemy (Priority: Wood Type), {p_value_2} Ignore DEF Damage and inflict Bleed ({p_value_1} DoT Damage every 2 sec.) for {duration_1} seconds
33210071	Crash and Burn	sfx_atk_skill_fire_mid	Deal {value} damage 2 times to 2 Enemies (Priority: Lowest HP)
332100713	Crash and Burn	sfx_atk_skill_fire_mid	Deal {value} Damage 2 times each to 2 Enemies (Priority: Lowest HP)
33211000	Harden	sfx_atk_skill_fire_sml	Deal {value} Damage to all Enemies
332110003	Harden	sfx_atk_skill_fire_sml	Deal {value} to all Enemies, {p_value_1} Bonus Damage to Wood Type Enemies
332110006	Harden	sfx_atk_skill_fire_sml	Deal {value} to all Enemies, {p_value_1} Bonus Damage to Wood Type Enemies and {p_value_2} Fixed Damage to recovering Enemies
33220010	Castle Wall	sfx_atk_skill_aoe_fire	Deal {value} Damage, gain Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
332200103	Castle Wall	sfx_atk_skill_aoe_fire	Deal {value} Damage, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33220020	Scorching Guardian	sfx_atk_skill_aoe_fire	Deal {value} Damage to 1 random Enemy, gain Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
332200203	Scorching Guardian	sfx_atk_skill_aoe_fire	Deal {value} Damage to 1 random Enemy, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
332200206	Scorching Guardian	sfx_atk_skill_aoe_fire	Deal {value} Damage to 1 random Enemy, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33220030	Blazing Fence	sfx_atk_skill_aoe_fire	Deal {value} Damage to 2 Enemies (Lowest DEF), gain Reflect (returns {p_value_1} of damage taken) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
332200303	Blazing Fence	sfx_atk_skill_aoe_fire	Deal {value} Damage to 2 Enemies (Priority: Lowest DEF), grant Reflect (returns {p_value_1} of damage taken) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
332200306	Blazing Fence	sfx_atk_skill_aoe_fire	Deal {value} Damage to 2 Enemies (Priority: Lowest DEF), grant Reflect (returns {p_value_1} of damage taken) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33220040	Bandied Man	sfx_atk_skill_fire_mid	Deal {value} Damage to 1 random Enemy, gain DEF {value_2} and Taunt ({p_value_1} chance to activate) for {duration_1} seconds
332200403	Bandied Man	sfx_atk_skill_fire_mid	Deal {value} Damage to 1 random Enemy, grant DEF {value_2} and Taunt ({p_value_1} chance to activate) to self for {duration_1} seconds
332200406	Bandied Man	sfx_atk_skill_fire_mid	Deal {value} Damage to 1 random Enemy, grant DEF {value_2} and Taunt ({p_value_1} chance to activate) to self for {duration_1} seconds
33220050	Castle Wall	sfx_atk_skill_aoe_fire	Deal {value} Damage to 1 random Enemy, gain Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
332200503	Castle Wall	sfx_atk_skill_aoe_fire	Deal {value} Damage to 1 random Enemy, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
332200506	Castle Wall	sfx_atk_skill_aoe_fire	Deal {value} Damage to 1 random Enemy, grant Barrier (absorbs {value_1} damage before HP is affected) and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33220060	Guardian of the Flame	sfx_atk_skill_aoe_fire	Deal {value} Damage, gain DEF {value_1} and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
332200603	Guardian of the Flame	sfx_atk_skill_aoe_fire	Deal {value} Damage, grant DEF {value_1} and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
33220070	Sentry of Purgatory	sfx_atk_skill_aoe_fire	Slide SkillDeal {value} Damage, gain Slide Skill DEF {value_1} and Taunt ({p_value_2} chance to activate) for {duration_1} seconds
332200703	Sentry of Purgatory	sfx_atk_skill_aoe_fire	Deal {value} Damage, grant Slide Skill DEF {value_1} and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
332200706	Sentry of Purgatory	sfx_atk_skill_aoe_fire	Deal {value} Damage, grant Slide Skill DEF {value_1} and Taunt ({p_value_2} chance to activate) to self for {duration_1} seconds
