// key	SUMMON_SCROLL_NAME_	SUMMON_SCROLL_DESCRIPTION_
2204	1-3★ Equip. Ticket	Earn a piece of random equipment.
2205	2-3★ Equip. Ticket	Earn a piece of random equipment.
2206	5★ Equip. Ticket	Earn a piece of random equipment.
2207	5★ Grade A_Equip. Ticket	Earn a piece of random equipment.
2301	5★ Weapon Ticket	Earn weapons.
2302	5★ Grade A_Weapon Ticket	Earn weapons.
2303	5★ Grade A_Weapon Ticket	Earn a random 5★ Grade A weapon.
2401	5★ Armor Ticket	Earn armor.
2402	5★ Grade A_Armor Ticket	Earn armor.
2403	5★ Grade A_Armor Ticket	Earn a random 5★ Grade A armor.
2501	3-5★ Soul Carta Ticket	Summons 1 Soul Carta.
2502	4-5★ Soul Carta Ticket	Summons 1 Soul Carta.
2503	5★ Soul Carta Ticket	Summons 1 Soul Carta.
2504	3-4★ Soul Carta Ticket	Summons 1 Soul Carta.
2505	5★ Prism Soul Carta Ticket	Summons 1 Soul Carta.
2600	DOA 3-5★ Soul Carta Ticket	Summons a 3-5★ DOA crossover Soul Carta.
2601	DOA 4-5★ Soul Carta Ticket	Summons a 4-5★ DOA crossover Soul Carta.
2602	5★ BLAZBLUE Soul Carta Ticket	A Summon Ticket that gets you a Central Fiction or Best Friend Trio.
2603	Alchemist Equipment Summon Ticket	Summon Ticket that lets you summon either a Quintessential Flask, Alchemist's Gloves, or Alchemy Kit. (Rank A-C)
2604	Best Equipment Pickup Summon Ticket	Summon Ticket that lets you summon either a Quintessential Flask, Alchemist's Gloves, Alchemy Kit, Passionate Mic, Enamel Suit, or a Hi-Res Headphones. (A-C rank)
2605	Bari's Equipment Summon Ticket	A Summon Ticket that summons Bari's Folding Fan, Bari's Shawl, or Bari's Talisman of Solace. (A–C class)
2606	Best Equipment Pickup Summon Ticket (A-C Rank)	Summon Ticket that lets you summon either a Quintessential Flask, Alchemist's Gloves, Alchemy Kit, Passionate Mic, Enamel Suit, Hi-Res Headphones, Bari's Folding Fan, Bari's Shawl, or Bari's Talisman of Solace. (A-C rank)
2607	3★ Equipment Summon Ticket	Earn a piece of random equipment.
2608	4★ Equipment Summon Ticket	Earn a piece of random equipment.
2609	3★ Soul Carta Summon Ticket	Summons 1 Soul Carta.
2610	4★ Soul Carta Summon Ticket	Summons 1 Soul Carta.
2611	4★ Equipment Summon Ticket(A~B)	Earn a piece of random equipment.
2612	3★ Equipment Summon Ticket(A~B)	Earn a piece of random equipment.
2701	Legendary_Puppet Summon Ticket	Summons 1 Legendary puppet.\Tap the following button to check the available puppets.
2702	Epic_Puppet Summon Ticket	Summons 1 Epic puppet.\Tap the following button to check the available puppets.
2703	Rare_Puppet Summon Ticket	Summons 1 Rare puppet.\Tap the following button to check the available puppets.
2704	Uncommon_Puppet Summon Ticket	Summons 1 Uncommon puppet.\Tap the following button to check the available puppets.
2705	Common_Puppet Summon Ticket	Summons 1 Common puppet.\Tap the following button to check the available puppets.
2706	Premium_Puppet Summon Ticket	Randomly summons 1 puppet.\Tap the following button to check the available puppets.
2707	Puppet Summon Ticket	Randomly summons 1 puppet.\Tap the following button to check the available puppets.
2708	Brand New Puppet Summon Ticket	Randomly summons 1 puppet.\Tap the following button to check the available puppets.
2901	+1 Refining Orb Box	One +1 refining orb for weapons, armor, or accessories can be earned.
2903	+3 Refining Orb Box	One +3 refining orb for weapons, armor, or accessories can be earned.
2905	+5 Refining Orb Box	One +5 refining orb for weapons, armor, or accessories can be earned.
2910	+10 Refining Orb Box	One +10 refining orb for weapons, armor, or accessories can be earned.
