// key	SELECT_BOX_NAME_	SELECT_BOX_DESC_
73100211	แก่นแท้ Ignition กล่องให้เลือก	เลือกรับส่วนประกอบหนึ่งอย่าง
73100212	กล่องให้เลือกหินสำหรับการประดิษฐ์	เลือกรับส่วนประกอบหนึ่งอย่าง
73100213	กล่องให้เลือกสกินออนเซ็นเวิลด์บอสที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100214	กล่องให้เลือกสกินออนเซ็นพร้อมรบที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100215	กล่องให้เลือกโซลคาร์ต้าปริซึมพร้อมรบที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100216	กล่องให้เลือกไชลด์	เลือกรับส่วนประกอบหนึ่งอย่าง
73100217	กล่องให้เลือกสกินออนเซ็นไชลด์	เลือกรับส่วนประกอบหนึ่งอย่าง
73100218	กล่องให้เลือกไชลด์มือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100219	กล่องให้เลือกโซลคาร์ต้าปริซึมมือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100220	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ I	เลือกรับส่วนประกอบหนึ่งอย่าง
73100221	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ II	เลือกรับส่วนประกอบหนึ่งอย่าง
73100222	กล่องให้เลือกสกินออนเซ็นเวิลด์บอสที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100223	กล่องให้เลือกแก่นแท้ที่เพิ่มพูนครบรอบ 4 ปี	เลือกรับส่วนประกอบหนึ่งอย่าง
73100224	กล่องให้เลือกไชลด์พิเศษครบรอบ 4 ปี	เลือกรับส่วนประกอบหนึ่งอย่าง
73100225	กล่องให้เลือกพลังสกินออนเซ็นพิเศษครบรอบ 4 ปี	เลือกรับส่วนประกอบหนึ่งอย่าง
73100226	กล่องให้เลือกปริซึมคาร์ต้าพิเศษครบรอบ 4 ปี	เลือกรับส่วนประกอบหนึ่งอย่าง
73100227	กล่องให้เลือกไชลด์ฉลองสิ้นปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100228	กล่องให้เลือกสกินออนเซ็นฉลองสิ้นปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100229	กล่องให้เลือกโซลคาร์ต้าปริซึมฉลองสิ้นปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100230	กล่องให้เลือกไชลด์เรดบอส	เลือกรับส่วนประกอบหนึ่งอย่าง
73100231	กล่องให้เลือกคอสตูมแร็กนาบัสเตอร์	เลือกรับส่วนประกอบหนึ่งอย่าง
73100232	กล่องให้เลือกไชลด์เวิลด์บอส	เลือกรับส่วนประกอบหนึ่งอย่าง
73100233	กล่องให้เลือกไชลด์มือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100234	กล่องให้เลือกโซลคาร์ต้าปริซึมมือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100235	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ I	เลือกรับส่วนประกอบหนึ่งอย่าง
73100236	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ II	เลือกรับส่วนประกอบหนึ่งอย่าง
73100237	กล่องให้เลือกสกินออนเซ็นพร้อมรบที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100238	กล่องให้เลือกโซลคาร์ต้าปริซึมพร้อมรบที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100239	กล่องให้เลือกไชลด์ปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100240	กล่องให้เลือกสกินออนเซ็นไชลด์ปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100241	กล่องให้เลือกโซลคาร์ต้าปริซึม 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100242	กล่องให้เลือกสกินเรด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100243	โซลคาร์ต้า 2022 กล่องให้เลือก	เลือกรับส่วนประกอบหนึ่งอย่าง
73100244	กล่องให้เลือกไชลด์มือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100245	กล่องให้เลือกโซลคาร์ต้าปริซึมมือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100246	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ I	เลือกรับส่วนประกอบหนึ่งอย่าง
73100247	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ II	เลือกรับส่วนประกอบหนึ่งอย่าง
73100248	กล่องตัวเลือกสกินออนเซ็นไชลด์เวิลด์บอสเบสต์	เลือกรับส่วนประกอบหนึ่งอย่าง
73100249	กล่องให้เลือกหุ่นเชิดผู้ยิ่งใหญ่	ตั้งแต่เริ่มเกมจนถึง 31 ธันวาคม 2022
73100250	กล่องให้เลือกไชลด์ปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100251	กล่องให้เลือกสกินออนเซ็นไชลด์ปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100252	กล่องให้เลือกไชลด์มือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100253	กล่องให้เลือกโซลคาร์ต้าปริซึมมือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100254	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ I	เลือกรับส่วนประกอบหนึ่งอย่าง
73100255	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ II	เลือกรับส่วนประกอบหนึ่งอย่าง
73100256	กล่องให้เลือกสกินออนเซ็นพร้อมรบที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100257	กล่องให้เลือกโซลคาร์ต้าปริซึมพร้อมรบที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100258	กล่องให้เลือกหุ่นเชิดหายาก	เลือกรับส่วนประกอบหนึ่งอย่าง
73100259	กล่องให้เลือกวัตถุดิบวิวัฒนาการ 1★	เลือกรับส่วนประกอบหนึ่งอย่าง
73100260	กล่องให้เลือกวัตถุดิบวิวัฒนาการ 2★	เลือกรับส่วนประกอบหนึ่งอย่าง
73100261	กล่องให้เลือกวัตถุดิบวิวัฒนาการ 3★	เลือกรับส่วนประกอบหนึ่งอย่าง
73100262	กล่องให้เลือกวัตถุดิบวิวัฒนาการ 4★	เลือกรับส่วนประกอบหนึ่งอย่าง
73100263	กล่องให้เลือกวัตถุดิบวิวัฒนาการ 5★	เลือกรับส่วนประกอบหนึ่งอย่าง
73100264	กล่องให้เลือกคอสตูมไชลด์ปี 2022	เลือกรับส่วนประกอบหนึ่งอย่าง
73100265	กล่องให้เลือกไชลด์มือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100266	กล่องให้เลือกโซลคาร์ต้าปริซึมมือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100267	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ I	เลือกรับส่วนประกอบหนึ่งอย่าง
73100268	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ II	เลือกรับส่วนประกอบหนึ่งอย่าง
73100269	กล่องให้เลือกสกินออนเซ็นเวิลด์บอสที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100270	กล่องให้เลือกโซลคาร์ต้าปริซึมเวิลด์บอส	เลือกรับส่วนประกอบหนึ่งอย่าง
73100271	กล่องให้เลือกไชลด์มือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100272	กล่องให้เลือกโซลคาร์ต้าปริซึมมือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100273	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ I	เลือกรับส่วนประกอบหนึ่งอย่าง
73100274	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ II	เลือกรับส่วนประกอบหนึ่งอย่าง
73100275	กล่องให้เลือกสกินออนเซ็นเวิลด์บอสที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100276	กล่องให้เลือกโซลคาร์ต้าปริซึมเวิลด์บอส	เลือกรับส่วนประกอบหนึ่งอย่าง
73100277	กล่องให้เลือกไชลด์เรดบอส	เลือกรับส่วนประกอบหนึ่งอย่าง
73100278	กล่องให้เลือกไชลด์เวิลด์บอส	เลือกรับส่วนประกอบหนึ่งอย่าง
73100279	กล่องให้เลือกไชลด์มือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100280	กล่องให้เลือกโซลคาร์ต้าปริซึมมือปราบ	เลือกรับส่วนประกอบหนึ่งอย่าง
73100281	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ I	เลือกรับส่วนประกอบหนึ่งอย่าง
73100282	กล่องให้เลือกสกินออนเซ็นไชลด์มือปราบ II	เลือกรับส่วนประกอบหนึ่งอย่าง
73100283	กล่องให้เลือกสกินออนเซ็นเปิดศึกที่ดีที่สุด	เลือกรับส่วนประกอบหนึ่งอย่าง
73100284	กล่องให้เลือกโซลคาร์ต้าปริซึมเปิดศึก	เลือกรับส่วนประกอบหนึ่งอย่าง
73100285	กล่องให้เลือกคอสตูมเรด	เลือกรับส่วนประกอบหนึ่งอย่าง
