// key	CHARACTER_DUNGEON_NAME_	CHARACTER_DUNGEON_SECOND_NAME_	CHARACTER_DUNGEON_LOCATION_DESC_
460005	ステージ5	トゥランの夢	
460006	ステージ6	自由を求めて	
460007	ステージ7	誤解	
460008	ステージ8	雨降りの午後	
4610	《NARRATIVE》	Daydream	夢のような出来事が目の前に広がるから。
461001	ステージ1	HARD初恋	
461002	ステージ2	HARD理性と感性の間	
461003	ステージ3	HARD出会う	
461004	ステージ4	HARD危険な契約	
461005	ステージ5	HARDトゥランの夢	
461006	ステージ6	HARD自由を探して	
461007	ステージ7	HARD誤解	
461008	ステージ8	HARD雨の午後	
4700	《NARRATIVE》	Extra Game	戦争は悪魔の宿命！地獄の戦場へようこそ！
470001	ステージ1	House Show	
470002	ステージ2	Dark Match	
470003	ステージ3	"I Quit" Match	
470004	ステージ4	First Blood Match	
470005	ステージ5	Inferno Match	
470006	ステージ6	Hardcore Match	
470007	ステージ7	Death Match	
470008	ステージ8	Championship	
4710	《NARRATIVE》	Extra Game	戦争は悪魔の宿命！地獄の戦場へようこそ！
471001	ステージ1	HARD House Show	
471002	ステージ2	HARD Dark Match	
471003	ステージ3	HARD I Quit Match	
471004	ステージ4	HARD First Blood Match	
471005	ステージ5	HARD Inferno Match	
471006	ステージ6	HARD Hardcore Match	
471007	ステージ7	HARD Death Match	
471008	ステージ8	HARD Championship	
4800	《NARRATIVE》	Rogue's March	問題児が一堂に集結！\最強のトラブルメーカーは果たして誰？
480001	ステージ1	修羅場	
480002	ステージ2	恩知らず	
480003	ステージ3	アタシの名はディアヌスだ！	
480004	ステージ4	本物の悪魔	
480005	ステージ5	本当の願い	
480006	ステージ6	裏切りは悪党の美徳	
480007	ステージ7	形勢逆転？	
480008	ステージ8	旅の終わり	
4810	《NARRATIVE》	Rogue's March	問題児が一堂に集結！\最強のトラブルメーカーは果たして誰？
481001	ステージ1	HARD修羅場	
481002	ステージ2	HARD恩知らず	
481003	ステージ3	HARDアタシの名はディアヌスだ！	
481004	ステージ4	HARD本物の悪魔	
481005	ステージ5	HARD本当の願い	
481006	ステージ6	HARD裏切りは悪党の美徳	
481007	ステージ7	HARD形勢逆転？	
481008	ステージ8	HARD旅の終わり	
4900	《NARRATIVE》	Within Temptation	今日は誰と遊ぼうかな？
490001	ステージ1	甘くほろ苦い誘惑Ⅰ	
490002	ステージ2	甘くほろ苦い誘惑Ⅱ	
490003	ステージ3	おもしろいオモチャ	
490004	ステージ4	シャーロックみたいに	
490005	ステージ5	欠片Ⅰ	
490006	ステージ6	欠片Ⅱ	
490007	ステージ7	欠片Ⅲ	
490008	ステージ8	狡猾な悪魔	
4910	《NARRATIVE》	Within Temptation	今日は誰と遊ぼうかな？
491001	ステージ1	HARD甘くほろ苦い誘惑Ⅰ	
491002	ステージ2	HARD甘くほろ苦い誘惑Ⅱ	
491003	ステージ3	HARDおもしろいオモチャ	
491004	ステージ4	HARDシャーロックみたいに	
491005	ステージ5	HARD欠片Ⅰ	
491006	ステージ6	HARD欠片Ⅱ	
491007	ステージ7	HARD欠片Ⅲ	
491008	ステージ8	HARD狡猾な悪魔	
5000	《NARRATIVE》	A Christmas Blessing	時はクリスマスシーズン。\運命の出会いを求め旅に出た、孤独な悪魔がいた。\彼女の運命のパートナーはどこにいるのだろうか？
500001	ステージ1	練習はここまで	
500002	ステージ2	空腹の姫	
500003	ステージ3	アルバイトする姫	
500004	ステージ4	クリスマスファイター	
500005	ステージ5	運命のパートナーI	
500006	ステージ6	運命のパートナーII	
500007	ステージ7	悪魔グリラ	
500008	ステージ8	クリスマスプレゼント	
5010	《NARRATIVE》	A Christmas Blessing	時はクリスマスシーズン。\運命の出会いを求め旅に出た、孤独な悪魔がいた。\彼女の運命のパートナーはどこにいるのだろうか？
501001	ステージ1	HARD練習はここまで	
501002	ステージ2	HARD空腹の姫	
501003	ステージ3	HARDアルバイトする姫	
501004	ステージ4	HARDクリスマスファイター	
501005	ステージ5	HARD運命のパートナーI	
501006	ステージ6	HARD運命のパートナーII	
501007	ステージ7	HARD悪魔グリラ	
501008	ステージ8	HARDクリスマスプレゼント	
5100	《NARRATIVE》	What is love?	みんなを温かく包み込むヴィヴィアン。\彼女が教える愛とは？
510001	ステージ1	みんなが幸せになれる道	
510002	ステージ2	私との約束	
510003	ステージ3	実はね	
510004	ステージ4	愛を作りましょうⅠ	
510005	ステージ5	愛を作りましょうⅡ	
510006	ステージ6	愛を作りましょうⅢ	
510007	ステージ7	Mémoire	
510008	ステージ8	偉大なヴィヴィアン	
5110	《NARRATIVE》	What is love?	みんなを温かく包み込むヴィヴィアン。\彼女が教える愛とは？
511001	ステージ1	HARDみんなが幸せになれる道	
511002	ステージ2	HARD私との約束	
511003	ステージ3	HARD実はね	
511004	ステージ4	HARD愛を作りましょうⅠ	
511005	ステージ5	HARD愛を作りましょうⅡ	
511006	ステージ6	HARD愛を作りましょうⅢ	
511007	ステージ7	HARD Mémoire	
511008	ステージ8	HARD偉大なヴィヴィアン	
5600	《NARRATIVE》	Summer Trouble	真夏に開かれたフェスティバル。\そこで数々のトラブルが巻き起こる。
560001	ステージ1	Summer Trouble	
560002	ステージ2	位置について～！	
560003	ステージ3	走るニャ！	
560004	ステージ4	ハイドロシューター姉妹の再来	
560005	ステージ5	水鉄砲バトル再開	
560006	ステージ6	決戦	
560007	ステージ7	警告？それとも助言？	
560008	ステージ8	抜け落ちているもの	
5610	《NARRATIVE》	Summer Trouble	真夏に開かれたフェスティバル。\そこで数々のトラブルが巻き起こる。
561001	ステージ1	HARD Summer Trouble	
561002	ステージ2	HARD位置について～！	
561003	ステージ3	HARD走るニャ！	
561004	ステージ4	HARDハイドロシューター姉妹の再来	
561005	ステージ5	HARD水鉄砲バトル再開	
561006	ステージ6	HARD決戦	
561007	ステージ7	HARD警告？それとも助言？	
561008	ステージ8	HARD抜け落ちているもの	
5800	《NARRATIVE》	Battle Royale	新たな聖騎士団選抜が始まる…！？
580001	ステージ1	Intersect	
580002	ステージ2	Trading	
580003	ステージ3	Battle Royale Ⅰ	
580004	ステージ4	Battle Royale Ⅱ	
580005	ステージ5	Battle Royale Ⅲ	
580006	ステージ6	Battle Royale Ⅳ	
580007	ステージ7	Daredevil	
580008	ステージ8	Discover	
5810	《NARRATIVE》	Battle Royale	新たな聖騎士団選抜が始まる…！？
581001	ステージ1	HARD Intersect	
581002	ステージ2	HARD Trading	
581003	ステージ3	HARD Battle Royale Ⅰ	
581004	ステージ4	HARD Battle Royale Ⅱ	
581005	ステージ5	HARD Battle Royale Ⅲ	
581006	ステージ6	HARD Battle Royale Ⅳ	
581007	ステージ7	HARD Daredevil	
581008	ステージ8	HARD Discover	
