// key	SUMMON_SCROLL_NAME_	SUMMON_SCROLL_DESCRIPTION_
1811	10x Ticket de child 3 à 5★ de type Eau	Invoquez un <size=1.1><color=ffff33><b>Child</b></color></size> <size=1.1><color=ffc400>3★</color></size> à <size=1.1><color=ffc400>5★</color></size> de <size=1.1><color=ff0000>type Eau</color></size> 10 fois.\<color=ffff00>(Contient de nouveaux Childs après chaque période de maintenance - Actualisation du pool d'invocation. Ne comprend pas les Childs de collaboration.)</color>
1812	10x Ticket de child 3 à 5★ de type Feu	Invoquez un <size=1.1><color=ffff33><b>Child</b></color></size> <size=1.1><color=ffc400>3★</color></size> à <size=1.1><color=ffc400>5★</color></size> de <size=1.1><color=ff0000>type Feu</color></size> 10 fois.\<color=ffff00>(Contient de nouveaux Childs après chaque période de maintenance - Actualisation du pool d'invocation. Ne comprend pas les Childs de collaboration.)</color>
1813	10x Ticket de child 3 à 5★ de type Bois	Invoquez un <size=1.1><color=ffff33><b>Child</b></color></size> <size=1.1><color=ffc400>3★</color></size> à <size=1.1><color=ffc400>5★</color></size> de <size=1.1><color=ff0000>type Bois</color></size> 10 fois.\<color=ffff00>(Contient de nouveaux Childs après chaque période de maintenance - Actualisation du pool d'invocation. Ne comprend pas les Childs de collaboration.)</color>
1814	10x Ticket de child 3 à 5★ de type Lumière	Invoquez un <size=1.1><color=ffff33><b>Child</b></color></size> <size=1.1><color=ffc400>3★</color></size> à <size=1.1><color=ffc400>5★</color></size> de <size=1.1><color=ff0000>type Lumière</color></size> 10 fois.\<color=ffff00>(Contient de nouveaux Childs après chaque période de maintenance - Actualisation du pool d'invocation. Ne comprend pas les Childs de collaboration.)</color>
1815	10x Ticket de child 3 à 5★ de type Ombre	Invoquez un <size=1.1><color=ffff33><b>Child</b></color></size> <size=1.1><color=ffc400>3★</color></size> à <size=1.1><color=ffc400>5★</color></size> de <size=1.1><color=ff0000>type Ombre</color></size> 10 fois.\<color=ffff00>(Contient de nouveaux Childs après chaque période de maintenance - Actualisation du pool d'invocation. Ne comprend pas les Childs de collaboration.)</color>
1901	Sac porte-bonheur 2018 avec ticket de child 5★	Ce ticket permet d'invoquer un <size=1.1><color=ffc400>Child 5★</color></size> comme ceux qui se trouvent dans le sac porte-bonheur 2018.
1902	Sac porte-bonheur 2018 avec ticket de child 4-5★	Ce ticket permet d'invoquer un <size=1.1><color=ffc400>Child 4-5★</color></size> comme ceux qui se trouvent dans le sac porte-bonheur 2018.
1911	Ticket de child Eau 5★ AF	Invoque un <size=1.1><color=ffc400>Child 5★</color> de <color=2287d8>type Eau</color></size>.
1912	Ticket de child Feu 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=ff0000>type Feu</color></size>.
1913	Ticket de child Bois 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=60ff00>type Bois</color></size>.
1914	Ticket de child Lumière 5★ WD	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=ffc400>type Lumière</color></size>.
1915	Ticket de child Ombre 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=c32beb>type Ombre</color></size>.
1916	Ticket de child Eau 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color> de <color=2287d8>type Eau</color></size>.
1917	Ticket de Child Feu 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=ff0000>type Feu</color></size>.
1918	Ticket de child Bois 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=60ff00>type Bois</color></size>.
1919	Ticket de child Lumière 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=ffc400>type Lumière</color></size>.
1920	Ticket de child Ombre 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\de <color=c32beb>type Ombre</color></size>.
1921	Ticket de child Attaquant 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>attaquant</color></size>.
1922	Ticket de child Défenseur 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>défenseur</color></size>.
1923	Ticket de child Soigneur 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>soigneur</color></size>.
1924	Ticket de child Affaiblisseur 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>affaiblisseur</color></size>.
1925	Ticket de child Soutien 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>soutien</color></size>.
1926	Ticket de child Attaquant 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>attaquant</color></size>.
1927	Ticket de child Défenseur 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>défenseur</color></size>.
1928	Ticket de child Soigneur 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>soigneur</color></size>.
1929	Ticket de child Affaiblisseur 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>affaiblisseur</color></size>.
1930	Ticket de child Soutien 5★	Invoque un <size=1.1><color=ffc400>Child 5★</color>\<color=ffc400>soutien</color></size>.
2101	3-5★_Ticket d'acc.	Permet d'obtenir des accessoires.
2102	2-5★_Ticket d'acc.	Permet d'obtenir des accessoires.
2103	4-5★_Ticket d'acc.	Permet d'obtenir des accessoires.
2104	1-3★_Ticket d'acc.	Permet d'obtenir des accessoires.
2105	2-3★_Ticket d'acc.	Permet d'obtenir des accessoires.
2106	5★_Ticket d'acc.	Permet d'obtenir des accessoires.
2107	5★ A_Ticket d'acc.	Permet d'obtenir des accessoires.
2201	3-5★_Ticket d'équip.	Permet d'obtenir une pièce d'équipement aléatoire.
2202	2-5★_Ticket d'équip.	Permet d'obtenir une pièce d'équipement aléatoire.
2203	4-5★_Ticket d'équip.	Permet d'obtenir une pièce d'équipement aléatoire.
2204	1-3★_Ticket d'équip.	Permet d'obtenir une pièce d'équipement aléatoire.
2205	2-3★_Ticket d'équip.	Permet d'obtenir une pièce d'équipement aléatoire.
2206	5★_Ticket d'équip.	Permet d'obtenir une pièce d'équipement aléatoire.
2207	5★ A_Ticket d'équip.	Permet d'obtenir une pièce d'équipement aléatoire.
2301	5★_Ticket d'arme	Permet d'obtenir des armes.
2302	5★ A_Ticket d'arme	Permet d'obtenir des armes.
2303	5★ A_Ticket d'arme	Permet d'obtenir une arme de rang A 5★ aléatoire.
2401	5★_Ticket d'armure	Permet d'obtenir des armures.
2402	5★ A_Ticket d'armure	Permet d'obtenir des armures.
2403	5★ A_Ticket d'armure	Permet d'obtenir une armure de rang A 5★ aléatoire.
2501	Ticket de carte d'âme 3 à 5★	Invoque 1 carte d'âme.
2502	Ticket de carte d'âme 4 à 5★	Invoque 1 carte d'âme.
2503	Ticket de carte d'âme 5★	Invoque 1 carte d'âme.
2504	Ticket de carte d'âme 3 à 4★	Invoque 1 carte d'âme.
2505	Ticket de carte d'âme prismatique 5★	Invoque 1 carte d'âme.
2600	Ticket de carte d'âme DOA 3 à 5★	Invoque une carte d'âme 3 à 5★ issue de la collaboration DOA.
2601	Ticket de carte d'âme DOA 4 à 5★	Invoque une carte d'âme 4 à 5★ issue de la collaboration DOA.
2602	Ticket de carte d'âme de BLAZBLUE 5★	Ticket d'invocation de Child permettant d'obtenir Central Fiction ou Trio de Meilleures Amies.
2603	Ticket d'invocation d'équipement d'alchimie	Ticket d'invocation permettant d'invoquer une fiole quintessentielle, des gants d'alchimiste ou un kit d'alchimie (rang A à C).
2604	Ticket d'invocation de collecte de meilleur équipement	Ticket d'invocation permettant d'invoquer une fiole quintessentielle, des gants d'alchimiste, un kit d'alchimie, un micro passionnel, une tenue d'èmail ou un casque haute dèfinition (rang A à C).
2605	Ticket d'invocation d'équipement de Bari	Ticket d'invocation appelant l'éventail, le châle ou le talisman de réconfort de Bari (classe A à C).
2606	Ticket d'invoc. de collecte de meilleur équip. (rang A à C)	Ticket d'invocation permettant d'invoquer une fiole quintessentielle, des gants d'alchimiste, un kit d'alchimie, un micro passionnel, une tenue d'émail, un casque haute définition, l'éventail de Bari, le châle de Bari ou le talisman de réconfort de Bari (rang A à C).
2607	Ticket d'invocation d'équipement 3★	Permet d'obtenir une pièce d'équipement aléatoire.
2608	Ticket d'invocation d'équipement 4★	Permet d'obtenir une pièce d'équipement aléatoire.
2609	Tickets d'invocation de carte d'âme 3★	Invoque 1 carte d'âme.
2610	Tickets d'invocation de carte d'âme 4★	Invoque 1 carte d'âme.
2611	Ticket d'invocation d'équipement 4★(A~B)	Permet d'obtenir une pièce d'équipement aléatoire.
2612	Ticket d'invocation d'équipement 3★(A~B)	Permet d'obtenir une pièce d'équipement aléatoire.
2701	Légendaire_Ticket d'invocation de marionnette	Invoque 1 marionnette légendaire. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2702	Épique_Ticket d'invocation de marionnette	Invoque 1 marionnette épique. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2703	Rare_Ticket d'invocation de marionnette	Invoque 1 marionnette rare. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2704	Unique_Ticket d'invocation de marionnette	Invoque 1 marionnette de unique. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2705	Ordinaire_Ticket d'invocation de marionnette	Invoque 1 marionnette de ordinaire. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2706	Premium_Ticket d'invocation de marionnette	Invoque 1 marionnette aléatoire. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2707	Ticket d'invocation de marionnette	Invoque 1 marionnette aléatoire. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2708	Épique Ticket d'invocation de marionnette	Invoque 1 marionnette aléatoire. \Touchez le bouton suivant pour afficher les marionnettes disponibles.
2901	Boîte à raffineurs +1	Permet d'obtenir un orbe de raffinement +1 pour les armes, les armures ou les accessoires.
2903	Boîte à raffineurs +3	Permet d'obtenir un orbe de raffinement +3 pour les armes, les armures ou les accessoires.
2905	Boîte à raffineurs +5	Permet d'obtenir un orbe de raffinement +5 pour les armes, les armures ou les accessoires.
2910	Boîte à raffineurs +10	Permet d'obtenir un orbe de raffinement +10 pour les armes, les armures ou les accessoires.
