// key	CHARACTER_DUNGEON_NAME_	CHARACTER_DUNGEON_SECOND_NAME_	CHARACTER_DUNGEON_LOCATION_DESC_
3410	NARRATIVE	ความรักทำให้ตาบอด	ลูกอมจากมาสเตอร์เหรอ? ข้าก็อยากกินด้วย!
341001	ด่าน 1	วันไวท์เดย์ I (ยาก)	
341002	ด่าน 2	ลูกอมยักษ์ (ยาก)	
341003	ด่าน 3	วันไวท์เดย์ II (ยาก)	
341004	ด่าน 4	ข้าอยากจะช่วยเจ้านะ (ยาก)	
341005	ด่าน 5	ปฏิบัติการฝันหวาน (ยาก)	
341006	ด่าน 6	อยากชิมช็อกโกแลตสักหน่อยมั้ย? (ยาก)	
341007	ด่าน 7	ศัตรูหัวใจ (ยาก)	
341008	ด่าน 8	ลูกอมพิเศษชิ้นนั้น (ยาก)	
3500	<NARRATIVE>	โจร ปะทะ เอ็กโซซิสต์	เมื่อค่ำคืนมาถึงข้าจะไปขโมยหัวใจของเจ้า
350001	ด่าน 1	สู่นิวยอร์ก	
350002	ด่าน 2	การวางแผน	
350003	ด่าน 3	เดโบราห์กับโยนาห์	
350004	ด่าน 4	วันเปิดศึก	
350005	ด่าน 5	หายนะวายวอด	
350006	ด่าน 6	ตระหนก	
350007	ด่าน 7	พิชิต	
350008	ด่าน 8	หยุดนะ อย่าขยับ!	
3510	<NARRATIVE>	โจร ปะทะ เอ็กโซซิสต์	เมื่อค่ำคืนมาถึงข้าจะไปขโมยหัวใจของเจ้า
351001	ด่าน 1	สู่นิวยอร์ก (ยาก)	
351002	ด่าน 2	การวางแผน (ยาก)	
351003	ด่าน 3	เดโบราห์กับโยนาห์ (ยาก)	
351004	ด่าน 4	วันเปิดศึก (ยาก)	
351005	ด่าน 5	หายนะวายวอด (ยาก)	
351006	ด่าน 6	ตระหนก (ยาก)	
351007	ด่าน 7	พิชิต (ยาก)	
351008	ด่าน 8	หยุดนะ อย่าขยับ! (ยาก)	
3600	<NARRATIVE>	เด็กสาวจงทะเยอทะยานเข้าไว้!	เกียรติยศ ชัยชนะและแม้แต่เจ้า\ทั้งหมดเป็นของข้า!
360001	ด่าน 1	จุดเริ่มต้นของความริษยา	
360002	ด่าน 2	ช่วยข้า	
360003	ด่าน 3	อย่ายุ่งน่า!	
360004	ด่าน 4	ข้าดูน่าสงสัยเหรอ?	
360005	ด่าน 5	อุดมการณ์ของสาวน้อย I	
360006	ด่าน 6	เหยื่อล่อและจิ้งจอก	
360007	ด่าน 7	อุดมการณ์ของสาวน้อย II	
360008	ด่าน 8	เจ้าไม่มีทางหนีรอดไปได้!	
3610	<NARRATIVE>	เด็กสาวจงทะเยอทะยานเข้าไว้!	เกียรติยศ ชัยชนะและแม้แต่เจ้า\ทั้งหมดเป็นของข้า!
361001	ด่าน 1	จุดเริ่มต้นของความริษยา (ยาก)	
361002	ด่าน 2	ช่วยข้า (ยาก)	
361003	ด่าน 3	อย่ายุ่งน่า! (ยาก)	
361004	ด่าน 4	ข้าดูน่าสงสัยเหรอ? (ยาก)	
361005	ด่าน 5	อุดมการณ์ของสาวน้อย I (ยาก)	
361006	ด่าน 6	เหยื่อล่อและจิ้งจอก (ยาก)	
361007	ด่าน 7	อุดมการณ์ของสาวน้อย II (ยาก)	
361008	ด่าน 8	เจ้าไม่มีทางหนีรอดไปได้! (ยาก)	
3700	<NARRATIVE>	ตามติดชีวิตปีศาจ	เราจะจัดการพวกนั้นเองก่อนที่โทริอิจะรู้
370001	ด่าน 1	เพลงต้นฉบับ	ว่าง
370002	ด่าน 2	ซุปเปอร์โนวาแห่งย่านฮาร์เล็ม	ว่าง
370003	ด่าน 3	อีเวนต์เซอร์ไพรส์	ว่าง
370004	ด่าน 4	ยินดีที่ได้รู้จักนะ!	ว่าง
370005	ด่าน 5	ฝากเจ้าด้วยล่ะ!	ว่าง
370006	ด่าน 6	ส่งเสียงหน่อย!	ว่าง
370007	ด่าน 7	ทำเป็นพูดดีไป	ว่าง
370008	ด่าน 8	ปีศาจผู้น่ารัก	ว่าง
3710	<NARRATIVE>	ตามติดชีวิตปีศาจ	เราจะจัดการพวกนั้นเองก่อนที่โทริอิจะรู้
371001	ด่าน 1	ยาก - เพลงต้นฉบับ	ว่าง
371002	ด่าน 2	ยาก - ซุปเปอร์โนวาแห่งย่านฮาร์เล็ม	ว่าง
371003	ด่าน 3	ยาก - อีเวนต์เซอร์ไพรส์	ว่าง
371004	ด่าน 4	ยาก - ยินดีที่ได้รู้จักนะ!	ว่าง
371005	ด่าน 5	ยาก - ฝากเจ้าด้วยล่ะ!	ว่าง
371006	ด่าน 6	ยาก - ส่งเสียงหน่อย!	ว่าง
371007	ด่าน 7	ยาก - ทำเป็นพูดดีนะ	ว่าง
371008	ด่าน 8	ยาก - ปีศาจผู้น่ารัก	ว่าง
3800	<NARRATIVE>	ฟอร์มูล่าเดวิล	ใครคือนักแข่งที่เก่งที่สุดบนเกาะอามอส?
380001	ด่าน 1	ข่าวลือร้ายๆ	
380002	ด่าน 2	แผนการน่าสงสัย	
380003	ด่าน 3	ม้ามืด	
380004	ด่าน 4	รอบคัดเลือก	
380005	ด่าน 5	การขับไปบนท้องฟ้า	
380006	ด่าน 6	ม็อบโกรธเกรี้ยว	
380007	ด่าน 7	ใจเย็นๆ แล้วไปต่อ	
380008	ด่าน 8	ความจริงก็คือ...	
3810	<NARRATIVE>	ฟอร์มูล่าเดวิล	ใครคือนักแข่งที่เก่งที่สุดบนเกาะอามอส?
381001	ด่าน 1	ข่าวลือร้ายๆ(ยาก)	
381002	ด่าน 2	แผนการน่าสงสัย(ยาก)	
381003	ด่าน 3	ม้ามืด(ยาก)	
381004	ด่าน 4	รอบคัดเลือก(ยาก)	
381005	ด่าน 5	การขับไปบนท้องฟ้า(ยาก)	
381006	ด่าน 6	ม็อบโกรธเกรี้ยว(ยาก)	
381007	ด่าน 7	ใจเย็นๆ แล้วไปต่อ(ยาก)	
381008	ด่าน 8	ความจริงก็คือ...(ยาก)	
3900	NARRATIVE	Fantasy island	การพบพานอย่างไม่คาดฝันบนเกาะวีนัส…อาจจะเจอคู่หูดีๆ ก็ได้นะ
390001	ด่าน 1	วันหยุดชวนฝัน	
390002	ด่าน 2	จดหมายปริศนา	
390003	ด่าน 3	วันหยุดชวนฝัน	
390004	ด่าน 4	ไล่ตามบุคคลน่าสงสัย	
390005	ด่าน 5	วันหยุดชวนฝัน	
390006	ด่าน 6	คาซูมิสองคน?	
390007	ด่าน 7	วันหยุดชวนฝัน	
390008	ด่าน 8	สมบัติ	
3910	NARRATIVE	Fantasy island	การพบพานอย่างไม่คาดฝันบนเกาะวีนัส…อาจจะเจอคู่หูดีๆ ก็ได้นะ
391001	ด่าน 1	วันหยุดชวนฝัน (ยาก)	
391002	ด่าน 2	จดหมายปริศนา (ยาก)	
391003	ด่าน 3	วันหยุดชวนฝัน (ยาก)	
391004	ด่าน 4	ไล่ตามบุคคลน่าสงสัย (ยาก)	
391005	ด่าน 5	วันหยุดชวนฝัน (ยาก)	
391006	ด่าน 6	คาซูมิสองคน? (ยาก)	
391007	ด่าน 7	วันหยุดชวนฝัน (ยาก)	
391008	ด่าน 8	สมบัติ (ยาก)	
4000	<NARRATIVE>	วันหยุดชวนฝัน	ดินแดนความฝันสุดป่วนแสนอลเวง!\พวกนางทำอะไรหายในความฝันกันนะ?
400001	ด่าน 1	เมืองแปลก	
400002	ด่าน 2	เหตุการณ์แสนวิเศษ	
400003	ด่าน 3	ความเข้าใจผิดและคำแนะนำ	
400004	ด่าน 4	กลิ่นเหมือนพริกไทยดำ	
400005	ด่าน 5	งานเลี้ยงน้ำชาสุดแปลก	
400006	ด่าน 6	เกมของราชินี	
400007	ด่าน 7	ดัชเชสและฝ่าบาท	
400008	ด่าน 8	การทดสอบ	
4010	<NARRATIVE>	วันหยุดชวนฝัน	ดินแดนความฝันสุดป่วนแสนอลเวง!\พวกนางทำอะไรหายในความฝันกันนะ?
401001	ด่าน 1	เมืองแปลก (ยาก)	
401002	ด่าน 2	เหตุการณ์แสนวิเศษ (ยาก)	
401003	ด่าน 3	ความเข้าใจผิดและคำแนะนำ (ยาก)	
401004	ด่าน 4	กลิ่นเหมือนพริกไทยดำ (ยาก)	
401005	ด่าน 5	งานเลี้ยงน้ำชาสุดแปลก (ยาก)	
401006	ด่าน 6	เกมของราชินี (ยาก)	
401007	ด่าน 7	ดัชเชสและฝ่าบาท (ยาก)	
401008	ด่าน 8	การทดสอบ (ยาก)	
4100	NARRATIVE	เป้าหมายของหมา	เนปจูน♥ เกือบจะได้ตระหนักรู้ถึงความฝันของเธอในการเป็นไอดอลที่ยิ่งใหญ่ที่สุด\ถึงอย่างนั้น ทำไมเธอถึงไม่รู้สึกดีใจเลยล่ะ?
410001	ด่าน 1	ความทรงจำของเนปจูน♥	
410002	ด่าน 2	ความซุกซนของวีนัส♥	
410003	ด่าน 3	ความพยายาม 99%	
410004	ด่าน 4	บอกความจริง	
410005	ด่าน 5	สอบถาม	
410006	ด่าน 6	เบาะแส	
410007	ด่าน 7	ข้ารอคอยมาโดยตลอด	
410008	ด่าน 8	ด้วยความกล้า 1% !	
4110	NARRATIVE	เป้าหมายของหมา	เนปจูน♥ เกือบจะได้ตระหนักรู้ถึงความฝันของเธอในการเป็นไอดอลที่ยิ่งใหญ่ที่สุด\ถึงอย่างนั้น ทำไมเธอถึงไม่รู้สึกดีใจเลยล่ะ?
411001	ด่าน 1	ความทรงจำของเนปจูน♥ (ยาก)	
411002	ด่าน 2	ความซุกซนของวีนัส♥ (ยาก)	
411003	ด่าน 3	ความพยายาม 99% (ยาก)	
411004	ด่าน 4	บอกความจริง (ยาก)	
411005	ด่าน 5	สอบถาม (ยาก)	
411006	ด่าน 6	เบาะแส (ยาก)	
411007	ด่าน 7	ข้ารอคอยมาโดยตลอด (ยาก)	
411008	ด่าน 8	ด้วยความกล้า 1% ! (ยาก)	
4200	NARRATIVE	ไปเลย!	ความเข้าใจผิดก่อตัวขึ้น ทำให้ทั้งคู่ต้องแตกหัก\จะเป็นยังไงต่อนะ?
420001	ด่าน 1	นักดาบผู้มีชื่อเสียง	
420002	ด่าน 2	ทัวร์นาเมนต์จำลอง	
420003	ด่าน 3	ผลลัพธ์ที่ไม่น่าเชื่อ	
420004	ด่าน 4	แรงปรารถนา	
420005	ด่าน 5	ฝันร้าย	
420006	ด่าน 6	ไชลด์ที่หายไป	
420007	ด่าน 7	การหลอมรวม	
420008	ด่าน 8	การบอกลา	
4210	NARRATIVE	ไปเลย!	ความเข้าใจผิดก่อตัวขึ้น ทำให้ทั้งคู่ต้องแตกหัก\จะเป็นยังไงต่อนะ?
421001	ด่าน 1	นักดาบผู้มีชื่อเสียง (ยาก)	
421002	ด่าน 2	ทัวร์นาเมนต์จำลอง (ยาก)	
421003	ด่าน 3	ผลลัพธ์ที่ไม่น่าเชื่อ (ยาก)	
421004	ด่าน 4	แรงปรารถนา (ยาก)	
421005	ด่าน 5	ฝันร้าย (ยาก)	
421006	ด่าน 6	ไชลด์ที่หายไป (ยาก)	
421007	ด่าน 7	การหลอมรวม (ยาก)	
421008	ด่าน 8	การบอกลา (ยาก)	
4300	<NARRATIVE>	ชีวิตอันแสนหวาน	นึกถึงความทรงจำอันแสนหวาน\ที่ฝังลึกในใจของเจ้า
430001	ด่าน 1	ทำไมไม่ใช่ข้าล่ะ	
430002	ด่าน 2	เพชรในพงหญ้า	
430003	ด่าน 3	แสดงหัวใจของเจ้าให้ข้าเห็น	
430004	ด่าน 4	เริ่มต้นแค่เบาะๆ	
430005	ด่าน 5	ยินดีต้อนรับสู่โลกคอสเพลย์	
430006	ด่าน 6	ทำงานแข่งกับเวลา	
430007	ด่าน 7	คอสตูมเสร็จสมบูรณ์แล้ว	
430008	ด่าน 8	งานรวมตัวของเหล่าแฟนๆ ครั้งแรก	
4310	<NARRATIVE>	ชีวิตอันแสนหวาน	นึกถึงความทรงจำอันแสนหวาน\ที่ฝังลึกในใจของเจ้า
431001	ด่าน 1	ทำไมไม่ใช่ข้าล่ะ (ยาก)	
431002	ด่าน 2	เพชรในพงหญ้า (ยาก)	
431003	ด่าน 3	แสดงหัวใจของเจ้าให้ข้าเห็น (ยาก)	
431004	ด่าน 4	เริ่มต้นแค่เบาะๆ (ยาก)	
431005	ด่าน 5	ยินดีต้อนรับสู่โลกคอสเพลย์ (ยาก)	
431006	ด่าน 6	ทำงานแข่งกับเวลา	
431007	ด่าน 7	คอสตูมเสร็จสมบูรณ์แล้ว (ยาก)	
431008	ด่าน 8	งานรวมตัวของเหล่าแฟนๆ ครั้งแรก (ยาก)	
4400	<NARRATIVE>	แมว หมาและปีศาจ	ลูกหมาและแมวเหมียววิ่งหนีไปยังสุดขอบโลก!
440001	ด่าน 1	อาสาสมัคร	
440002	ด่าน 2	ศูนย์พักพิงสัตว์พิเศษ	
440003	ด่าน 3	ได้โปรดช่วยข้าด้วย โฮ่ง โฮ่ง	
440004	ด่าน 4	ลาซิและแคทซี	
440005	ด่าน 5	ความปรารถนาของพวกเขา	
440006	ด่าน 6	ความวุ่นวายสับสน	
440007	ด่าน 7	การหลบหนี	
440008	ด่าน 8	รูปแบบใหม่ของความสุข	
4410	<NARRATIVE>	แมว หมาและปีศาจ	ลูกหมาและแมวเหมียววิ่งหนีไปยังสุดขอบโลก!
441001	ด่าน 1	อาสาสมัคร (ยาก)	
441002	ด่าน 2	ศูนย์พักพิงสัตว์พิเศษ (ยาก)	
441003	ด่าน 3	ได้โปรดช่วยข้าด้วย โฮ่ง โฮ่ง (ยาก)	
441004	ด่าน 4	ลาซิและแคทซี (ยาก)	
441005	ด่าน 5	ความปรารถนาของพวกเขา (ยาก)	
441006	ด่าน 6	ความวุ่นวายสับสน (ยาก)	
441007	ด่าน 7	การหลบหนี (ยาก)	
441008	ด่าน 8	รูปแบบใหม่ของความสุข (ยาก)	
4500	<NARRATIVE>	On The Road	ตราบใดที่ข้ามีจักรยานเสือหมอบ ข้าไม่ต้องการคำพูด!
450001		ดาบิสุดน่ารักมาถึงแล้ว	
450002		ที่มองไม่เห็น	
450003		สัญญา	
450004		ความปรารถนา	
450005		ความจริงเกี่ยวกับเรื่องผี	
450006		การแข่งขัน	
450007		อุบัติเหตุ	
450008		แข่งรอบสอง	
4510	<NARRATIVE>	On The Road	ตราบใดที่ข้ามีจักรยานเสือหมอบ ข้าไม่ต้องการคำพูด!
451001		HARDดาบิสุดน่ารักมาถึงแล้ว	
451002		HARDที่มองไม่เห็น	
451003		HARDสัญญา	
451004		HARDความปรารถนา	
451005		HARDความจริงเกี่ยวกับเรื่องผี	
451006		HARDการแข่งขัน	
451007		HARDอุบัติเหตุ	
451008		HARDแข่งรอบสอง	
4600	<NARRATIVE>	ฝันกลางวัน	เพราะเหตุการร์ที่อยู่เบื้องหน้าเหมือนอยู่ในความฝัน
460001	ด่าน 1	รักแรก	
460002	ด่าน 2	ระหว่างเหตุผลและอารมณ์	
460003	ด่าน 3	การไขว้กันของเส้นทาง	
460004	ด่าน 4	พันธสัญญาที่เสี่ยง	
460005	ด่าน 5	ความฝันของทูรัน	
460006	ด่าน 6	ไล่ตามอิสรภาพ	
460007	ด่าน 7	ความเข้าใจผิด	
460008	ด่าน 8	ยามบ่ายที่ฝนพรำ	
4610	<NARRATIVE>	ฝันกลางวัน	เพราะเหตุการร์ที่อยู่เบื้องหน้าเหมือนอยู่ในความฝัน
461001	ด่าน 1	รักแรก (ยาก)	
461002	ด่าน 2	ระหว่างเหตุผลและอารมณ์ (ยาก)	
461003	ด่าน 3	การไขว้กันของเส้นทาง (ยาก)	
461004	ด่าน 4	พันธสัญญาที่เสี่ยง (ยาก)	
461005	ด่าน 5	ความฝันของทูรัน (ยาก)	
461006	ด่าน 6	ไล่ตามอิสรภาพ (ยาก)	
461007	ด่าน 7	ความเข้าใจผิด (ยาก)	
461008	ด่าน 8	ยามบ่ายที่ฝนพรำ (ยาก)	
4700	<NARRATIVE>	Extra Game	สงครามคือโชคชะตาของปีศาจอย่างพวกเรา\ขอต้อนรับสู่สังเวียนนรก!
470001	ด่าน 1	เฮาส์โชว์	
470002	ด่าน 2	ดาร์คแมตช์	
470003	ด่าน 3	แมตช์ "ไอ ควิต"	
470004	ด่าน 4	เฟิร์สบลัดแมตช์	
470005	ด่าน 5	อินเฟอร์โนแมตช์	
470006	ด่าน 6	ฮาร์ดคอร์แมตช์	
470007	ด่าน 7	แมตช์แห่งความตาย	
470008	ด่าน 8	การแข่งขันชิงแชมป์	
4710	<NARRATIVE>	Extra Game	สงครามคือโชคชะตาของปีศาจอย่างพวกเรา\ขอต้อนรับสู่สังเวียนนรก!
471001	ด่าน 1	เฮาส์โชว์ (ยาก)	
471002	ด่าน 2	ดาร์คแมตช์ (ยาก)	
471003	ด่าน 3	แมตช์ "ไอ ควิต" (ยาก)	
471004	ด่าน 4	เฟิร์สบลัดแมตช์ (ยาก)	
471005	ด่าน 5	อินเฟอร์โนแมตช์ (ยาก)	
471006	ด่าน 6	ฮาร์ดคอร์แมตช์ (ยาก)	
471007	ด่าน 7	แมตช์แห่งความตาย (ยาก)	
471008	ด่าน 8	การแข่งขันชิงแชมป์ (ยาก)	
4800	<NARRATIVE>	เพลงของคนพาล	รวมรวมเด็กเจ้าปัญหาทั้งหมดไว้ในที่เดียว!\ใครคือตัวเจ้าปัญหาที่แข็งแกร่งที่สุด?
480001	ด่าน 1	ที่ๆ ทุกอย่างเกิดขึ้น	
480002	ด่าน 2	เนรคุณ	
480003	ด่าน 3	ข้าชื่อไดอานุส	
480004	ด่าน 4	ปีศาจที่แท้จริง	
480005	ด่าน 5	ความปรารถนาที่แท้จริง	
480006	ด่าน 6	การทรยศเป็นคุณธรรมของวายร้าย	
480007	ด่าน 7	สถานการณ์เปลี่ยนหรือยัง?	
480008	ด่าน 8	สิ้นสุดการเดินทาง	
4810	<NARRATIVE>	เพลงของคนพาล	รวมรวมเด็กเจ้าปัญหาทั้งหมดไว้ในที่เดียว!\ใครคือตัวเจ้าปัญหาที่แข็งแกร่งที่สุด?
481001	ด่าน 1	ที่ๆ ทุกอย่างเกิดขึ้น (ยาก)	
481002	ด่าน 2	เนรคุณ (ยาก)	
481003	ด่าน 3	ข้าชื่อไดอานุส (ยาก)	
481004	ด่าน 4	ปีศาจที่แท้จริง (ยาก)	
481005	ด่าน 5	ความปรารถนาที่แท้จริง (ยาก)	
481006	ด่าน 6	การทรยศเป็นคุณธรรมของวายร้าย (ยาก)	
481007	ด่าน 7	สถานการณ์เปลี่ยนหรือยัง? (ยาก)	
481008	ด่าน 8	สิ้นสุดการเดินทาง (ยาก)	
4900	<NARRATIVE>	ภายในสิ่งล่อใจ	ข้าจะเล่นกับใครดีล่ะวันนี้?
490001	ด่าน 1	การยั่วยวนอันหวานอมขนกลืนⅠ	
490002	ด่าน 2	การยั่วยวนอันหวานอมขนกลืนⅡ	
490003	ด่าน 3	ของเล่นแสนสนุก	
490004	ด่าน 4	เหมือนดั่งเชอร์ล็อก	
490005	ด่าน 5	เศษเสี้ยวⅠ	
490006	ด่าน 6	เศษเสี้ยวⅡ	
490007	ด่าน 7	เศษเสี้ยวⅢ	
490008	ด่าน 8	ปีศาจแกมโกง	
4910	<NARRATIVE>	ภายในสิ่งล่อใจ	ข้าจะเล่นกับใครดีล่ะวันนี้?
491001	ด่าน 1	การยั่วยวนอันหวานอมขนกลืนⅠ (ยาก)	
491002	ด่าน 2	การยั่วยวนอันหวานอมขนกลืนⅡ (ยาก)	
491003	ด่าน 3	ของเล่นแสนสนุก (ยาก)	
491004	ด่าน 4	เหมือนดั่งเชอร์ล็อก (ยาก)	
491005	ด่าน 5	เศษเสี้ยวⅠ (ยาก)	
491006	ด่าน 6	เศษเสี้ยวⅡ (ยาก)	
491007	ด่าน 7	เศษเสี้ยวⅢ (ยาก)	
491008	ด่าน 8	ปีศาจแกมโกง (ยาก)	
5000	<NARRATIVE>	พรคริสต์มาส	ปีศาจผู้โดดเดี่ยวได้เริ่มต้นออกเดินทางเพื่อค้นหาโชคชะตาของเธอในเทศกาลคริสมาสต์\มันอยู่ที่ไหนกันนะ?
500001	ด่าน 1	ใกล้หมดเวลาซ้อมแล้ว	
500002	ด่าน 2	เจ้าหญิงผู้หิวโหย	
500003	ด่าน 3	เจ้าหญิงทำงาน	
500004	ด่าน 4	ไฟท์เตอร์วันคริสต์มาส	
500005	ด่าน 5	คู่หูพรหมลิขิต I	
500006	ด่าน 6	คู่หูพรหมลิขิต II	
500007	ด่าน 7	ปีศาจกริลลา	
500008	ด่าน 8	สุขสันต์วันคริสต์มาส!	
5010	<NARRATIVE>	พรคริสต์มาส	ปีศาจผู้โดดเดี่ยวได้เริ่มต้นออกเดินทางเพื่อค้นหาโชคชะตาของเธอในเทศกาลคริสมาสต์\มันอยู่ที่ไหนกันนะ?
501001	ด่าน 1	พรคริสต์มาส (ยาก)	
501002	ด่าน 2	ใกล้หมดเวลาซ้อมแล้ว (ยาก)	
501003	ด่าน 3	เจ้าหญิงผู้หิวโหย (ยาก)	
501004	ด่าน 4	เจ้าหญิงทำงาน (ยาก)	
501005	ด่าน 5	ไฟท์เตอร์วันคริสต์มาส (ยาก)	
501006	ด่าน 6	คู่หูพรหมลิขิต I (ยาก)	
501007	ด่าน 7	คู่หูพรหมลิขิต II (ยาก)	
501008	ด่าน 8	ปีศาจกริลลา (ยาก)	
5100	<NARRATIVE>	ความรรักคืออะไร?	วิเวียนทำให้ทุกคนสบายใจเหมือนๆ กันเธอสอนบทเรียนความรักอะไรให้พวกเขากันนะ?
510001	ด่าน 1	วิธีทำให้ทุกคนมีความสุข	
510002	ด่าน 2	สัญญาต่อเด็กสาว	
510003	ด่าน 3	จะบอกความจริงให้นะ...	
510004	ด่าน 4	มารักกันเถอะ Ⅰ	
510005	ด่าน 5	มารักกันเถอะ Ⅱ	
510006	ด่าน 6	มารักกันเถอะ Ⅲ	
510007	ด่าน 7	บันทึกความทรงจำ	
510008	ด่าน 8	วิเวียนที่ยอดเยี่ยม	
5110	<NARRATIVE>	ความรรักคืออะไร?	วิเวียนทำให้ทุกคนสบายใจเหมือนๆ กันเธอสอนบทเรียนความรักอะไรให้พวกเขากันนะ?
511001	ด่าน 1	วิธีทำให้ทุกคนมีความสุข (ยาก)	
511002	ด่าน 2	สัญญาต่อเด็กสาว (ยาก)	
511003	ด่าน 3	จะบอกความจริงให้นะ... (ยาก)	
511004	ด่าน 4	มารักกันเถอะ Ⅰ (ยาก)	
511005	ด่าน 5	มารักกันเถอะ Ⅱ (ยาก)	
511006	ด่าน 6	มารักกันเถอะ Ⅲ (ยาก)	
511007	ด่าน 7	บันทึกความทรงจำ (ยาก)	
511008	ด่าน 8	วิเวียนที่ยอดเยี่ยม (ยาก)	
5600	<NARRATIVE>	ซัมเมอร์ทรับเบิล	เทศกาลกลางฤดูร้อน\ซึ่งอุดมไปด้วยปัญหา
560001	ด่าน 1	ซัมเมอร์ทรับเบิล	
560002	ด่าน 2	ประจำที่!	
560003	ด่าน 3	ได้เวลาวิ่ง!	
560004	ด่าน 4	การกลับมาของพี่น้องสาวมือปืนฉีดน้ำ	
560005	ด่าน 5	รีแมตช์ปืนฉีดน้ำ	
560006	ด่าน 6	การต่อสู้ชี้ชะตา	
560007	ด่าน 7	นั่นคือคำเตือนหรือว่าคำแนะนำเหรอ?	
560008	ด่าน 8	ละทิ้ง	
5610	<NARRATIVE>	ซัมเมอร์ทรับเบิล	เทศกาลกลางฤดูร้อน\ซึ่งอุดมไปด้วยปัญหา
561001	ด่าน 1	ซัมเมอร์ทรับเบิล (ยาก)	
561002	ด่าน 2	ประจำที่! (ยาก)	
561003	ด่าน 3	ได้เวลาวิ่ง! (ยาก)	
561004	ด่าน 4	การกลับมาของพี่น้องสาวมือปืนฉีดน้ำ (ยาก)	
561005	ด่าน 5	รีแมตช์ปืนฉีดน้ำ (ยาก)	
561006	ด่าน 6	การต่อสู้ชี้ชะตา (ยาก)	
561007	ด่าน 7	นั่นคือคำเตือนหรือว่าคำแนะนำเหรอ? (ยาก)	
561008	ด่าน 8	ละทิ้ง (ยาก)	
5800	<NARRATIVE>	แบตเทิลรอยัล	การเลือกศีลบวชใหม่เริ่มต้นขึ้นแล้ว?!
580001	ด่าน 1	ตัดกัน	
580002	ด่าน 2	ค้าขาย	
580003	ด่าน 3	แบตเทิลรอยัล Ⅰ	
580004	ด่าน 4	แบตเทิลรอยัล Ⅱ	
580005	ด่าน 5	แบตเทิลรอยัล Ⅲ	
580006	ด่าน 6	แบตเทิลรอยัล Ⅳ	
580007	ด่าน 7	บ้าระห่ำ	
580008	ด่าน 8	ค้นพบ	
5810	<NARRATIVE>	แบตเทิลรอยัล	การเลือกศีลบวชใหม่เริ่มต้นขึ้นแล้ว?!
581001	ด่าน 1	HARD ตัดกัน	
581002	ด่าน 2	HARD ค้าขาย	
581003	ด่าน 3	HARD แบตเทิลรอยัล Ⅰ	
581004	ด่าน 4	HARD แบตเทิลรอยัล Ⅱ	
581005	ด่าน 5	HARD แบตเทิลรอยัล Ⅲ	
581006	ด่าน 6	HARD แบตเทิลรอยัล Ⅳ	
581007	ด่าน 7	HARD บ้าระห่ำ	
581008	ด่าน 8	HARD ค้นพบ	
