// key	CHARACTER_DESCRIPTION_
10200358	レースの結果は、走ってみなきゃわからないわ。
10200359	ヒマだな～\あたしと酒を飲まないか？
10200360	もう二度と手出しできないようにぶっ殺してやる。
10200361	友よ、兄弟よ、救済者よ。\失われた時の中で、今もあなたを待っているわ。
10200362	悪臭漂う地獄の従者ども。\くたばるなら今のうちだぞ？
10200363	わたしには恋心ってよくわからないけど…\トゥランが幸せなら…
10200364	私はあの人を真剣に愛してるの。\自分の選択に後悔はないわ。
10200365	愚かなる羊たちよ。私の囲いの中にいなさい。
10200366	よそ見しないで、あたしに忠誠を誓いなよ。\そうすれば楽園に連れてってあげる～！
10200369	これはきみのために用意した弾丸だよ～\憎めないサディスト、グレンデル。
10200372	復讐のために生きる悪魔
10200373	私に干渉しないで。\私の好きに生きさせて。
10200374	運命は自分でつくるものよ。\だからアンタの運命もアタシがつくってあげる！
10200375	ヒミツを教えてあげよっか？\実はあたしもクリスマスは大っ嫌いなの。
10200376	極地の風は誰にも読めん。\それすなわち神の摂理なり。
10200377	激しい吹雪の中、やって来たのは\クリスマスの悪夢！？
10200378	バカにしないでよ！\あたし、すっごく怖い悪魔なんだから！
10200379	悪魔のこわ～い表情を見てると…\反抗したくなっちゃうんですよね～
10200381	偉大なる魔法使いマーリンの後継者と目される\前途有望な若き祓魔師。
10200382	《半神》の助言者。\内なる力を目覚めさせてくれる賢者。
10200388	ヨーホー♪航海の目的はただひとつ！\あたしだけの楽園を見つけること！
10200389	賢明で頭の回転も速いが、\欲求不満な聖物サロス。
10200390	魔界の最高権力者。魔王の補佐役である\3人の執政官のうちの1人で、執行官を務める。
10200399	メリークリスマ～ス！\きみはどんなプレゼントがほしい？
10200404	人生はギャンブルみたいなものでしょ？\私は自分の運勢を信じてみるわ！
10200405	正体を隠していた天界の代理人、\天使アリエル。
20100001	ブルーキャッチボールがあれば、\どんな球技でもチャンピオンになれる。
20100002	うるさければ、ハエ叩きを使ってください。
20100003	ブンブンうるさくても、殺虫剤はかけないでください。
20100004	捕まえても得点はないし、ゲームが終了することもない。
20100005	ボールに当たらないように、気をつけてください。
20100006	悪魔は君を見ている。\背筋が凍ったら、振り返らずに走れ。
20100007	悪魔は君を見ている。\熱い視線を感じたら、そっと席を立て。
20100008	悪魔は君を見ている。\森の中で風の音が聞こえたら、口笛を吹け。
20100009	悪魔は君を見ている。\恥ずかしくなったら、穴に隠れろ。
20100010	悪魔は君を見ている。\暗闇の中で光るものを見たら、音を立てるな。
20100011	一人のお風呂で寂しいとき、浴槽の中にいれて\話しかけてみて…
20100012	スプリング付きキャンドルコースター。\バネよりも体が大きい。
20100013	花壇に飾ってください。\害虫駆除機能はオプションです。
20100014	机の上に置くと集中力が向上する。\バネがぴょんぴょん跳ねる音は無視しましょう。
20100015	友情を深めたいなら、\サプライズを用意してくださ～い。
20100016	貴様の命を頂きに参った。おとなしく差し出せ！
20100017	忍者なら忠誠！ささ、ご命令くださいませ主様！
20100018	騒がないで！斬っちゃうよ～！
20100019	自分の影をあまり信じないように！
20100020	武士の道は孤独な道。私の行く手を遮るな。
20100021	水陸両用の豚。水中では、最強の豚になる。
20100022	赤ちゃん豚のククリ。\三兄弟ではなく、ひとりっ子。
20100023	ベジタリアンだ。好みは尊重してあげよう。
20100024	赤ちゃん豚のアイドル。\無許可での写真撮影はご遠慮ください。
20100025	感性豊かな豚。\キミは世界一沈痛な「ブーブー」を聞いたことがあるか。
20100026	恨みも痛みも、倍返し。\冷酷な青いリベンジガール。
20100027	復讐のためなら、地獄の果てまで。\怒りに燃える赤いリベンジガール。
20100028	その罪、あなたの命で償って。\心まで奪う緑のリベンジガール。
20100029	逃げてごらんなさい、この怒りが静まるまで。\消えない光のリベンジガール。
20100030	勝手にしなさい、すべて奪ってあげるから。\復讐にとらわれた闇のリベンジガール。
20100031	あなたの寂しさがあれば生きていける。\ペットボトルに入れないと数分で蒸発してしまう。
20100032	あなたの憎しみがあれば生きていける。\机の上がきちんと整理されていないとイライラする。
20100033	あなたの信頼があれば生きていける。\趣味は森林浴だが、光合成はまだ無理。
20100034	あなたの不安があれば生きていける。\長時間見つめると目、肩、腰が疲れる。
20100035	あなたの悲しみがあれば生きていける。\平均睡眠時間は26時間。
20100036	皮肉のような表情が特徴である。
20100039	凍った雑草を好んで食べる。
20100040	熱帯地方に生息することが判明。
20100041	愛情を持って育てると妖精の粉を落とすらしいが、\噂にだまされないように。
20100042	雷が落ちた繭から生まれたという伝説が伝えられている。
20100043	よく見ると、蛾であることが分かる。
20100044	内部からの冷気が検出される。\夏場に使えるかもれない。
20100045	内部で赤い光が観察される。\緊急時に使えるかもしれない。
20100046	色ごとに集めれば\信号として活用できるかもしれない。
20100047	内部で黄色い光が観察される。\写真撮影に最適である。
20100048	内部で青白い光が観察される。\ベッドライトに最適である。
20100049	日陰で育つ陰気な植物である。
20100050	しびれる辛さが特徴である。
20100051	根植物だ。豆と混同しないでね。
20100052	ニックネームは「ピーチ」。\嫌いなニックネームも「ピーチ」。
20100053	名前を呼ぶときは注意しましょう。\「ダーク」ではなく「ダッーク」だ。
20100054	皮膚炎用の注射器。\ヨボヨボの肌をピチピチに蘇らせてくれる。
20100055	風邪用の注射器。\主成分はイチゴではなく、唐辛子と思われる。
20100056	樹液由来成分配合。\疲労回復、ストレス解消に効果。
20100057	合成着色料、保存料無添加。\安心してお召し上がり下さい。
20100058	冷凍庫に保管すると、\ブドウ味のアイスクリームを味わうことができる。
20100059	アクキューブにお願いするときは、\必ず逆の意味で言わないといけない。
20100060	頼まれると断れない性格。\助けが要るならパイキューブを呼ぼう。
20100061	使用後は、必ず所定の位置に戻すこと。\踏むと激しい痛みを感じることがある。
20100062	トイレの蛍光灯の代わりに使える。
20100063	観察したところ、夜行性キューブであることが判明。\憂鬱な気持ちにならないようにご注意。
20100064	カップよりも大きいカップスタンド。
20100065	怠惰な悪魔の貧しい部屋には似合わない、\豪華な装飾品。
20100066	実験の結果、植物であることが判明。\非常食として栽培するとよい。
20100067	電気代を気にする、貧しい悪魔の必需品。
20100068	左右に動くのが限界だ。
20100069	あなたの寂しさから生まれたチャイルド。\誰もかまってくれないと怒って沸騰し、蒸発してしまう。
20100070	あなたの憎しみから生まれたチャイルド。\ストレスを溜め込んだせいで、ため息が荒い。
20100071	あなたの信頼から生まれたチャイルド。\試しに食べてみたが、キュウリっぽい味だ。
20100072	あなたの悲しみから生まれたチャイルド。\プニプニとした肌触りは病みつきになる。
20100073	あなたの不安から生まれたチャイルド。\衣類にくっつくと、なかなか取れない。
20100074	あなたの寂しさが大好物。\いっしょに過ごすと、うつ病が治るらしい。
20100075	あなたの憎しみが大好物。\湯たんぽ代わりに使うと、神経痛が治るらしい。
20100076	あなたの信頼が大好物。\ヒゲを煎じて飲むと、アンチエイジング効果があるらしい。
20100077	あなたの悲しみが大好物。\ムララミの子守唄には、不眠症に効能があるらしい。
20100078	あなたの不安が大好物。\家の中に置くと、疲れが取れるらしい。
20100079	あなたの寂しさを食べたがっている。\保存方法は要冷凍(マイナス18℃以下)。
20100080	あなたの憎しみを食べたがっている。\生ぬるいため、付いたあだ名が《冷めた湯たんぽ》
20100081	あなたの信頼を食べたがっている。\趣味は光合成でデンプンをつくること。
20100082	あなたの悲しみを食べたがっている。\どんなことでも相談できるが、アドバイスは皆無。
20100083	あなたの不安を食べたがっている。\話しかけても右から左へ聞き流すことが多い。
20100084	あなたの寂しさを食べて育つ。\透き通った川の流れのような声で歌う。
20100085	あなたの憎しみを食べて育つ。\暖かくてちょうどよい熱を発する。
20100086	あなたの信頼を食べて育つ。\巨大な葉緑素が今、真の光合成に挑む！
20100087	あなたの悲しみを食べて育つ。\あたたかい労いの言葉を忘れずに。
20100088	あなたの不安を食べて育つ。\何を考えているのか、わからないから余計に不安だ。
20100094	南極のペンギンが流した涙から生まれたチャイルド。
20100095	しばしばオーロラ姫の話をするが\果たしてどんな声なのか…
20100096	あなたの喜びを食べたがっている。\自分が一番偉いと思ってるから気をつけろ。
20100097	あなたの喜びを食べて育つ。\昼でも夜でも、無駄にまぶしい。
20100099	どこにでもいる普通の妖精。\その中でも最も優しい青いピクシー。
20100100	どこにでもいる普通の妖精。\その中でも最も忙しい赤いピクシー。
20100101	どこにでもいる普通の妖精。\その中でも最も楽しい緑ピクシー。
20100102	どこにでもいる普通の妖精。\その中でも最もうるさい光のピクシー。
20100103	どこにでもいる普通の妖精。\その中でも最も気難しい黒のピクシー。
20100104	チャプチャプ水の音が聞こえたら、\水翼チャロンが近くにいるはずだ。
20100105	メラメラ燃える音が聞こえたら、\赤翼ファロンが近くにいるはずだ。
20100106	ザワザワ草の音が聞こえたら、\緑翼チョロンが近くにいるはずだ。
20100107	バチバチ電気の音が聞こえたら、\光翼バロンが近くにいるはずだ。
20100108	ポンポン弾ける音が聞こえたら、\黒翼ダロンが近くにいるはずだ。
20100109	静寂の中で復讐の時機を見る、青き炎の蒼龍。
20100110	目覚めよ友よ…\戦いが今、始まった。
20100111	戦争は、まだ終わらない。\戦場に帰ってきた敗残兵、バズコマンド。
20100112	マスターと出会えてよかった！\あなたの忠実な兵士、バズランボー！
20100113	こんにちは～親愛なる友よ～♪\私は踊る人形～♪ずっと待ってたよ～♪
20100116	俺は優しいヤツが好きだ。\優しいヤツはみんな弱いからな！
20100120	赤子の天使になりすました極悪チャイルド。
20100121	砂漠に埋もれし過去の記憶…\2,000年前の愛が残した痕跡。
20100124	邪悪な悪魔どもめ！\正義の裁きを受けロン！
20100126	クリスマスなんて辞めだ辞めだぁ！\今宵は悪夢降臨の夜だ。
20100127	哀れな悪魔のトナカイ。\ひとりぼっちになってしまった。
20100133	どんなプレゼントか気にならない？\のぞいてみる？ちょっとだけよ。
20100136	宇宙の彼方の不思議な力が集まり偶然コスミムに宿った。
20100138	宇宙の彼方の不思議な力が集まり偶然コスミムに宿った。
20100139	宇宙の彼方の不思議な力が集まり偶然コスミムに宿った。\もうこれ以上の神話はない。
20100149	どこかにいたが、もういない、\創造主に捨てられた哀れな怪物。
20100159	かわいい子牛の姿をしているが、実は精霊である。
20100160	かわいい子牛の姿をしているが、実は精霊である。
20100161	かわいい子牛の姿をしているが、実は精霊である。
20100162	かわいい子牛の姿をしているが、実は精霊である。
20100163	かわいい子牛の姿をしているが、実は精霊である。
