// key	CHAT_
c175_boss_long	เจ้าต่อสู้เพื่ออะไร
c175_boss_short	มีเหตุผลเดียวที่ทำให้ข้าต่อสู้
c175_ctskill	ตอนนี้ข้ารู้แล้วว่าข้าต้องเผชิญหน้ากับอะไร
c175_death_1	ยกโทษให้ข้าด้วย มาสเตอร์...
c175_death_2	หากข้าจำเป็นต้องสละชีวิตเพื่อรับใช้ท่าน ข้าก็ยอม...
c175_drive	ได้เวลาจบเรื่องนี้แล้ว!
c175_hit_1	โอ๊ย!
c175_hit_2	ข้าประมาทไปหน่อย!
c175_hit_3	แค่รอยขีดข่วนนิดเดียวเอง!
c175_prskill	ด้วยเกียรติของข้าในฐานะอัศวิน!
c175_skill	มีแค่นี้เองรึ
c175_spa	อัศวินตัวจริงต้องระวังตัวอยู่ตลอดเวลา แม้กระทั่งในเวลาเช่นนี้
c175_startbt	ข้าจะสู้กับเจ้าอย่างเสมอภาค
c175_story1	ท่านพูดถูกทุกประการ มาสเตอร์
c175_story2	ขอบคุณ มาสเตอร์
c175_story3	โปรดอย่าใส่ใจข้าเลย
c175_true1	หากไม่มีพลังเราก็จะไม่สามารถปกป้องใครได้
c175_true2	ข้าต้องการพลังเพื่อปกป้องคนที่ข้ารัก...
c175_true3	ข้าต่อสู้เพื่อเหตุผลเดียวเท่านั้น! มาสเตอร์!
c175_victory	ข้าขอมอบชัยชนะนี้ให้แก่ท่าน มาสเตอร์!
c176_boss_long	ในที่สุด ศึกสุดท้าย!\ถึงเวลาที่เจ้าต้องมาเผชิญหน้ากับข้าแล้ว!
c176_boss_short	เริ่มการแข่งขันเดธแมทช์กันได้เลย!
c176_ctskill	ข้าจะต้องชนะ!
c176_death_1	จบลงแค่นี้สินะ...
c176_death_2	ดูเหมือนว่าโชคจะไม่เข้าข้างข้าสักเท่าไหร่... อ่า มาสเตอร์!
c176_drive	ถึงเวลาที่ข้าจะต้องเผยไพ่ตายแล้ว
c176_hit_1	อ๊า!
c176_hit_2	แย่จัง!
c176_hit_3	เฮ้!
c176_prskill	แจ่มไปเลย!
c176_skill	ลงมือกันเถอะ!
c176_spa	ยังกะตกถังข้าวสาร! และทั้งหมดนี้ต้องขอบคุณท่านเลยนะ
c176_startbt	เริ่มเกมถัดไปเลยดีกว่า!
c176_story1	ฮ่าฮ่า ใช่แล้ว! มาสเตอร์ของข้าเสียชีวิตไปนานแล้ว\...ทั้ง 3 คนไม่มีใครเหลือเลย
c176_story2	ถึงข้าจะถูกทำร้ายนอนจมกองเลือดรอสิ้นลมหายใจอยู่ข้างทาง เจ้าก็ไม่ต้องมาห่วงข้าหรอก เข้าใจไหม
c176_story3	ไม่เอาน่า ทุกคน! ไม่ต้องอายหรอก! นี่คือจุดเริ่มต้นของเกมที่จะไม่มีวันจบสิ้นยังไงล่ะ!\ใครที่ยอมแพ้ก่อนก็พ่ายแพ้ไป ว่าไงล่ะ
c176_true1	มาสเตอร์คนแรกเป็นปีศาจที่ยังมีอายุน้อย\คล้ายๆ กับท่าน...
c176_true2	ในโลกรัตติกาล ท่านต้องสนใจสิ่งที่อยู่ภายใต้เสื้อผ้าของทุกคน\แน่นอนข้าหมายถึงสิ่งที่อยู่ในกระเป๋าของพวกเขาน่ะ
c176_true3	ท่านรู้ว่าข้ามีมาสเตอร์หลายคนใช่มั้ย\แล้ว...ท่านแน่ใจว่าท่านยังต้องการให้ข้าเป็นไชลด์ของท่านอีกเหรอ หากท่านแน่ใจ ข้าจะให้ท่านลองเล่นเกมที่เจ๋งที่สุดเท่าที่เคยมีมา!
c176_victory	ดูเหมือนเจ้าบ้านชนะอีกแล้ว
c178_boss_long	ข้าเป็นภาพลวงตาของท่าน—เป็นเงามืดที่กำลังจะหายไป
c178_boss_short	อย่าไว้ใจภาพลวงตา
c178_ctskill	ฮี่ฮี่
c178_death_1	ท่านเอาชนะข้าได้...
c178_death_2	ถึงเวลาข้าจะเลือนลางหายไป...เหมือนกับภาพมายา...
c178_drive	ข้าจะแสดงภาพลวงตาที่งดงามให้ท่านดู
c178_hit_1	อ๊าาา!
c178_hit_2	อุ๊บ!
c178_hit_3	ท่านเห็นข้ามั้ย
c178_prskill	ภาพลวงตา...
c178_skill	ข้าอยู่ตรงนี้
c178_spa	วันนี้เราจะไม่เล่นวิ่งไล่จับกันเหรอ
c178_startbt	ฮัลโหล ข้ามาแล้ว
c178_story1	บางที...ถ้าท่านจับข้าได้\ข้าจะดีกับท่านมากกว่านี้อีกนิด...
c178_story2	ถ้าท่านจะจับข้า...\ท่านจะทำยังไง
c178_story3	นั่น...เป็นความลับ
c178_true1	หากท่านลืมข้าไปก็ไม่เป็นไรหรอกนะ...\สักวักข้าก็จะลืมท่านได้เหมือนกัน...
c178_true2	มาเร็ว มาเล่นวิ่งไล่จับกันเถอะ
c178_true3	ท่านไม่ต้องตามหาข้าหรอก\ข้าจะอยู่กับท่านเสมอ ถึงแม้ท่านจะมองไม่เห็นข้าก็ตาม
c178_victory	เมื่อกี้เป็นการเล่นวิ่งไล่จับที่ยอดเยี่ยมไปเลย
c180_boss_long	จงมาอยู่ภายใต้ความกรุณาของลอร์ดแมมมอนซะ!
c180_boss_short	จงบูชาข้า!
c180_ctskill	ให้อภัยไม่ได้!
c180_death_1	ถึงเวลาที่ลอร์ดแมมมอนผู้ยิ่งใหญ่...จะงีบสักพัก...
c180_death_2	แต่...ยังมีอีกหลายสิ่งที่ข้ายังไม่ได้ครอบครอง...
c180_drive	ฮ่า ฮ่า ฮ่า ฮ่า!
c180_hit_1	อ๊าาา!
c180_hit_2	เจ้ารู้มั้ยว่าข้าเป็นใคร!
c180_hit_3	อ๊ากก!
c180_prskill	หัดเจียมตัวซะบ้าง!
c180_skill	บังอาจมาก!
c180_spa	ยอดเยี่ยม! ยอดเยี่ยมจริงๆ! ฮ่า ฮ่า ฮ่า ฮ่า!
c180_startbt	จงมองดูโฉมหน้าของราชาแห่งราชา ลอร์ดแมมมอน!
c180_story1	ช่างเป็นความคิดที่โง่เสียจริง! ต้องกล้ำกลืนฝืนทน แสร้งดีใจ แล้วทำตามคำสั่ง...\ไม่อย่างนั้นอาจกลายเป็นคนแหกกฎได้
c180_story2	อนิจจา... ความรักเป็นเส้นทางที่สูงชันและคดเคี้ยว
c180_story3	ไม่ได้การแล้ว! ทำไมต้องเป็นอย่างนี้!
c180_true1	ไม่มีใครขโมยสิ่งที่เป็นของข้าได้!
c180_true2	มีช่องว่างในหัวใจของข้าที่ไม่สามารถเติมเต็มด้วยความมั่งคั่งหรือทรัพย์สมบัติใดๆ ข้าต้องทำเช่นไรถึงจะเติมเต็มความว่างเปล่าที่ปวดร้าวนี้ได้
c180_true3	ถ้าเพียงแต่ข้าสามารถชนะใจโมนาผู้งดงามได้ ข้าคงไม่ต้องละทิ้งทุกสิ่งและสูญเสียทุกอย่างเช่นนี้!\โธ่...หัวใจของข้าพองโตจนแทบจะระเบิด!
c180_victory	ดื่มให้กับชัยชนะของข้า!
c183_boss_long	คุกเข่า นี่คือสถานที่ศักดิ์สิทธิ์
c183_boss_short	คุกเข่าซะ!
c183_ctskill	ก้มหัวลง
c183_death_1	เจ้ากล้าท้าทายเทพเจ้างั้นรึ
c183_death_2	น่าขัน
c183_drive	ไสหัวไปซะ!
c183_hit_1	อ๊า...
c183_hit_2	อย่าแตะต้องตัวข้า!
c183_hit_3	แล้วเจ้าจะเสียใจ...
c183_prskill	นี่คือโชคชะตาของข้า
c183_skill	จงกลับไปยังที่ที่เจ้ามา
c183_spa	แม้แต่เทพธิดาก็จำเป็นต้องพักผ่อน
c183_startbt	จงคุกเข่าต่อหน้าข้า
c183_story1	จงนำของบูชาที่เหมาะสมกับฐานะพระเจ้ามาให้ข้า
c183_story2	...กล้าดียังไงมาเรียกชื่อข้าอย่างเป็นกันเอง
c183_story3	ขอให้แสงสว่างแห่งความรักของมารดานำทางเจ้า...
c183_true1	เจ้าโง่ เหตุใดเจ้าจึงมองไม่เห็นสัจธรรม
c183_true2	แม้กระทั่งเทพเจ้าก็ไม่สามารถวิ่งหนีชะตากรรมได้
c183_true3	โลกใบนี้เป็นไปตามกฎที่ไม่สามารถมองเห็นได้\ยอมรับชะตากรรมของเจ้าซะ
c183_victory	สรรเสริญชัยชนะของข้า
c184_boss_long	เอ่อ ข้าไม่มีเวลาสำหรับเรื่องแบบนี้หรอกนะ
c184_boss_short	เจ้ารู้มั้ยว่าแดนสวรรค์ที่ใกล้ที่สุดอยู่ที่ไหน
c184_ctskill	ไปสู่แดนสวรรค์กัน!
c184_death_1	อ่าว ไหงเป็นงั้น! ข้ายังไม่ได้ทำตามความฝันของข้าสักนิดเลยนะ...
c184_death_2	ข้าอยากจะเห็นท้องทะเลเป็นครั้งสุดท้าย...
c184_drive	เพื่ออิสระภาพ!
c184_hit_1	อ๊าาา!
c184_hit_2	โอ้ว!
c184_hit_3	อะไรนักหนา!
c184_prskill	ออกไปให้พ้นหน้าข้า!
c184_skill	หันหัวเรือไปทางขวาเต็มที่!
c184_spa	ถ้าเทียบกะแดนสวรรค์แห่งอื่น ที่นี่ถือว่าไม่เลวเลยนะ\อ่าห์ รู้สึกดีจัง... ♪
c184_startbt	ออกเดินทางไปสู่แดนสวรรค์!
c184_story1	วันนี้ข้าอาจจะแพ้ แต่ข้าสัญญาว่าครั้งหน้าข้าจะหนีให้ได้!
c184_story2	ยะ ฮะ ฮ่า! ในที่สุดข้าก็หนีออกมาได้แล้ว!\หันกราบขวาเต็มที่ มุ่งหน้าสู่สวรรค์!
c184_story3	ยะ ฮะ ฮ่า! นี่มันมหาสมุทรนี่นา! เย้!
c184_true1	ข้าอาจจะหนีไม่พ้น แต่ข้าจะไม่ยอมแพ้หรอกนะ!
c184_true2	ข้าสงสัยว่าแดนสวรรค์ที่สมบูรณ์แบบของข้าจะเป็นอย่างไร\ข้าจะไม่ยอมแพ้จนกว่าข้าจะหามันเจอ!
c184_true3	ข้าเคยคิดว่าข้าจะพบสวรรค์ที่ที่อยู่ไกลแสนไกล แต่บางทีมันอาจจะอยู่ใกล้กว่าที่ข้าคิด\ใช่มั้ย มิสเตอร์เดวิล ♪
c184_victory	เอาล่ะ มาเถอะ! มัวชักช้าอยู่ไย!
c186_boss_long	ช่างเป็นสุนัขที่หยาบคายยิ่งนัก
c186_boss_short	เจ้าคิดจริงๆ เหรอว่าจะเอาชนะข้าได้
c186_ctskill	ชู่ว!
c186_death_1	เป็น... เป็นไปไม่ได้...
c186_death_2	ไม่ตลกเลยนะ
c186_drive	จัดการมันเลย เลิฟลี่!
c186_hit_1	แหม ดูสิใครทำใจกล้า
c186_hit_2	อา...
c186_hit_3	ชิ...
c186_prskill	เจ้าไม่กลัวการถูกลงโทษเลยเหรอ
c186_skill	เจ้ารู้ว่าเจ้าต้องทำตัวอย่างไร
c186_spa	นั่นทำให้ข้ารู้สึกดีจริงๆ ข้าว่ามีคนจะได้กินขนมนะ
c186_startbt	ลองก่อน บอกมาสิว่าจะให้ข้าทำอะไร
c186_story1	ข้ารับไม่ได้กับทัศนคติที่เป็นปฏิปักษ์แบบนั้น\ทำให้ข้าอยากจะทำทุกวิถีทางเพื่อทำลายเจ้า
c186_story2	ลูกสุนัขจะเติบโตในแบบที่ได้รับการเลี้ยงดู ♥
c186_story3	หากเจ้าทำงานหนักมากขึ้น\แม้แต่เจ้าก็กลายเป็นมาสเตอร์ที่ยอดเยี่ยมได้
c186_true1	ข้าไม่รักเด็กน้อยที่ไม่เชื่อฟังหรอกนะ
c186_true2	เจ้าลืมจุดยืนของตัวเองอยู่หรือเปล่า
c186_true3	เจ้าคิดว่าเลี้ยงข้าได้ไหม\อย่าบอกนะว่าเจ้ากลัวแล้วน่ะ\ข้าจะเป็นเด็กดี เลี้ยงข้าเถอะนะ!
c186_victory	ทำได้ดีมาก
c187_89_boss_long	ขอต้อนรับสู่น่านน้ำของข้า
c187_89_boss_short	จงปล่อยกายของเจ้าให้ไหลไปกับคลื่นของข้า
c187_89_bubble_prskill	อ๊า... เอ้ย...
c187_89_bubble_skill	ซู่ ซู่...
c187_89_ctskill	ทะเลแห่งนี้มืดมิดยิ่งกว่าความตายเสียอีก
c187_89_death_1	ทันทีที่ระลอกคลื่นซัดสาดเหนือสระน้ำ ตัวข้าก็เลือนหาย...
c187_89_death_2	ลึกลงไปเรื่อยๆ...
c187_89_drive	โอ้ เจ้าดวงวิญญาณผู้ทุกข์ระทม จงหลับเสียเถิด!
c187_89_hit_1	อะไรกันนี่...
c187_89_hit_2	ระวังด้วย
c187_89_hit_3	อ๊าาา!
c187_89_hit_4	ฮู่ว...
c187_89_hit_5	ฮะ-เฮ้!
c187_89_hit_6	อุ๊บ!
c187_89_hit_7	อ๊าก!
c187_89_hit_8	หยุดนะ!
c187_89_hit_9	อ๊า...
c187_89_prskill	ความเจ็บปวดของเจ้ายังไม่จบแค่นี้หรอก!
c187_89_skill	มาแบ่งเบาความเศร้าสุดลึกล้ำของข้าเสียเถอะ!
c187_boss_long	จมลงสู่พื้นมหาสมุทรอันเงียบสงัดไปกับข้า
c187_boss_short	เจ้ามาเพื่อเช็ดน้ำตาให้ข้าหรือ
c187_ctskill	ขอแสดงความเสียใจด้วย
c187_death_1	หลังจากผ่านเรื่องราวทั้งหมดนี้ นี่คือ...เส้นทางที่ข้าได้มาถึง
c187_death_2	อ๊า...
c187_drive	ดำดิ่งลงสู่หุบเหวลึกไปกับเจ้า!
c187_hit_1	อ๊า!
c187_hit_2	อาห์!
c187_hit_3	อ๊า!
c187_prskill	จมสู่ทะเลแห่งความเศร้า
c187_skill	จงโศกเศร้า
c187_spa	น้ำตาของข้าแห้งเหือดไปรึยัง
c187_startbt	เมื่อทุกอย่างจบลง จะมีเพียงน้ำตาของเจ้าเท่านั้นที่หลงเหลืออยู่
c187_story1	อื้อ ข้าไม่รู้ว่าความเศร้าของข้ามันใหญ่หลวงนัก...
c187_story2	ก็น้ำมันเงียบดีนี่คะ... ข้าไม่ได้ยินเสียงอะไร\เหมือนได้อยู่ตามลำพัง ได้จมอยู่กับความโศกเศร้าของตัวเอง
c187_story3	แม้ว่าสิ่งที่เจ้าพูดมาจะฟังดูไร้สาระไปสักนิด แต่ที่ข้าจะบอกคือ เจ้าทำให้ข้ารู้สึกดีขึ้น เข้าใจที่ข้าพูดไหม
c187_true1	ข้าคือเทพธิดาแห่งความทุกข์โศก...\ความเศร้าพันธนาการจิตวิญญาณข้าไว้ ข้าจึงซ่อนน้ำตาโดยเร้นกายลึกลงในมหาสมุทร
c187_true2	อาจมีสักวันที่ความเศร้านี้จะแปรเปลี่ยนเป็นความสุข...\จะมีสักวันที่ข้าจะสมหวังบ้างไหมนะ
c187_true3	เจ้าจะเป็นคนปลอบโยนข้าได้หรือไม่?
c187_victory	ยิ่งเจ็บปวดมากเท่าไหร่ ความเศร้าก็ยิ่งเพิ่มพูนมากเท่านั้น...
c188_boss_long	ข้าจะเปิดเผยความจริงทั้งหมดที่มี!
c188_boss_short	อย่าหนีสิ!
c188_ctskill	เจ้าไปไหนไม่ได้ไกลหรอก!
c188_death_1	เจ้าคิดว่าทำแบบนี้แล้วข้าจะยอมแพ้เหรอ
c188_death_2	อาห์
c188_drive	พวกคนร้ายก็โดนทำโทษ!
c188_hit_1	อ๊าาา!
c188_hit_2	หยุดนะ!
c188_hit_3	อ๊า!
c188_prskill	แค่นี้จิ๊บจ๊อย!
c188_skill	พร้อมนะ!
c188_spa	ว้าว... เหมือนกับว่าร่างกายของข้ากำลังละลายหายไปเลย...
c188_startbt	แด่เซชัท!
c188_story1	ผู้ร้ายอยู่ข้างในนี้!
c188_story2	แต่ความจริงจะเปิดเผยในที่สุด
c188_story3	ชู่วว! เจ้าจะทำให้ข้าโดนจับได้นะ!
c188_true1	เจ้าหลอกข้าไม่ได้หรอก ไม่ว่าเจ้าจะทำเป็นซื่อแค่ไหนก็ตาม เจ้าปีศาจ!
c188_true2	มีปีศาจนิสัยดีอยู่จริงๆ เหรอเนี่ย
c188_true3	มาขอความช่วยเหลือจากข้าได้ทุกเมื่อ หากเจ้าต้องการเปิดเผยความจริง!\ข้าจะใช้กำลังไขปริศนาให้เอง!
c188_victory	ฮ่าฮ่าฮ่า! ความยุติธรรมย่อมไม่แพ้สิ่งใด!
c189_boss_long	เจ้าคิดว่าเจ้าจะทำผิดกฎแล้วหนีรอดไปได้งั้นเหรอ
c189_boss_short	พร้อมที่จะสารภาพผิดรึยัง
c189_ctskill	ไม่มีข้อยกเว้น
c189_death_1	ห้ามทำผิดกฎ!
c189_death_2	สักวัน ข้าจะลงโทษเจ้าสำหรับความผิดนี้!
c189_drive	โอกาสสุดท้ายแล้วนะ!
c189_hit_1	อี๊!
c189_hit_2	โอ้ว!
c189_hit_3	ไม่เลวนี่!
c189_prskill	ถึงเวลาที่จะสำนึกผิดแล้ว!
c189_skill	เจ้าหลอกข้าไม่ได้หรอก!
c189_spa	ข้าอยากให้เจ้าพาข้ามาที่แบบนี้ตลอดเวลาเลย
c189_startbt	ฮ่า ฮ่า ข้าจะดุเจ้าให้หายซ่าเลย!
c189_story1	เจ้ากล้าดียังไงมาโกหกต่อหน้าข้า!\ข้ารู้นะว่าเจ้าไปทำอะไรมา สารภาพมาซะ!
c189_story2	ไง ตอนนี้ระดับความผูกพันของท่านคงพุ่ง\สูงขึ้นมากแน่ๆ แล้วใช่ไหมล่ะ หัวใจท่านเต้น\ตุ้มๆ ต่อมๆ ด้วยความตื่นเต้นแล้วรึยัง
c189_story3	ก็ทำให้เขาสารภาพบาปของเขาน่ะสิ! บาป\ของการแย่งชิงหัวใจข้าไปยังไงล่ะ!
c189_true1	อย่ามาทำเป็นไม่รู้เลย\ข้าจำได้ติดตาว่าเจ้าทำอะไรกับข้า!
c189_true2	ยืดอกยอมรับความผิดของเจ้าแล้วข้าอาจจะให้อภัยเจ้า
c189_true3	เจ้ายังไม่รู้เลยหรอว่า ข้าจะให้เจ้าสารภาพเรื่องอะไร\รออะไรอยู่ล่ะรีบมาบอกรักข้าสิ เจ้าปีศาจทึ่ม หัวขี้เลื่อย
c189_victory	สำนึกผิดซะ!
c190_boss_long	"เจ้าจะเป็นคนที่สิ้นลมหายใจในวันนี้"\ใช่เลย ประโยคนี้แหละ งั้นก็...เริ่มถ่ายได้!
c190_boss_short	ผู้ชนะจะได้เล่นเป็นฮีโร่!
c190_ctskill	บทบาทปัจจุบัน: นักรบผู้ยิ่งใหญ่ที่สุดเท่าที่เคยมีมา!
c190_death_1	ฝันของข้าคงไม่มีทางเป็นจริงสินะ...
c190_death_2	คงถึงเวลาที่ข้าจะต้องวางมือ
c190_drive	บทบาทปัจจุบัน: พยาบาลในสนามรบ!
c190_hit_1	ว้าก...
c190_hit_2	โอ้ย โอ้ย โอ้ย!
c190_hit_3	เจ็บจริงๆ นะ...
c190_prskill	ข้าไม่ใช้สตันท์หรอกนะ!
c190_skill	นี่ไม่ใช่การแสดง!
c190_spa	ผิวพรรณของนักแสดงสำคัญพอๆ กับการแสดง\อ่าห์ สิ่งนี้จะน่าช่วยได้เยอะเลยทีเดียว ♪
c190_startbt	มันเป็นบทบาทที่เล่นยาก แต่มันช่างสะใจดีแท้!
c190_story1	จริงเหรอ?! ข้าแสดงได้ดีขนาดนั้นเลยเหรอ?!
c190_story2	เจ้าต้องอย่าอาย\ความมั่นใจในตัวเองคือสิ่งสำคัญต่อการแสดง!
c190_story3	สุดท้าย หมอนั่นก็อายเกินเหตุไม่ใช่เรอะไง\ข้าว่าทั้งโรมีโอและจูเลียตก็เยอะเกินไปทั้งคู่...
c190_true1	เตรียมพบกับการแสดงที่ยอดเยี่ยมที่สุดเท่าที่โลกเคยเห็น!
c190_true2	ข้าไม่คิดว่ามีปีศาจตนใดที่สามารถเล่นได้ขี้เกียจ ขี้ขลาด และน่าสมเพชเหมือนที่เจ้าทำได้!
c190_true3	มาสเตอร์...ท่านชอบหนังรักมั้ย ข้าว่าจะไปดูสักเรื่องเพื่อช่วยวิวัฒนาการฝีมือการแสดงของข้า\ท่านอยากไปกับข้ามั้ย
c190_victory	ข้าจะพาท่านไปสู่เวทีที่ยิ่งใหญ่กว่านี้มาก!
c191_boss_long	เข้ามาเลย! มาสนุกกันเถอะ
c191_boss_short	เข้ามาเลย!
c191_ctskill	ร้อนจะละลายแล้ว!
c191_death_1	ข้าแพ้เหรอ ได้ไง
c191_death_2	อึ๋ย...
c191_drive	กัดฟันไว้!
c191_hit_1	เอ๋
c191_hit_2	ใช่แล้วล่ะ
c191_hit_3	หือ
c191_prskill	เจ้าพวกอ่อนแอ!
c191_skill	ฮ่า!
c191_spa	ฮืมม รู้สึกดีจัง!
c191_startbt	มาเล่นกันเถอะ! เจ้าคิดว่าไง?
c191_story1	ท่านยังเป็นแค่เด็กน้อย\ท่านคิดว่าความพยายามครึ่งๆ กลางๆ แบบนี้จะทำให้ได้ตำแหน่งอาร์คฟินด์เหรอ
c191_story2	จะมีประโยชน์อะไรที่จะต่อสู้กับคนที่ไม่รู้ว่าความแข็งแกร่งที่แท้จริงคืออะไร
c191_story3	มันคงยุ่งยาก...แต่เรื่องแบบนี้ก็เกิดขึ้นได้เมื่อลูกกะจ็อกเกิดปีกกล้าขาแข็ง แทนที่จะเป็นมาสเตอร์...\เข้าใจไหม
c191_true1	เรียกข้าว่าพี่ชาย!
c191_true2	ไม่ต้องพูดแล้ว! ให้กำปั้นพูดแทนเถอะ
c191_true3	ข้าจะหยุดเรียกเจ้าว่า "เด็กน้อย" เมื่อเจ้าได้เป็นราชาปีศาจ\ในตอนนี้ เจ้าก็แค่เด็กกะโปโลคนหนึ่ง! ฮ่าฮ่าฮ่า!
c191_victory	ยังวิวัฒนาการได้อีกเยอะ
c193_10_boss_long	จงฟังคำข้า!
c193_10_boss_short	ความสับสนจงบังเกิดแก่เจ้า!
c193_10_ctskill	กลับไปยังวงจรแห่งความตาย!
c193_10_death_1	จงอุทิศตนให้ตถาคตกาบา
c193_10_death_2	อาจารย์…
c193_10_drive	จงอุทิศตนให้พระวสุพันธุและเหล่านักบุญ!
c193_10_hit_1	อย่าเพิกเฉยข้า!
c193_10_hit_2	ย้าก!
c193_10_hit_3	โอ๊ย!
c193_10_prskill	สู่นิพพาน!
c193_10_skill	จงเกิดใหม่ในสรวงสวรรค์!
c193_10_spa	ฮึ่ม! คิดว่าข้าจะเขินอายต่อหน้าปีศาจรึไง?\ข้าไม่ได้หน้าแดงสักหน่อย\หน้าข้าแดงเพราะความร้อนต่างหาก
c193_10_startbt	ตามมา!
c193_10_story1	อาจารย์รู้ดีว่าข้าไม่ค่อยได้เรื่องได้ราวเท่าไหร่\อาจารย์อุตส่าห์ใจดีรับข้าเป็นลูกศิษย์\ทั้งๆ ที่ท่านก็รู้ว่าไม่มีใคร\ยอมเสียเวลากับข้าด้วยซ้ำ
c193_10_story2	ตราบใดที่ข้ายังมีชีวิตอยู่ในโลกใบนี้\อาจารย์จะไม่มีวันหายไป\ข้าจะไม่ยอมให้อาจารย์หายไป
c193_10_story3	อาจารย์บอกว่าบุญคุณต้องทดแทน\ดังนั้นวางใจได้เลย ข้าจะตอบแทนพวกเจ้าอย่างแน่นอนค่ะ\แม้ว่าข้าจะมีมาสเตอร์เป็นปีศาจ\อาจารย์ต้องเข้าใจอย่างแน่นอน
c193_10_true1	อืมมม... อย่ากวนข้านะ ข้ากำลังทำสมาธิอยู่!\อืมมมม… โธ่!\ข้าลืมพระสูตรแล้ว!\ต้องโทษเจ้าคนเดียว!
c193_10_true2	ปีศาจก็มีดีเหมือนกันนะเนี่ย\อ๊ะ อย่าถูกล่อลวงนะ!\ช่างเถอะ ปีศาจไม่มีดีอะไรสักอย่างอยู่แล้ว!
c193_10_true3	ข้ารู้ว่าเจ้าเป็นปีศาจ แต่นี่คิดจะใช้ประโยชน์จากข้าไปถึงเมื่อไหร่กัน?\ข้าแค่ร่วมมือกับเจ้าเพราะเรามีเป้าหมายเดียวกันเท่านั้นแหละ\แต่เมื่อเราเจอตัวอาจารย์…
c193_10_victory	คิกๆ!\ดูเหมือนว่าข้าจะชนะอีกแล้ว!
c193_boss_long	ปีศาจชั่ว\ถูกชำระล้างซะ!
c193_boss_short	แก่นแท้ของปรัชญาปารมิตา…
c193_ctskill	หายไปซะ!
c193_death_1	ข้าจะกลับสู่…\วัฏสงสาร…
c193_death_2	โอ๊ย!\หนอย...
c193_drive	นี่คือความปรารถนาทางโลก!
c193_hit_1	ย้าก!
c193_hit_2	อ๊า!
c193_hit_3	อ๊า!
c193_prskill	จงกลับคืนสู่เถ้าถ่าน!
c193_skill	จิตใจผ่องใส!
c193_spa	โอ๊ย!\ไปไกลๆ!\อย่าเข้ามานะ ปีศาจ!
c193_startbt	ข้าไม่ชอบหรอกนะ แต่ก็ช่วยไม่ได้!
c193_story1	อาจารย์รู้ดีว่าข้าไม่ค่อยได้เรื่องได้ราวเท่าไหร่\อาจารย์อุตส่าห์ใจดีรับข้าเป็นลูกศิษย์\ทั้งๆ ที่ท่านก็รู้ว่าไม่มีใคร\ยอมเสียเวลากับข้าด้วยซ้ำ
c193_story2	ตราบใดที่ข้ายังมีชีวิตอยู่ในโลกใบนี้\อาจารย์จะไม่มีวันหายไป\ข้าจะไม่ยอมให้อาจารย์หายไป
c193_story3	อาจารย์บอกว่าบุญคุณต้องทดแทน\ดังนั้นวางใจได้เลย ข้าจะตอบแทนพวกเจ้าอย่างแน่นอนค่ะ\แม้ว่าข้าจะมีมาสเตอร์เป็นปีศาจ\อาจารย์ต้องเข้าใจอย่างแน่นอน
c193_true1	ต่อให้แกล้งทำตัวเป็นคนดีมีศีลธรรมต่อหน้าข้ายังไง\ข้าก็ยังมองออก\ถึงสันดานชั่วช้าที่เจ้าพยายามซ่อนไว้!
c193_true2	ข้าจะไม่ทำให้อาจารย์ผิดหวัง\นี่เป็นความผิดของข้าคนเดียว\เรื่องพวกนี้จะไม่เกิดขึ้นเลย\ถ้าข้าอยู่ที่นั่นเพื่อปกป้องอาจารย์จนถึงที่สุด
c193_true3	ช่วยข้าด้วย ปีศาจ\เจ้าเป็นคนเดียวที่ข้า…\ไม่สิ ข้าเชื่อใจได้แต่ตัวเองเท่านั้น\ไม่มีอะไรสำคัญมากกว่าอาจารย์อีกแล้ว
c193_victory	ข้าจะต้องชนะแน่นอน!
c194_boss_long	ข้าหวังว่าเจ้าจะทำให้ข้าสนุกนะ...
c194_boss_short	ของเล่นชิ้นใหม่งั้นเรอะ?
c194_ctskill	ช่างเป็นของเล่นที่น่าสนใจจริงๆ
c194_death_1	ต้องมี... อะไรผิดพลาดแน่ๆ ...
c194_death_2	ก๊าก... ฮ่าๆ ...
c194_drive	ข้าชักจะเบื่อแล้วนะ
c194_hit_1	โอหัง!
c194_hit_2	เอื๊อก!
c194_hit_3	อั่ก...
c194_prskill	อย่าบอกนะว่าเจ้าหมดแรงแล้ว?
c194_skill	ฮิฮิฮิ
c194_spa	ชู่วว... อย่าวิจารณ์ซี้ซั้ว เข้าใจนะ?
c194_startbt	ข้าจะทำอะไรกับพวกนั้นก็ได้ ถูกมั้ย?
c194_story1	เนื่องจากการกลายเป็นราชาปีศาจก็อยู่ในขอบเขตของ "สิ่งต่างๆ" ไงล่ะคะ
c194_story2	เหรอคะ น่าผิดหวังจัง\\ทำไมท่านไม่ทำต่อไปและพูดออกมาล่ะคะ\ท่านเองก็ต้องการเป็นราชาปีศาจไม่ใช่เหรอคะ?
c194_story3	*เฮ้อ* แล้วข้าจะเอาไงดีล่ะ? ข้าไม่อยากหาของเล่นชิ้นใหม่...
c194_true1	จงซื่อสัตย์ต่อตัวเองเถอะ มาสเตอร์\สิ่งมีชีวิตทุกชนิดย่อมมีสิ่งที่ตนต้องการ
