// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100426	Pan	Field Pan	Awakening Scenario	Peace stems from a quiet place.\Pan, protector of fields.
100427	Pomona	Pure White Pomona	Awakening Scenario	We'll search for your happiness together!\Let's get married!
100428	Davi	Love & Hate Davi	Awakening Scenario	Mona. I'm right here.
100430	Tiamat	One Sword Tiamat	Awakening Scenario	I'll give you an opportunity to make your case.\I want you to really plead for your life.
100431	Isolde	White Hands Isolde	Awakening Scenario	1% courage, 99% concentrated power of will! Let's have a blast at the beach together!
100432	Anemone	Midsummer Anemone	Awakening Scenario	High risk, high reward! Wanna have a go?
100433	Tristan	Blocking Tristan	Awakening Scenario	I'm sending the signal! Don't miss it this time!
100434	Dana	Prophet Dana	Awakening Scenario	I am the foundation of this world,\the highest star. And I am your God.
100435	Mars♥	Pretty Mars♥	Awakening Scenario	Here comes your Sweet-Devi Princess!\One, two, go! Pretty, Sweet, Devi-Sexy~★
100436	Saturn♥	Mysterious Saturn♥	Awakening Scenario	It's moments like these when I feel most alive.\I'll shine brighter than anyone else, just for you.
100437	Neptune♥	Hard Worker Neptune♥	Awakening Scenario	I'll sing my heart out for you\wherever you are!
100438	Venus♥	Naive Venus♥	Awakening Scenario	This is my time to shine.\I'm counting on your support!
100439	Charlotte	Charlotte	Awakening Scenario	Fighting for honor! A lance that will pierce the heavens!
100440	Demeter	Needfire Demeter	Awakening Scenario	My will and your kindness make dreams comes true.
100441	Chang'e	Guardian Chang'e	Awakening Scenario	"My wish is to protect you.\I will protect that smile on your face."
100443	HATSUNE MIKU	HATSUNE MIKU	Awakening Scenario	The electronic diva is here! Her angelic voice soothes the savage demon.
100444	SNOW MIKU	SNOW MIKU	Awakening Scenario	A red-rested crane shrine maiden standing majestically amid a snow-kissed landscape.
100445	Maat	Liberated Maat	Awakening Scenario	This maiden has been freed of all earthly desires\after being ensnared by a false religion.
100446	Leo	Kind Leo	Awakening Scenario	Oh, hello!\I'm Leo, aide to Mistress Eve.
100447	Lupin	Phantom Thief Lupin	Awakening Scenario	The Phantom Thief is where the treasure is!\Oops, was that catch phrase bad?
100448	Sytry	Sweet Sytry	Awakening Scenario	"Be true to yourself.\Feel the sweet love in your heart."
100449	Lisa	Dark Buster Lisa	Awakening Scenario	A futuristic, solar-powered weapon designed to take out the Archfiend.\"Devil Buster Unit No. 1, Lisa, activate!"
100450	Deino	Hard Worker Deino	Awakening Scenario	Nothing has to be perfect.\Sheer will can cover any weakness!
100451	Davi	Archfiend Davi	Awakening Scenario	Oh ho ho ho ho! Kneel before Archfiend Davi!
100452	Mona	Sunbeach Mona	Awakening Scenario	UV block, check!\A hot summer alone with Mona.
100453	Lisa	Bikini Lisa	Awakening Scenario	Summer can be fun even if you don't swim. Hehe... What's that face for?
100454	Davi	School Swimsuit Davi	Awakening Scenario	Behold, an all new type of glamor!\Davi doesn't fear the blinding hot rays of midsummer!
100455	Hildr	Bridal Hildr	Awakening Scenario	It's finally here.\The day I marry the little customer. ♥
100456	Iphis	Romantic Iphis	Awakening Scenario	My sun, my soul.\Leave your fate in my hands.
100457	Pallas	Pallas	Awakening Scenario	I desire desperation and destruction...\for all to return to nothing.
100458	Athena	Athena	Awakening Scenario	This great shield is my incarnation.\I am my Master's shield.
100459	Sytry	Fluttering Sytry	Awakening Scenario	I'll steal your heart\with my charms this time!
100460	Neamhain	Catgirl Neamhain	Awakening Scenario	Frej, that irritating jerk...!\What the hell's up with this dress?!
100461	Frej	Resurrected Frej	Awakening Scenario	We meet again!\It's me, the amazing resurrected Frej!
100463	Marie Rose	Marie Rose	Awakening Scenario	Little Demon Servant\I'm gonna enjoy the heck out of this grown-up vacation!
100464	Kasumi	Kasumi	Awakening Scenario	I wonder what it is I lack right now...
100465	Honoka	Honoka	Awakening Scenario	Ultra-Secret Schoolgirl\Let's you and I have a nice, long vacation together.
100467	Eochaid	Witch Eochaid	Awakening Scenario	Trick or treat!\I've got a gift that's sure to give you a fright!
100468	Medb	Party Star Medb	Awakening Scenario	My magic power's maxed!\I'll show you what Medb can really do ♪
100469	Davi	Altered Davi	Awakening Scenario	I love her, yet I hate her...\A black despair born from opposing hearts.
100470	Mona	Lightbeam Mona	Awakening Scenario	Overcome your dark past...\Head towards a new light!
100471	Bathory	Courtesan Bathory	Awakening Scenario	Henceforth, thou shalt be my bride.\I vow to protect thee.
100472	Eve	Mysterious Student Eve	Awakening Scenario	Huh? Where am I?\As usual, no sense of direction for Eve.
100473	Werewolf	Dancing Maiden Werewolf	Awakening Scenario	Shall I read your fortunes for this year?\Will it be life? Or death?
100474	Leda	Christmas Leda	Awakening Scenario	Hey, everyone. I've got presents!\And they're for you!!!
100475	Jacheongbi	String Jacheongbi	Awakening Scenario	Care to listen to a song by the famous singer Jacheongbi?\Get ready for your mind to be blown~
100476	Banshee	Grieving Banshee	Awakening Scenario	On the wings of a butterfly...\Can you hear my voice? I'm here...
100477	SNOW MIKU	SNOW MIKU	Awakening Scenario	A princess alighted upon the earth\along with the pure falling snow.
100478	Noel	Noel	Awakening Scenario	We of the Librarium swear to capture the Grim Reaper.
100479	Makoto	Makoto	Awakening Scenario	Lemme warn you...! I don’t know how to pull my punches.
100480	Nine	Nine	Awakening Scenario	Show me what it is that you desire!
100481	Luin	Piercing Luin	Awakening Scenario	For the glory and honor of Sir Rufus!
100482	Serval	Serval	Awakening Scenario	I'm Serval, the wild cat.\I live in the savanna!
100483	Raccoon	Raccoon	Awakening Scenario	Leave it to me!
100484	Fennec	Fennec	Awakening Scenario	You're sooo cool!
100485	Limos	Hungry Limos	Awakening Scenario	I'll eat, and eat,\and eat 'em all up ♥
100486	Failnaught	Proud Failnaught	Awakening Scenario	Do you think you can escape my arrows?!
100487	Cain	Exorcist Cain	Awakening Scenario	Such is the Lord's command:\heed the word of God.
100488	Billy	Gunner Billy	Awakening Scenario	A solitary hydro shooter,\Billy's gun barrel roars!
100489	Annie	Risk Taker Annie	Awakening Scenario	A standout hydro shooter,\Annie's gun barrel howls!
100490	Keino	Demon Princess Keino	Awakening Scenario	Night is a time when this world connects to the one beyond...\If you don't close your eyes, you may wander into it.
100491	Tamamo	Nine-Tailed Fox Tamamo	Awakening Scenario	You! Our eyes have met.\Resign yourself and hand over the meat.
100492	Mafdet	Flower of Justice Mafdet	Awakening Scenario	I don't let rule-breakers go unpunished!
100493	Catherine	Cheating Catherine	Awakening Scenario	Marriage is just a "tradition," right?\Seriously, who wants to be tied down?
100494	Katherine	Girlfriend Katherine	Awakening Scenario	You're cheating on me, aren't you?\You admit it?
100495	Rin	Rin	Awakening Scenario	It's okay.\Know that I'll always be there for you.
100496	Heket	Temptress Heket	Awakening Scenario	The falling birthrate is no laughing matter!\Help me, please!
100497	Laima	Swift Laima	Awakening Scenario	You're the man of my dreams. I don't want much from you.\Except your cloth—oh, never mind!
100500	Ophois	Hasty Ophois	Awakening Scenario	I don't want to waste a moment of my life. So!\Let's start by getting married.
100502	Seth	Substitute Seth	Awakening Scenario	My Lord—My Lord!\Why did you forsake me?
100503	Ziva	Peaceful Ziva	Awakening Scenario	The cold's become quite harsh, hasn't it?\Not to worry. Spring is on its way.
100504	Giltine	Tundra Giltine	Awakening Scenario	Spotted!\Your life is now in my hands!
100505	Eshu	Skiing Eshu	Awakening Scenario	You either win, or lose,\but you won't know unless you take the risk.
100506	Artemis	Moonlight Artemis	Awakening Scenario	The moon is the goddess of madness.\Demon, awaken my inner rage.
100507	Pakhet	Peppy Pakhet	Awakening Scenario	You're super lucky, Chief.\Getting so much attention from cute little me.
100508	Leda	Sweet Leda	Awakening Scenario	Who made it so girls have to give the chocolates on Valentine's day, anyway?\I want chocolates, too!
100509	Sytry	Fancy Sytry	Awakening Scenario	What do you think, Mr. Demon?\How are my candy, chocolates, and maid outfit?
100510	Serket	Interested Serket	Awakening Scenario	Could you show me what love is?
100511	Euros	Cute Euros	Awakening Scenario	Your feelings become known when you have chocolate.\That's because it's the flavor of love.
100512	Semele	Mate_Semele	Awakening Scenario	Soon, we'll hold a ceremony\to vow our eternal love to each other.
100513	Raffles	Phantom Thief Raffles	Awakening Scenario	She is the ghost of the city, who makes no sound and leaves no trace.\Under cover of night, she'll pluck the most beautiful star from the sky above.
100514	Fire Dragon	Furious Fire Dragon	Awakening Scenario	A gigantic lizard monster wreathed in red flames appears!
100515	Ice Dragon	Cold-Blooded Ice Dragon	Awakening Scenario	A gigantic lizard monster wreathed in blue flames appears!
100516	Teddy	Tattered Teddy	Awakening Scenario	Teddy will make your worst\nightmares come true.
100517	Messenger	Voice Messenger	Awakening Scenario	"Listen real good. I'm only saying this once. And don't come crying to me if you miss part of it."
100518	Chaser	Dark Night Chaser	Awakening Scenario	"Hey, you! Yeah, the bad guy! Be careful when walking around at night!"
100519	Diablo	White Winged Diablo	Awakening Scenario	A Child of instinct born from the dark abyss of the human heart. Desire is pure emotion.
100520	Kali Yuga	Destructive Kali Yuga	Awakening Scenario	"Rawwwrrr! I'll chew you up. And if you don't like that, I'll bite you to death!"
100521	Chain Killer	Standard Chain Killer	Awakening Scenario	"At the end of your life, a meaningless death awaits.\So die here or keep living. The choice is yours!"
100522	Bouquet	Lonely Bouquet	Awakening Scenario	"Be loved or be abandoned?\But I simply wanted to be happy."
100523	Skull	Old Skull	Awakening Scenario	A Child with but one memory,\seeking its own optimal solution with a dreadful tenacity.
100524	Guillotine	Dawn Guillotine	Awakening Scenario	"You seek a beautiful death?\Then let me sever that head from your shoulders."
100525	Hades	Seething Hades	Awakening Scenario	"Burn!\Burn! The flames of Hell consume all!"
100526	Basilisk	Desert Basilisk	Awakening Scenario	It may seem docile, but it has deadly venom.
100527	Hydra	Chaotic Hydra	Awakening Scenario	I will...protect the weak...\I will...crush those in the way...
100528	Gomorrah	Judge Gomorrah	Awakening Scenario	This body is filled with agony and disgrace.
100530	Abaddon	Villainous Abaddon	Awakening Scenario	"Eat or be eaten.\Your choice. Of course, I'll be the one doing the eating."
100531	Olga	Blue Shadow Olga	Awakening Scenario	A strange shadow is cast upon the snow. There is an urban myth about a lone dragon hidden behind it.
100532	Bazooka	Green Helmet Bazooka	Awakening Scenario	"Roger. Target locked on.\I always bag my prey."
100533	Ampoule	Poison Ampoule	Awakening Scenario	"Welcome, valued customer!\You're looking a little peaked again today."
100534	Moa	Cube Moa	Awakening Scenario	"Hello, Master.\It's your ever faithful Child, Moa. One moment please. There are still other Moas left..."
100536	Watcher	Red Watcher	Awakening Scenario	The demon is looking at you.\If its gaze is too intense, quietly get up and leave.
100537	Watcher	Blue Watcher	Awakening Scenario	The demon is looking at you.\If it sends a chill down your spine, run and don't look back.
100538	Watcher	Darkness Watcher	Awakening Scenario	The demon is looking at you. If you see something glowing in the darkness, don't make a sound.
100539	Watcher	Green Watcher	Awakening Scenario	The demon is looking at you.\Whistle if you hear the wind in the woods.
100540	Watcher	Light Watcher	Awakening Scenario	The demon is looking at you.\If you get embarrassed, hide in a hole.
100541	Lady	Bound Lady	Awakening Scenario	A woman who bound herself in restraints\to protect herself from her own madness.
100542	Bellboy	Bowtie Bellboy	Awakening Scenario	"Ladies and gentleman...\Did someone call Bellboy, the messenger of midnight?"
100543	Halloween	Dream Halloween	Awakening Scenario	A cowardly Child disguised as a hideous monster.\"Don't come any closer!"
100544	Revenge Girl	Red Revenge Girl	Awakening Scenario	Red Revenge Girl burns with rage.\"I'll go to the depths of Hell for the sake of revenge."
100545	Revenge Girl	Blue Revenge Girl	Awakening Scenario	Blue Revenge Girl is cruel.\"I pay back twice the hatred and pain I receive."
100546	Revenge Girl	Green Revenge Girl	Awakening Scenario	Green Revenge Girl will take everything, including your heart. "You'll pay for your sins with your life."
100547	Revenge Girl	Light Revenge Girl	Awakening Scenario	Revenge Girl's light never goes out.\"Try to run, at least until this rage subsides."
100548	Revenge Girl	Purple Revenge Girl	Awakening Scenario	Revenge Girl's darkness is committed to revenge.\"Do what you will. I'll still take everything."
100549	Won	Noise Won	Awakening Scenario	"Troubled by loud noise in your neighborhood?\Care to get your revenge right now with my deadly voice?"
100550	Hertz	DJ Hertz	Awakening Scenario	"Get ready for the most accursed music in this world!\Death metal, the scream of demons!"
100551	Hat-Trick	Fake Hat-Trick	Awakening Scenario	Your weakness is...here!\Let the blood flow!
100552	Arms	Mad Bunny Arms	Awakening Scenario	"This is what the Easter Bunny looks like!\And don't you forget it!"
100553	Fighter	Sneaker Fighter	Awakening Scenario	The fighter of nighttime streets\who appears at 2:00 AM like a mirage.
100554	Manti	Bad Dream Manti	Awakening Scenario	A tiny nightmare that appears within a memory that has been torn to pieces.
100555	Gungnir	Dark Gungnir	Awakening Scenario	All is evil but me.\Only judgment awaits evil.
100556	Mimic	Startling Mimic	Awakening Scenario	"Grrrrrr!\I always wanted fangs so I could protect what I treasured!"
100557	Boxer	Hot-Blooded Boxer	Awakening Scenario	"Grrrrrr! I always wanted arms so I could protect what I treasured!"
100558	Chimera	Silent Chimera	Awakening Scenario	"You sure look happy. How about showing me an even more interesting expression?"
100559	Blood Dragon	Flame King Blood Dragon	Awakening Scenario	The Flame King Blood Dragon. The red flames that have hidden its presence are the color of madness.
100560	Pompoms	Yackety Pompoms	Awakening Scenario	They turn vicious when squirted with water.\But everyone knows you should never wet kinky hair!
100561	Gron	Green-Feathered Gron	Awakening Scenario	If you hear rustling grass,\green-winged Gron must be near.
100562	Liron	Light-Feathered Liron	Awakening Scenario	If you hear crackling electricity,\bright-winged Liron must be near.
100563	Firon	Red-Feathered Firon	Awakening Scenario	If you hear burning flames,\red-winged Firon must be near.
100564	Charonn	Water-Feathered Charonn	Awakening Scenario	If you hear dripping water,\water-winged Charonn must be near.
100565	Daron	Black-Feathered Daron	Awakening Scenario	If you hear loud popping,\black-winged Daron must be near.
100566	Azure Dragon	Ice King Azure Dragon	Awakening Scenario	The blue-flamed Azure Dragon is waiting silently for its chance for vengeance.
100567	Ankh	Guard Ankh	Awakening Scenario	Wake, my comrade.\The battle has begun.
100568	Mech Commander	Bombing Mech Commander	Awakening Scenario	This war is not yet over.\I am Mech Commander, a defeated soldier returned to the battlefield.
100569	Mech Soldier	Armed Mech Soldier	Awakening Scenario	I'm glad to have met you, Master!\I am Mech Soldier, your loyal fighter!
100570	Bremen	Twirling Bremen	Awakening Scenario	Hi there, my beloved friend ♪\This dancing doll has been waiting for you for a long time ♪
100573	Boss Pig	Relentless Boss Pig	Awakening Scenario	I like nice guys.\They're all weak and easily beaten!
100576	Angel Lot	Archer Angel Lot	Awakening Scenario	A heinous Child in the form of a baby angel.
100577	Rune	Emerald Rune	Awakening Scenario	Past memories buried in the desert.\A trace of love from 2,000 years ago.
100578	Aurora King	Passionate Ruler Aurora King	Awakening Scenario	Wicked demon!\Prepare to be judged, rora!
100579	Fairy	Silent Fairy	Awakening Scenario	Who needs Christmas?!\Tonight's the night when the demons descend!
100580	Red Nose	Silent Red Nose	Awakening Scenario	This pitiful demon\reindeer is all alone.
100581	Gift Bag	Good Kid's Gift Bag	Awakening Scenario	Aren't you curious what your present is?\Want a peak? Okay, but just a little.
100584	Creature	Abandoned Creature	Awakening Scenario	Once present, now gone.\A pitiful monster abandoned by its creator.
100585	Ampoule	Toy Ampoule	Awakening Scenario	G'morning!\I'll prescribe you some despair today~
100586	Moa	Two-Sided Moa	Awakening Scenario	The sheep have no idea.\There is a wolf among them.
100624	Residents of\the Night World	Residents of the Night World	Tutorial	Take a dive into the neon-lit decadence of the Night World!
100625	Lan Fei's\Dark Shop	Lan Fei's Dark Shop	Tutorial	Introducing the Night World's most mysterious gal, Lan Fei.
100626	House of Reincarnation	House of Reincarnation	Tutorial	Welcome, to the threshold between life and death.
100627	Hell Style\Infernal Realm Spa ♨	Hell Style Infernal Realm Spa ♨	Tutorial	Relax both body and mind!\The Infernal Realm Spa is finally open!
100628	Channel Evil	Channel Evil	Tutorial	Stay tuned for the hottest updates from your midnight partner!
100629	Rebirth Labyrinth	Rebirth Labyrinth	Tutorial	That which sleeps below the Demonic Alchemy Research Laboratory...
100630	Grand Opening\Endless Duel	Grand Opening Endless Duel	Tutorial	Must be flashier than Channel Evil, no matter what!\A glamorous angel on a depiction of hell?
100631	To Ends of the Infernal Realm\With Epona	To Ends of the Infernal Realm With Epona	Tutorial	Location: Crossroads between the Mortal and Infernal Realms
100632	BAR\REPLAY	BAR\REPLAY	Tutorial	Care to relive any particular memory?
100635	The Forge of\Hephaestus	The Forge of Hephaestus	Tutorial	The clang of a hammer pounding iron from within a cave...
100636	Underground\Easy	The Underground Easy	Underground Scenario	Welcome, Dark Seed!
100637	Underground\Expert	The Underground Normal	Underground Scenario	Does this place\go even further underground?!
100638	Underground\Normal	The Underground Hard	Underground Scenario	Time has seemingly stopped here in the deepest Colony.
100640	Romeo\&\Juliet	Romeo & Juliet	Ragna:Break Season 12	On the stage where they passed each other by, will the curtain rise to a new love?
100641	Girls Be Ambitious!	Girls Be Ambitious!	Narrative Dungeon	Honor, glory, and even you\are all mine!
100643	Robin	Ritual Sword of Justice Robin	Awakening Scenario	In a world without justice, a beam of light shines upon the darkness.
100644	Laura	Determined Laura	Awakening Scenario	Where is she hiding? It's about time she shows up.\I really want to see her. I mean it.
100645	Mircalla	Cunning Mircalla	Awakening Scenario	Ah, you smell so sweet!\Your blood... May I take a sip of it?
100646	Vampire\Hunter	Vampire Hunter	Season Scenario	You... You're suspicious. You're a vampire, aren't you?
100648	Attis	Sworn Blade Hero Attis	Awakening Scenario	On this blade I swear\my eternal love for Rusalka!
100649	Rusalka	Tragedy Rusalka	Awakening Scenario	That which we call a rose by any other name\would smell as sweet.
100650	Saturn♥	Dreamer_Saturn♥	Awakening Scenario	Courage gives me hope.\Hope gives you love.
100651	Nirrti	Nirodhasatya Nirrti	Awakening Scenario	I'll devour all your anguish and eradicate your pain.
100652	Kalaratri	Pitch-dark Kalaratri	Awakening Scenario	I'm the goddess's shadow.\If you want to see me, enter the lightless darkness.
100653	Argos	Fierce Argos	Awakening Scenario	Don't worry.\There is nothing I can't do.
100654	Mercury	Warmhearted Mercury	Awakening Scenario	I am your wing, your shadow, and the wind that blows around you. I will forever be at your side, guarding you.
100655	Taken	Taken	Season Scenario	Master and Sytry were taken away to an unknown southern island?!
100656	Odysseus	Onlooker Odysseus	Awakening Scenario	A rash decision is a poor decision.\Always think ahead.
100657	Tiwaz	Lady Tiwaz	Awakening Scenario	You have no choice in matters of the heart.\Even I can't restrain my own feelings...
100658	Juno	Lord Juno	Awakening Scenario	They say love is hotter than the flames of Hell.\So long as Tiwaz lives, my love shall never fade.
100659	Zephyros	Racing Zephyros	Awakening Scenario	It's interesting\watching your struggle to beat me.
100660	Clotho	Mascot Clotho	Awakening Scenario	Welcome. How'd you like to tempt your fate?
100661	Devil Formula	Devil Formula	Narrative Dungeon	Who's the best racer on Amos Island?
100662	Catch Me\If You Can	Catch me, if you can	Season Scenario	Catch me if you can. If you don't get caught first, that is.
100663	Cacia	Chaser Cacia	Awakening Scenario	Even the most talented thief\leaves traces eventually.
100664	Cacus	Marauder Cacus	Awakening Scenario	Best lock your door.\Night is falling.
100668	Aurora	Remembering Aurora	Awakening Scenario	If you're my beginning,\I want you to be your end.
100669	Procel	Devouring Procel	Awakening Scenario	I'll devour everything that's alive.\This is Hell.
100671	Calypso	Spiteful Calypso	Awakening Scenario	Love me and me alone!\A pure Child who devotes everything she has in love.
100672	Midas	Ruffian Midas	Awakening Scenario	Do you want power?\A wish entrusted, a black-winged messenger born.
100673	Fantasy Island	Fantasy Island	Narrative Dungeon	An unexpected encounter on Amos Island... Might find a good partner.
100674	Ayane	Ayane	Awakening Scenario	At least make it fun for me, will you?
100675	Leifang	Leifang	Awakening Scenario	I'm gonna have a blast with this. ♪
100676	Run Devil Run	Run Devil Run	Destiny Child Chapter.3 : Intermission	Dash, Demon!\Dash until we get there.
100677	Santa is Coming to Town	Santa is Coming to Town	Narrative Dungeon	Glory on high and peace on Earth.
100681	Titania	Overtake Titania	Awakening Scenario	It's time for the light to emerge.\Hello, everyone! So good to see you again!
100682	Hephaestus	Blacksmith Hephaestus	Awakening Scenario	The sound of a hammer striking metal and burning flames.\What else do you need?
100685	Maze With Exit	Maze With Exit		I don't know what's going on, but it seems I'm in a loop.\I think I'm stuck in a maze.
100686	Blooming	Blooming	Season Scenario	Your ignorance and arrogance will be your undoing.
100687	Nezha	Carefree Nezha	Awakening Scenario	I'm the strongest of all!\No one in the world can stop me!
100688	Sunah	Loyal Sunah	Awakening Scenario	Your safety is more important my own, Master.
100691	Miriam	Exorcist Miriam	Awakening Scenario	I've already paid for my sins.\Wherever I stand is Hell.
100692	Theresa	Sworn Theresa	Awakening Scenario	Even if everyone else in the world turns away from you,\I'll stay with you.
100694	The\Winter's\Tale	The Winter's Tale	Season Scenario	The story of a gentle demon who lives on a snowy mountain.
100695	Dreamy Vacation	Dreamy Vacation	Narrative Dungeon	A chaotic, topsy-turvy dreamland!\What have they lost in the dream?
100696	Chapter.3-1\Kyrie Eleison	3-1 Kyrie Eleison	Destiny Child Chapter.3	Have mercy on us. Give demons no entry.
100698	Mona	Perfect Mona	Awakening Scenario	Life is but a dream.\What kind of dream is Mona having?
100699	Lisa	Fantasy Dream Lisa	Awakening Scenario	She's willing even to die for her master.\If he's worth dying for, of course.
100701	Nostalgia	Nostalgia	Season Scenario	Let's leave behind our regrets and memories, and move forward!
100704	Arhat	Magnificent Arhat	Awakening Scenario	Neither the past nor the future is more important than a handful of dust.\Let's enjoy the present, my friend.
100705	Caduceus	Devouring Caduceus	Awakening Scenario	Hello, my foolish fellow.\Let's see how fun you are to play with.
100707	Mars♥	Shining Mars♥	Awakening Scenario	Pretty Sweet Devi-Sexy ☆\Princess Mars♥ is gonna rock your world.
100708	Saturn♥	Dawn Saturn♥	Awakening Scenario	Forget about your sad past and look up.\Your future's as clear and bright as the sky above.
100709	Aria	Brilliant Aria	Awakening Scenario	If we keep trying,\there's no stage we can't conquer.
100711	Neptune♥	Sparkling Neptune♥	Awakening Scenario	We hope this song will\give you strength.
100712	Venus♥	Dazzling Venus♥	Awakening Scenario	Will you show Venus♥ your love and support?\Let's get this show on the road!
100713	A Dog's Purpose	A Dog's Purpose	Narrative Dungeon	Neptune♥ gets one step closer to realizing her dream of becoming the greatest pop star.\And yet, why won't it make her happy?
100716	Loki	Loki	Awakening Scenario	The blind stay blind.\Poor lambs, let me guide you.
100717	Eve	Lost Paradise Eve	Awakening Scenario	Let's be rid of everything that is meaningless.\Eve wanders the ends of the earth.
100718	Ziva	Severe Ziva	Awakening Scenario	Intruders of the queen's garden,\kneel before her in silence.
100719	Recurring Dream	Recurring Dream	Season Scenario	An inescapable dream. An impossible assignment. What answer does Dana seek?
100720	Deja Vu	Deja Vu	Narrative Dungeon	Homemade chocolates from cute little me, Pakhet!
100722	Heart to heart	Heart to heart	Season Scenario	Don't be afraid.\Heart will guide you.
100723	Metis	Whispering Metis	Awakening Scenario	Heard your feelings.\Will you listen to mine now?
100724	Nephthys	Cheerful Nephthys	Awakening Scenario	Don't be depressed!\Life's too short.
100725	Alf	Full Alf	Awakening Scenario	We'll all be happy~!\Let's have hope!
100726	Maupin	Tenacious Maupin	Awakening Scenario	Are you kidding me? You're not in a slump.\That's just an excuse.
100727	Bradamante	Lovely Bradamante	Awakening Scenario	How can you not love such a pretty\and perfect girl like me? ♡
100728	Allez!	Allez!	Narrative Dungeon	Misunderstandings pile up, driving a wedge between the two.\What's going to become of them?
100729	Endless\Valentine	Endless Valentine	Ragna:Break Season 14	What is this feeling? Why is my heart pounding?
100730	VERITAS LUX MEA	VERITAS LUX MEA	Season Scenario	Come, challenge and adversity!\Shine, light of truth!
100731	Tail of Ouroboros	Tail of Ouroboros	Season Scenario	Demon standing at the crossroads, beauty is right here.
100732	Wyatt	Grenade Wyatt	Awakening Scenario	What I need in battle is\comrades and big guns!
100733	Theophano	Innocent Theophano	Awakening Scenario	It's okay even if you're different from others.\I'll always be on your side.
100734	Chapter.3-2\Les Miserables	3-2 Les Miserables	Destiny Child Chapter.3	Thou shalt not kill.\Exodus 20:13
100736	Kubaba	Chaser Kubaba	Awakening Scenario	I'll show you who's your king.
100737	Yuna	Dark Shadow Yuna	Awakening Scenario	I'm your shadow.\I protect your light.
100738	La Dolce Vita	La Dolce Vita	Narrative Dungeon	Recollect the sweet memories\buried deep inside your mind.
100739	Artemisia	Commander Artemisia	Awakening Scenario	The one who perseveres to the end will\be victorious!
100740	Driades	Carefree Fairy Driades	Awakening Scenario	I feel like I have the munchies.\Chicken, hamburgers, pizzas... What should I eat?
100742	Starry Night	Starry Night	Season Scenario	On this night where stars fall, where is my distant hometown...
100743	Short Story\Pandora's Box	Short Story:Pandora's Box	Side Story	Their story of entanglement that can't be told anywhere else.
100745	Messier	Patriotic Newcomer Messier	Awakening Scenario	Messier, the princess of Putena, has come\to save those in despair and forge a new empire!
100746	Rosanna	Exiled Dancer Rosanna	Awakening Scenario	What wouldn't I give to go back to the old days\filled with merrymaking?
100747	Chapter.3-3\Childhood's End	3-3 Childhood's End	Destiny Child Chapter.3	Now, the dreamy season is gone,\replaced by cold, windy days.
100748	Wodan	Returning Wodan	Awakening Scenario	Truth is meaningless when present,\and priceless when not.
100749	Seth	Saint of Judgment Seth	Awakening Scenario	I am His sword,\His holy curse raining down on Judgment Day.
100752	Cat, Dog,\and\Devil	Cat, Dog, and Devil	Narrative Dungeon	A cat and a dog are on the run!\Let's go to the end of the world!
100753	Lassi	Dreaming Poppy Lassi	Awakening Scenario	Call me anytime.\I'll come to you, wherever you are!
100754	Catsi	Problem Kitty Catsi	Awakening Scenario	Want to be friends with me?\It won't be easy.
100755	SOUL	SOUL	Season Scenario	How do you defy your fate?
100756	Bari	Obedient Bari	Awakening Scenario	Rinko needs me.
100757	Marduk	Aspiring Goddess Marduk	Awakening Scenario	Well, don't you look well?\Care for a chat?
100758	Lupin, Lady\Cambrioleuse	Lupin, Lady Cambrioleuse	Season Scenario	Finders keepers! Fight me if you want it!
100760	Chapter.4-1\Salvation	4-1 Salvation	Destiny Child Chapter.4	He will save you from malicious intent.\Have faith in him without a doubt.
100761	Ragaraja	Ragaraja	Awakening Scenario	Attachment breeds sadness, which in turn breeds fear.\Foolish masses, let your lives be ruled by fate.
100762	To Keika	Shrine Maiden To Keika	Awakening Scenario	Fate matters not.\My choices are mine to make.
100763	Boreas	Speed-Lover Boreas	Awakening Scenario	Hey, what do you say to a race?\Though, of course, you know I'll win!
100764	Notos	Speeding Notos	Awakening Scenario	You can't know the results of a race until it ends!
100765	On The Road	On The Road	Narrative Dungeon	So long as I have a road bike, I don't need words!
100767	Phorcus	Stand-In Shrine Maiden Phorcus	Awakening Scenario	I'm so bored...\Wanna have a drink with me?
100768	Chandra	Shaman Chandra	Awakening Scenario	I'll pummel you so hard you'll never bother anyone again.
100769	BEER, CHEERS!	BEER, CHEERS!	Season Scenario	Who will protect the seaside village from demons?
100770	Krsnik	Adversary Krsnik	Awakening Scenario	Servants of fetid Hell, now's the time\to breathe your last, don't you think?
100771	Strigoy	Scarlet Blood Strigoy	Awakening Scenario	My friend, my brother, my savior.\Even now I wait for you in the time that was lost.
100773	Daydream	Daydream	Narrative Dungeon	For the events unfolding before your eyes are ever so dreamlike.
100774	Philotes	Indecisive Philotes	Awakening Scenario	I don't really understand love.\But if it makes Turan happy...
100775	Turan	Confident Turan	Awakening Scenario	I love him truly and deeply.\I don't regret any of my choices.
100777	Chapter.4-2\Reincarnation	4-2 Reincarnation	Destiny Child Chapter.4	Please don't leave me. I exist because of you.
100779	Akrasia	Idol Akrasia	Awakening Scenario	Foolish sheep, get in my enclosure.\
