// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
3012	Ⅲ.	驅魔師協會中	願主的慈悲及冥界的智慧保佑所有驅魔師。
301201	第5關	主吶，請憐憫我們吧III(困難)	
301202	第6關	和平與你同在(困難)	
3013	Ⅳ.	墮落的驅魔師	免我們的債，如同我們免了人的債。
301301	第7關	主吶，請憐憫我們吧IV(困難)	
301302	第8關	毋殺人(困難)	
3100	Ⅰ.	廣目天	奉獻給龍之首領廣目天吧。
310001	第1關	煩惱	
310002	第2關	禁忌	
3101	Ⅱ.	蔚藍少女的哀歌	他使我住在幽暗之處，像死了許久的人一樣。\耶利米哀歌第三章第六節
310101	第3關	屍體	
310102	第4關	地獄天使	
3102	Ⅲ.	機械的愛	就連這些母愛傾向也不過是\程式設定好的行為模式。
310201	第5關	罪人之印	
310202	第6關	娃娃	
3103	Ⅳ.	電子哀淒	惡魔製作的娃娃會流下電子眼淚嗎？
310301	第7關	第二次死亡	
310302	第8關	報復者	
3110	Ⅰ.	廣目天	歸奉給龍之首領廣目天吧。
311001	第1關	煩惱(困難)	
311002	第2關	禁忌(困難)	
3111	Ⅱ.	蔚藍少女的福音	我賣了無辜之人的血是有罪了。\馬太福音27章4節
311101	第3關	屍體(困難)	
311102	第4關	地獄天使(困難)	
3112	Ⅲ.	機械的愛	就連這些母愛傾向也不過是\程式設定好的行為模式。
311201	第5關	罪人之印(困難)	
311202	第6關	娃娃(困難)	
3113	Ⅳ.	電子哀淒	惡魔製作的娃娃會流下電子眼淚嗎？
311301	第7關	第二次的死(困難)	
311302	第8關	報復者(困難)	
3200	I.	傷疤	我身陷迴圈之中。\我能打破這命運的無限輪迴嗎？
320001	第1關	殺	
320002	第2關	傷疤	
3201	Ⅱ.	王的降臨	我身陷迴圈之中。\我能打破這命運的無限輪迴嗎？
320101	第3關	盲孩	
320102	第4關	王的降臨	
3202	Ⅲ.	團聚	我身陷迴圈之中。\我能打破這命運的無限輪迴嗎？
320201	第5關	冥界之風	
320202	第6關	團聚	
3203	Ⅳ.	童年之終	我身陷迴圈之中。\我能打破這命運的無限輪迴嗎？
320301	第7關	煉獄	
320302	第8關	童年之終	
3210	I.	傷疤	
321001	第1關	殺(困難)	
321002	第2關	傷疤(困難)	
3211	Ⅱ.	王的降臨	
321101	第3關	盲孩(困難)	
321102	第4關	王的降臨(困難)	
3212	Ⅲ.	團聚	
321201	第5關	冥界之風(困難)	
321202	第6關	團聚(困難)	
3213	Ⅳ.	童年之終	
321301	第7關	煉獄(困難)	
321302	第8關	童年之終(困難)	
4000	Ⅰ.	冥界	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
400001	第1關	窄門	
400002	第2關	冥界	
4001	Ⅱ.	生命之息	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
400101	第3關	聖母	
400102	第4關	生命之息	
4002	Ⅲ.	羊之衣	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
400201	第5關	冥界	
400202	第6關	羊之衣	
4003	Ⅳ.	把你的燈臺從原處挪去	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
400301	第7關	可疑的使徒	
400302	第8關	把你的燈臺從原處挪去	
4010	I.	冥界	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
401001	第1關	窄門(困難)	
401002	第2關	冥界(困難)	
4011	Ⅱ.	生命之息	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
401101	第3關	聖母(困難)	
401102	第4關	生命之息(困難)	
4012	Ⅲ.	羊之衣	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
401201	第5關	冥界(困難)	
401202	第6關	羊之衣(困難)	
4013	Ⅳ.	把你的燈臺從原處挪去	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
401301	第7關	可疑的使徒(困難)	
401302	第8關	把你的燈臺從原處挪去(困難)	
4100	Ⅰ.	好朋友	拜託別離開我。我因你而存在的。
410001	第1關	時節因緣	空欄
410002	第2關	好朋友	空欄
4101	Ⅱ.	業障	拜託別離開我。我因你而存在的。
410101	第3關	悉陀夜娑婆訶	空欄
410102	第4關	業障	空欄
4102	Ⅲ.	輪迴	拜託別離開我。我因你而存在的。
410201	第5關	此岸之足	空欄
410202	第6關	輪迴	空欄
4103	Ⅳ.	建業者	拜託別離開我。我因你而存在的。
410301	第7關	黑業	空欄
410302	第8關	建業者	空欄
4110	I.	好朋友	生命之輪粉碎了我，但我無法停下它。
411001	第1關	時節因緣(困難)	空欄
411002	第2關	好朋友(困難)	空欄
4111	Ⅱ.	業障	生命之輪粉碎了我，但我無法停下它。
411101	第3關	悉陀夜娑婆訶(困難)	空欄
411102	第4關	業障(困難)	空欄
4112	Ⅲ.	輪迴	生命之輪粉碎了我，但我無法停下它。
411201	第5關	此岸之足(困難)	空欄
411202	第6關	輪迴(困難)	空欄
4113	Ⅳ.	建業者	生命之輪粉碎了我，但我無法停下它。
411301	第7關	黑業(困難)	空欄
411302	第8關	建業者(困難)	空欄
4200	Ⅰ.	不速之客	記憶會消逝，但憤怒長存
420001	第1關	善根因緣	空欄
420002	第2關	不速之客	空欄
4201	Ⅱ.	我回來了	記憶會消逝，但憤怒長存
420101	第3關	歡迎	空欄
420102	第4關	我回來了	空欄
4202	Ⅲ.	過去的陰影	記憶會消逝，但憤怒長存
420201	第5關	宣言	空欄
420202	第6關	過去的陰影	空欄
4203	Ⅳ.	機會	記憶會消逝，但憤怒長存
420301	第7關	重要之事	空欄
420302	第8關	機會	空欄
4210	I.	不速之客	熟悉的屋子，不熟悉的家人，與…老友。
421001	第1關	困難 - 善根因緣	空欄
421002	第2關	困難 - 不速之客	空欄
4211	Ⅱ.	我回來了	熟悉的屋子，不熟悉的家人，與…老友。
421101	第3關	困難 - 歡迎	空欄
421102	第4關	困難 - 我回來了	空欄
4212	Ⅲ.	過去的陰影	熟悉的屋子，不熟悉的家人，與…老友。
421201	第5關	困難 - 宣言	空欄
421202	第6關	困難 - 過去的陰影	空欄
4213	Ⅳ.	機會	熟悉的屋子，不熟悉的家人，與…老友。
421301	第7關	困難 - 重要之事	空欄
421302	第8關	困難 - 機會	空欄
4300	Ⅰ.	預料外的支持者	時間永遠都是夠的。\問題只在於選擇而已。
430001	第1關	惡魔的伎倆	空欄
430002	第2關	預料外的支持者	空欄
4301	Ⅱ.	惡魔之巢	時間永遠都是夠的。\問題只在於選擇而已。
430101	第3關	新人	空欄
430102	第4關	惡魔之巢	空欄
4302	Ⅲ.	項圈	時間永遠都是夠的。\問題只在於選擇而已。
430201	第5關	失落童話	空欄
430202	第6關	項圈	空欄
4303	Ⅳ.	火蟒	時間永遠都是夠的。\問題只在於選擇而已。
430301	第7關	重要之事	空欄
430302	第8關	火蟒	空欄
4310	I.	預料外的支持者	迷失的孩子啊，\投身烈焰之中吧。
431001	第1關	困難 - 惡魔的伎倆	空欄
431002	第2關	困難 - 預料外的支持者	空欄
4311	Ⅱ.	惡魔之巢	迷失的孩子啊，\投身烈焰之中吧。
431101	第3關	困難 - 新人	空欄
431102	第4關	困難 - 惡魔之巢	空欄
4312	Ⅲ.	項圈	迷失的孩子啊，\投身烈焰之中吧。
431201	第5關	困難 - 失落童話	空欄
431202	第6關	困難 - 項圈	空欄
4313	Ⅳ.	火蟒	迷失的孩子啊，\投身烈焰之中吧。
431301	第7關	困難 - 重要之事	空欄
431302	第8關	困難 - 火蟒	空欄
4400	Ⅰ.	我應受譴責	我的美人，過來吧
440001	第1關	抓住尾巴	
440002	第2關	我應受譴責	
4401	Ⅱ.	惡魔之墓	我的美人，過來吧
440101	第3關	蛇舌	
440102	第4關	惡魔之墓	
4402	Ⅲ.	沙崙的玫瑰	我的美人，過來吧
440201	第5關	不誓	
440202	第6關	沙崙的玫瑰	
4403	Ⅳ.	鐵娘子	我的美人，過來吧
440301	第7關	在你血中	
440302	第8關	鐵娘子	
4410	I.	我應受譴責	那位耀眼如太陽\並有如旌旗蔽天的軍隊般令人生畏的女性是？
441001	第1關	抓住尾巴(困難)	
441002	第2關	我應受譴責(困難)	
4411	Ⅱ.	惡魔之墓	那位耀眼如太陽\並有如旌旗蔽天的軍隊般令人生畏的女性是？
441101	第3關	蛇舌(困難)	
441102	第4關	惡魔之墓(困難)	
4412	Ⅲ.	沙崙的玫瑰	那位耀眼如太陽\並有如旌旗蔽天的軍隊般令人生畏的女性是？
441201	第5關	不誓(困難)	
441202	第6關	沙崙的玫瑰(困難)	
4413	Ⅳ.	鐵娘子	那位耀眼如太陽\並有如旌旗蔽天的軍隊般令人生畏的女性是？
441301	第7關	在你血中(困難)	
441302	第8關	鐵娘子(困難)	
4500	Ⅰ.	和解與自戒	我配不上那些話語稱讚。
450001	第1關	黎明	
450002	第2關	受感謝的資格	
4501	Ⅱ.	米麗安的過去	我的家人在哪？艾倫在哪？！
450101	第3關	一同接觸感應	
450102	第4關	魔女之家	
4502	Ⅲ.	心如水中月	不，我…我只想牽住密特拉的手。
450201	第5關	叛教者們	
450202	第6關	阿羅漢與密特拉的世界	
4503	Ⅳ.	決戰使者之杖！	開始吧！讓我們一決死戰吧！
450301	第7關	不祥之兆	
450302	第8關	久遠實成如來	
4510	Ⅰ.	和解與自戒	我配不上那些話語稱讚。
451001	第1關	黎明(困難)	
451002	第2關	受感謝的資格(困難)	
4511	Ⅱ.	米麗安的過去	我的家人在哪？艾倫在哪？！
451101	第3關	一同接觸感應(困難)	
451102	第4關	魔女之家(困難)	
4512	Ⅲ.	心如水中月	不，我…我只想牽住密特拉的手。
451201	第5關	叛教者們(困難)	
451202	第6關	阿羅漢與密特拉的世界(困難)	
4513	Ⅳ.	決戰使者之杖！	開始吧！讓我們一決死戰吧！
451301	第7關	不祥之兆(困難)	
451302	第8關	久遠實成如來(困難)	
4600	Ⅰ.	宇宙僵屍夏娃	塞美勒大人！\你對夏娃大人做了什麼？！
460001	第1關	危險的惡魔	
460002	第2關	策略	
4601	Ⅱ.	朗基努斯之槍	告訴我吧。\要怎麼打敗洛基？
460101	第3關	喜劇	
460102	第4關	降臨	
4602	Ⅲ.	齊瓦Vs.賽特	為什麼Child能唸出驅魔師的咒語？
460201	第5關	全民公敵	
460202	第6關	不請自來的神聖客人 1	
4603	Ⅳ.	洛基的宇宙	你不是想殺我嗎？\你還要讓我等多久啊？
460301	第7關	不請自來的神聖客人 2	
460302	第8關	刺激之旅	
4610	Ⅰ.	宇宙僵屍夏娃	塞美勒大人！\你對夏娃大人做了什麼？！
461001	第1關	危險的惡魔(困難)	
461002	第2關	策略(困難)	
4611	Ⅱ.	朗基努斯之槍	告訴我吧。\要怎麼打敗洛基？
461101	第3關	喜劇(困難)	
461102	第4關	降臨(困難)	
4612	Ⅲ.	齊瓦Vs.賽特	為什麼Child能唸出驅魔師的咒語？
461201	第5關	全民公敵(困難)	
461202	第6關	不請自來的神聖客人 1(困難)	
4613	Ⅳ.	洛基的宇宙	你不是想殺我嗎？\你還要讓我等多久啊？
461301	第7關	不請自來的神聖客人 2(困難)	
461302	第8關	刺激之旅(困難)	
4700	Ⅰ.	長老的證言	這城按著靈意叫所多瑪，就是他們的主釘十字架之處。\摘自《啟示錄》第11章第8節
470001	第1關	聚會所	
470002	第2關	長老的證言	
4701	Ⅱ.	魂之種 2	這城按著靈意叫所多瑪，就是他們的主釘十字架之處。\摘自《啟示錄》第11章第8節
470101	第3關	魂之種 1	
470102	第4關	魂之種 2	
4702	Ⅲ.	繁多秘密	這城按著靈意叫所多瑪，就是他們的主釘十字架之處。\摘自《啟示錄》第11章第8節
470201	第5關	追求秘藥	
470202	第6關	繁多秘密	
4703	Ⅳ.	願能再會	這城按著靈意叫所多瑪，就是他們的主釘十字架之處。\摘自《啟示錄》第11章第8節
470301	第7關	令人不快的魔力	
470302	第8關	願能再會	
4710	Ⅰ.	長老的證言	如同荒野之蛇，\他也必須升起…
471001	第1關	HARD聚會所	
471002	第2關	HARD長老的證言	
4711	Ⅱ.	魂之種 2	如同荒野之蛇，\他也必須升起…
471101	第3關	HARD魂之種 1	
471102	第4關	HARD魂之種 2	
4712	Ⅲ.	繁多秘密	如同荒野之蛇，\他也必須升起…
471201	第5關	HARD追求秘藥	
471202	第6關	HARD繁多秘密	
4713	Ⅳ.	願能再會	如同荒野之蛇，\他也必須升起…
471301	第7關	HARD令人不快的魔力	
471302	第8關	HARD願能再會	
5000	Ⅰ.	奧秘實驗	殺了我。拯救我。
500001	第1關	黑階	
500002	第2關	奧秘實驗	
5001	Ⅱ.	攝食	殺了我。拯救我。
500101	第3關	銻	
500102	第4關	攝食	
5002	Ⅲ.	圓環	殺了我。拯救我。
500201	第5關	銜尾蛇	
500202	第6關	圓環	
5003	Ⅳ.	凝血	殺了我。拯救我。
500301	第7關	密陀僧	
500302	第8關	凝血	
5010	Ⅰ.	奧秘實驗	榮光盡歸腐敗。\重生吧，古老之人。
501001	第1關	HARD 黑階	
501002	第2關	HARD 奧秘實驗	
5011	Ⅱ.	攝食	榮光盡歸腐敗。\重生吧，古老之人。
501101	第3關	HARD 銻	
501102	第4關	HARD 攝食	
5012	Ⅲ.	圓環	榮光盡歸腐敗。\重生吧，古老之人。
501201	第5關	HARD 銜尾蛇	
501202	第6關	HARD 圓環	
5013	Ⅳ.	凝血	
501301	第7關	HARD 密陀僧	
501302	第8關	HARD 凝血	
5100	Ⅰ.	因緣果報	抵達彼岸。
510001	第1關	風中殘燭	
510002	第2關	因緣果報	
5101	Ⅱ.	出乎意外	抵達彼岸。
510101	第3關	煩惱	
510102	第4關	出乎意外	
5102	Ⅲ.	夢醒	抵達彼岸。
510201	第5關	巫女之靈	
510202	第6關	夢醒	
5103	Ⅳ.	涅槃之道	抵達彼岸。
510301	第7關	瞋	
510302	第8關	涅槃之道	
5110	Ⅰ.	因緣果報	憤怒比猛火更恐怖…
511001	第1關	HARD風中殘燭	
511002	第2關	HARD因緣果報	
5111	Ⅱ.	出乎意外	憤怒比猛火更恐怖…
511101	第3關	HARD煩惱	
511102	第4關	HARD出乎意外	
5112	Ⅲ.	夢醒	憤怒比猛火更恐怖…
511201	第5關	HARD巫女之靈	
511202	第6關	HARD夢醒	
5113	Ⅳ.	涅槃之道	憤怒比猛火更恐怖…
511301	第7關	HARD瞋	
511302	第8關	HARD涅槃之道	
5200	Ⅰ.	比起憂慮，為之更易	死為小事。\生命與紅血共同流動著。
520001	第1關	不普通的傢伙	
520002	第2關	比起憂慮，為之更易	
5201	Ⅱ.	唯一的名字	死為小事。\生命與紅血共同流動著。
520101	第3關	又弄髒了	
520102	第4關	唯一的名字	
5202	Ⅲ.	我必須拯救我的朋友	死為小事。\生命與紅血共同流動著。
520201	第5關	必然	
520202	第6關	我必須拯救我的朋友	
5203	Ⅳ.	為自由讚頌	死為小事。\生命與紅血共同流動著。
520301	第7關	大幹一場？	
520302	第8關	為自由讚頌	
5210	Ⅰ.	比起憂慮，為之更易	飲吾血獲命。
521001	第1關	HARD不普通的傢伙	
521002	第2關	HARD比起憂慮，為之更易	
5211	Ⅱ.	唯一的名字	飲吾血獲命。
521101	第3關	HARD又弄髒了	
521102	第4關	HARD唯一的名字	
5212	Ⅲ.	我必須拯救我的朋友	飲吾血獲命。
521201	第5關	HARD必然	
521202	第6關	HARD我必須拯救我的朋友	
5213	Ⅳ.	為自由讚頌	飲吾血獲命。
521301	第7關	HARD大幹一場？	
521302	第8關	HARD為自由讚頌	
5300	Ⅰ.	新的目的地	撒旦有時會將自己\裝作光明的天使。
530001	第1關	那天的記憶	
530002	第2關	新的目的地	
5301	Ⅱ.	他的朋友	撒旦有時會將自己\裝作光明的天使。
530101	第3關	潛入	
530102	第4關	他的朋友	
5302	Ⅲ.	偽先知	撒旦有時會將自己\裝作光明的天使。
530201	第5關	謊言	
530202	第6關	偽先知	
5303	Ⅳ.	命中注定的再會	撒旦有時會將自己\裝作光明的天使。
530301	第7關	團聚	
530302	第8關	命中注定的再會	
5310	Ⅰ.	新的目的地	欺瞞的舌，\能為你帶來什麼？
531001	第1關	那天的記憶 (困難)	
531002	第2關	新的目的地 (困難)	
5311	Ⅱ.	他的朋友	欺瞞的舌，\能為你帶來什麼？
531101	第3關	潛入 (困難)	
531102	第4關	他的朋友 (困難)	
5312	Ⅲ.	偽先知	欺瞞的舌，\能為你帶來什麼？
531201	第5關	謊言 (困難)	
531202	第6關	偽先知 (困難)	
5313	Ⅳ.	命中注定的再會	欺瞞的舌，\能為你帶來什麼？
531301	第7關	團聚 (困難)	
531302	第8關	命中注定的再會 (困難)	
5400	Ⅰ.	傳奇	命運就是我的指引。而指引來自切實。\而切實來自希望與信賴。
540001	第1關	團聚	
540002	第2關	傳奇	
5401	Ⅱ.	啟示	命運就是我的指引。而指引來自切實。\而切實來自希望與信賴。
540101	第3關	苦痛	
540102	第4關	啟示	
5402	Ⅲ.	真實與虛偽	命運就是我的指引。而指引來自切實。\而切實來自希望與信賴。
540201	第5關	無我之境	
540202	第6關	真實與虛偽	
5403	Ⅳ.	命運	命運就是我的指引。而指引來自切實。\而切實來自希望與信賴。
540301	第7關	災禍	
540302	第8關	命運	
5410	Ⅰ.	傳奇	我必須繼續下去。\我會接受自己的命運。
541001	第1關	團聚 (困難)	
541002	第2關	傳奇 (困難)	
5411	Ⅱ.	啟示	我必須繼續下去。\我會接受自己的命運。
541101	第3關	苦痛 (困難)	
541102	第4關	啟示 (困難)	
5412	Ⅲ.	真實與虛偽	我必須繼續下去。\我會接受自己的命運。
541201	第5關	無我之境 (困難)	
541202	第6關	真實與虛偽 (困難)	
5413	Ⅳ.	命運	我必須繼續下去。\我會接受自己的命運。
541301	第7關	災禍 (困難)	
541302	第8關	命運 (困難)	
