// key	CHARACTER_PROFILE_DESC_
c184_profile	基于契约者对广阔的大海和自由的憧憬，她的名字叫做「艾莉希恩」，源于传说中的天堂岛。\她是个不受控的Child，人如其名，她总是偷偷溜出去「寻找天堂」。\她也继承了契约者对海洋的热爱，但有个麻烦的小问题是……她不会游泳。
c185_interest	软弱的家伙……
c185_like	这家伙和我的契约者\真的是朋友？
c185_love	和我决斗吧！\如果你赢了，我就听你的！
c185_profile	因为与问题儿童签下了契约而诞生的问题Child。\他以战士「赫尔莫德」的名字命名，以体现叛逆、好斗的天性。他是个百分百的麻烦制造者，对失败零容忍，会以燃尽一切的火焰力量与敌人战斗。\但是，由于他与契约者间共享的羁绊，只要一看到希比，他就会像看到车头灯的羚羊一样无法动弹。
c186_interest	你不是我的主人。\你是我的调教对象。
c186_like	只要你能打败我，哪怕只有一次，我就承认你是我的主人。
c186_love	你是我唯一的主人。
c186_profile	厄芮玻丝将其他人视为自身的调教对象，\所以她四处找人挑战。\她的护卫犬凶悍至极，甚至连主人公都没法轻易靠近她。\所以她基本上都是孤身一人。\不过她却误以为其他人惧怕她的力量。\她的暴力倾向越发严重，\甚至到了想调教主人公的地步，\但比她还技高一等的荷莫妮雅破坏了她的计划。
c187_interest	你这是打算安慰我吗？
c187_like	我能看见你的悲伤。
c187_love	我想看见你\打造出的幸福世界。
c187_profile	由于唯一的弟弟因病去世，\她陷入了深深的悲伤中无法自拔，始终回想不起幸福的感觉。百般无奈下，她寻求了恶魔的帮助来消除悲伤，但依然沉浸在痛苦之中。她的名字源自于失去独子的海之女神「忒提斯」。她的悲伤程度之深难以形容。\她试着让悲伤吞噬她身边的一切，而不愿对他人敞开心扉。
c188_interest	你是恶魔？\那不就是说你是个坏人吗？！
c188_like	我想就算是恶魔也有自己的苦衷。
c188_love	如果你需要我的帮忙，尽管开口。
c188_profile	擅长解谜的冷硬派女孩「阿塔兰塔」，她的名字源自于伟大的女战士。\每个伟大的侦探都需要一名得力的助手，所以她成了「奔跑的塞莎特」的助手，这也体现了她对她们契约者关系的尊重。\她从根本上是一名战士，一有案情出现，就会一头扎进去，力争率先破案。
c189_interest	认罪吧！
c189_like	你不是犯罪了吗？\那就供认啊！
c189_love	快招吧！快招吧！\快向我供认吧！
c189_profile	「你！还有你！和你！你们全都很邪恶！我一定要惩罚你们所有人！」\因为她从想要处罚所有人的欲望中诞生，所以名字叫「克拉托斯」，意味着力量。她想让遇到的每个人都认罪。\就连无辜之人都会明智地配合并接受她的惩罚，因为大家都知道只要拒绝认罪，就得忍受她那独特的纠缠和折磨。
c190_interest	我的表现如何？
c190_like	说不定有当演员的天分吧？
c190_love	主人来陪我演戏？\我真是太高兴了！
c190_profile	由一名想要成为女演员的病弱少女所诞生出的Child。\因尊敬她那梦想饰演千上万角色的契约者，她获得了「伊西斯」这个名字。该名源于同时扮演小女孩、妻子、母亲和魔术师角色的女神之名。她每天都在演戏，角色随着心情而变。她最擅长的是扮演恶婆婆。\她发现了主人公的演戏天赋，正考虑给予他指导。
c191_interest	这个粗陋的家伙是我的主人？
c191_like	我会成为你的守护者。
c191_love	要是你能当上魔王，\我就承认你有天赋。
c191_profile	武断且具破坏力，她以战争女神「塞赫麦特」为名。\她是在战斗中茁壮成长的坚韧战士，并且喜欢每天健身。\即使是这样唯我独尊的一个人，对老弱妇孺仍有一颗温柔的心。
c193_interest	成为Child？\不可能！
c193_like	我讨厌恶魔！
c193_love	当我去救该隐大人时……
c193_profile	毗瓦巴，由该隐挖掘出潜能的驱魔师。\对她而言，该隐不但是恩人，还是她的师父与家人，\甚至是她人生的全部。\但他却受恶魔诱惑，\犯下了滔天大罪行。\目睹师父的状态时，她决定不惜一切代价去救他，\即便这意味着要跟恶魔并肩作战。
c194_interest	我已经决定了，我要成为魔王。
c194_like	啊，你真的烦死人了。\真是够麻烦的。
c194_love	你可别坏掉了，\不然我会觉得无聊。
c194_profile	一个无情的，没有怜悯愧疚之心的Child，借用非神非魔的「天之女王」的名讳，自称为阿斯塔蒂。她对自己认定的东西，执着到令人窒息的地步。\她相信魔王之位非她莫属，所以时常骚扰主人公。\对了，她的契约者非常不幸地跟「诺登斯」的契约者很熟，所以她对这种挑衅倒也乐在其中。
c195_interest	谢谢，\你给了我自由……
c195_like	赛隆！\我带来了一位新朋友！
c195_love	我们一起住吧！\你、赛隆还有我。
c195_profile	这名Child诞生的契机是一只野兽和一名任性少女。\因为她的契约者有一头年轻狮子相伴，所以她以驯狮女神「库柏勒」为名。她的愿望是和唯一的朋友——狮子赛隆在天堂过着快乐的生活。她对人情世故一无所知。\但她的纯真吸引了不少动物和孩子们。
c196_interest	新的仆人？
c196_like	仆人就要服从主人才行！
c196_love	我看起来很寂寞吗？
c196_profile	故作天真无邪的迷人Child。\她以因美貌而受爱戴的女神「伊登」为名。老实说，除了她自己，没有人更了解她的美貌。或许「白雪公主」传说中的魔镜是个例外吧。在虚荣心的驱使下，她觉得长得美就理应过上特权的生活。\她的苹果到底是青春的金苹果还是魔女的毒苹果呢？想要知道答案，只能咬一口试试喽。
c198_interest	我真的爱你……\……才怪。
c198_like	这就是我的心里话……\……才怪。
c198_love	我会用利刃捅你一刀。\这次我说的可是实话。
c198_profile	一直在用谎言隐藏自己真实想法的Child。\她的名字取自善妒之神「厄洛斯」，这和她病态般的爱情和执着简直是绝配。那些无法对她的期待做出回应的人，可能随时都会面临背叛。\只有厄洛斯知道那个时刻什么时候才会到来。
c199_interest	我爱你。
c199_like	也请你给我。
c199_love	光是在旁守护你我就很幸福了。
c199_profile	这名Child诞生自一位爱上主人公的契约者。\他因自己的契约者深爱恶魔，如同深爱人类的女神「欧洛拉」一般而得名。虽然深爱着主人公，但也不会嫉妒向主人公示爱的其他Child们。反而认为受人爱戴是理所应当的事。就算主人公未注意到欧洛拉，她对主人公的爱也从未动摇。\她的内心充满着犹如孩童般纯粹的情感。
c200_interest	你不能隐藏自己的罪行！
c200_like	我没有弄错！
c200_love	别害怕真相。
c200_profile	这名Child的契约者是一名擅长解决悬案的少女侦探。\跟随着她契约者的脚步，她也成为了一名侦探。她从不去犯罪现场，仅凭查阅资料记录就能破案。正因如此，她用写作女神之名「塞莎特」自己起名。\她有一个叫做「突击阿塔兰塔」的忠诚助手，她们的契约者之间有着特殊的羁绊。
c202_interest	你觉得我在想什么呢？
c202_like	你的感觉跟我不一样吧，主人？
c202_love	亲爱的，或许你真的能改变命运呢……
c202_profile	这名Child从一位拿灵魂当赌注，和恶魔打赌的危险少女中诞生。\她获得的名字「维多莉丝」，起源于一座听说能带来胜利的寺庙。她打的赌很危险，会让她的性命处于危险之中，但她还是会毫不迟疑地再重复一次同样的事情。\作为一名拥有无尽勇气的女人，她始终追求刺激和兴奋感。
c203_interest	你也是只猫？我还真不知道要对此作何感想……
c203_like	如果你虐待动物，那你就惨了。那些可怜的小东西，连话都不会说。
c203_love	如果我成为魔王，一定会让世界成为动物能幸福生活的地方。
c203_profile	荷莫妮雅的主人是个会为了逼她更新契约，\而虐待流浪猫狗的恶魔。\她在沉痛地了解到自己对此无能为力后，\就逃离了那个恶魔。\获得自由后，她决定改变自己消极的态度，\并成为了动物的守护者。\她深信恶魔与动物无法共存，\因此她的目标，就是抹除世上所有的恶魔。
c205_interest	这一点也不好玩！
c205_like	一起玩吧！
c205_love	要一起来恶作剧一下吗？
c205_profile	从电玩中飞出来的魔法使Child。\由于他的契约者非常喜欢魔法师，所以他的名字来源于中世纪著名传奇魔法师「梅林」。乐观且擅长恶作剧，他深信自己是电玩中的人物。但就像魔法师的咒语偶尔也会出错，他的恶作剧有时也会产生意料之外的效果。
c206_interest	不要烦我。想死的话，直接跟我说就可以。
c206_like	啊，我的红酒已经喝完了。
c206_love	你讨打吗？你是找死吗？
c206_profile	约娜是天堂街恶名昭彰的麻烦精。在机会出现时，她选择踏上危险生活的道路。某位牧师注意到了她的灵力，并招募她成为驱魔师。\凭着虔诚、勤奋以及惊人的天赋，她成为北美分部的知名驱魔师。但没有人知道她有着另一项能力。
c208_interest	你是白痴吗？
c208_like	你在隐藏自己的实力，对吧？
c208_love	放马过来吧，我的对手！
c208_profile	这名Child从男孩想要变强的欲望中诞生。\他将自己取名为「派罗」。问他为什么会选这个名字时，他总是会说:「是为了表达我心中燃烧的火焰！」之类的……总之是个责任感很强的努力派。\身为一名热血的武术家，他对于战斗从未打退堂鼓。不知道是不是因为他喜欢丽莎的缘故，他武断地决定将「坏小子弗雷」视为自己在感情中的对手。
c209_interest	我别无选择！\我是魔女的后裔！
c209_like	让我见见其他的\契约者！
c209_love	没办法！\我只做我想做的事情而已！
c209_profile	从感知与妄想中诞生的Child。\她的契约者是魔女的后裔，拥有非常强大的魔力。正因如此，她用魔法创始者之名，选了「赫卡忒」作为自己的名字。其他人练习魔法时，她觉得是在犯罪，但她自己练习魔法时，就突然变成「浪漫」了。\她总是在戏剧性的事件中，摇身一变成为轻浮的女英雄，也许是因为她的契约者非常喜欢少女漫画的缘故吧。
c210_interest	偷走我宝座的无耻流氓……
c210_like	先试着打败我啊！
c210_love	如果你打败了我，我就心甘情愿地把魔王的称号给你。
c210_profile	这名Child从主人公藏匿的绘本中诞生。\受到契约者读过的绘本的影响，她非常坚信自己是魔王，并选了意为深渊地狱的「塔尔塔罗斯」作为自己的名字。她那气势十足的个性让她有着帝王般的气息。\她认为主人公企图抢走她的宝座。
c214_interest	没用的家伙。
c214_like	你的思路相当清晰，\非常好。
c214_love	没有那种态度\你还想成为魔王？
c214_profile	从梦想复仇的老人诞生出的Child。\按照契约者的愿望，他以众神之王「朱庇特」的名字为自己命名。他将胜负看得很重，不择手段也要获胜。他带着一个神秘的包包，但没人知道里面藏着什么。\他很讨厌一有机会就想偷他包包的「遗忘的尤弥尔」。
c216_interest	……真是，麻烦的家伙。
c216_like	戏弄别人～真是开心～
c216_love	虽然就要告别了，但我不会忘记你的。
c216_profile	怀有狼魂的Child狼人，由希望获得自由的契约者所诞生。她听不进任何人说的话，而且还喜欢恶作剧。真不愧是一头野狼。她会突然冒出来调戏主人公，然后再像影子一样消失。如果她发现了好捉弄的Child，就会不断缠着他们恶作剧，不过很容易就会玩腻。因为她总是在夜间活动，所以白天的时候可能会在树荫下睡觉吧。说不定也会睡在栅栏下……
c218_interest	你笑起来好看多了……
c218_like	我必须照顾自己的主人。
c218_love	要是你成为魔王，能为我主持婚礼吗？
c218_profile	艾芙的契约者为稻妻美穗，她被残酷的现实折磨，形成了扭曲的人格。 她的主人，则是我们穷困的主人公。 而她极力想照顾好两方。 但与对万物悲观的主人完全相反，她经常与主人的意见相左，在一般情况下，都会顺从他的意志。 她关注着主人的Child们，以期找到一位好丈夫，并过上富裕的人生。
c219_interest	你这个没用的家伙。
c219_like	如果能好好利用你的话，\我也许会轻松很多。
c219_love	如果你成为魔王，\我想让你为我效力。
c219_profile	尤弥尔：一个冰冷的Child，诞生自一位因\朋友的背叛而心寒彻骨的契约者的内心。\他是一个精神变态者，他利用别人的时候，不会产生负罪感和恻隐之心。\他对朱庇特的箱子的浓厚兴趣，源自于他们的签约者之间的关系。
c220_interest	揍你一顿来纠正你的性格！！
c220_like	我会协助你完成真正想做的事。
c220_love	或许你的确有几分魔王的样子。
c220_profile	这名Child从一位想成为世界顶级羽毛球选手的女孩诞生。对胜利的渴望使她前进。由于她总是注视着胜利，因此她以命运女神「阿特罗波斯」之名来为自己命名。她认为当务之急是帮助软弱的主人公变得更强大，从而在魔王争夺战中获胜。\首先，得想办法锻炼他那不堪一击的体力才行……
c221_interest	请忘掉我的契约者吧。
c221_like	给我力量吧，\黑色的恶魔。
c221_love	我会以家臣的身份与你同行，\而不会当个吃人的罗剎。
c221_profile	这个Child产生的契机，源于恶魔与中二病少女想象之间的美丽碰撞。\她的起源是一场白日梦，在梦里罗刹亚娜来到地球击败了避难中的瘟疫之神。从残暴的狩猎女神的名字中获得灵感，她将自己命名为「亚娜」。\她对于自己在伴随契约者期间的所作所为感到羞耻，但也是契约者的妄想令亚娜成为最理想的剑士。
c222_interest	别给我露出那副蠢脸！
c222_like	你能满足我的欲望吗？
c222_love	我的乌托邦\就是由你统治的魔界。
c222_profile	特别钟爱黄金，名副其实的拜金女王。\她认为黄金以外的东西都没有价值，因此以传说中的黄金城「艾德拉多」为自己命名。\她渴望满足自己的所有欲望，但她的贪欲永无止尽，这么看，大概是不现实的。
c223_interest	你人很好，\但别忘了要保持下去。
c223_like	就算我有勇气，\但如果我什么都不做，\又有什么意义？
c223_love	你想要我\推你一把吗？
c223_profile	名字来自流水女神艾雅的Child。\有个比任何人都还憧憬在世界旅游的少女。\但她太过胆小，而且高贵的身世让这个梦想无法实现。\从这个少女的愿望中，诞生了聪明又善良的艾雅。\这样的个性让她成为了Child中的顾问。\而锦鲤Child达贡与她形影不离。
c225_interest	我也许该逃走吧。
c225_like	你跟我的旧主人很像。
c225_love	从现在开始你就是我的主人了！
c225_profile	某只驯鹿因为反感圣诞老人的对待方式而离家出走，他在冰冻荒原游荡时遇上了恶魔，随后他们俩立下了契约。就这样，「暗夜盗贼鲁道夫」诞生了。\因为忌妒伟大的雪橇手鲁道夫，所以他选了这个名字。但他没有去送礼物，反而变成了扒手。由于一堆限制和歧视让他不堪其扰，所以完全沉溺于他新发现的自由里。\他对自己契约者的主人「神圣的妮可」非常不满。
c227_interest	我就把我的契约者交给你了。
c227_like	我不知道你会不会遵守承诺。
c227_love	你都已经走到这一步了！\就下定决心成为魔王吧！
c227_profile	为了找出杀父仇人，胆小的小女孩和恶魔立下契约，Child就此而生。\基于这个愿望，她以正义女神「玛弗德特」为名。和已故的父亲有着相同的英雄气概，她很有正义感、很固执，痴迷于坚持正义。她以身作则，严守纪律，于是成了其他Child的榜样。\她将契约者当成自己的女儿来对待，耐心等待着有一天能为她的父亲报仇。
c228_interest	他跟其他男孩一样难以管教。
c228_like	如果你感到孤独，我会来这边陪你的。
c228_love	我不知道你能否承受魔王的重担。
c228_profile	薇薇安是日法混血儿清水奥莉薇的Child。契约者的愿望是想感受祖父母的温情，所以薇薇安的内心和祖母一样温暖。\梦想要成为一名伟大母亲的雷亚西尔维亚看到薇薇安的第一眼就把她当作了楷模。薇薇安谈吐优雅，身姿绰约，甚至连说话也受到契约者的影响而使用法语，这些都让雷亚西尔维亚羡慕不已。薇薇安会帮助雷亚实现她的愿望吗？
c229_interest	我经手各类情报。
c229_like	我就特别免费\给你提供这个情报吧！
c229_love	我的情报有帮到你吗？
c229_profile	她从小就在地下世界中长大，在无数场恐怖战斗中死里逃生。她梦想成为……能够击败各种敌人的狂野啮齿动物。然而，比想象中更棘手的猫咪们却击溃了她的梦想。\她的外表看起来像是惹人怜爱的龙猫，但她的野心可没被娇小的身体套牢。身为一名情报商，却不向统治地下世界的那两只猫臣服，结果被诬陷为间谍，陷入危机。\她在逃亡的途中遇上了主人公，以立下契约来换取他的保护。
c230_interest	要我把你这样的人当对象？
c230_like	看来你注意到我的秘密了呢……
c230_love	虽然使用力量是违反规则的，但若是为了你的话……
c230_profile	这名Child证明了青少年的中二病是股不可忽视的力量，毕竟能创造出像她一样的Child。\她认为自己是神秘的存在，掌握着毁灭宇宙的关键。她以诅咒宇宙灭亡的女神之名「诗寇蒂」为自己命名。\她那绷带下面的右眼中封印着知晓宇宙毁灭秘密的古代灵魂……角色设定上是这样说的。
c231_interest	别跟我说你明明是个恶魔，却是个什么禁欲主义者喔？
c231_like	那不是很难忍受吗？也许我能帮上忙……
c231_love	随心所欲吧。没那么困难的。
c231_profile	为了生下世上最伟大的英雄，雷亚西尔维亚选择了一个恶魔来当自己的丈夫。但考虑到自己的主人几乎只会吃和睡，让他参与这项计划可没那么容易。\因此在雷亚西尔维亚成功之前，她一次次地向他发动攻势。她有可能成功吗？
c232_interest	真是个爱说话的孩子……
c232_like	如果你不阻碍我获得幸福……
c232_love	你现在幸福吗？
c232_profile	这名Child诞生自一位因为害怕跟踪狂，而把自己关起来的前流行歌星。\她将自己取名为「达芙妮」，因为契约者的情况和逃离太阳神阿波罗的美女有点类似。身为一名梦想家，她希望能实现一个没有痛苦的美丽乌托邦。她老是沉浸在思考里，这让她有时会答非所问。\她相当喜欢契约者所唱的歌曲。
c233_interest	主人好恐怖～！
c233_like	说不定我是个很好的\恋爱顾问呢？
c233_love	你是我在世界上第二喜欢的人！
c233_profile	这名Child诞生自一名最近蹿红的试衣模特儿。\跟她那性感的契约者不一样，是个有点令人感到遗憾的天然呆少女。照在她身上的闪亮背光灯让她看起来好像有光环围绕，所以她给自己取名为「阿耳戈斯」，含义为「明如闪电」。天生的麻烦制造者，如果不小心打破什么东西，她都会一笑而过。让人惊讶的是，她能发射电流。\她有只名叫「比比多」的猫，搞砸事情的能力远远超过主人。
c234_interest	少干涉我的命运！
c234_like	找出自己的人生课题吧。
c234_love	真拿你没办法，\我来帮你吧。
c234_profile	这名Child的契约者，是一名寻找恶魔存在证据的考古学家。\遵从于他的契约者对完成任务的执念，以完成12个试炼的英雄「赫拉克勒斯」为自己命名。\他是一名爱挑战的Child，总是迫不急待地想要测试自身的力量。他很独立，也很不受管控，他拥有的力量所向披靡。\所有的男性Child都把他当成「大哥」来看待。
c235_interest	你要成为魔王？\别逗了。
c235_like	你会不会太关心我了啊？\别这样了！
c235_love	快点成为魔王吧！\那我们就能轻松点了。
c235_profile	这名Child的契约者，是一位梦想实现正义的侦探。\为了体现对契约者坚定意志的尊重，她将自己取名为「达奴」，那是一名自建了一个国家的女神，可惜她最后失败了。她喜怒无常，经常按照自己的想法行事，但出于某些原因，最后的结果总是不错。\她嫉恶如仇，是个极致的个人主义者。
c237_interest	不要用对待前辈的样子对待我啊。
c237_like	我要随心所欲。
c237_love	你帮了我，我也会有所回报。
c237_profile	来到城市，为参加魔王争夺战而精疲力尽的候补生们加油的万圣节啦啦队。\从外表和力量上看得出来，这名恶魔还处于全盛期，\但他的低认知能力\让他受到艾丽的欺骗，而没参加魔王争夺战。\他本来想参加啦啦队，并与梅芙和艾丽\一起返回魔界，但比他自己预想的还喜欢人界。\由于他的认知能力低下，\他误以为妲比才是主人公的主人，而非反过来。
c238_interest	你这笨蛋！\这就是你对待前辈的态度？
c238_like	听大姐姐的建议！
c238_love	来享受恶魔庆典吧！
c238_profile	在魔界中，举办了一场为魔王候补生所准备的特殊活动，用以纪念自魔王争夺战开始以来的第一个万圣节。这是我们全心全意为主人公加油打气的方式！「梅芙」是万圣节啦啦队的队长，为沮丧的主人公加油，并教他什么叫真正的恶魔。单论她的力量可以和魔王媲美，所以在她的体能训练下一定能创造奇迹！
c239_interest	我要把你炸飞！
c239_like	你觉得自己比我还行吗？
c239_love	我们会组成最强的队伍。
c239_profile	狄雅努斯诞生自飙车手的灵魂。\契约者原本只是想获得自己弟弟的认可，\但这个愿望却被扭曲，让其变为了最令人胆寒的恶徒。\也许她这样做只是想获得关注，\但她的每个行为都只会带来毁灭。\她使用一支骇人的火箭筒，\到处威胁要把人“炸飞”。\有人能驯服她吗？
c242_interest	真是个有趣的孩子！
c242_like	看好了。\我可以一下子骗到你！
c242_love	真好玩！\下次见喽！
c242_profile	万圣节应援团「萨温派对」的一员，\来为魔王候补生加油打气。\但艾丽并不像梅芙一样对魔王争夺战感兴趣，也不像堤丰一样\想在人界观光，她就是陪着梅芙出来的。\艾丽整天耍着同样的魔术把戏。\艾丽每天都会和梅芙吵架，但她实际上对梅芙的感觉又是如何呢？
c246_interest	你这么笨的话，就不能当我的主人喽～
c246_like	我会为你制造一些\难忘的回忆♪
c246_love	我很认真啊……\偶尔啦。
c246_profile	她可爱的外表会让人想起圣诞妖精，但实际上，她是圣诞精灵「坎卜斯」。她犹如行走的圣诞恶梦，会和「撒旦圣诞老人」一起猎捕人类的灵魂。\坎卜斯她脾气暴躁又很爱恶作剧，老是用虚假的微笑来隐藏真正的自己。在「撒旦圣诞老人」的Child失踪以后，她就乐此不疲地捉弄他。\表面上看，她年轻貌美，其实早就超过700岁了。
c247_interest	就凭你这样还想当王？\真让我吃惊啊。
c247_like	你根本没有成为魔王的素质。
c247_love	你开始了解\要付出什么吗？
c247_profile	一位年轻的小女孩因为被兄弟姐妹奴役排挤，而许下了一个愿望“一次也好。我希望能把我的兄弟姐妹当成仆人来使唤！就算只有一次也好……！”\于是这位傲慢女王就这样从曾经是丑小鸭的女孩中诞生了。\她头戴王冠，为了成为女王君临天下，而以亚马逊传奇女王之名“米里娜”自居。\看到她的第一眼，会以为她是傲慢无知的年轻少女，其实她比任何人都了解欲戴其冠，必承其重的道理。\她尊敬的人是爱丽丝梦游仙境里的红心女王。
c250_interest	看起来世上也有有趣的恶魔呢。
c250_like	为了整你，很值得。
c250_love	你就不能多\欣赏一下\我的恶作剧吗？
c250_profile	希妮是个追求享乐的古怪恶魔。\她保持着每天都要玩乐的信条。\因此，她无法理解那些只想着魔王争夺战的恶魔。\她被人界的海滩所迷，并在那里待了下来，\她也为水中嬉戏的人类带来恐惧，\她喜欢把人拉到水中，作为她的招牌玩笑。\那些中招的人们以为她是\葬身海底的女鬼。
c252_interest	我们共同有着不幸的未来。
c252_like	你要如何偿还自己的业果？
c252_love	你心中的黑暗……是你堕落的象征，还是……
c252_profile	驱魔师阿罗汉曾是东亚驱魔师分部的领袖，也是十二使徒的一员。在恶魔杀害自己的朋友后，她决定变的更强，并打击邪恶。\之后，她成为了东亚分部的领袖，并继续自己与恶魔间的战斗。但她突然之间获选成为使徒的一员，被迫离开了自己的分部。洛基趁着此时现身，并将她的分部夷为平地。阿罗汉归来后，在埋葬自己朋友的同时，发誓要为之报仇，\她将清除一切地狱生物，让世界重归完整。
c253_interest	我的雪橇手在哪？
c253_like	你要当我的雪橇手吗？
c253_love	就算你哭，我也不会帮你。
c253_profile	圣诞老人的原型，驱魔师「圣尼古拉」转世。她出现在城里是为了寻找失踪的驯鹿「暗夜盗贼鲁道夫」。\圣诞老人会给好孩子送礼物，但妮可一直很讨厌小孩。而且她时不时会犯懒。妮可对自己的财产异常痴迷，如果她怀疑自己的东西被偷了，她就会火冒三丈。她锐利的双眼24小时全年不休地监视着，就是为了把「暗夜盗贼鲁道夫」抓回来帮她拉雪橇。\她似乎觉得假扮圣诞老人的「撒旦圣诞老人」很可爱。
c257_interest	
c257_like	
c257_love	
c257_profile	
c258_interest	我想去见妈妈！
c258_like	哥哥……\不行吗？
c258_love	哥哥，你是我唯一的家人了！
c258_profile	这名Child诞生自一名想念已故女儿的母亲。她的名字是「皮克希」，源自于契约者想读给女儿听的童话故事中的精灵。\她叫她的契约者「妈妈」，而且表现得像她真正的女儿一样。她认定主人公绑架了她，所以经常离家出走。\最好小心别让她玩火。
c261_interest	有种奇妙的\熟悉感。
c261_like	我很高兴我们能\在这样的情况下见面。
c261_love	我会用尽自己的全力\来服侍你。
c261_profile	普罗米修斯觉得自己制作出来的圣物如意宝珠过于强大，\所以他将其部分司掌次元的力量分离，并做出了天国。\其核心功能是在异次元中\以灵魂为基础搜寻肉体。\但普罗米修斯的转世吉尔伽美什改造了天国，\让黄泉之花能在其体内绽放。\而他的另一个转世杜卡利翁则改造了天国的花园，让黄泉之花得以绽放。\莎莱斯原本是能辨别真相的恶魔。\她是石见的义姐妹。
c262_interest	知道了，\主人！
c262_like	恐惧\并不可耻！
c262_love	主人，没有人\能取代你。
c262_profile	从与主人签约的少女中诞生的Child。\她之所以签约，是为了帮助自己青梅竹马的朋友脱离险境。\达芙妮的契约者虽然胆小，看上去让人忍不住担心，\但其实她有着良好的判断力与行动力，是个很直率的人。\芙妮有着希腊女英雄般的外貌，仿佛在映照她的内心。\她会全心全力地保护自己的主人。
c266_interest	你居然敢妨碍我？
c266_like	你居然敢来烦我？
c266_love	你居然敢来吵我？
c266_profile	曾经活跃于古代埃及的恶魔。他出生在不乏驱魔师的时代，所以掌握着强大的魔力，不过，在与克利奥帕特拉立下契约并转让部分力量后，实力就变弱了。结果就是他也只能跟着克利奥帕特拉到处走动，他倒是对这点相当满意。散步和研究人类社会是他的兴趣。平常说话彬彬有礼的他，在生气时却会口出恶言。
c267_interest	是时候采取战略性撤退了。
c267_like	即便如此，我也不会放弃王座的。
c267_love	你可别这么轻易相信我。
c267_profile	充满领袖魅力的女王克利奥帕特拉，原本面临着悲剧的她与恶魔立下契约，诞生出了同名同姓的Child。她仅存的记忆只有2000年前的家乡、沙漠，还有那只变成Child的宠物猫芭丝特。她在与恶魔立下契约的时候遭到驱魔师封印，但这件事的细节还不明朗。她不久前才苏醒过来，而她在听到魔王争夺战开打后，立刻投入了战争，以真正的王者之姿君临战场。她对于自己只不过是Child，地位还不及恶魔这个事实全然不知。
c269_interest	我想去见妈妈！
c269_like	哥哥……\不行吗？
c269_love	哥哥，你是我唯一的家人了！
c269_profile	这名Child诞生自一名想念已故女儿的母亲。她的名字是「皮克希」，源自于契约者想读给女儿听的童话故事中的精灵。\她叫她的契约者「妈妈」，而且表现得像她真正的女儿一样。她认定主人公绑架了她，所以经常离家出走。\最好小心别让她玩火。
c270_interest	我想去见妈妈！
c270_like	哥哥……\不行吗？
c270_love	哥哥，你是我唯一的家人了！
c270_profile	这名Child诞生自一名想念已故女儿的母亲。她的名字是「皮克希」，源自于契约者想读给女儿听的童话故事中的精灵。\她叫她的契约者「妈妈」，而且表现得像她真正的女儿一样。她认定主人公绑架了她，所以经常离家出走。\最好小心别让她玩火。
c271_interest	我想去见妈妈！
c271_like	哥哥……\不行吗？
c271_love	哥哥，你是我唯一的家人了！
c271_profile	这名Child诞生自一名想念已故女儿的母亲。她的名字是「皮克希」，源自于契约者想读给女儿听的童话故事中的精灵。\她叫她的契约者「妈妈」，而且表现得像她真正的女儿一样。她认定主人公绑架了她，所以经常离家出走。\最好小心别让她玩火。
c272_interest	我想去见妈妈！
c272_like	哥哥……\不行吗？
c272_love	哥哥，你是我唯一的家人了！
c272_profile	这名Child诞生自一名想念已故女儿的母亲。她的名字是「皮克希」，源自于契约者想读给女儿听的童话故事中的精灵。\她叫她的契约者「妈妈」，而且表现得像她真正的女儿一样。她认定主人公绑架了她，所以经常离家出走。\最好小心别让她玩火。
c274_interest	我也是猫！
c274_like	你是弱猫吗？
c274_love	快过来！我们来玩玩吧。
c274_profile	很久很久以前，从很远很远的地方来了一只会唱歌的猫。她以猫之女神为名，叫做芭丝特。虽然不是很了解魔王争夺战到底是在争什么，但她很乐意为了主人克利奥帕特拉而战。她其实是荷鲁斯的Child，是荷鲁斯为了控制克利奥帕特拉，骗其立约时诞生的。因为这个原因，她打从心底里讨厌荷鲁斯。
c275_interest	真烦人。
c275_like	你不想把一切抛诸脑后吗？
c275_love	如果你成为了魔王，你应该抛弃所有法律。
c275_profile	突然宣布退休的知名偶像团体成员。不久之后，人们在天堂街听到了她的歌声。主人公被她能诱惑恶魔的歌声所吸引。她注意到他与其他恶魔相比之下的单纯样貌，然后冲动之下，选择了他做自己的主人。\哈比是从一个想过率性人生的少女心中诞生的Child。恶魔无法拖慢她的脚步。她唯一想要的就是自由。“规则就是用来打破的！”
c277_interest	我的职业生涯\都是被你毁掉的！
c277_like	你的为人可能比玛门还好。
c277_love	我还是换工作好了……？
c277_profile	为了成天花天酒地只要有钱有女人就能感到快乐的男人——玛门，莫娜专程雇用的魔界仙女。\她厌倦了魔界的生活，因此离开那里，来到人界兢兢业业地生活，但她对服侍玛门的前景感到堪忧。因此把所有时间都花在社交网站上，全神贯注寻找只会爱上自己的恶魔帅哥。\虽然还是刚踏入社会的新人，但她已经悟出了「给多少钱就干多少事」这个道理，做一天和尚撞一天钟。
c278_interest	随你便吧……反正我也阻止不了你。
c278_like	你真的需要我的帮助吗？
c278_love	我很担心你能不能做到……
