// key	ITEM_OPTION_NAME_	ITEM_OPTION_MAX_VALUE_TYPE_
1503364	ฟื้นฟู HP {value} หน่วยด้วยการเอาชนะศัตรู	
1503365	ฟื้นฟู HP {value} หน่วยด้วยการเอาชนะศัตรู	
1503450	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503451	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503452	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503453	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503454	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503455	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503460	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503461	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503462	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503463	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503464	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503465	เพิ่มอัตราการหลบหลีกสถานะหิน {value} ในPVP	
1503550	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503551	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503552	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503553	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503554	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503555	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503560	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503561	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503562	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503563	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503564	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503565	อัตราการหลบหลีกดีบัฟ {value} เมื่อสวมใส่	
1503650	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503651	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503652	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503653	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503654	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503655	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503660	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503661	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503662	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503663	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503664	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503665	เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1503750	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503751	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503752	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503753	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503754	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503755	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503760	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503761	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503762	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503763	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503764	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1503765	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับบอสยักษ์ 20 คน	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสไลด์สกิล {value} หน่วยสำหรับเวิลด์บอส
1504050	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504051	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504052	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504053	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504054	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504055	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504060	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504061	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504062	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504063	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504064	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504065	เมื่อสวมใส่แล้วจะ เพิ่มพลังโจมตีสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1504150	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504151	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504152	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504153	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504154	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504155	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504160	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504161	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504162	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504163	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504164	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504165	ไฟนอลโบลว์ของสกิลต่อจุดอ่อน {value} ในบอสยักษ์ 5 คน	
1504450	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504451	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504452	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504453	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504454	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504455	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504460	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504461	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504462	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504463	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504464	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504465	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504550	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504551	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504552	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504553	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504554	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504555	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504560	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504561	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504562	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504563	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504564	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504565	เพิ่มพลังโจมตีสูงสุด {value} หน่วยเมื่อสวมใส่ในบอสยักษ์ 5 คน	
1504650	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504651	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504652	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504653	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504654	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504655	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504660	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504661	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504662	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504663	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504664	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504665	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1504850	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504851	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504852	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504853	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504854	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504855	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504860	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504861	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504862	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504863	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504864	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504865	เมื่อสวมใส่ เพิ่มความเร็วการชาร์จเกจสกิล {value} หน่วยใน PvP	
1504950	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504951	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504952	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504953	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504954	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504955	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504960	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504961	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504962	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504963	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504964	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1504965	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1505150	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505151	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505152	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505153	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505154	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505155	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505160	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505161	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505162	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505163	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505164	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505165	เพิ่มพลังป้องกันสูงสุด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1505850	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505851	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505852	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505853	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505854	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505855	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505860	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505861	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505862	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505863	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505864	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1505865	เมื่อสวมใส่ อัตราการหลบหลีกดีบัฟจะเพิ่มขึ้น {value} หน่วยใน Spacewalk	
1506050	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506051	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506052	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506053	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506054	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506055	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506060	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506061	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506062	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506063	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506064	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506065	เพิ่มปริมาณการรักษา {value} เมื่อสวมใส่	
1506150	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506151	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506152	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506153	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506154	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506155	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506160	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506161	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506162	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506163	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506164	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506165	เพิ่มความเสียหายคริติคอลจากสไลด์สกิล {value} หน่วยในบอสยักษ์ 5 คน	
1506250	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506251	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506252	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506253	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506254	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506255	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506260	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506261	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506262	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506263	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506264	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506265	เมื่อสวมใส่แล้วจะเพิ่มคริติคอลครั้งสุดท้าย {value} ใน PVP	
1506350	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506351	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506352	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506353	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506354	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506355	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506360	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506361	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506362	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506363	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506364	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506365	เมื่อสวมใส่แล้ว จะเพิ่มความเสียหายจากสกิลทั้งหมด {value} หน่วยสำหรับบอสยักษ์ 20 คน	
1506450	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1506451	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1506452	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1506453	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1506454	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
1506455	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างบอสยักษ์ 5 คน	เมื่อสวมใส่จะเพิ่มความเสียหายจากแท็ปสกิล {value} หน่วยในระหว่างเรด
