// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
221003	Niveau 3	Destination de l'âme (difficile)	
221004	Niveau 4	Destination de l'âme (difficile)	
2211	3-2	Báthory II	Tout d'un coup, je me suis retrouvé en plein champ de bataille, au beau milieu de la nuit !
221101	Niveau 1	Un démon noble et gentil (difficile)	
221102	Niveau 2	Un démon noble et gentil (difficile)	
221103	Niveau 3	Un démon noble et gentil (difficile)	
221104	Niveau 4	Un démon noble et gentil (difficile)	
2212	3-3	Berceau vide	Les hôtes indésirables sont réunis dans un sanctuaire impie.
221201	Niveau 1	La salle de classe ravagée (difficile)	
221202	Niveau 2	La salle de classe ravagée (difficile)	
221203	Niveau 3	La salle de classe ravagée (difficile)	
221204	Niveau 4	La salle de classe ravagée (difficile)	
2213	3-4	Créature	Monstre innommable surgi des ténèbres.
221301	Niveau 1	Un cri surgi des ténèbres (difficile)	
221302	Niveau 2	Un cri surgi des ténèbres (difficile)	
221303	Niveau 3	Un cri surgi des ténèbres (difficile)	
221304	Niveau 4	Un cri surgi des ténèbres (difficile)	
2300	4-1	Kubaba vengeresse	La terre sacrée, enfin
230001	Niveau 1	Berceau d'ébène	
230002	Niveau 2	Berceau d'ébène	
230003	Niveau 3	Berceau d'ébène	
230004	Niveau 4	Berceau d'ébène	
2301	4-2	Stratégie de vétéran	Un vétéran invaincu se tient dans l'ombre des brumes de la terre sacrée.
230101	Niveau 1	Rumeurs d'un démon	
230102	Niveau 2	Rumeurs d'un démon	
230103	Niveau 3	Rumeurs d'un démon	
230104	Niveau 4	Rumeurs d'un démon	
2302	4-3	Désirs démoniaques	Les flammes de la malveillance jamais ne seront étouffées.
230201	Niveau 1	Rêves chaotiques	
230202	Niveau 2	Rêves chaotiques	
230203	Niveau 3	Rêves chaotiques	
230204	Niveau 4	Rêves chaotiques	
2303	4-4	Dernier jour sacré	Tu es ma fleur. Nous sommes des compagnons.
230301	Niveau 1	Serment d'une âme sans fin	
230302	Niveau 2	Serment d'une âme sans fin	
230303	Niveau 3	Serment d'une âme sans fin	
230304	Niveau 4	Serment d'une âme sans fin	
2310	4-1	Kubaba vengeresse	La terre sacrée, enfin
231001	Niveau 1	Berceau d'ébène (difficile)	
231002	Niveau 2	Berceau d'ébène (difficile)	
231003	Niveau 3	Berceau d'ébène (difficile)	
231004	Niveau 4	Berceau d'ébène (difficile)	
2311	4-2	Stratégie de vétéran	Un vétéran invaincu se tient dans l'ombre des brumes de la terre sacrée.
231101	Niveau 1	Rumeurs d'un démon (difficile)	
231102	Niveau 2	Rumeurs d'un démon (difficile)	
231103	Niveau 3	Rumeurs d'un démon (difficile)	
231104	Niveau 4	Rumeurs d'un démon (difficile)	
2312	4-3	Désirs démoniaques	Les flammes de la malveillance jamais ne seront étouffées.
231201	Niveau 1	Rêves chaotiques (difficile)	
231202	Niveau 2	Rêves chaotiques (difficile)	
231203	Niveau 3	Rêves chaotiques (difficile)	
231204	Niveau 4	Rêves chaotiques (difficile)	
2313	4-4	Dernier jour sacré	Tu es ma fleur. Nous sommes des compagnons.
231301	Niveau 1	Serment d'une âme sans fin (difficile)	
231302	Niveau 2	Serment d'une âme sans fin (difficile)	
231303	Niveau 3	Serment d'une âme sans fin (difficile)	
231304	Niveau 4	Serment d'une âme sans fin (difficile)	
2400	Ⅰ.	Solitude dans l'obscurité	La haine abandonnée au Royaume infernal.
240001	Niveau 1	Les deux Davi I	
240002	Niveau 2	Spectre sournois	
2401	Ⅱ.	Davi ambivalente	Rencontrer son contraire.
240101	Niveau 3	Les deux Davi II	
240102	Niveau 4	Une autre Davi	
2402	Ⅲ.	La ruse du prince noir	Un hennissement retentit dans un coin de l'usine désaffectée.
240201	Niveau 5	Les deux Davi III	
240202	Niveau 6	Berceau du sommeil	
2403	Ⅳ.	Sombres lamentations	Le désespoir déchaîné
240301	Niveau 7	Cocon créateur	
240302	Niveau 8	Davi éveillée	
2410	Ⅰ.	Solitude dans l'obscurité	La haine abandonnée au Royaume infernal.
241001	Niveau 1	Les deux Davi I (difficile)	
241002	Niveau 2	Spectre sournois (difficile)	
2411	Ⅱ.	Davi ambivalente	Rencontrer son contraire.
241101	Niveau 3	Les deux Davi II (difficile)	
241102	Niveau 4	Une autre Davi (difficile)	
2412	Ⅲ.	La ruse du prince noir	Un hennissement retentit dans un coin de l'usine désaffectée.
241201	Niveau 5	Les deux Davi III (difficile)	
241202	Niveau 6	Berceau du sommeil (difficile)	
2413	Ⅳ.	Sombres lamentations	Le désespoir déchaîné
241301	Niveau 7	Cocon créateur (difficile)	
241302	Niveau 8	Davi éveillée (difficile)	
2500	Ⅰ.	Archère orgueilleuse	Une démone devient servante et cherche son ancienne camarade d'entraînement.
250001	Niveau 1	L'entraînement intensif de Luine I	
250002	Niveau 2	Défi Dojo	
2501	Ⅱ.	La lance qui protège le maître	Une démone lancière qui est devenue la servante d'un prétendant au trône des démons.
250101	Niveau 3	L'entraînement intensif de Luine II	
250102	Niveau 4	Tireuse d'élite démoniaque	
2502	Ⅲ.	Épéiste brave et zélée	Une épéiste de talent capable de tuer en un coup.
250201	Niveau 5	L'entraînement intensif de Luine III	
250202	Niveau 6	Davi a disparu	
2503	Ⅳ.	Un chevalier loyal et valeureux	L'honneur du maître est celui de sa servante.
250301	Niveau 7	L'entraînement intensif de Luine IV	
250302	Niveau 8	Une question de fierté	
2510	Ⅰ.	Archère orgueilleuse	Une démone devient servante et cherche son ancienne camarade d'entraînement.
251001	Niveau 1	L'entraînement intensif de Luine I (difficile)	
251002	Niveau 2	Défi Dojo (difficile)	
2511	Ⅱ.	La lance qui protège le maître	Une démone lancière qui est devenue la servante d'un prétendant au trône des démons.
251101	Niveau 3	L'entraînement intensif de Luine II (difficile)	
251102	Niveau 4	Tireuse d'élite démoniaque (difficile)	
2512	Ⅲ.	Épéiste brave et zélée	Une épéiste de talent capable de tuer en un coup.
251201	Niveau 5	L'entraînement intensif de Luine III (difficile)	
251202	Niveau 6	Davi a disparu (difficile)	
2513	Ⅳ.	Un chevalier loyal et valeureux	L'honneur du maître est celui de sa servante.
251301	Niveau 7	L'entraînement intensif de Luine IV (difficile)	
251302	Niveau 8	Une question de fierté (difficile)	
3000	Ⅰ.	L'incube perdu	L'assistant d'Ève erre dans le Royaume des mortels, à la recherche de sa maîtresse.
300001	Niveau 1	Seigneur, ayez pitié I	
300002	Niveau 2	Brebis égarée	
3001	Ⅱ.	La navigatrice enragée	C'est une démone assez parfaite, excepté qu'elle n'a aucun sens de l'orientation et qu'elle est nulle avec tout ce qui touche à la technologie.
300101	Niveau 3	Seigneur, ayez pitié II	
300102	Niveau 4	Le rebelle	
3002	Ⅲ.	Au Cercle des exorcistes	Que le Seigneur et la clarté du monde d'après prennent en pitié tous les exorcistes.
300201	Niveau 5	Seigneur, ayez pitié III	
300202	Niveau 6	Que la paix soit avec vous	
3003	Ⅳ.	Exorciste déchu	Pardonne-nous nos dettes, comme nous pardonnons aussi à tous nos débiteurs.
300301	Niveau 7	Seigneur, ayez pitié IV	
300302	Niveau 8	Tu ne tueras point	
3010	Ⅰ.	L'incube perdu	L'assistant d'Ève erre dans le Royaume des mortels, à la recherche de sa maîtresse.
301001	Niveau 1	Seigneur, ayez pitié I (difficile)	
301002	Niveau 2	Brebis égarée (difficile)	
3011	Ⅱ.	La navigatrice enragée	C'est une démone assez parfaite, excepté qu'elle n'a aucun sens de l'orientation et qu'elle est nulle avec tout ce qui touche à la technologie.
301101	Niveau 3	Seigneur, ayez pitié II (difficile)	
301102	Niveau 4	Le rebelle (difficile)	
3012	Ⅲ.	Au Cercle des exorcistes	Que le Seigneur et la clarté du monde d'après prennent en pitié tous les exorcistes.
301201	Niveau 5	Seigneur, ayez pitié III (difficile)	
301202	Niveau 6	Que la paix soit avec vous (difficile)	
3013	Ⅳ.	Exorciste déchu	Pardonne-nous nos dettes, comme nous pardonnons aussi à tous nos débiteurs.
301301	Niveau 7	Seigneur, ayez pitié IV (difficile)	
301302	Niveau 8	Tu ne tueras point (difficile)	
3100	Ⅰ.	Virupaksa	Croyez et offrez-vous à Virupaksa, seigneur des dragons !
310001	Niveau 1	Désirs matériels	
310002	Niveau 2	Tabou	
3101	Ⅱ.	Ode à la navigatrice	Il me fait habiter dans les ténèbres, comme ceux qui sont morts depuis longtemps.\Lamentations 3:6
310101	Niveau 3	Cadavres	
310102	Niveau 4	Anges maléfiques	
3102	Ⅲ.	Amour mécanique	Ces tendances maternelles elles-mêmes ne sont rien de plus \qu'un schéma comportemental programmé.
310201	Niveau 5	La marque du pécheur	
310202	Niveau 6	Poupées	
3103	Ⅳ.	Pathos électrique	Les poupées fabriquées par des démons... elles pleurent des larmes électriques ?
310301	Niveau 7	La deuxième mort	
310302	Niveau 8	La vengeance	
3110	Ⅰ.	Virupaksa	Confiez-vous et présentez-vous à Virupaksa, seigneur des dragons !
311001	Niveau 1	Désirs matériels (difficile)	
311002	Niveau 2	Tabou (difficile)	
3111	Ⅱ.	Évangile pour la navigatrice	J'ai péché en livrant le sang innocent. \L'Évangile selon saint Matthieu 27:4
311101	Niveau 3	Cadavres (difficile)	
311102	Niveau 4	Anges maléfiques (difficile)	
3112	Ⅲ.	Amour mécanique	Ces tendances maternelles elles-mêmes ne sont rien de plus \qu'un schéma comportemental programmé.
311201	Niveau 5	La marque du pécheur (difficile)	
311202	Niveau 6	Poupées (difficile)	
3113	Ⅳ.	Pathos électrique	Les poupées fabriquées par des démons... elles pleurent des larmes électriques ?
311301	Niveau 7	La deuxième mort (difficile)	
311302	Niveau 8	La vengeance (difficile)	
3200	I.	Cicatrice	Je suis dans une spirale sans fin. \Comment sortir de cette interminable rotation du destin ?
320001	Niveau 1	Meurtre	
320002	Niveau 2	Cicatrice	
3201	Ⅱ.	L'avènement du roi	Je suis dans une spirale sans fin. \Comment sortir de cette interminable rotation du destin ?
320101	Niveau 3	Gamin aveugle	
320102	Niveau 4	L'avènement du roi	
3202	Ⅲ.	Retrouvailles	Je suis dans une spirale sans fin. \Comment sortir de cette interminable rotation du destin ?
320201	Niveau 5	Le vent de l'Au-delà	
320202	Niveau 6	Retrouvailles	
3203	Ⅳ.	La fin de l'enfance	Je suis dans une spirale sans fin. \Comment sortir de cette interminable rotation du destin ?
320301	Niveau 7	Purgatoire	
320302	Niveau 8	La fin de l'enfance	
3210	I.	Cicatrice	
321001	Niveau 1	Meurtre(difficile)	
321002	Niveau 2	Cicatrice(difficile)	
3211	Ⅱ.	L'avènement du roi	
321101	Niveau 3	Gamin aveugle(difficile)	
321102	Niveau 4	L'avènement du roi(difficile)	
3212	Ⅲ.	Retrouvailles	
321201	Niveau 5	Le vent de l'Au-delà(difficile)	
321202	Niveau 6	Retrouvailles(difficile)	
3213	Ⅳ.	La fin de l'enfance	
321301	Niveau 7	Purgatoire(difficile)	
321302	Niveau 8	La fin de l'enfance(difficile)	
4000	Ⅰ.	Au-delà	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
400001	Niveau 1	La porte étroite	
400002	Niveau 2	Au-delà	
4001	Ⅱ.	Le souffle de vie	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
400101	Niveau 3	Notre-Dame	
400102	Niveau 4	Le souffle de vie	
4002	Ⅲ.	En vêtement de brebis	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
400201	Niveau 5	Au-delà	
400202	Niveau 6	En vêtement de brebis	
4003	Ⅳ.	Retrait porte-lampes	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
400301	Niveau 7	Un apôtre en proie au doute	
400302	Niveau 8	Retrait porte-lampes	
4010	I.	Au-delà	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
401001	Niveau 1	La porte étroite(difficile)	
401002	Niveau 2	Au-delà(difficile)	
4011	Ⅱ.	Le souffle de vie	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
401101	Niveau 3	Notre-Dame(difficile)	
401102	Niveau 4	Le souffle de vie(difficile)	
4012	Ⅲ.	En vêtement de brebis	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
401201	Niveau 5	Au-delà(difficile)	
401202	Niveau 6	En vêtement de brebis(difficile)	
4013	Ⅳ.	Retrait porte-lampes	Il vous sauvera de toute intention malveillante. \Ayez foi en lui et ne doutez plus.
401301	Niveau 7	Un apôtre en proie au doute(difficile)	
401302	Niveau 8	Retrait porte-lampes (difficile)	
4100	Ⅰ.	Bons amis	Je t'en prie, ne me quitte pas. Tu m'as créée.
410001	Niveau 1	Liés par le destin	BLANK
410002	Niveau 2	Bons amis	BLANK
4101	Ⅱ.	Entraves karmiques	Je t'en prie, ne me quitte pas. Tu m'as créée.
410101	Niveau 3	Susuri Sabaha	BLANK
410102	Niveau 4	Entraves karmiques	BLANK
4102	Ⅲ.	Transmigration	Je t'en prie, ne me quitte pas. Tu m'as créée.
410201	Niveau 5	Aux pieds du Monde	BLANK
410202	Niveau 6	Transmigration	BLANK
4103	Ⅳ.	Façonneur de karma	Je t'en prie, ne me quitte pas. Tu m'as créée.
410301	Niveau 7	Mauvais karma	BLANK
410302	Niveau 8	Façonneur de karma	BLANK
4110	I.	Bons amis	La roue de l'existence m'écrase, mais je ne peux l'arrêter.
411001	Niveau 1	Liés par le destin (difficile)	BLANK
411002	Niveau 2	Bons amis (difficile)	BLANK
4111	Ⅱ.	Entraves karmiques	La roue de l'existence m'écrase, mais je ne peux l'arrêter.
411101	Niveau 3	Susuri Sabaha (difficile)	BLANK
411102	Niveau 4	Entraves karmiques (difficile)	BLANK
4112	Ⅲ.	Transmigration	La roue de l'existence m'écrase, mais je ne peux l'arrêter.
411201	Niveau 5	Aux pieds du Monde (difficile)	BLANK
411202	Niveau 6	Transmigration (difficile)	BLANK
4113	Ⅳ.	Façonneur de karma	La roue de l'existence m'écrase, mais je ne peux l'arrêter.
411301	Niveau 7	Mauvais karma (difficile)	BLANK
411302	Niveau 8	Façonneur de karma (difficile)	BLANK
4200	Ⅰ.	Les intrus	Les souvenirs s'oublient... Pas la colère.
420001	Niveau 1	Un match paradisiaque	BLANK
420002	Niveau 2	Les intrus	BLANK
4201	Ⅱ.	Me revoilà	Les souvenirs s'oublient... Pas la colère.
420101	Niveau 3	Bienvenue	BLANK
420102	Niveau 4	Me revoilà	BLANK
4202	Ⅲ.	Les ombres du passé	Les souvenirs s'oublient... Pas la colère.
420201	Niveau 5	La déclaration	BLANK
420202	Niveau 6	Les ombres du passé	BLANK
4203	Ⅳ.	Une occasion en or	Les souvenirs s'oublient... Pas la colère.
420301	Niveau 7	Ce qui importe	BLANK
420302	Niveau 8	Une occasion en or	BLANK
4210	I.	Les intrus	Une maison familière, une famille inconnue et... de vieux amis.
421001	Niveau 1	Un match paradisiaque (difficile)	BLANK
421002	Niveau 2	Les intrus (difficile)	BLANK
4211	Ⅱ.	Me revoilà	Une maison familière, une famille inconnue et... de vieux amis.
421101	Niveau 3	Bienvenue (difficile)	BLANK
421102	Niveau 4	Me revoilà ! (difficile)	BLANK
4212	Ⅲ.	Les ombres du passé	Une maison familière, une famille inconnue et... de vieux amis.
421201	Niveau 5	La déclaration (difficile)	BLANK
421202	Niveau 6	Les ombres du passé (difficile)	BLANK
4213	Ⅳ.	Une occasion en or	Une maison familière, une famille inconnue et... de vieux amis.
421301	Niveau 7	Ce qui importe (difficile)	BLANK
421302	Niveau 8	Une occasion en or (difficile)	BLANK
4300	Ⅰ.	Un fan inattendu	Le temps n'est jamais un problème. \La difficulté, c'est de prendre une décision.
430001	Niveau 1	Un démon sournois	BLANK
430002	Niveau 2	Un fan inattendu	BLANK
4301	Ⅱ.	Le repaire du démon	Le temps n'est jamais un problème. \La difficulté, c'est de prendre une décision.
430101	Niveau 3	Un nouvel étudiant	BLANK
430102	Niveau 4	Le repaire du démon	BLANK
4302	Ⅲ.	Le collier	Le temps n'est jamais un problème. \La difficulté, c'est de prendre une décision.
430201	Niveau 5	La fée égarée	BLANK
430202	Niveau 6	Le collier	BLANK
4303	Ⅳ.	Le serpent de feu	Le temps n'est jamais un problème. \La difficulté, c'est de prendre une décision.
430301	Niveau 7	Ce qui importe	BLANK
430302	Niveau 8	Le serpent de feu	BLANK
4310	I.	Un fan inattendu	Pauvre enfant perdue... \Jette-toi dans les flammes.
431001	Niveau 1	Un démon sournois (difficile)	BLANK
431002	Niveau 2	Un fan inattendu (difficile)	BLANK
4311	Ⅱ.	Le repaire du démon	Pauvre enfant perdue... \Jette-toi dans les flammes.
431101	Niveau 3	Un nouvel étudiant (difficile)	BLANK
431102	Niveau 4	Le repaire du démon (difficile)	BLANK
4312	Ⅲ.	Le collier	Pauvre enfant perdue... \Jette-toi dans les flammes.
431201	Niveau 5	La fée égarée (difficile)	BLANK
431202	Niveau 6	Le collier (difficile)	BLANK
4313	Ⅳ.	Le serpent de feu	Pauvre enfant perdue... \Jette-toi dans les flammes.
431301	Niveau 7	Ce qui importe (difficile)	BLANK
431302	Niveau 8	Le serpent de feu (difficile)	BLANK
4400	Ⅰ.	Mea Culpa	Rejoins-moi, ma beauté
440001	Niveau 1	Prise de queue	
440002	Niveau 2	Mea Culpa	
4401	Ⅱ.	La tombe du monstre	Rejoins-moi, ma beauté
440101	Niveau 3	Langue de serpent	
440102	Niveau 4	La tombe du monstre	
4402	Ⅲ.	La rose de Sharon	Rejoins-moi, ma beauté
440201	Niveau 5	On ne jure pas	
440202	Niveau 6	La rose de Sharon	
4403	Ⅳ.	La vierge de fer	Rejoins-moi, ma beauté
440301	Niveau 7	Dans votre sang	
440302	Niveau 8	La vierge de fer	
4410	I.	Mea Culpa	Qui est cette femme, brillant tel un soleil \et terrifiante comme une armée brandissant ses bannières ?
441001	Niveau 1	Prise de queue (difficile)	
441002	Niveau 2	Mea Culpa (difficile)	
4411	Ⅱ.	La tombe du monstre	Qui est cette femme, brillant tel un soleil \et terrifiante comme une armée brandissant ses bannières ?
441101	Niveau 3	Langue de serpent (difficile)	
441102	Niveau 4	La tombe du monstre (difficile)	
4412	Ⅲ.	La rose de Sharon	Qui est cette femme, brillant tel un soleil \et terrifiante comme une armée brandissant ses bannières ?
441201	Niveau 5	On ne jure pas (difficile)	
441202	Niveau 6	La rose de Sharon (difficile)	
4413	Ⅳ.	La vierge de fer	Qui est cette femme, brillant tel un soleil \et terrifiante comme une armée brandissant ses bannières ?
441301	Niveau 7	Dans votre sang (difficile)	
441302	Niveau 8	La vierge de fer (difficile)	
4500	Ⅰ.	Réconciliation et limites	Je ne suis pas digne de ces paroles.
450001	Niveau 1	Aube	
450002	Niveau 2	Les méritants	
4501	Ⅱ.	Le passé de Miriam	Où est ma famille ? Où est Aaron ?
450101	Niveau 3	Psychométrie de groupe	
450102	Niveau 4	La demeure de la sorcière	
4502	Ⅲ.	Le cœur est comme la lune se reflétant dans l'eau	Non, je... Je veux simplement tenir la main de Mitra.
450201	Niveau 5	Les apostats	
450202	Niveau 6	Le monde d'Arhat et de Mitra	
4503	Ⅳ.	Le combat ultime de Caducée	Allons-y ! Ce sera un combat à mort !
450301	Niveau 7	Sinistre augure	
450302	Niveau 8	L'éveil de Tathagata	
4510	Ⅰ.	Réconciliation et limites	Je ne suis pas digne de ces paroles.
451001	Niveau 1	Aube (difficile)	
451002	Niveau 2	Les méritants (difficile)	
4511	Ⅱ.	Le passé de Miriam	Où est ma famille ? Où est Aaron ?
451101	Niveau 3	Psychométrie de groupe (difficile)	
451102	Niveau 4	La demeure de la sorcière (difficile)	
4512	Ⅲ.	Le cœur est comme la lune se reflétant dans l'eau	Non, je... Je veux simplement tenir la main de Mitra.
451201	Niveau 5	Les apostats (difficile)	
451202	Niveau 6	Le monde d'Arhat et de Mitra (difficile)	
4513	Ⅳ.	Le combat ultime de Caducée	Allons-y ! Ce sera un combat à mort !
451301	Niveau 7	Sinistre augure (difficile)	
451302	Niveau 8	L'éveil de Tathagata (difficile)	
4600	Ⅰ.	Veille des zombies de l'espace	Sémélé ! \Qu'avez-vous fait à Ève ?
460001	Niveau 1	Démon dangereux	
460002	Niveau 2	Stratégie	
4601	Ⅱ.	La lance de Longin	Dites-moi... \Comment puis-je vaincre Loki ?
460101	Niveau 3	Comédie	
460102	Niveau 4	Arrivée	
4602	Ⅲ.	Ziva contre Seth	Pourquoi un Child chante-t-il des incantations exorcistes ?
460201	Niveau 5	Ennemi public	
460202	Niveau 6	Intrus sacré 1	
4603	Ⅳ.	Univers de Loki	Vous ne vouliez pas me tuer ? \Vous allez me faire mariner encore longtemps ?
460301	Niveau 7	Intrus sacré 2	
460302	Niveau 8	Sensations fortes	
4610	Ⅰ.	Veille des zombies de l'espace	Sémélé ! \Qu'avez-vous fait à Ève ?
461001	Niveau 1	Démon dangereux (difficile)	
461002	Niveau 2	Stratégie (difficile)	
4611	Ⅱ.	La lance de Longin	Dites-moi... \Comment puis-je vaincre Loki ?
461101	Niveau 3	Comédie (difficile)	
461102	Niveau 4	Arrivée (difficile)	
4612	Ⅲ.	Ziva contre Seth	Pourquoi un Child chante-t-il des incantations exorcistes ?
461201	Niveau 5	Ennemi public (difficile)	
461202	Niveau 6	Intrus sacré 1 (difficile)	
4613	Ⅳ.	Univers de Loki	Vous ne vouliez pas me tuer ? \Vous allez me faire mariner encore longtemps ?
461301	Niveau 7	Intrus sacré 2 (difficile)	
461302	Niveau 8	Sensations fortes (difficile)	
4700	Ⅰ.	Le témoignage du doyen	Sodom, la grande cité. Là où Il a été crucifié.\D'après Apocalypse 11:8.
470001	Niveau 1	Ashram	
470002	Niveau 2	Le témoignage du doyen	
4701	Ⅱ.	Graine d'âme 2	Sodom, la grande cité. Là où Il a été crucifié.\D'après Apocalypse 11:8.
470101	Niveau 3	Graine d'âme 1	
470102	Niveau 4	Graine d'âme 2	
4702	Ⅲ.	Secrets multiples	Sodom, la grande cité. Là où Il a été crucifié.\D'après Apocalypse 11:8.
470201	Niveau 5	Poursuite de la potion	
470202	Niveau 6	Secrets multiples	
4703	Ⅳ.	Nous nous reverrons	Sodom, la grande cité. Là où Il a été crucifié.\D'après Apocalypse 11:8.
470301	Niveau 7	Magie gênante	
470302	Niveau 8	Nous nous reverrons	
4710	Ⅰ.	Le témoignage du doyen	Lui aussi, a dû grandir \comme un serpent dans les terres sauvages...
471001	Niveau 1	HARDAshram	
471002	Niveau 2	HARDLe témoignage du doyen	
4711	Ⅱ.	Graine d'âme 2	Lui aussi, a dû grandir \comme un serpent dans les terres sauvages...
471101	Niveau 3	HARDGraine d'âme 1	
471102	Niveau 4	HARDGraine d'âme 2	
4712	Ⅲ.	Secrets multiples	Lui aussi, a dû grandir \comme un serpent dans les terres sauvages...
471201	Niveau 5	HARDPoursuite de la potion	
471202	Niveau 6	HARDSecrets multiples	
4713	Ⅳ.	Nous nous reverrons	Lui aussi, a dû grandir \comme un serpent dans les terres sauvages...
471301	Niveau 7	HARDMagie gênante	
471302	Niveau 8	HARDNous nous reverrons	
5000	Ⅰ.	Expérience arcanique	Tue-moi. Sauve-moi.
500001	Niveau 1	Phase noire	
500002	Niveau 2	Expérience arcanique	
5001	Ⅱ.	Cibation	Tue-moi. Sauve-moi.
500101	Niveau 3	Antimoine	
500102	Niveau 4	Cibation	
5002	Ⅲ.	Cercle	Tue-moi. Sauve-moi.
500201	Niveau 5	Ouroboros	
500202	Niveau 6	Cercle	
5003	Ⅳ.	Coagulation	Tue-moi. Sauve-moi.
500301	Niveau 7	Litharge	
500302	Niveau 8	Coagulation	
5010	Ⅰ.	Expérience arcanique	Gloire à la corruption ! \Éveille-toi de nouveau, ô grand aîné !
501001	Niveau 1	HARD Phase noire	
501002	Niveau 2	HARD Expérience arcanique	
5011	Ⅱ.	Cibation	Gloire à la corruption ! \Éveille-toi de nouveau, ô grand aîné !
501101	Niveau 3	HARD Antimoine	
501102	Niveau 4	HARD Cibation	
5012	Ⅲ.	Cercle	Gloire à la corruption ! \Éveille-toi de nouveau, ô grand aîné !
501201	Niveau 5	HARD Ouroboros	
501202	Niveau 6	HARD Cercle	
5013	Ⅳ.	Coagulation	
501301	Niveau 7	HARD Litharge	
501302	Niveau 8	HARD Coagulation	
5100	Ⅰ.	On récolte ce que l'on sème	Atteindre le Nirvana.
510001	Niveau 1	Une bougie dans le vent	
510002	Niveau 2	On récolte ce que l'on sème	
5101	Ⅱ.	L'inattendu	Atteindre le Nirvana.
510101	Niveau 3	Désirs matériels	
510102	Niveau 4	L'inattendu	
5102	Ⅲ.	Se réveiller d'un rêve	Atteindre le Nirvana.
510201	Niveau 5	L'esprit de la vierge de sanctuaire	
510202	Niveau 6	Se réveiller d'un rêve	
5103	Ⅳ.	La voie du Nirvana	Atteindre le Nirvana.
510301	Niveau 7	Antipathie	
510302	Niveau 8	La voie du Nirvana	
5110	Ⅰ.	On récolte ce que l'on sème	Une colère plus terrifiante qu'un brasier ardent...
511001	Niveau 1	HARDUne bougie dans le vent	
511002	Niveau 2	HARDOn récolte ce que l'on sème	
5111	Ⅱ.	L'inattendu	Une colère plus terrifiante qu'un brasier ardent...
511101	Niveau 3	HARDDésirs matériels	
511102	Niveau 4	HARDL'inattendu	
5112	Ⅲ.	Se réveiller d'un rêve	Une colère plus terrifiante qu'un brasier ardent...
511201	Niveau 5	HARDL'esprit de la vierge de sanctuaire	
511202	Niveau 6	HARDSe réveiller d'un rêve	
5113	Ⅳ.	La voie du Nirvana	Une colère plus terrifiante qu'un brasier ardent...
511301	Niveau 7	HARDAntipathie	
511302	Niveau 8	HARDLa voie du Nirvana	
5200	Ⅰ.	Agir plutôt que de se morfondre	La mort n'est qu'un événement mineur.\La vie et le sang ne font qu'un.
520001	Niveau 1	Un être tout sauf ordinaire	
520002	Niveau 2	Agir plutôt que de se morfondre	
5201	Ⅱ.	Un nom unique	La mort n'est qu'un événement mineur.\La vie et le sang ne font qu'un.
520101	Niveau 3	Mains à nouveau salies	
520102	Niveau 4	Un nom unique	
5202	Ⅲ.	Je dois sauver mon amie	La mort n'est qu'un événement mineur.\La vie et le sang ne font qu'un.
520201	Niveau 5	Inéluctabilité	
520202	Niveau 6	Je dois sauver mon amie	
5203	Ⅳ.	Fêter la liberté	La mort n'est qu'un événement mineur.\La vie et le sang ne font qu'un.
520301	Niveau 7	Le faire avec panache ?	
520302	Niveau 8	Fêter la liberté	
5210	Ⅰ.	Agir plutôt que de se morfondre	Buvez mon sang pour retrouver de l'énergie.
521001	Niveau 1	HARDUn être tout sauf ordinaire	
521002	Niveau 2	HARDAgir plutôt que de se morfondre	
5211	Ⅱ.	Un nom unique	Buvez mon sang pour retrouver de l'énergie.
521101	Niveau 3	HARDMains à nouveau salies	
521102	Niveau 4	HARDUn nom unique	
5212	Ⅲ.	Je dois sauver mon amie	Buvez mon sang pour retrouver de l'énergie.
521201	Niveau 5	HARDInéluctabilité	
521202	Niveau 6	HARDJe dois sauver mon amie	
5213	Ⅳ.	Fêter la liberté	Buvez mon sang pour retrouver de l'énergie.
521301	Niveau 7	HARDLe faire avec panache ?	
521302	Niveau 8	HARDFêter la liberté	
5300	Ⅰ.	Une nouvelle destination	Il arrive à Satan de se travestir en \ange de lumière.
530001	Niveau 1	Souvenirs de ce jour-là	
530002	Niveau 2	Une nouvelle destination	
5301	Ⅱ.	L'amie	Il arrive à Satan de se travestir en \ange de lumière.
530101	Niveau 3	Infiltration	
530102	Niveau 4	L'amie	
5302	Ⅲ.	Le faux prophète	Il arrive à Satan de se travestir en \ange de lumière.
530201	Niveau 5	Mensonge	
530202	Niveau 6	Le faux prophète	
5303	Ⅳ.	Destinés à se revoir	Il arrive à Satan de se travestir en \ange de lumière.
530301	Niveau 7	Réunion	
530302	Niveau 8	Destinés à se revoir	
