// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
2501	Ⅱ.	The Lance That Protects The Master	A spear-wielding demon who became an Archfiend candidate's familiar.
250101	Stage 3	Luin's Intensive Training II	
250102	Stage 4	Demonic Deadeye	
2502	Ⅲ.	Brave and Zealous Master Swordsman	An expert swordsman capable of executing a one-hit kill.
250201	Stage 5	Luin's Intensive Training III	
250202	Stage 6	Davi's MIA	
2503	Ⅳ.	Lancer of Unrivaled Loyalty and Valor	The honor of a lancer's master is her own.
250301	Stage 7	Luin's Intensive Training IV	
250302	Stage 8	On My Pride	
2510	Ⅰ.	Prideful Archer	A demon becomes a familiar, and searches for her old training buddy.
251001	Stage 1	Luin's Intensive Training I (Hard)	
251002	Stage 2	Dojo Challenge (Hard)	
2511	Ⅱ.	The Lance That Protects The Master	A spear-wielding demon who became an Archfiend candidate's familiar.
251101	Stage 3	Luin's Intensive Training II (Hard)	
251102	Stage 4	Demonic Deadeye (Hard)	
2512	Ⅲ.	Brave and Zealous Master Swordsman	An expert swordsman capable of executing a one-hit kill.
251201	Stage 5	Luin's Intensive Training III (Hard)	
251202	Stage 6	Davi's MIA (Hard)	
2513	Ⅳ.	Lancer of Unrivaled Loyalty and Valor	The honor of a lancer's master is her own.
251301	Stage 7	Luin's Intensive Training IV (Hard)	
251302	Stage 8	On My Pride (Hard)	
3000	Ⅰ.	Lost Incubus	Eve's aide wanders the Mortal Realm looking for his Master.
300001	Stage 1	Lord, Have Mercy I	
300002	Stage 2	Wandering Sheep	
3001	Ⅱ.	Marine Maiden Enraged	An otherwise perfect demon, she's got no sense of direction and is bad with technology.
300101	Stage 3	Lord, Have Mercy II	
300102	Stage 4	Rebellious One	
3002	Ⅲ.	At the Exorcist Society	The mercy of the Lord and the clarity of the next world be upon every exorcist.
300201	Stage 5	Lord, Have Mercy III	
300202	Stage 6	Peace be With You	
3003	Ⅳ.	Fallen Exorcist	And forgive us our debts, as we forgive our debtors.
300301	Stage 7	Lord, Have Mercy IV	
300302	Stage 8	Thou Shalt Not Kill	
3010	Ⅰ.	Lost Incubus	Eve's aide wanders the Mortal Realm looking for his Master.
301001	Stage 1	Lord, Have Mercy I (Hard)	
301002	Stage 2	Wandering Sheep (Hard)	
3011	Ⅱ.	Marine Maiden Enraged	An otherwise perfect demon, she's got no sense of direction and is bad with technology.
301101	Stage 3	Lord, Have Mercy II (Hard)	
301102	Stage 4	Rebellious One (Hard)	
3012	Ⅲ.	At the Exorcist Society	The mercy of the Lord and the clarity of the next world be upon every exorcist.
301201	Stage 5	Lord, Have Mercy III (Hard)	
301202	Stage 6	Peace be With You (Hard)	
3013	Ⅳ.	Fallen Exorcist	And forgive us our debts, as we forgive our debtors.
301301	Stage 7	Lord, Have Mercy IV (Hard)	
301302	Stage 8	Thou Shalt Not Kill (Hard)	
3100	Ⅰ.	Virupaksa	Devote and offer yourself to Virupaksa, leader of dragons.
310001	Stage 1	Worldly Desires	
310002	Stage 2	Taboo	
3101	Ⅱ.	Elegy for the Marine Maiden	He hath set me in dark places, as they that be dead of old.\Lamentations 3:6
310101	Stage 3	Dead Bodies	
310102	Stage 4	Angels from Hell	
3102	Ⅲ.	Mechanical Love	Even these maternal tendencies are little more\than a programmed behavioral pattern.
310201	Stage 5	The Mark of the Sinner	
310202	Stage 6	Dolls	
3103	Ⅳ.	Electric Pathos	Do demon-made dolls shed electric tears?
310301	Stage 7	The Second Death	
310302	Stage 8	The One Who Retaliates	
3110	Ⅰ.	Virupaksa	Commit and present yourself to Virupaksa, leader of dragons.
311001	Stage 1	Worldly Desires (Hard)	
311002	Stage 2	Taboo (Hard)	
3111	Ⅱ.	Gospel for the Marine Maiden	I have sinned in that I have betrayed innocent blood.\The Gospel according to Matthew 27:4
311101	Stage 3	Dead Bodies (Hard)	
311102	Stage 4	Angels from Hell (Hard)	
3112	Ⅲ.	Mechanical Love	Even these maternal tendencies are little more\than a programmed behavioral pattern.
311201	Stage 5	The Mark of the Sinner (Hard)	
311202	Stage 6	Dolls (Hard)	
3113	Ⅳ.	Electric Pathos	Do demon-made dolls shed electric tears?
311301	Stage 7	The Second Death (Hard)	
311302	Stage 8	The One Who Retaliates (Hard)	
3200	I.	Scar	I'm in a loop.\Can I break out of this endless rotation of destiny?
320001	Stage 1	Kill	
320002	Stage 2	Scar	
3201	Ⅱ.	The King's Advent	I'm in a loop.\Can I break out of this endless rotation of destiny?
320101	Stage 3	Blind Brat	
320102	Stage 4	The King's Advent	
3202	Ⅲ.	Reunion	I'm in a loop.\Can I break out of this endless rotation of destiny?
320201	Stage 5	Netherworld Wind	
320202	Stage 6	Reunion	
3203	Ⅳ.	End of Childhood	I'm in a loop.\Can I break out of this endless rotation of destiny?
320301	Stage 7	Purgatory	
320302	Stage 8	End of Childhood	
3210	I.	Scar	
321001	Stage 1	Kill(Hard)	
321002	Stage 2	Scar(Hard)	
3211	Ⅱ.	The King's Advent	
321101	Stage 3	Blind Brat(Hard)	
321102	Stage 4	The King's Advent(Hard)	
3212	Ⅲ.	Reunion	
321201	Stage 5	Netherworld Wind(Hard)	
321202	Stage 6	Reunion(Hard)	
3213	Ⅳ.	End of Childhood	
321301	Stage 7	Purgatory(Hard)	
321302	Stage 8	End of Childhood(Hard)	
4000	Ⅰ.	Netherworld	He will save you from malicious intent.\Have faith in him without a doubt.
400001	Stage 1	Narrow Gate	
400002	Stage 2	Netherworld	
4001	Ⅱ.	The Breath of Life	He will save you from malicious intent.\Have faith in him without a doubt.
400101	Stage 3	Our Lady	
400102	Stage 4	The Breath of Life	
4002	Ⅲ.	Sheep's Clothing	He will save you from malicious intent.\Have faith in him without a doubt.
400201	Stage 5	Netherworld	
400202	Stage 6	Sheep's Clothing	
4003	Ⅳ.	Removing Lampstand	He will save you from malicious intent.\Have faith in him without a doubt.
400301	Stage 7	Doubtful Disciple	
400302	Stage 8	Removing Lampstand	
4010	I.	Netherworld	He will save you from malicious intent.\Have faith in him without a doubt.
401001	Stage 1	Narrow Gate(Hard)	
401002	Stage 2	Netherworld(Hard)	
4011	Ⅱ.	The Breath of Life	He will save you from malicious intent.\Have faith in him without a doubt.
401101	Stage 3	Our Lady(Hard)	
401102	Stage 4	The Breath of Life(Hard)	
4012	Ⅲ.	Sheep's Clothing	He will save you from malicious intent.\Have faith in him without a doubt.
401201	Stage 5	Netherworld(Hard)	
401202	Stage 6	Sheep's Clothing(Hard)	
4013	Ⅳ.	Removing Lampstand	He will save you from malicious intent.\Have faith in him without a doubt.
401301	Stage 7	Doubtful Disciple(Hard)	
401302	Stage 8	Removing Lampstand (Hard)	
4100	Ⅰ.	Good Friends	Please don't leave me. I exist because of you.
410001	Stage 1	Bound by Destiny	BLANK
410002	Stage 2	Good Friends	BLANK
4101	Ⅱ.	Karmic Hindrances	Please don't leave me. I exist because of you.
410101	Stage 3	Susuri Sabaha	BLANK
410102	Stage 4	Karmic Hindrances	BLANK
4102	Ⅲ.	Transmigration	Please don't leave me. I exist because of you.
410201	Stage 5	Foot of This World	BLANK
410202	Stage 6	Transmigration	BLANK
4103	Ⅳ.	Karma Builder	Please don't leave me. I exist because of you.
410301	Stage 7	Dark Karma	BLANK
410302	Stage 8	Karma Builder	BLANK
4110	I.	Good Friends	The Wheel of Life is crushing me, but I can't stop it.
411001	Stage 1	Bound by Destiny (Hard)	BLANK
411002	Stage 2	Good Friends (Hard)	BLANK
4111	Ⅱ.	Karmic Hindrances	The Wheel of Life is crushing me, but I can't stop it.
411101	Stage 3	Susuri Sabaha (Hard)	BLANK
411102	Stage 4	Karmic Hindrances (Hard)	BLANK
4112	Ⅲ.	Transmigration	The Wheel of Life is crushing me, but I can't stop it.
411201	Stage 5	Foot of This World (Hard)	BLANK
411202	Stage 6	Transmigration (Hard)	BLANK
4113	Ⅳ.	Karma Builder	The Wheel of Life is crushing me, but I can't stop it.
411301	Stage 7	Dark Karma (Hard)	BLANK
411302	Stage 8	Karma Builder (Hard)	BLANK
4200	Ⅰ.	The Uninvited	Memories can fade away; anger can't.
420001	Stage 1	A Match Made in Heaven	BLANK
420002	Stage 2	The Uninvited	BLANK
4201	Ⅱ.	I'm Back	Memories can fade away; anger can't.
420101	Stage 3	Welcome	BLANK
420102	Stage 4	I'm Back	BLANK
4202	Ⅲ.	Shadows of the Past	Memories can fade away; anger can't.
420201	Stage 5	Declaration	BLANK
420202	Stage 6	Shadows of the Past	BLANK
4203	Ⅳ.	Opportunity	Memories can fade away; anger can't.
420301	Stage 7	What Matters	BLANK
420302	Stage 8	Opportunity	BLANK
4210	I.	The Uninvited	A familiar house, an unfamiliar family, and... old friends.
421001	Stage 1	Hard - A Match Made in Heaven	BLANK
421002	Stage 2	Hard - The Uninvited	BLANK
4211	Ⅱ.	I'm Back	A familiar house, an unfamiliar family, and... old friends.
421101	Stage 3	Hard - Welcome	BLANK
421102	Stage 4	Hard - I'm Back	BLANK
4212	Ⅲ.	Shadows of the Past	A familiar house, an unfamiliar family, and... old friends.
421201	Stage 5	Hard - Declaration	BLANK
421202	Stage 6	Hard - Shadows of the Past	BLANK
4213	Ⅳ.	Opportunity	A familiar house, an unfamiliar family, and... old friends.
421301	Stage 7	Hard - What Matters	BLANK
421302	Stage 8	Hard - Opportunity	BLANK
4300	Ⅰ.	Unexpected Supporter	There's always enough time.\What's left is a decision.
430001	Stage 1	Demon's Trick	BLANK
430002	Stage 2	Unexpected Supporter	BLANK
4301	Ⅱ.	Demon Den	There's always enough time.\What's left is a decision.
430101	Stage 3	Freshman	BLANK
430102	Stage 4	Demon Den	BLANK
4302	Ⅲ.	Collar	There's always enough time.\What's left is a decision.
430201	Stage 5	Lost Fairy	BLANK
430202	Stage 6	Collar	BLANK
4303	Ⅳ.	Fiery Serpent	There's always enough time.\What's left is a decision.
430301	Stage 7	What Matters	BLANK
430302	Stage 8	Fiery Serpent	BLANK
4310	I.	Unexpected Supporter	Lost child,\throw yourself into the fire.
431001	Stage 1	Hard - Demon's Trick	BLANK
431002	Stage 2	Hard - Unexpected Supporter	BLANK
4311	Ⅱ.	Demon Den	Lost child,\throw yourself into the fire.
431101	Stage 3	Hard - Freshman	BLANK
431102	Stage 4	Hard - Demon Den	BLANK
4312	Ⅲ.	Collar	Lost child,\throw yourself into the fire.
431201	Stage 5	Hard - Lost Fairy	BLANK
431202	Stage 6	Hard - Collar	BLANK
4313	Ⅳ.	Fiery Serpent	Lost child,\throw yourself into the fire.
431301	Stage 7	Hard - What Matters	BLANK
431302	Stage 8	Hard - Fiery Serpent	BLANK
4400	Ⅰ.	Mea Culpa	My Beautiful One, Come Along
440001	Stage 1	Catch a Tail	
440002	Stage 2	Mea Culpa	
4401	Ⅱ.	Fiend's Grave	My Beautiful One, Come Along
440101	Stage 3	Snake Tongue	
440102	Stage 4	Fiend's Grave	
4402	Ⅲ.	Rose of Sharon	My Beautiful One, Come Along
440201	Stage 5	Swear Not	
440202	Stage 6	Rose of Sharon	
4403	Ⅳ.	Iron Maiden	My Beautiful One, Come Along
440301	Stage 7	In Your Blood	
440302	Stage 8	Iron Maiden	
4410	I.	Mea Culpa	Who's that woman, shining like the sun\and terrifying like an army with banners raised above it?
441001	Stage 1	Catch a Tail (Hard)	
441002	Stage 2	Mea Culpa (Hard)	
4411	Ⅱ.	Fiend's Grave	Who's that woman, shining like the sun\and terrifying like an army with banners raised above it?
441101	Stage 3	Snake Tongue (Hard)	
441102	Stage 4	Fiend's Grave (Hard)	
4412	Ⅲ.	Rose of Sharon	Who's that woman, shining like the sun\and terrifying like an army with banners raised above it?
441201	Stage 5	Swear Not (Hard)	
441202	Stage 6	Rose of Sharon (Hard)	
4413	Ⅳ.	Iron Maiden	Who's that woman, shining like the sun\and terrifying like an army with banners raised above it?
441301	Stage 7	In Your Blood (Hard)	
441302	Stage 8	Iron Maiden (Hard)	
4500	Ⅰ.	Reconciliation and Restraint	I'm not worthy of those words.
450001	Stage 1	Dawn	
450002	Stage 2	Deserving of Gratitude	
4501	Ⅱ.	Miriam's Past	Where's my family? Where's Aaron?!
450101	Stage 3	Psychometry Together	
450102	Stage 4	The Witch's House	
4502	Ⅲ.	The Heart Is as the Moon in the Water	No, I... I just want to hold hands with Mitra.
450201	Stage 5	The Apostates	
450202	Stage 6	Arhat and Mitra's World	
4503	Ⅳ.	Caduceus's Decisive Battle!	Let's get it started! We fight to the death!
450301	Stage 7	Sinister Omen	
450302	Stage 8	Tathagata Awakened	
4510	Ⅰ.	Reconciliation and Restraint	I'm not worthy of those words.
451001	Stage 1	Dawn (Hard)	
451002	Stage 2	Deserving of Gratitude (Hard)	
4511	Ⅱ.	Miriam's Past	Where's my family? Where's Aaron?!
451101	Stage 3	Psychometry Together (Hard)	
451102	Stage 4	The Witch's House (Hard)	
4512	Ⅲ.	The Heart Is as the Moon in the Water	No, I... I just want to hold hands with Mitra.
451201	Stage 5	The Apostates (Hard)	
451202	Stage 6	Arhat and Mitra's World (Hard)	
4513	Ⅳ.	Caduceus's Decisive Battle!	Let's get it started! We fight to the death!
451301	Stage 7	Sinister Omen (Hard)	
451302	Stage 8	Tathagata Awakened (Hard)	
4600	Ⅰ.	Universe Zombie Eve	Semele!\What did you do to Eve?!
460001	Stage 1	Dangerous Demon	
460002	Stage 2	Strategy	
4601	Ⅱ.	The Spear of Longinus	Tell me.\How do I defeat Loki?
460101	Stage 3	Comedy	
460102	Stage 4	Descent	
4602	Ⅲ.	Ziva Vs. Seth	Why is a Child chanting exorcist incantations?
460201	Stage 5	Public Enemy	
460202	Stage 6	Holy Uninvited Guest 1	
4603	Ⅳ.	Loki's Universe	Don't you want to kill me?\How long will you keep me waiting?
460301	Stage 7	Holy Uninvited Guest 2	
460302	Stage 8	Thrill Ride	
4610	Ⅰ.	Universe Zombie Eve	Semele!\What did you do to Eve?!
461001	Stage 1	Dangerous Demon (Hard)	
461002	Stage 2	Strategy (Hard)	
4611	Ⅱ.	The Spear of Longinus	Tell me.\How do I defeat Loki?
461101	Stage 3	Comedy (Hard)	
461102	Stage 4	Descent (Hard)	
4612	Ⅲ.	Ziva Vs. Seth	Why is a Child chanting exorcist incantations?
461201	Stage 5	Public Enemy (Hard)	
461202	Stage 6	Holy Uninvited Guest 1 (Hard)	
4613	Ⅳ.	Loki's Universe	Don't you want to kill me?\How long will you keep me waiting?
461301	Stage 7	Holy Uninvited Guest 2 (Hard)	
461302	Stage 8	Thrill Ride (Hard)	
4700	Ⅰ.	The Elder's Account	The great city, Sodom, where He was crucified.\From Revelation 11:8
470001	Stage 1	Ashram	
470002	Stage 2	The Elder's Account	
4701	Ⅱ.	Soul Seed 2	The great city, Sodom, where He was crucified.\From Revelation 11:8
470101	Stage 3	Soul Seed 1	
470102	Stage 4	Soul Seed 2	
4702	Ⅲ.	Several Secrets	The great city, Sodom, where He was crucified.\From Revelation 11:8
470201	Stage 5	Pursuing the Potion	
470202	Stage 6	Several Secrets	
4703	Ⅳ.	May We Meet Again	The great city, Sodom, where He was crucified.\From Revelation 11:8
470301	Stage 7	Unpleasant Magic	
470302	Stage 8	May We Meet Again	
4710	Ⅰ.	The Elder's Account	He must also be lifted up,\as the serpent of the wilderness...
471001	Stage 1	HARDAshram	
471002	Stage 2	HARDThe Elder's Account	
4711	Ⅱ.	Soul Seed 2	He must also be lifted up,\as the serpent of the wilderness...
471101	Stage 3	HARDSoul Seed 1	
471102	Stage 4	HARDSoul Seed 2	
4712	Ⅲ.	Several Secrets	He must also be lifted up,\as the serpent of the wilderness...
471201	Stage 5	HARDPursuing the Potion	
471202	Stage 6	HARDSeveral Secrets	
4713	Ⅳ.	May We Meet Again	He must also be lifted up,\as the serpent of the wilderness...
471301	Stage 7	HARDUnpleasant Magic	
471302	Stage 8	HARDMay We Meet Again	
5000	Ⅰ.	Arcanum Experiment	Kill me. Save me.
500001	Stage 1	Black Phase	
500002	Stage 2	Arcanum Experiment	
5001	Ⅱ.	Cibation	Kill me. Save me.
500101	Stage 3	Antimony	
500102	Stage 4	Cibation	
5002	Ⅲ.	Circle	Kill me. Save me.
500201	Stage 5	Ouroboros	
500202	Stage 6	Circle	
5003	Ⅳ.	Coagulation	Kill me. Save me.
500301	Stage 7	Litharge	
500302	Stage 8	Coagulation	
5010	Ⅰ.	Arcanum Experiment	Glory to corruption.\Be reborn, ye ancient.
501001	Stage 1	HARD Black Phase	
501002	Stage 2	HARD Arcanum Experiment	
5011	Ⅱ.	Cibation	Glory to corruption.\Be reborn, ye ancient.
501101	Stage 3	HARD Antimony	
501102	Stage 4	HARD Cibation	
5012	Ⅲ.	Circle	Glory to corruption.\Be reborn, ye ancient.
501201	Stage 5	HARD Ouroboros	
501202	Stage 6	HARD Circle	
5013	Ⅳ.	Coagulation	
501301	Stage 7	HARD Litharge	
501302	Stage 8	HARD Coagulation	
5100	Ⅰ.	You Reap What You Sow	Reach Nirvana.
510001	Stage 1	A Candle in the Wind	
510002	Stage 2	You Reap What You Sow	
5101	Ⅱ.	The Unexpected	Reach Nirvana.
510101	Stage 3	Worldly Desires	
510102	Stage 4	The Unexpected	
5102	Ⅲ.	Waking From the Dream	Reach Nirvana.
510201	Stage 5	Spirit of the Shrine Maiden	
510202	Stage 6	Waking From the Dream	
5103	Ⅳ.	The Path to Nirvana	Reach Nirvana.
510301	Stage 7	Antipathy	
510302	Stage 8	The Path to Nirvana	
5110	Ⅰ.	You Reap What You Sow	Anger more fearsome than a raging fire...
511001	Stage 1	HARDA Candle in the Wind	
511002	Stage 2	HARDYou Reap What You Sow	
5111	Ⅱ.	The Unexpected	Anger more fearsome than a raging fire...
511101	Stage 3	HARDWorldly Desires	
511102	Stage 4	HARDThe Unexpected	
5112	Ⅲ.	Waking From the Dream	Anger more fearsome than a raging fire...
511201	Stage 5	HARDSpirit of the Shrine Maiden	
511202	Stage 6	HARDWaking From the Dream	
5113	Ⅳ.	The Path to Nirvana	Anger more fearsome than a raging fire...
511301	Stage 7	HARDAntipathy	
511302	Stage 8	HARDThe Path to Nirvana	
5200	Ⅰ.	Easier to Act Than Worry	Death is but a minor event.\Life and red blood flow as one.
520001	Stage 1	No Ordinary Fellow	
520002	Stage 2	Easier to Act Than Worry	
5201	Ⅱ.	Only One Name	Death is but a minor event.\Life and red blood flow as one.
520101	Stage 3	Filthy Once More	
520102	Stage 4	Only One Name	
5202	Ⅲ.	I Must Save My Friend	Death is but a minor event.\Life and red blood flow as one.
520201	Stage 5	Inevitability	
520202	Stage 6	I Must Save My Friend	
5203	Ⅳ.	Celebrating Freedom	Death is but a minor event.\Life and red blood flow as one.
520301	Stage 7	Doing It With Panache?	
520302	Stage 8	Celebrating Freedom	
5210	Ⅰ.	Easier to Act Than Worry	Drink of my blood and gain life.
521001	Stage 1	HARDNo Ordinary Fellow	
521002	Stage 2	HARDEasier to Act Than Worry	
5211	Ⅱ.	Only One Name	Drink of my blood and gain life.
521101	Stage 3	HARDFilthy Once More	
521102	Stage 4	HARDOnly One Name	
5212	Ⅲ.	I Must Save My Friend	Drink of my blood and gain life.
521201	Stage 5	HARDInevitability	
521202	Stage 6	HARDI Must Save My Friend	
5213	Ⅳ.	Celebrating Freedom	Drink of my blood and gain life.
521301	Stage 7	HARDDoing It With Panache?	
521302	Stage 8	HARDCelebrating Freedom	
5300	Ⅰ.	A New Destination	Satan occasionally disguises himself\as an angel of light.
530001	Stage 1	Memories of that Day	
530002	Stage 2	A New Destination	
5301	Ⅱ.	His Friend	Satan occasionally disguises himself\as an angel of light.
530101	Stage 3	Infiltration	
530102	Stage 4	His Friend	
5302	Ⅲ.	False Prophet	Satan occasionally disguises himself\as an angel of light.
530201	Stage 5	Lie	
530202	Stage 6	False Prophet	
5303	Ⅳ.	Destined to Meet Again	Satan occasionally disguises himself\as an angel of light.
530301	Stage 7	Reunion	
530302	Stage 8	Destined to Meet Again	
5310	Ⅰ.	A New Destination	What could it bring you,\that tongue which deceives you?
531001	Stage 1	Memories of that Day (HARD)	
531002	Stage 2	A New Destination (HARD)	
5311	Ⅱ.	His Friend	What could it bring you,\that tongue which deceives you?
531101	Stage 3	Infiltration (HARD)	
531102	Stage 4	His Friend (HARD)	
5312	Ⅲ.	False Prophet	What could it bring you,\that tongue which deceives you?
531201	Stage 5	Lie (HARD)	
531202	Stage 6	False Prophet (HARD)	
5313	Ⅳ.	Destined to Meet Again	What could it bring you,\that tongue which deceives you?
531301	Stage 7	Reunion (HARD)	
531302	Stage 8	Destined to Meet Again (HARD)	
5400	Ⅰ.	Legend	Destiny is guidance. Guidance comes from sincerity.\And sincerity, from hope and trust.
540001	Stage 1	Reunion	
540002	Stage 2	Legend	
5401	Ⅱ.	Revelation	Destiny is guidance. Guidance comes from sincerity.\And sincerity, from hope and trust.
540101	Stage 3	Suffering	
540102	Stage 4	Revelation	
5402	Ⅲ.	Truth and Falsehood	Destiny is guidance. Guidance comes from sincerity.\And sincerity, from hope and trust.
540201	Stage 5	State of Selflessness	
540202	Stage 6	Truth and Falsehood	
5403	Ⅳ.	Destiny	Destiny is guidance. Guidance comes from sincerity.\And sincerity, from hope and trust.
540301	Stage 7	Catastrophe	
540302	Stage 8	Destiny	
5410	Ⅰ.	Legend	I must follow through.\I will accept my fate.
541001	Stage 1	Reunion (HARD)	
541002	Stage 2	Legend (HARD)	
5411	Ⅱ.	Revelation	I must follow through.\I will accept my fate.
541101	Stage 3	Suffering (HARD)	
541102	Stage 4	Revelation (HARD)	
5412	Ⅲ.	Truth and Falsehood	I must follow through.\I will accept my fate.
541201	Stage 5	State of Selflessness (HARD)	
541202	Stage 6	Truth and Falsehood (HARD)	
5413	Ⅳ.	Destiny	I must follow through.\I will accept my fate.
541301	Stage 7	Catastrophe (HARD)	
541302	Stage 8	Destiny (HARD)	
