// key	HECATE_STORY_TITLE_	HECATE_STORY_DESC_
100134005	ปฏิบัติการฝันหวาน	
100134006	อยากชิมช็อกโกแลตสักหน่อยมั้ย?	
100134007	ศัตรูหัวใจ	
100134008	ลูกอมพิเศษชิ้นนั้น(1/2)	
100134009	ลูกอมพิเศษชิ้นนั้น(2/2)	
100135001	บทนำ	
100135002	สู่นิวยอร์ก	
100135003	การวางแผน	
100135004	เเดโบราห์กับโยนาห์	
100135005	วันเปิดศึก	
100135006	หายนะวายวอด	
100135007	ตระหนก	
100135008	พิชิต	
100135009	หยุดนะ อย่าขยับ!(1/2)	
100135010	หยุดนะ อย่าขยับ!(2/2)	
100136001	บทนำ	
100136002	สาวทำงาน(1/2)	
100136003	สาวทำงาน(2/2)	
100136004	รูปภาพครอบครัว(1/2)	
100136005	รูปภาพครอบครัว(2/2)	
100136006	ตัวตนใหม่(1/2)	
100136007	ตัวตนใหม่(2/2)	
100137001	บทนำ	
100137002	การปรากฏตัว\ของดีว่า!(1/2)	
100137003	การปรากฏตัว\ของดีว่า!(2/2)	
100137004	การประกวดของ MIKU!(1/2)	
100137005	การประกวดของ MIKU!(2/2)	
100137006	ร้องเพลงตลอด(1/2)	
100137007	ร้องเพลงตลอด(2/2)	
100138001	บทนำ	
100138002	เกาะแห่งเทพธิดา(1/2)	
100138003	เกาะแห่งเทพธิดา(2/2)	
100138004	สุดยอดอันติมะ(1/2)	
100138005	สุดยอดอันติมะ(2/2)	
100138006	การผ่อนผันของเทพธิดา(1/2)	
100138007	การผ่อนผันของเทพธิดา(2/2)	
100139001	บทนำ	
100139002	ดาบิหนีออกจากบ้าน(1/2)	
100139003	ดาบิหนีออกจากบ้าน(2/2)	
100139004	ไชลด์นิรนาม(1/2)	
100139005	ไชลด์นิรนาม(2/2)	
100139006	ผู้บุกรุกที่ไม่คาดฝัน(1/2)	
100139007	ผู้บุกรุกที่ไม่คาดฝัน(2/2)	
100140001	บทนำ	
100140002	จิ้งจอกคุ้มคลั่ง(1/2)	
100140003	จิ้งจอกคุ้มคลั่ง(2/2)	
100140004	จิ้งจอกในห้วงรัก(1/2)	
100140005	จิ้งจอกในห้วงรัก(2/2)	
100140006	การเกิดใหม่(1/2)	
100140007	การเกิดใหม่(2/2)	
100140008	ความจริงที่ซ่อนเร้น(1/2)	
100140009	ความจริงที่ซ่อนเร้น(2/2)	
100146001	ความลับทางการค้าของซัคคิวบัส	
100146002	หลักการสำคัญของซัคคิวบัส	
100146003	นักฝึกปีศาจผู้สิ้นหวัง	
100147001	ผู้สร้างซาตาน	
100147002	วันหยุดของซัคคิวบัส	
100147003	การทำหนูให้เชื่อง	
100148001	เดินไปสู่โลกปีศาจ	
100148002	วันหนึ่งในชีวิตของดาบิ	
100148003	ซัคคิวบัสตัวน้อย	
100149001	ไฮย่าห์!	
100149002	วิธีการเลี้ยงเด็ก	
100149003	ไม่ได้ตัวคนเดียว	
100150001	ผู้ที่แข็งแกร่งที่สุดคือคนไหน	
100150002	การแก้แค้นของเธอ	
100150003	เพื่อนที่น่าเวทนาของเธอ	
100152001	ไอ้งั่งสองคน	
100152002	ยินดีต้อนรับ	
100152003	นกที่เกิดจากเถ้าถ่าน	
100153001	ฟริกกาตัวจริง	
100153002	ข้าปกป้องตัวเองได้!	
100153003	พลังที่ซ่อนอยู่ของนายน้อย	
100154001	ข้าม "ที" ทุกตัว	
100154002	เป็นเรื่องเงินๆ ทองๆ ไงล่ะ!	
100154003	คนขี้เก๊กและซัคคิวบัส	
100155001	มาสเตอร์ของราชินี	
100155002	มาสเตอร์ผู้เห็นอกเห็นใจคนอื่น	
100155003	ใครๆ ต่างก็ต้องเริ่มต้นด้วยก้าวแรกทั้งนั้น	
100156001	เดโนผู้สะเพร่า	
100156002	เดโนผู้ซุ่มซ่าม	
100156003	เดโนจอมไร้ประโยชน์	
100157001	มิสกัปตัน	
100157002	การกลับมาของฮีโร่คนหนึ่ง	
100157003	แก้ไขปัญหา	
100158001	เยือน	
100158002	คำแนะนำ	
100158003	ใบสั่งยาแบบประสิทธิภาพสูง	
100159001	ความรักให้แกะ...	
100159002	ทำตามที่มาสเตอร์ของเจ้าบอกซะ!	
100159003	ฮีโร่ของอัสเทรีย	
100162001	จะเป็นมนุษย์ไม่ง่ายหรอกนะ	
100162002	กำเนิดคูสิธ	
100162003	ล็อคเป้ามาสเตอร์แล้ว	
100163001	ความลับต่างๆ ระหว่างเพื่อนๆ	
100163002	เพื่อนของเรา	
100163003	เพลงสำหรับตุ๊กตา	
100164001	เอริสผู้น่ากลัว	
100164002	การสอนบทเรียนให้มาสเตอร์	
100164003	ความกังวลของเอริส	
100165001	ลูกเต๋าแห่งโชคชะตา	
100165002	คนขี้ขลาด ปะทะ อาการหัวหมุน	
100165003	การพนันแบบใหม่	
100167001	นี่มันเรื่องบ้าอะไรเนี่ย?!	
100167002	จบเกม	
100167003	มาสเตอร์ของมายาฮวล	
100168001	อารัมภบท	
100168002	ความกลัวที่ไม่จำเป็น	
100168003	งานอดิเรกของอีออส	
100169001	ความกังวลของฮีโร่	
100169002	ฝันจะเป็นฮีโร่	
100169003	มิตรภาพชั่วนิรันดร์	
100170001	ทำอาหารเช้า!	
100170002	กินมื้อกลางวัน!	
100170003	การคุยเล่นตอนเย็นนิดๆ หน่อยๆ	
100171001	เปล่งประกายราวกับพระจันทร์	
100171002	มาสเตอร์! ฟังข้าสิ!	
100171003	หัวใจประกายแสง	
100172001	ไร้อารมณ์	
100172002	ปฏิทรรศน์	
100172003	จุดสุดยอด	
100173001	เมี้ยว เมี้ยว มิ้ว!	
100173002	เมี้ยว เมี้ยว เมี้ยว!	
100173003	มิ้ว เมี้ยว เมี้ยว!	
100174001	สาวน้อยไร้เดียงสา I	
100174002	สาวน้อยไร้เดียงสา II	
100174003	ทำไมข้าต้องเป็นเมดล่ะ	
100175001	แมวของมาสเตอร์	
100175002	ปีศาจเต็มตัวไม่มีอะไรปน	
100175003	โปรดปกป้องปีศาจนั่น	
100176001	การหลบหนีที่ยอดเยี่ยม	
100176002	เราไปเดินเล่นกันมั้ย	
100176003	คุณภาพของผู้นำ	
100177001	ข้ากลับมาแล้ว	
100177002	เจ้ามีข้อความใหม่	
100177003	นักเจรจาระดับสูง	
100178001	การช็อปแหลกของเฮอร์มีส	
100178002	ดอกไม้ ดอกไม้เต็มไปหมด	
100178003	ภายในโหยหา	
100179001	ถอยไป	
100179002	สไตล์เด็กๆ	
100179003	ความคิดของจักรพรรดิ	
100181001	คำโกหกของหล่อน	
100181002	ความเข้าใจผิดของหล่อน	
100181003	ความตั้งใจที่แท้จริงของหล่อน	
100182001	ชามาชผู้เที่ยงธรรม	
100182002	ให้โอกาสข้าอีกครั้งเถอะ...	
100182003	กฎของมาสเตอร์	
100183001	ผู้ทำลายสันติภาพ	
100183002	คำเตือนของราชินี	
100183003	ความรู้สึกที่แท้จริงของซาตาน	
100185001	เป็นผู้ใหญ่	
100185002	ไปอเมริกา	
100185003	เพิ่งสร้างครอบครัว	
100186001	การทำตามกระแส	
100186002	การทดลองและความยากลำบาก	
100186003	ที่เดิมแต่ต่างโลก	
100187001	สุดท้ายก็ต้องเป็นอาเรีย!	
100187002	ไอดอลของมาสเตอร์	
100187003	มาสเตอร์คือความสุขของอาเรีย	
100188001	เฮสเทียผู้อารมณ์ร้าย	
100188002	เฮสเทียผู้เป็นมิตร	
100188003	เฮสเทียผู้เมตตา	
100189001	การแก้แค้นที่ไร้เดียงสาแสนแย่	
100189002	พูดชื่อของข้า	
100189003	กฎที่แตกต่างกัน	
100190001	การพักผ่อนสำหรับปีศาจ	
100190002	การอธิษฐานสำหรับการพักผ่อน	
100190003	ผู้เสาะหาความจริง	
100191001	การเริ่มต้น	
100191002	แบดบอยเฟรจ	
100191003	สาเหตุ	
100192001	ว่าที่ราชาปีศาจคนต่อไป	
100192002	โลกใหม่	
100192003	ทำตัวเหมือนผู้ยิ่งใหญ่	
100193001	เจ้าคิดอะไรอยู่	
100193002	ข้ารู้ว่าเจ้าคิดอะไรอยู่	
100193003	เปิดใจกับข้า	
100194001	พระจันทร์ มาสเตอร์ และสหาย	
100194002	เพื่อนผู้พร้อมปกป้องเจ้า	
100194003	ดวงอาทิตย์ใหม่	
100196001	โจนผู้ศักดิ์สิทธิ์	
100196002	วิ่งไปสิเจ้าปีศาจ วิ่งไป	
100196003	ความหลุดพ้นของปีศาจ	
100197001	แขกที่ไม่คุ้นเคย	
100197002	แกะดำ	
100197003	การแข่งขัน	
100198001	ความปรารถนาต้องห้าม	
100198002	การฝึกฝน	
100198003	กรรม	
100199001	มิสทิซีโฟเน่	
100199002	การแก้แค้นของทิซีโฟเน่	
100199003	สิ่งที่ผู้ชายต้องการ	
100200001	ปีศาจที่ทางแยก	
100200002	ไข้คืนวันเสาร์	
100200003	ข้าฝันถึงไซเรน	
100201001	ความพิศวงของบูธขายตั๋ว	
100201002	พิษ	
100201003	คำปฏิญาณกลางสายฝน	
100202001	ข้าขอพูดตรงๆ นะ เธอ...	
100202002	เนื้อหาของจดหมาย	
100202003	สักวันข้าจะส่งจดหมายนี้...	
100203001	มอนสเตอร์ในตำนาน	
100203002	การศึกษา	
100203003	เสด็จลงมาจากเบื้องบน	
100204001	มาสเตอร์ผู้น่ารัก	
100204002	ผู้หญิงตัวหอมๆ	
100204003	คำเตือนของที่รัก	
100205001	เข็มที่ห่อด้วยผ้าไหม	
100205002	ปากหวานใจแกร่ง	
100205003	ความเท็จในการโฆษณา	
100206001	เพลงสวดศพ	
100206002	ไชลด์ที่กำลังมองหาความตาย	
100206003	กำเนิดมัจจุราช	
100207001	ข้าพยายามจะบอกว่า...	
100207002	อัตลักษณ์ที่แท้จริง	
100207003	เธอมีสกิลอย่างหนึ่ง	
100208001	ทำให้ดีขึ้น	
100208002	แข็งแกร่งกว่าตอนนี้	
100208003	แสดงว่าเลิกทำสิ่งผิดกฎหมาย	
100211001	ระวัง เจ้าหนุ่ม!	
100211002	ความทุกข์ของเฟนรีร์	
100211003	เฟนรีร์ผู้หลงใหล	
100212001	ผู้โดดเดี่ยวกับผู้มองโลกในแง่ร้าย	
100212002	ความฝันที่เต้นระบำ	
100212003	ตามหาความฝัน	
100213001	การช่วยเหลือที่มีชีวิตชีวา	
100213002	การออกกำลังยามเช้า	
100213003	ความตื่นเต้นของหัวใจ	
100218001	ลางสังหรณ์	
100218002	โชคชะตาที่พัวพัน	
100218003	ไม่มีเกมเพิ่มแล้ว	
100219001	เก็บไว้เป็นความลับ...	
100219002	นับถือปีศาจของคนหนึ่ง	
100219003	ความรัก	
100221001	พรสวรรค์ในการทำอาหาร	
100221002	ยาของแม่มด	
100221003	การสูญเสียที่ไม่คาดคิด	
100225001	มาสเตอร์คือคนไหน	
100225002	ความทะเยอทะยานของเด็กชาย	
100225003	หมาคนโง่	
100226001	1.มาสเตอร์จอมเกเร	
100226002	2.วิธีการได้เรือนร่างของราชาปีศาจมา	
100226003	3.สองความปรารถนา	
100230001	การฆาตกรรมหมู่อันพยาบาท	
100230002	ข้าอยากจะรู้!	
100230003	ตัวข้านี่ล่ะคือศัตรูที่เลวร้ายที่สุด!	
100232001	จิตวิญญาณแห่งเมทัล!	
100232002	ชาวเมทัลที่แท้จริง	
100232003	เมทัลนั้นบ้าคลั่ง!	
100234001	เรื่องระมัดระวัง	
100234002	เรื่องเล่าที่เปิดเผย	
100234003	เรื่องเล่าที่น่าเชื่อถือ	
100235001	ผู้หญิงขี้กังวล	
100235002	เหตุผลในการกลั่นแกล้ง	
100235003	ตุ๊กตาที่ข้าอยากได้จริงๆ	
100236001	แบมบิและนักล่า	
100236002	เพชรในพงหญ้า	
100236003	ดวงอาทิตย์ไม่มีวันตก	
100238001	หัวใจอันเข้มแข็ง	
100238002	ราชินีเป็นที่หนึ่ง	
100238003	แม้ว่าเราจะแยกจากกัน…	
100239001	นักเล่นแร่แปรธาตุผู้โดดเดี่ยว	
100239002	อุปสรรคของนักเล่นแร่แปรธาตุ	
100239003	ปีศาจผู้เมตตา	
100241001	ผีผู้ตรอมใจ	
100241002	กำเนิดนักดนตรี	
100241003	ความเศร้าโศกที่สบายใจ	
100243001	ไม้กวาดของแม่มด	
100243002	พันธนาการที่หลีกเลี่ยงไม่ได้	
100243003	แม่มดและปีศาจ	
100244001	สาวน้อยดอกไม้	
100244002	อย่าสู้	
100244003	แปลงดอกไม้ที่สวยงาม	
100245001	เพื่อโลกของปีศาจ	
100245002	นักร้องที่เงียบงัน	
100245003	เพลงสวดแห่งความชั่วร้าย	
100247001	เธอไม่คำนึงถึงคนอื่นเลยสักนิด!	
100247002	เธอมักไม่พอใจตลอด!	
100247003	ข้าแค่อยากได้การยอมรับ...	
100248001	ความคิดแปลกๆ	
100248002	บาปติดตัว	
100248003	สูญสิ้นแดนสวรรค์	
100250001	ความรักของลิซ่าเหรอ	
100250002	อย่ายอมแพ้ล่ะ	
100250003	อย่าทำตัวโดดเดี่ยว	
100251001	การแอบจ้องมอง	
100251002	คำแนะนำของแมว	
100251003	รีบซ่อนตัวเร็ว!	
100254001	ห้ามส่งเสียงดังในบ้าน	
100254002	ค่ำคืนของนักแต่งเพลง	
100254003	วงซิมโฟนีสำหรับปีศาจ	
100256001	ยึดปัจจุบัน	
100256002	อย่าหนีสิ	
100256003	การก้าวก่ายอย่างอ่อนโยน	
100257001	การปรับไททาเนีย	
100257002	การปรับไททาเนียเสร็จสิ้น!	
100257003	ไททาเนียอย่างมีความสุข!	
100259001	ทำเต็มที่กันเถอะ	
100259002	นักรบวาลคิรี	
100259003	ข้าจะปกป้องเจ้าเอง	
100262001	สถานที่หนึ่งในความทรงจำของข้า	
100262002	ปรัชญาของเด็กสาว	
100262003	ฉากที่มีผีเสื้อ	
100264001	ความรัก	
100264002	โรแมนติก	
100264003	ความเข้าใจผิดของอามอร์	
100265001	เจ้าหญิงฝันนอนหลับ	
100265002	นกสีฟ้าอยู่ที่นี่แล้ว	
100265003	แผนการของฮิปโนสเหรอ	
100267001	หยิ่ง	
100267002	ข้อตกลงลับๆ	
100267003	ช่วยเหลือซึ่งกันและกัน	
100268001	ข้าจะเป็นราชาปีศาจ!	
100268002	อ๊ะ ข้าจะเป็นราชาปีศาจงั้นเหรอ	
100268003	เจ้าสามารถเป็นราชาปีศาจได้	
100269001	ผู้พูดไม่กี่คำ	
100269002	เพลงที่ไม่เคยได้ยิน	
100269003	หัวใจสองดวง	
100271001	มาสเตอร์ในบ้าน	
100271002	โครงการพัฒนาความกล้าหาญ	
100271003	ข้าต้องการไปโลกปีศาจ!	
100272001	ปรัชญาของคนข้างบน	
100272002	สิ่งที่รักและรักสิ่งนั้น	
100272003	ข้อผูกมัดที่ไม่มีทางเลี่ยง	
100273001	1.มาสเตอร์คือผู้จัดการของข้า	
100273002	2.เพลงของดาราผู้มีความสุข	
100273003	3.เพลงนางฟ้า	
100274001	ไชลด์โบราณ	
100274002	ความทรงจำของเพื่อนเก่า	
100274003	ปกป้องโลก	
100275001	วิธีตกปลาที่ดีเลิศ	
100275002	บทเรียนเรื่องความรัก	
100275003	อุดมคติมันช่าง...	
100276001	1. อย่างที่พระเจ้าปรารถนา	
100276002	2. ในความโดดเดี่ยว	
100276003	3. เสียงสำรอง	
100280001	อิชตาร์ผู้เมินเฉย	
100280002	อิชตาร์ผู้เย็นชา	
100280003	ความรู้สึกที่แท้จริงของอิชตาร์	
100283001	บ่อน้ำพุมนุษย์	
100283002	บ่อน้ำพุที่ผ่านมา	
100283003	บ่อน้ำพุปีศาจ	
100285001	อย่าลืมเคี้ยวอาหารล่ะ	
100285002	ขอบคุณ	
100285003	ข้าชอบเจ้ามากกว่าช็อกโกแลตแสนอร่อยซะอีก!	
100288001	เรื่องราวของทั้งสอง	
100288002	เทพธิดาแห่งเมืองฮาร์เล็ม	
100288003	หัวใจของอัศวินบริสุทธิ์	
100289001	ไม่สน	
100289002	มาสเตอร์แสนสนุก	
100289003	เล่นตามกฎหรือไม่	
100290001	สัมภาษณ์ปีศาจ	
100290002	สหายยามเที่ยงคืน	
100290003	อยู่เคียงข้างเจ้าเสมอ	
100291001	ของขวัญจากอัศวินขี้อาย	
100291002	จดหมายของเลดี้	
100291003	เครื่องรางเงียบขรึม	
100292001	ผู้อยู่อาศัยในโลกยามค่ำคืน	
100292002	สไตล์โลกยามค่ำคืน	
100292003	การพนันของโลกยามค่ำคืน	
100294001	คำยั่วยุลวงตา	
100294002	การจับแบบลวงตา	
100294003	วาววับ	
100296001	เพิ่งเป็นราชาปีศาจเลย	
100296002	ความรู้สึกที่มองไม่เห็นของโมนา	
100296003	แมมมอนในความรัก	
100298001	คำสาปแห่งเทพี	
100298002	พรหมลิขิต	
100298003	ขอพรจงคุ้มครองเจ้า	
100299001	นักเดินทางผู้บริสุทธิ์	
100299002	ยะ ฮะ ฮ่า!	
100299003	สวรรค์ที่แท้จริงอยู่ที่ไหน	
100301001	คนไหนคือมาสเตอร์	
100301002	ลูกสุนัขจะเติบโตตามที่ได้รับการเลี้ยงดู	
100301003	เส้นทางกลับบ้าน	
100302001	ในอ่างอาบน้ำ	
100302002	วิธีการที่ต่างออกไป	
100302003	ความรู้สึกที่ซื่อตรง	
100303001	นักสืบผู้เที่ยงธรรม	
100303002	นักสืบผู้กล้าหาญ	
100303003	นักสืบผู้ผูกมัด	
100304001	เครโทสผู้ซื่อสัตย์	
100304002	การเพิ่มความสัมพันธ์	
100304003	ความจริงเบื้องหลังอาชญากรรม	
100305001	ไอซิสที่มีโฉมหน้านับพัน	
100305002	ความกล้าหาญ 20 วินาที	
100305003	โรมีโอของไอซิส	
100306001	พี่ชาย ไม่ใช่เจ้	
100306002	ความแข็งแกร่งที่แท้จริง	
100306003	การทดสอบพลัง	
100308001	ลูกศิษย์ของเอ็กโซซิสต์	
100308002	โชคชะตาของอาจารย์กับลูกศิษย์	
100308003	รู้ผิดชอบชั่วดี	
100309001	ความปรารถนาของแอชทอเรธ	
100309002	แอชทอเรธ ผู้บริสุทธ์	
100309003	ของเล่นของแอชทอเรธ	
100310001	เพื่อนสัตว์ร้าย	
100310002	ขอบคุณ เพื่อนของข้า	
100310003	ฝันของเด็กสาวจากสวรรค์	
100311001	พฤติกรรมของเจ้าหญิง	
100311002	คุกกี้ใจสลาย	
100311003	คู่สนทนาของเจ้าหญิง	
100313001	ดาบแห่งความรัก	
100313002	เสื้อผ้าแห่งความรัก	
100313003	ความเกลียดชังความรัก	
100314001	ประกาย	
100314002	การฝึกการสารภาพผิดของโมนา	
100314003	รักบริสุทธิ์	
100315001	เจ้าปิดบังความผิดของเจ้าไม่ได้หรอก	
100315002	ความจริงในสถานที่อันไม่คาดคิด	
100315003	ความลับเบื้องหลังความจริง	
100316001	ไร้ที่ติ	
100316002	ไร้คู่ต่อกร	
100316003	การชนะ	
100317001	ผู้พิทักษ์ผืนป่า	
100317002	ผู้สื่อสารกับสัตว์	
100317003	การต่อรอง	
100319001	การล้อเล่นเกี่ยวกับพ่อมด	
100319002	เกมเกี่ยวกับพ่อมด	
100319003	เพื่อนพ่อมด	
100322001	มาสเตอร์แห่งคาราเต้จอมเลือดร้อน	
100322002	คู่ต่อสู้	
100322003	การเดบิวต์ที่สง่างาม	
100323001	อนาคตของสาวน้อยนักดาราศาสตร์	
100323002	เฮคาทีนักฝัน	
100323003	การมองการไกล	
100324001	ทาร์ทารัสราชาปีศาจ	
100324002	เรื่องเล่าของทาร์ทารัส	
100324003	บัลลังก์ของทาร์ทารัส	
100328001	คนอันตราย	
100328002	ความปรารถนาของคนแก่	
100328003	เจ้ากับข้า	
100330001	แอปเปิ้ลเน่า	
100330002	แม่หมาป่า	
100330003	พวกหากินตอนกลางคืน	
100333001	จังหวะไม่ดีเลย	
100333002	ปีศาจผู้ทำให้หัวใจกลายเป็นน้ำแข็ง	
100333003	สงครามจิตวิทยา	
100334001	การฝึกนรก	
100334002	คู่หู	
100334003	ความฝันที่หลงผิด	
100335001	ผีเสื้อสีดำ	
100335002	ประตูที่ผนึกไว้ 3 บาน	
100335003	นักดาบหญิงผู้ถือดาบเวทมนตร์	
100336001	ทองนั้นยอดเยี่ยมมาก!	
100336002	สองความปรารถนา สองความแตกต่าง	
100336003	มาสเตอร์มีค่าตรงไหน	
100337001	คนชอบมุงผู้หยาบโลน	
100337002	ความกล้าหาญในการเดินทาง	
100337003	ดั่งแม่น้ำที่ไหลเชี่ยว	
100338001	โจรคริสต์มาส	
100338002	แล้วก็อย่าร้องไห้!	
100338003	เมอร์รี่ คริสต์มาส!	
100340001	ข้าจะกลายเป็นมาสเตอร์ที่มีประโยชน์ได้ไหม	
100340002	วิธีการก้าวก่าย	
100340003	การรวมกันที่เหมาะสม	
100341001	1.ขนมแสนหวาน	
100341002	2.งานเลี้ยงครั้งใหญ่	
100341003	3.ไวน์อุ่นๆ	
100342001	ข้าคือบราวนี่นักขายข้อมูล!	
100342002	เอ้านี่ข้อมูลล่าสุดสดๆ ร้อนๆ !	
100342003	ความมือโปรของบราวนี่!	
100343001	ความบันเทิงของวัยรุ่นผู้หลงผิด	
100343002	อาการหลงผิดและความเป็นจริง	
100343003	ความลับของตาขวา	
100344001	1. ได้โปรดมาเป็นคู่ของข้าเถอะ	
100344002	2. ช่างเป็นปีศาจที่แข็งแกร่งอะไรเช่นนี้	
100344003	3. ข้าจะล่อลวงเจ้าซะ	
100345001	คำตอบที่ผิดอย่างสิ้นเชิง	
100345002	ข้าต้องการเจ้า	
100345003	มากับข้าสิ	
100346001	การสารภาพผิดที่เย้ายวน	
100346002	ผู้หญิงที่น่ากลัว	
100346003	เพื่อความแข็งแกร่ง ไปเลยคนสวย	
100347001	สุนัขจิ้งจอกและองุ่น	
100347002	โชคชะตาที่โหดร้าย	
100347003	ความสูญเสียก็คือความสูญเสีย	
100348001	ฮีโร่ที่เห็นแก่ตัว	
100348002	นักสืบสุดฮ็อต	
100348003	สร้อยข้อมือแห่งความรักเหรอ	
100350001	1.แขวนอยู่บนเส้นด้าย	
100350002	2.เสื้อผ้าแห่งความรัก	
100350003	3.ซัมเมอร์ดรีม	
100351001	โรงเรียนของผู้ทุกข์ยาก	
100351002	การฝึกซ้อมด้วยน้ำหนัก	
100351003	ปาร์ตี้ฮัลโลวีน	
100352001	ความคิดเรียบง่าย การกระทำที่มุ่งมั่น!	
100352002	การทำหนูให้เชื่อง	
100352003	คู่ต่อสู้	
100355001	ยืนหยัด	
100355002	หน้าตาย	
100355003	การทำนายของแอลลี่	
100359001	ของขวัญคริสต์มาส	
100359002	ของขวัญจากแครมปัส	
100359003	เมอร์รี่ คริสต์มาส!	
100360001	คุณสมบัติของราชาปีศาจ	
100360002	ทำซ้ำอย่างพิลึกกึกกือ	
100360003	ราชินีผู้หงุดหงิด	
100364001	1. เสื้อผ้าแห่งความรัก	
100364002	2. หน้าที่ของลูกศิษย์	
100364003	3. ผู้ฝึกหัด	
100365001	ซานต้าทำงานพาร์ทไทม์ด้วยเหรอ?!	
100365002	การรุกรานของซานต้า	
100365003	การแสวงหาผู้ลากเลื่อนหิมะ	
100366001	ข้ารักแม่ แล้วมาสเตอร์ล่ะ	
100366002	สัญญาณขอความช่วยเหลือ	
100366003	ความขี้ลืมชั่วแล่น	
100369001	อัศวินแห่งความรักและความกล้าหาญ	
100369002	ความกล้าจำเป็นกว่าอาวุธ	
100369003	เชิญอ่อนแอได้เลย	
100372001	คำสัญญาแรก	
100372002	ข้อเสนอ	
100372003	โอเบลิสก์	
100373001	ร่วมมือกับพระเจ้า	
100373002	ผู้ปกครองต่างแดน	
100373003	โอเบลิสก์	
100375001	ข้ารักแม่ แล้วมาสเตอร์ล่ะ	
100375002	สัญญาณขอความช่วยเหลือ	
100375003	ความขี้ลืมชั่วแล่น	
100376001	ข้ารักแม่ แล้วมาสเตอร์ล่ะ	
100376002	สัญญาณขอความช่วยเหลือ	
100376003	ความขี้ลืมชั่วแล่น	
100377001	ข้ารักแม่ แล้วมาสเตอร์ล่ะ	
100377002	สัญญาณขอความช่วยเหลือ	
100377003	ความขี้ลืมชั่วแล่น	
100378001	ข้ารักแม่ แล้วมาสเตอร์ล่ะ	
100378002	สัญญาณขอความช่วยเหลือ	
100378003	ความขี้ลืมชั่วแล่น	
100379001	มาสเตอร์กับข้ารับใช้	
100379002	การฝึกหนูให้เชื่อง	
100379003	โอเบลิสก์	
100380001	1.จอมเกเร	
100380002	2.แฟนที่ไม่สนใจ	
100380003	3.วิธีจับนก	
100382001	เงินคือทุกสิ่งทุกอย่าง	
100382002	งานตามค่าจ้าง	
100382003	การชำระเงินปกติ	
100383001	1. หัวอกเดียวกัน	
100383002	2. ความเฉื่อยชา	
100383003	3. เพื่อน	
100384001	เหตุผลในการสร้าง	
100384002	กระบองเพชรสุดที่รัก	
100384003	เพลงกล่อมเด็กสำหรับเจ้าชายแห่งความมืด	
100385001	เด็กตัวใหญ่	
100385002	ไทคุผู้โรแมนติก	
100385003	โชคชะตาที่แท้จริง	
100386001	สถานที่ของพวกเขา	
100386002	พระอาทิตย์ของปลอม	
100386003	แสงสว่างของข้าคนเดียว	
100388001	การกระทำซ่อนเร้น	
100388002	การหาเพื่อน	
100388003	ความหมายของการรอคอย	
100389001	1. จุดเริ่มต้นของการดวลที่ไม่จบสิ้น	
100389002	2. การแก้แค้นที่ไม่สิ้นสุด!	
100389003	3. ในการต่อสู้ที่ไม่มีวันจบสิ้น	
100390001	ผู้ช่วยคนที่สี่	
100390002	มารยาทดีๆ	
100390003	เป้าหมายที่แตกต่างกัน	
100391001	เล็งเป้าสูง	
100391002	คู่ต่อสู้	
100391003	หัวใจอันโลเล	
100392001	ความรู้สึกที่แท้จริงของดูรันดัล	
100392002	ความเมตตาของดูรันดัล	
100392003	งานอดิเรกของดูรันดัล	
100393001	วอลทซ์	
100393002	เพชรสีแดง	
100393003	เพชรโลหิต	
100394001	เลิกเล่นได้แล้ว	
100394002	คำแนะนำ	
100394003	ผู้งมงาย	
100395001	หลงใหล	
100395002	เหมียวโทริ	
100395003	เด็กสาวในอุดมคติ	
100396001	ในอนาคตอันไกล	
100396002	การอภัยโทษชั่วประหนึ่ง	
100396003	บทสวดเพื่อขอชีวิตนิรันดร์	
100397001	จูบจากนก	
100397002	เด็กสาวมฤตยู	
100397003	ความรักที่อันตราย	
100400001	การมาเยือนของซานตาคลอส	
100400002	คริสต์มาสคือเทศกาลสำหรับเหล่าปีศาจ	
100400003	เมอร์รี่ คริสต์มาส!	
100401001	มืออาชีพ	
100401002	เจ้าพ่อยมโลก	
100401003	การฟื้นฟูกิตติมศักดิ์	
100402001	ดื้อรั้น	
100402002	เด็กหญิงที่เพ้อฝัน	
100402003	การคาดเดาไม่ได้	
100405001	เหล่าเด็กศักดิ์สิทธิ์	
100405002	แรงบันดาลใจ	
100405003	ได้ทำพิธีล้างบาป	
100407001	ปีศาจโบราณ	
100407002	ปีศาจโอหัง	
100407003	ความฝันอันยิ่งใหญ่	
100408001	ปีศาจที่ดี	
100408002	หยาดฝน	
100408003	ดอกไม้	
100409001	คำเตือน	
100409002	ผู้สังเกตการณ์	
100409003	อีโก้	
100410001	ผู้งดงาม	
100410002	ต้านทาน	
100410003	ดาบแห่งพิษ	
100412001	1. ความเมตตาแห่งโลกรัตติกาล	
100412002	2. ความโง่เขลาของมนุษยชาติ	
100412003	3. มีแค่เจ้ากับข้า	
100413001	การแลกเปลี่ยนที่เท่าเทียม	
100413002	วิวัฒนาการก้าวต่อไป	
100413003	ผู้แสวงหาความงาม	
100414001	พิธีล้างบาป	
100414002	การสรรเสริญ	
100414003	ของบูชา	
100415001	ความเห็นแก่ตัว	
100415002	ความเห็นใจ	
100415003	ความรู้สึกที่ลึกลับ	
100416001	เส้นทางแห่งคุณความดี	
