// key	CHARACTER_DESCRIPTION_
10200366	別把目光移開。宣誓你對我的忠誠。\如此我將帶你前往樂園。
10200369	這是專門為你準備的子彈。\令人恨不起來的虐待狂，格琳戴兒。
10200372	一個為復仇而活的惡魔。
10200373	不要干涉我的事。\讓我隨心所欲的過活就好。
10200374	命運是自己創造的，\所以就讓我創造屬於你的吧！
10200375	想知道一項秘密嗎？\我也討厭聖誕節。
10200376	沒人能理解極地之風。\那是神的意志。
10200377	聖夜的惡夢穿過狂暴的風雪\前來找你了！
10200378	不要嘲笑我！\我是非常可怕的惡魔！
10200379	看到惡魔那麼可怕的樣子，\我就忍不住想反抗他們。
10200381	預期會跟隨大巫師梅林腳步的年輕驅魔師。
10200382	半神的顧問。\能喚醒你體內力量的賢者。
10200388	唷呵，唷呵！我要出海啦！\我只有一個目標，那就是我的樂園！
10200389	聖物塞列歐斯既賢明又思緒快速，\但她依舊欲求不滿。
10200390	執行官彼列是輔佐魔界魔王的三名議會成員之一。
10200399	聖誕快樂！\ 你想要什麼禮物？
10200404	人生就像是場賭機率的遊戲，對吧？\ 我要試試自己的運氣！
10200405	隱藏自己身份的天國代表天使艾芮兒。
20100001	「球…只要能接球的話，不管怎樣的球類競技我都可以得到冠軍！」
20100002	「如果太煩人的話，麻煩使用蒼蠅拍。」
20100003	「就算我嗡嗡作響太大聲，也請不要用殺蟲劑噴我。」
20100004	「捕捉到我並不會讓你加分，遊戲也不會因此結束。」
20100005	「請小心，不要被球打到了。」
20100006	惡魔正在看著你。如果你的脊椎傳來一陣寒意，往前跑而且別回頭。
20100007	惡魔正在看著你。如果它一直盯著你，就安靜地起身並離開。
20100008	惡魔正在看著你。如果你在樹林裡聽到風聲，那就吹口哨。
20100009	惡魔正在看著你。如果你覺得難為情，就躲到洞裡。
20100010	惡魔正在看著你。如果你在黑暗中看見發光的東西，不要發出聲音。
20100011	如果你覺得自己一個人洗澡很孤單，試著把它放入浴缸並跟它搭話吧。
20100012	有彈簧的燭台。它的身體比發條還大。
20100013	請將之放在花壇裡。害蟲的管制功能是自訂的。
20100014	放在書桌上能提升集中注意力。試著去無視彈簧發出的「崩音～崩音～」聲吧。
20100015	「如果你想加深友誼，就準備一些驚喜吧～」
20100016	「我是來取你的命的，老老實實的屈服吧！」
20100017	「忍者都是忠心到骨子裡面去的！來吧，請下達命令，主人！」
20100018	「冷靜下來不然我就砍了你！」
20100019	「不要太信任自己的影子！」
20100020	「武士之路是孤獨的，別阻攔我！」
20100021	一隻在水上陸上都能活動的豬，在水中會成為最強的豬。
20100022	小豬奇克利。但跟三隻小豬不同，他可是獨生子。
20100023	尊重素食者的選擇。
20100024	請勿在未經許可的情況下拍攝小豬偶像。
20100025	這隻感性的豬擁有世界上最悲痛的豬叫聲。
20100026	藍色的復仇女孩很殘酷。「我將加倍返還我所受到的憎恨和痛苦。」
20100027	紅色的復仇女孩憤怒的燃燒著。「為了報復我會追到地獄的最深處！」
20100028	綠色的復仇女孩會奪走一切，包括你的心。「你必須用生命為你的罪孽付出代價！」
20100029	發光的復仇女孩永遠不會熄滅。「逃吧！直到這憤怒消散為止。」
20100030	紫色的復仇女孩致力於復仇。「做你想做的。但我還是會奪走一切。」
20100031	只要你寂寞，它就會活著。將之保存在塑膠瓶裡，不然它幾分鐘後就會蒸發。
20100032	只要你帶著恨意，它就會活著。保持你的書桌整齊，不然它會變得煩躁。
20100033	只要它有你的信任，它就會活著。僅管喜歡在樹林裡曬太陽，它還是不能進行光合作用。
20100034	只要你焦慮不安，它就會活著。如果你長時間盯著它看，你的眼睛，肩膀和下背都會疲倦。
20100035	只要你難過，它就會活著。而且平均有二十六小時的睡眠時間。
20100036	臉上的笑容有如暗藏的刀一般...
20100039	它比較喜歡吃結凍的雜草。
20100040	被證實居住在熱帶地區。
20100041	如果用愛養它，就會散落妖精之粉。但不要被謠言給騙了！
20100042	傳說它是從一個被閃電擊中的蛹中誕生的。
20100043	靠近點觀察，你會發現那是一隻飛蛾。
20100044	可以從裡面感受到涼爽的空氣。應該能在夏天使用吧。
20100045	可以看到裡面有紅色的光，應該能在緊急情況時使用。
20100046	如果你收集每種顏色，你也許可以將它們作為信號。
20100047	可以看到裡面有金色的光。應該是拍照或是攝影的最佳選擇。
20100048	可以看到裡面有淡淡的白光。拿來當作床頭燈肯定是最佳選擇。
20100049	一種生長在陰影處的陰森植物。
20100050	特徵是味道又麻又辣。
20100051	這是一種根莖類植物。別跟豆類搞混了。
20100052	暱稱是「桃子」。\討厭的暱稱也是「桃子」。
20100053	當你念這個名字的時候要小心。是ㄉㄚˊ～克而不是ㄉㄚˊ克。
20100054	皮膚炎的注射器。老化的皮膚將恢復成跟新的一樣。
20100055	感冒的注射器。它的主成分應該是紅辣椒，而不是草莓。
20100056	含有樹液成分，能有效的緩解疲勞和壓力。
20100057	不含人工色素或防腐劑。請安心的食用。
20100058	如果你喜愛葡萄冰淇淋，請將它存放在冰箱中。
20100059	要求邪惡方塊時，你必須說反話。
20100060	需要幫忙的話就呼喚包餡的方塊吧。它的個性就是被別人拜託了就很難拒絕。
20100061	用過之後一定要把它放回原處。不然踩到可能會導致劇烈的疼痛。
20100062	可用於代替浴室內的螢光燈。
20100063	經過觀察，證實它是一個夜行性的方塊。小心別讓它使你變得沮喪。
20100064	比杯子大的杯架。
20100065	一個看起來不像屬於怠惰惡魔簡陋房間的奢侈配件。
20100066	測試證明它是一種植物。可以培育以作為緊急食品。
20100067	對於擔心電費的可憐惡魔來說，這是必備物品。
20100068	只限於向左和向右移動。
20100069	這名Child是從你的寂寞中誕生的，如果無視他的話，他會氣得開始沸騰，最後蒸發消失。
20100070	這名Child是從你的仇恨中誕生，會因為積壓在心中的壓力而大聲嘆息。
20100071	這名Child是從你的信任中誕生的，你咬了一口，它嘗起來像小黃瓜。
20100072	這名Child是從你的悲傷中誕生的，他柔軟的觸感令人上癮。
20100073	這名Child是從你的焦慮中誕生的，附著到衣服上之後就很難去除了。
20100074	它喜歡你的寂寞，據說如果你和它一起生活，還可以治療憂鬱症。
20100075	它喜歡你的仇恨，據說當用它來代替熱敷袋時，能治療神經疼痛。
20100076	它喜歡你的信任，據說飲用其鬍鬚所熬成的湯，能有抗衰老的效果。
20100077	它喜歡你的悲傷，據說它的搖籃曲能有效對抗失眠。
20100078	它喜歡你的焦慮，據說放在家裡時能夠消除疲勞。
20100079	它想要吃掉你的孤單。必須保持冷凍在零下18°C或更低的溫度下。
20100080	它想要吃掉你的仇恨。由於溫度不高，綽號「冷熱水瓶。」
20100081	它想要吃掉你的信任。它的興趣是通過光合作用產生澱粉。
20100082	它想要吃掉你的悲傷。你可以和它交談任何事情，但它從不提供建議。
20100083	它想要吃掉你的焦慮。如果試著與它交談，它通常會忽視你。
20100084	它藉著食用你的寂寞而成長，並用像清澈河水流動一般的聲音唱歌。
20100085	它藉著食用你的仇恨而成長，並釋放出適量的熱量。
20100086	它藉著食用你的信任而成長，它的巨大葉綠素現在已經準備好嘗試全面的光合作用了！
20100087	它藉著食用你的悲傷而成長。不要忘記給予溫暖的讚賞。
20100088	它藉著食用你的焦慮而成長，但因為你不知道它在想什麼，它會讓你更加焦慮。
20100094	一名誕生自北極企鵝之淚的Child...
20100095	也許厄俄斯公主會發言，\但她會帶來怎樣的消息呢？
20100096	它想要吃掉你的快樂，但它認為自己是最棒的，所以必須好好注意。
20100097	它藉著食用你的快樂成長。無論晝夜都徒勞無功地閃爍著光芒。
20100099	在隨處可見的妖精中，藍色皮克希是最溫柔的。
20100100	在隨處可見的妖精中，紅色皮克希是最忙碌的。
20100101	在隨處可見的妖精中，綠色小精靈是最快樂的。
20100102	在隨處可見的妖精中，白色皮克希是最吵鬧的。
20100103	在隨處可見的妖精中，黑色小精靈是最暴躁的。
20100104	如果你聽到滴水聲，一定很靠近水羽的水隆了。
20100105	如果聽到燃燒的火焰聲，那你一定很靠近火隆了。
20100106	如果聽到沙沙草聲，那你一定很靠近草隆了。
20100107	如果聽到電流在劈啪作響，那你一定很靠近光隆了。
20100108	如果聽到砰砰的彈跳聲，那你一定很靠近暗隆了。
20100109	有著青色火焰的蒼龍正在靜靜地等待復仇的機會。
20100110	起來吧，我的戰友。\戰爭開始了。
20100111	這場戰爭尚未結束。\我是機甲指揮官，回歸戰場的戰敗士兵。
20100112	我很高興能與你相遇，主人！\我是機甲士兵，你忠誠的戰士！
20100113	你好，我親愛的朋友♪\我是跳舞娃娃，已經在這等候多時了♪
20100116	我喜歡友善的人。\他們既軟弱又容易被擊敗！
20100120	一個有著嬰兒天使外觀的邪惡Child。
20100121	埋沒在沙漠中的遠古記憶。\2000年前留下的愛情證明。
20100124	可惡的惡魔！\準備好接受審判吧，洛洛！
20100126	誰需要聖誕節呢？！今夜就是惡魔降臨的夜晚！
20100127	可憐的惡魔馴鹿，只剩下自己了。
20100133	你就不想知道你的禮物是什麼嗎？想瞄一眼嗎？可以，但只能看一點點喔。
20100136	來自宇宙遠方的神奇力量，偶然寄宿於珂絲敏上。
20100138	來自宇宙遠方的神奇力量，偶然寄宿於珂絲敏上。
20100139	來自宇宙遠方的神奇力量，偶然寄宿於珂絲敏上。\已經沒這之上的神話故事了。
20100149	逝者如斯。\被自己創造者拋棄的可憐怪物。
20100159	一隻看起來十分可愛的靈牛，其實是元素之靈。
20100160	一隻看起來十分可愛的靈牛，其實是元素之靈。
20100161	一隻看起來十分可愛的靈牛，其實是元素之靈。
20100162	一隻看起來十分可愛的靈牛，其實是元素之靈。
20100163	一隻看起來十分可愛的靈牛，其實是元素之靈。
