// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
160504	ด่าน 4	ผู้ทำนาย	
1606	7-7	ใจกลางเมือง	สถานที่ใกล้ใจกลางเมือง ที่ถนนคับแคบมากเป็นพิเศษ
160601	ด่าน 1	ใจกลางเมือง	
160602	ด่าน 2	ใจกลางเมือง	
160603	ด่าน 3	ใจกลางเมือง	
160604	ด่าน 4	ใจกลางเมือง	
1607	7-8	คาลคัส II	บางครั้งสัญชาตญาณก็สามารถป้องกันการเกิดหายนะได้ \มีเหตุผลอธิบายได้อยู่นะ
160701	ด่าน 1	กินอิ่ม นอนหลับ	
160702	ด่าน 2	บุคคลอันตราย	
160703	ด่าน 3	แขวนอยู่บนเส้นด้าย	
160704	ด่าน 4	หายนะของปีศาจ	
1610	7-1	ใจกลางเมือง	อย่ายิงนะ! และห้ามใช้ที่ยิงจรวด!
161001	ด่าน 1	ปืนใหญ่ทรงพลัง (ยาก)	
1611	7-2	อามอร์	มันเป็นการเสแสร้ง ไม่เห็นต้องร้องไห้ฟูมฟายขนาดนี้เลย
161101	ด่าน 1	ละครน้ำเน่า (ยาก)	
1612	7-3	ใจกลางเมือง	พวกนั้นบอกว่าไม่ว่าจะเป็นงานไหน ก็จะเสร็จลุล่วงไปได้
161201	ด่าน 1	นักแก้ปัญหาอัจฉริยะ (ยาก)	
1613	7-4	อพาร์ตเมนต์ย่านกลางเมือง	ข้าขอพูดตรงๆ เถอะนะ ทำพันธสัญญากับปีศาจ...เพื่อความยุติธรรมเนี่ยนะ?
161301	ด่าน 1	ความคิดที่มีแต่เรื่องแก้แค้น (ยาก)	
1614	7-5	ใจกลางเมือง	เจ้าหยุดแต่งหน้าในรถไฟจะได้มั้ย?
161401	ด่าน 1	มาสคาร่า (ยาก)	
1615	7-6	หลันเฟย	นายหญิงคือ ดาวมืดแห่งย่านฮาร์เล็ม
161501	ด่าน 1	เจ้าพ่อยมโลก (ยาก)	
1616	7-7	ใจกลางเมือง	ข้าคิดว่ามีอะไรทำเสียงเอะอะซะอีก
161601	ด่าน 1	การทะเลาะของคู่สมรส (ยาก)	
1617	7-8	เนอร์ติ	เอ็กโซซิสต์ที่ยอมจำนนต่อปีศาจ
161701	ด่าน 1	ชะตาชีวิต (ยาก)	
1700	8-1	ชุมชนแอดอัด	หากรถบัสจอดป้ายจะทำให้การจราจรติดขัด
170001	ด่าน 1	การป้องกันตัวเอง	
170002	ด่าน 2	ผู้ท้าชิงที่หายตัวไป	
170003	ด่าน 3	เตือนภัยปีศาจ	
170004	ด่าน 4	ตัวแปร	
1701	8-2	ท่ารถโดยสาร	มีสัญญาณไฟจราจรจำนวนมากอยู่ใกล้กับป้ายรถโดยสารด่วน
170101	ด่าน 1	ท่ารถโดยสาร	
170102	ด่าน 2	ท่ารถโดยสาร	
170103	ด่าน 3	ท่ารถโดยสาร	
170104	ด่าน 4	ท่ารถโดยสาร	
1702	8-3	โรงเรียนกวดวิชา	การเรียนที่โรงเรียนกวดวิชานั้นไม่ง่ายทั้งในโลกปีศาจและโลกมนุษย์ โชคดีนะ เจ้าหนุ่มผู้กล้า!
170201	ด่าน 1	ตามล่าหาเฟรย์	
170202	ด่าน 2	ปรปักษ์	
170203	ด่าน 3	การต่อรอง	
170204	ด่าน 4	ความคิดของโมนา	
1703	8-4	ท่ารถโดยสาร	ควันพิษแถวป้ายรถโดยสารด่วนนั่นทำเอาข้าหายใจไม่ออกเลย
170301	ด่าน 1	ท่ารถโดยสาร	
170302	ด่าน 2	ท่ารถโดยสาร	
170303	ด่าน 3	ท่ารถโดยสาร	
170304	ด่าน 4	ท่ารถโดยสาร	
1704	8-5	เฟรย์	ศึกชิงบัลลังก์ราชาปีศาจนั้นร้อนระอุยิ่งกว่าอากาศช่วงกลางฤดูร้อน
170401	ด่าน 1	ตกกระไดพลอยโจน	
170402	ด่าน 2	ปีศาจผู้ชั่วร้าย	
170403	ด่าน 3	ความไม่มั่นคง	
170404	ด่าน 4	อาวุธลับแสนชั่วร้าย	
1705	8-6	ท่ารถโดยสาร	จงระมัดระวังอุบัติเหตุต่างๆ แถวป้ายรถโดยสารด่วน
170501	ด่าน 1	ท่ารถโดยสาร	
170502	ด่าน 2	ท่ารถโดยสาร	
170503	ด่าน 3	ท่ารถโดยสาร	
170504	ด่าน 4	ท่ารถโดยสาร	
1706	8-7	รูฟัส I	ข้าพบรูฟัส ทายาทของราชาปีศาจ
170601	ด่าน 1	ปีศาจผู้หนีหาย	
170602	ด่าน 2	ภารกิจสำคัญ	
170603	ด่าน 3	เพื่อนวัยเด็ก	
170604	ด่าน 4	ความทรงจำ	
1707	8-8	รูฟัส II	ผู้สูงศักดิ์ของโลกปีศาจกำลังรอเจ้าอยู่
170701	ด่าน 1	ศึกตุ๊กตา	
170702	ด่าน 2	แผนกลยุทธ์	
170703	ด่าน 3	เป็นไปตามแผนการ	
170704	ด่าน 4	รูฟัสผู้สืบทอด	
1710	8-1	ชุมชนแอดอัด	การจราจรที่แสนแย่ทำให้ทุกคนวิตกกังวล
171001	ด่าน 1	ความปลอดภัยในการจราจร (ยาก)	
1711	8-2	ท่ารถโดยสาร	รถยนต์เบิ้ลเครื่องข้ามถนนแถวป้ายรถโดยสารด่วน
171101	ด่าน 1	ยาก - ท่ารถโดยสาร	
1712	8-3	โรงเรียนกวดวิชา	นักเรียนอยู่อัดแน่นเต็มห้องเรียนด้วยหน้าตาบูดบึ้ง
171201	ด่าน 1	สงครามทดสอบ (ยาก)	
1713	8-4	ท่ารถโดยสาร	สถานที่ที่ใกล้ป้ายรถโดยสารด่วนกำลังทำความสะอาด
171301	ด่าน 1	ยาก - ท่ารถโดยสาร	
1714	8-5	ลิวซี	ข้าจะทำงานตามขั้นเงินเดือน
171401	ด่าน 1	เงินคือทุกสิ่งทุกอย่าง (ยาก)	
1715	8-6	ท่ารถโดยสาร	สถานที่ใกล้ท่ารถโดยสารความเร็วสูง ที่ทำให้ข้ารู้สึกไม่ดี
171501	ด่าน 1	ยาก - ท่ารถโดยสาร	
1716	8-7	บราวนี่	ข้าจัดการข้อมูลทุกรูปแบบ
171601	ด่าน 1	เธอเป็นชินชิลล่า! (ยาก)	
1717	8-8	นิโคล	ข้าไม่ชอบเวลาที่มีคนเอาของๆ ข้าไป
171701	ด่าน 1	การรุกรานของซานต้า (ยาก)	
2000	1-1	นักบุญไมเคิล	ครูจริยธรรมพร่ำสอนเรื่องความรักและความเห็นอกเห็นใจ
200001	ด่าน 1	โรงเรียนหญิงล้วน	
200002	ด่าน 2	โรงเรียนหญิงล้วน	
200003	ด่าน 3	โรงเรียนหญิงล้วน	
200004	ด่าน 4	โรงเรียนหญิงล้วน	
2001	1-2	โกโมราห์	สัตว์ร้ายผู้ใช้ชื่อของเมืองที่พังพินาศ
200101	ด่าน 1	จิตวิญญาณที่แตกดับ	
200102	ด่าน 2	จิตวิญญาณที่แตกดับ	
200103	ด่าน 3	จิตวิญญาณที่แตกดับ	
200104	ด่าน 4	จิตวิญญาณที่แตกดับ	
2002	1-3	ไฮดร้า	เงามืดน่ารังเกียจที่ปกคลุมดินแดนศักดิ์สิทธิ์
200201	ด่าน 1	มอนสเตอร์จอมวุ่นวาย	
200202	ด่าน 2	มอนสเตอร์จอมวุ่นวาย	
200203	ด่าน 3	มอนสเตอร์จอมวุ่นวาย	
200204	ด่าน 4	มอนสเตอร์จอมวุ่นวาย	
2003	1-4	บาโทรีⅠ	สหายเอ๋ย เจ้าคือดอกไม้ของข้า
200301	ด่าน 1	สหายชั่วนิรันดร์	
200302	ด่าน 2	สหายชั่วนิรันดร์	
200303	ด่าน 3	สหายชั่วนิรันดร์	
200304	ด่าน 4	สหายชั่วนิรันดร์	
2010	1-1	อาเทน	อย่าแสดงความรู้สึก
201001	ด่าน 1	รุกฆาต (ยาก)	
2011	1-2	ควิรินัส	ข้าจะส่งแรงใจให้เสมอ!
201101	ด่าน 1	สู้เลย! (ยาก)	
2012	1-3	คาลคัส	โชคหันมาเข้าข้างข้าแล้ว
201201	ด่าน 1	อาจจะเป็นเฉพาะข้าก็ได้นะ (ยาก)	
2013	1-4	ธานาทอส	นี่จะเป็นความตายอย่างช้าๆ และงดงาม
201301	ด่าน 1	ตอนจบ (ยาก)	
2100	2-1	เงามืดของโรงเรียนหญิงล้วน	เด็กผู้หญิงที่เข้าไปในเงามืดหายไปไหนแล้ว?
210001	ด่าน 1	สหายผู้หายสาบสูญ	
210002	ด่าน 2	สหายผู้หายสาบสูญ	
210003	ด่าน 3	สหายผู้หายสาบสูญ	
210004	ด่าน 4	สหายผู้หายสาบสูญ	
2101	2-2	อะซางิริเทเรซ่า	พระเจ้า ได้โปรดสงสารด้วย
210101	ด่าน 1	ความฝันอันเลือนราง	
210102	ด่าน 2	ความฝันอันเลือนราง	
210103	ด่าน 3	ความฝันอันเลือนราง	
210104	ด่าน 4	ความฝันอันเลือนราง	
2102	2-3	นิรนาม	เปลของเด็กช่างฝันยังคงอยู่
210201	ด่าน 1	ผีดิบช่างฝัน	
210202	ด่าน 2	ผีดิบช่างฝัน	
210203	ด่าน 3	ผีดิบช่างฝัน	
210204	ด่าน 4	ผีดิบช่างฝัน	
2103	2-4	พระบิดาบาบิลลา	ปีศาจจอมวางแผนได้ตื่นจากการหลับใหล
210301	ด่าน 1	ดีไซน์เนอร์	
210302	ด่าน 2	ดีไซน์เนอร์	
210303	ด่าน 3	ดีไซน์เนอร์	
210304	ด่าน 4	ดีไซน์เนอร์	
2110	2-1	เงามืดของโรงเรียนหญิงล้วน	เด็กผู้หญิงที่เข้าไปในเงามืดหายไปไหนแล้ว?
211001	ด่าน 1	ยาก - สหายผู้หายสาบสูญ	
211002	ด่าน 2	ยาก - สหายผู้หายสาบสูญ	
211003	ด่าน 3	ยาก - สหายผู้หายสาบสูญ	
211004	ด่าน 4	ยาก - สหายผู้หายสาบสูญ	
2111	2-2	อะซางิริเทเรซ่า	พระเจ้า ได้โปรดสงสารด้วย
211101	ด่าน 1	ยาก - ความฝันอันเลือนราง	
211102	ด่าน 2	ยาก - ความฝันอันเลือนราง	
211103	ด่าน 3	ยาก - ความฝันอันเลือนราง	
211104	ด่าน 4	ยาก - ความฝันอันเลือนราง	
2112	2-3	นิรนาม	เปลของเด็กช่างฝันยังคงอยู่
211201	ด่าน 1	ยาก - ผีดิบช่างฝัน	
211202	ด่าน 2	ยาก - ผีดิบช่างฝัน	
211203	ด่าน 3	ยาก - ผีดิบช่างฝัน	
211204	ด่าน 4	ยาก - ผีดิบช่างฝัน	
2113	2-4	พระบิดาบาบิลลา	ปีศาจจอมวางแผนได้ตื่นจากการหลับใหล
211301	ด่าน 1	ยาก - ดีไซน์เนอร์	
211302	ด่าน 2	ยาก - ดีไซน์เนอร์	
211303	ด่าน 3	ยาก - ดีไซน์เนอร์	
211304	ด่าน 4	ยาก - ดีไซน์เนอร์	
2200	3-1	บาเบล	ข้างนอกอากาศดีจริง เป็นอีกวันที่อากาศดีสุดๆ
220001	ด่าน 1	จุดหมายปลายทางของวิญญาณ	
220002	ด่าน 2	จุดหมายปลายทางของวิญญาณ	
220003	ด่าน 3	จุดหมายปลายทางของวิญญาณ	
220004	ด่าน 4	จุดหมายปลายทางของวิญญาณ	
2201	3-2	บาโทรี II	กว่าข้าจะรู้ตัว ก็เดินสะดุดเข้ามาอยู่ในสนามรบกลางดึกแล้ว
220101	ด่าน 1	ปีศาจผู้เมตตาแห่งชนชั้นสูง	
220102	ด่าน 2	ปีศาจผู้เมตตาแห่งชนชั้นสูง	
220103	ด่าน 3	ปีศาจผู้เมตตาแห่งชนชั้นสูง	
220104	ด่าน 4	ปีศาจผู้เมตตาแห่งชนชั้นสูง	
2202	3-3	เปลที่ว่างเปล่า!	แขกที่ไม่ได้รับเชิญมารวมตัวกันในสถานศักดิ์สิทธิ์ที่ไม่มีพระเจ้า
220201	ด่าน 1	ห้องเรียนที่ว่างเปล่า	
220202	ด่าน 2	ห้องเรียนที่ว่างเปล่า	
220203	ด่าน 3	ห้องเรียนที่ว่างเปล่า	
220204	ด่าน 4	ห้องเรียนที่ว่างเปล่า	
2203	3-4	สิ่งมีชีวิต	สัตว์ประหลาดไร้นามที่เกิดจากความมืดมน
220301	ด่าน 1	เสียงกรีดร้องจากความมืด	
220302	ด่าน 2	เสียงกรีดร้องจากความมืด	
220303	ด่าน 3	เสียงกรีดร้องจากความมืด	
220304	ด่าน 4	เสียงกรีดร้องจากความมืด	
2210	3-1	บาเบล	ข้างนอกอากาศดีจริง เป็นอีกวันที่อากาศดีสุดๆ
221001	ด่าน 1	จุดหมายปลายทางของวิญญาณ (ยาก)	
221002	ด่าน 2	จุดหมายปลายทางของวิญญาณ (ยาก)	
221003	ด่าน 3	จุดหมายปลายทางของวิญญาณ (ยาก)	
221004	ด่าน 4	จุดหมายปลายทางของวิญญาณ (ยาก)	
2211	3-2	บาโทรี II	กว่าข้าจะรู้ตัว ก็เดินสะดุดเข้ามาอยู่ในสนามรบกลางดึกแล้ว
221101	ด่าน 1	ปีศาจผู้เมตตาแห่งชนชั้นสูง (ยาก)	
221102	ด่าน 2	ปีศาจผู้เมตตาแห่งชนชั้นสูง (ยาก)	
221103	ด่าน 3	ปีศาจผู้เมตตาแห่งชนชั้นสูง (ยาก)	
221104	ด่าน 4	ปีศาจผู้เมตตาแห่งชนชั้นสูง (ยาก)	
2212	3-3	เปลที่ว่างเปล่า!	แขกที่ไม่ได้รับเชิญมารวมตัวกันในสถานศักดิ์สิทธิ์ที่ไม่มีพระเจ้า
221201	ด่าน 1	ห้องเรียนที่ว่างเปล่า (ยาก)	
221202	ด่าน 2	ห้องเรียนที่ว่างเปล่า (ยาก)	
221203	ด่าน 3	ห้องเรียนที่ว่างเปล่า (ยาก)	
221204	ด่าน 4	ห้องเรียนที่ว่างเปล่า (ยาก)	
2213	3-4	สิ่งมีชีวิต	สัตว์ประหลาดไร้นามที่เกิดจากความมืดมน
221301	ด่าน 1	เสียงกรีดร้องจากความมืด (ยาก)	
221302	ด่าน 2	เสียงกรีดร้องจากความมืด (ยาก)	
221303	ด่าน 3	เสียงกรีดร้องจากความมืด (ยาก)	
221304	ด่าน 4	เสียงกรีดร้องจากความมืด (ยาก)	
2300	4-1	คุบาบาผู้พยาบาท	ในที่สุดก็ถึงดินแดนศักดิ์สิทธิ์
230001	ด่าน 1	เปลไม้ดำ	
230002	ด่าน 2	เปลไม้ดำ	
230003	ด่าน 3	เปลไม้ดำ	
230004	ด่าน 4	เปลไม้ดำ	
2301	4-2	กลยุทธ์ของผู้ชำนาญการ	ผู้ชำนาญการไร้พ่ายยืนหยัดอยู่ในเงามืดของดินแดนศักดิ์สิทธิ์ที่ปกคลุมไปด้วยหมอก
230101	ด่าน 1	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง	
230102	ด่าน 2	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง	
230103	ด่าน 3	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง	
230104	ด่าน 4	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง	
2302	4-3	ความปรารถนาอันชั่วร้าย	ไฟแห่งความอาฆาตจะไม่มีวันดับ
230201	ด่าน 1	ความฝันโกลาหล	
230202	ด่าน 2	ความฝันโกลาหล	
230203	ด่าน 3	ความฝันโกลาหล	
230204	ด่าน 4	ความฝันโกลาหล	
2303	4-4	วันศักดิ์สิทธิ์สุดท้าย	เจ้าคือดอกไม้ของข้า เราคือสหายของกันและกัน
230301	ด่าน 1	คำสาบานของวิญญาณที่ไม่สงบ	
230302	ด่าน 2	คำสาบานของวิญญาณที่ไม่สงบ	
230303	ด่าน 3	คำสาบานของวิญญาณที่ไม่สงบ	
230304	ด่าน 4	คำสาบานของวิญญาณที่ไม่สงบ	
2310	4-1	คุบาบาผู้พยาบาท	ในที่สุดก็ถึงดินแดนศักดิ์สิทธิ์
231001	ด่าน 1	เปลไม้ดำ (ยาก)	
231002	ด่าน 2	เปลไม้ดำ (ยาก)	
231003	ด่าน 3	เปลไม้ดำ (ยาก)	
231004	ด่าน 4	เปลไม้ดำ (ยาก)	
2311	4-2	กลยุทธ์ของผู้ชำนาญการ	ผู้ชำนาญการไร้พ่ายยืนหยัดอยู่ในเงามืดของดินแดนศักดิ์สิทธิ์ที่ปกคลุมไปด้วยหมอก
231101	ด่าน 1	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง (ยาก)	
231102	ด่าน 2	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง (ยาก)	
231103	ด่าน 3	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง (ยาก)	
231104	ด่าน 4	ข่าวลือเกี่ยวกับปีศาจตนหนึ่ง (ยาก)	
2312	4-3	ความปรารถนาอันชั่วร้าย	ไฟแห่งความอาฆาตจะไม่มีวันดับ
231201	ด่าน 1	ความฝันโกลาหล (ยาก)	
231202	ด่าน 2	ความฝันโกลาหล (ยาก)	
231203	ด่าน 3	ความฝันโกลาหล (ยาก)	
231204	ด่าน 4	ความฝันโกลาหล (ยาก)	
2313	4-4	วันศักดิ์สิทธิ์สุดท้าย	เจ้าคือดอกไม้ของข้า เราคือสหายของกันและกัน
231301	ด่าน 1	คำสาบานของวิญญาณที่ไม่สงบ (ยาก)	
231302	ด่าน 2	คำสาบานของวิญญาณที่ไม่สงบ (ยาก)	
231303	ด่าน 3	คำสาบานของวิญญาณที่ไม่สงบ (ยาก)	
231304	ด่าน 4	คำสาบานของวิญญาณที่ไม่สงบ (ยาก)	
2400	Ⅰ.	โดดเดี่ยวในความมืด	ความเกลียดชังที่ถูกทิ้งไว้ในโลกปีศาจ
240001	ด่าน 1	ดาบิสองคน I	
240002	ด่าน 2	เงาที่คืบคลานเข้ามา	
2401	Ⅱ.	ดาบิที่น่ารักและน่าชัง	พบกับขั้วตรงกันข้ามของคุณ
240101	ด่าน 3	ดาบิสองคน II	
240102	ด่าน 4	ดาบิอีกคน	
2402	Ⅲ.	กลอุบายของเจ้าชายแห่งความมืด	มีเสียงหัวเราะดังมาจากมุมหนึ่งของโรงงานร้าง
240201	ด่าน 5	ดาบิสองคน III	
240202	ด่าน 6	เปลนอน	
2403	Ⅳ.	เสียงร่ำไห้มืดมน	ความสิ้นหวังที่ได้รับการปลดปล่อย
240301	ด่าน 7	รังไหมแห่งการหวนคืน	
240302	ด่าน 8	ดาบิที่ปลุกพลังแล้ว	
2410	Ⅰ.	โดดเดี่ยวในความมืด	ความเกลียดชังที่ถูกทิ้งไว้ในโลกปีศาจ
241001	ด่าน 1	ดาบิสองคน I (ยาก)	
241002	ด่าน 2	เงาที่คืบคลานเข้ามา (ยาก)	
2411	Ⅱ.	ดาบิที่น่ารักและน่าชัง	พบกับขั้วตรงกันข้ามของคุณ
241101	ด่าน 3	ดาบิสองคน II (ยาก)	
241102	ด่าน 4	ดาบิอีกคน (ยาก)	
2412	Ⅲ.	กลอุบายของเจ้าชายแห่งความมืด	มีเสียงหัวเราะดังมาจากมุมหนึ่งของโรงงานร้าง
241201	ด่าน 5	ดาบิสองคน III (ยาก)	
241202	ด่าน 6	เปลนอน (ยาก)	
2413	Ⅳ.	เสียงร่ำไห้มืดมน	ความสิ้นหวังที่ได้รับการปลดปล่อย
241301	ด่าน 7	รังไหมแห่งการหวนคืน (ยาก)	
241302	ด่าน 8	ดาบิที่ปลุกพลังแล้ว (ยาก)	
2500	Ⅰ.	นักธนูจอมโอหัง	ปีศาจที่กลายเป็นข้ารับใช้และตามหาคู่หูที่เคยฝึกด้วยกัน
250001	ด่าน 1	การฝึกเข้มข้นของรูอิน I	
250002	ด่าน 2	การท้าทายโดโจ	
2501	Ⅱ.	หอกที่คอยอารักขามาสเตอร์	ปีศาจที่ใช้หอกผู้กลายเป็นข้ารับใช้ของผู้ท้าชิงตำแหน่งราชาปีศาจ
250101	ด่าน 3	การฝึกเข้มข้นของรูอิน II	
250102	ด่าน 4	นักแม่นธนูปีศาจ	
2502	Ⅲ.	เจ้าแห่งนักดาบผู้กล้าหาญและกระตือรือร้น	นักดาบผู้ชำนาญที่สามารถสังหารได้ในดาบเดียว
250201	ด่าน 5	การฝึกเข้มข้นของรูอิน III	
250202	ด่าน 6	การหายตัวไปของดาบิ	
2503	Ⅳ.	พลหอกผู้ซื่อสัตย์และจงรักภักดีอย่างไม่มีใครเทียบ	เกียรติของมาสเตอร์ของพลหอกนั้นคือเกียรติของเธอเอง
250301	ด่าน 7	การฝึกเข้มข้นของรูอิน IV	
250302	ด่าน 8	เกียรติของข้า	
2510	Ⅰ.	นักธนูจอมโอหัง	ปีศาจที่กลายเป็นข้ารับใช้และตามหาคู่หูที่เคยฝึกด้วยกัน
251001	ด่าน 1	การฝึกเข้มข้นของรูอิน I (ยาก)	
251002	ด่าน 2	การท้าทายโรงฝึก (ยาก)	
2511	Ⅱ.	หอกที่คอยอารักขามาสเตอร์	ปีศาจที่ใช้หอกผู้กลายเป็นข้ารับใช้ของผู้ท้าชิงตำแหน่งราชาปีศาจ
251101	ด่าน 3	การฝึกเข้มข้นของรูอิน II (ยาก)	
251102	ด่าน 4	นักแม่นธนูปีศาจ (ยาก)	
2512	Ⅲ.	เจ้าแห่งนักดาบผู้กล้าหาญและกระตือรือร้น	นักดาบผู้ชำนาญที่สามารถสังหารได้ในดาบเดียว
251201	ด่าน 5	การฝึกเข้มข้นของรูอิน III (ยาก)	
251202	ด่าน 6	การหายตัวไปของดาบิ (ยาก)	
2513	Ⅳ.	พลหอกผู้ซื่อสัตย์และจงรักภักดีอย่างไม่มีใครเทียบ	เกียรติของมาสเตอร์ของพลหอกนั้นคือเกียรติของเธอเอง
251301	ด่าน 7	การฝึกเข้มข้นของรูอิน IV (ยาก)	
251302	ด่าน 8	เกียรติของข้า (ยาก)	
3000	Ⅰ.	อินคิวบัสผู้หลงทาง	ผู้ช่วยของอีฟร่อนเร่ไปในโลกมนุษย์เพื่อตามหามาสเตอร์ของเขา
300001	ด่าน 1	พระเจ้าโปรดเมตตา I	
300002	ด่าน 2	แกะพเนจร	
3001	Ⅱ.	พรหมจาริณีแห่งท้องทะเลพิโรธ	เธอเกือบจะเป็นปีศาจที่ไร้ที่ติแล้วเชียว ถ้าไม่นับเรื่องที่เธอไม่มีเซนส์เรื่องทิศทางและใช้เทคโนโลยีไม่เป็น
300101	ด่าน 3	พระเจ้าโปรดเมตตา II	
300102	ด่าน 4	จอมกบฏ	
3002	Ⅲ.	ที่สมาคมเอ็กโซซิสต์	ขอความกรุณาของท่านลอร์ดและอนาคตอันสดใสจงมีแด่เอ็กโซซิสต์ทุกคน
300201	ด่าน 5	พระเจ้าโปรดเมตตา III	
300202	ด่าน 6	ขอให้สันติอยู่กับเจ้า	
3003	Ⅳ.	เอ็กโซซิสต์ผู้ร่วงหล่น	และขอทรงให้อภัยหนี้ที่เราติดค้าง เหมือนที่เราให้อภัยลูกหนี้ของเรา
300301	ด่าน 7	พระเจ้าโปรดเมตตา IV	
300302	ด่าน 8	ห้ามฆ่าคน	
3010	Ⅰ.	อินคิวบัสผู้หลงทาง	ผู้ช่วยของอีฟร่อนเร่ไปในโลกมนุษย์เพื่อตามหามาสเตอร์ของเขา
301001	ด่าน 1	พระเจ้าโปรดเมตตา I (ยาก)	
301002	ด่าน 2	แกะพเนจร (ยาก)	
3011	Ⅱ.	พรหมจาริณีแห่งท้องทะเลพิโรธ	เธอเกือบจะเป็นปีศาจที่ไร้ที่ติแล้วเชียว ถ้าไม่นับเรื่องที่เธอไม่มีเซนส์เรื่องทิศทางและใช้เทคโนโลยีไม่เป็น
301101	ด่าน 3	พระเจ้าโปรดเมตตา II (ยาก)	
301102	ด่าน 4	จอมกบฏ (ยาก)	
3012	Ⅲ.	ที่สมาคมเอ็กโซซิสต์	ขอความกรุณาของท่านลอร์ดและอนาคตอันสดใสจงมีแด่เอ็กโซซิสต์ทุกคน
301201	ด่าน 5	พระเจ้าโปรดเมตตา III (ยาก)	
301202	ด่าน 6	ขอให้สันติอยู่กับเจ้า (ยาก)	
3013	Ⅳ.	เอ็กโซซิสต์ผู้ร่วงหล่น	และขอทรงให้อภัยหนี้ที่เราติดค้าง เหมือนที่เราให้อภัยลูกหนี้ของเรา
301301	ด่าน 7	พระเจ้าโปรดเมตตา IV (ยาก)	
301302	ด่าน 8	ห้ามฆ่าคน (ยาก)	
3100	Ⅰ.	วีรูปักษ์	อุทิศและเสนอตนให้วีรูปักษ์ ผู้นำแห่งมังกร
310001	ด่าน 1	ความปรารถนาทางโลก	
310002	ด่าน 2	สิ่งต้องห้าม	
3101	Ⅱ.	บทกวีไว้อาลัยสำหรับพรหมจาริณีแห่งท้องทะเล	พระองค์ได้ทรงบังคับข้าพเจ้าให้อยู่ในที่มืด ดุจคนที่ตายนานแล้ว\เพลงคร่ำครวญ 3:6
310101	ด่าน 3	ซากศพ	
310102	ด่าน 4	เทวทูตจากนรก	
3102	Ⅲ.	ความรักจักรกล	แนวโน้มความเป็นแม่เหล่านี้มีอะไรที่มากไปกว่า\รูปแบบทางพฤติกรรมที่ได้ตั้งโปรแกรมมา
310201	ด่าน 5	สัญลักษณ์แห่งคนบาป	
310202	ด่าน 6	ตุ๊กตา	
3103	Ⅳ.	พลังไฟฟ้าเรียกความสงสาร	ตุ๊กตาที่ปีศาจสร้างขึ้นมีน้ำตาไฟฟ้าไหมนะ?
310301	ด่าน 7	การตายครั้งที่สอง	
310302	ด่าน 8	ผู้โต้กลับ	
3110	Ⅰ.	วีรูปักษ์	ให้คำมั่นสัญญาและเสนอตนแก่วีรูปักษ์ ผู้นำแห่งมังกร
311001	ด่าน 1	ความปรารถนาทางโลก (ยาก)	
311002	ด่าน 2	สิ่งต้องห้าม (ยาก)	
3111	Ⅱ.	คำสอนสำหรับพรหมจาริณีแห่งท้องทะเล	ข้าได้ทำบาปเพราะว่าข้าทรยศเลือดอันบริสุทธิ์\พระวรสารนักบุญมัทธิว 27:4
311101	ด่าน 3	ซากศพ (ยาก)	
311102	ด่าน 4	เทวทูตจากนรก (ยาก)	
3112	Ⅲ.	ความรักจักรกล	แนวโน้มความเป็นแม่เหล่านี้มีอะไรที่มากไปกว่า\รูปแบบทางพฤติกรรมที่ได้ตั้งโปรแกรมมา
311201	ด่าน 5	สัญลักษณ์แห่งคนบาป (ยาก)	
311202	ด่าน 6	ตุ๊กตา (ยาก)	
3113	Ⅳ.	พลังไฟฟ้าเรียกความสงสาร	ตุ๊กตาที่ปีศาจสร้างขึ้นมีน้ำตาไฟฟ้าไหมนะ?
311301	ด่าน 7	การตายครั้งที่สอง (ยาก)	
311302	ด่าน 8	ผู้โต้กลับ (ยาก)	
3200	I.	แผลเป็น	ข้าติดอยู่ในลูป\ข้าจะสามารถทำลายวังวนแห่งโชคชะตาที่ไม่มีวันสิ้นสุดนี้ได้ไหมนะ
320001	ด่าน 1	ฆ่า	
320002	ด่าน 2	แผลเป็น	
3201	Ⅱ.	การปรากฏตัวขององค์ราชา	ข้าติดอยู่ในลูป\ข้าจะสามารถทำลายวังวนแห่งโชคชะตาที่ไม่มีวันสิ้นสุดนี้ได้ไหมนะ
320101	ด่าน 3	เด็กแสบหน้ามืดตามัว	
320102	ด่าน 4	การปรากฏตัวขององค์ราชา	
3202	Ⅲ.	การพบกันอีกครั้ง	ข้าติดอยู่ในลูป\ข้าจะสามารถทำลายวังวนแห่งโชคชะตาที่ไม่มีวันสิ้นสุดนี้ได้ไหมนะ
320201	ด่าน 5	สายลมจากดินแดนคนตาย	
320202	ด่าน 6	การพบกันอีกครั้ง	
3203	Ⅳ.	ตอนจบของวัยเด็ก	ข้าติดอยู่ในลูป\ข้าจะสามารถทำลายวังวนแห่งโชคชะตาที่ไม่มีวันสิ้นสุดนี้ได้ไหมนะ
