// key	CHARACTER_DESCRIPTION_
10200390	执行官彼列是辅佐魔界魔王的三名议会成员之一。
10200399	圣诞快乐！\ 你想要什么礼物？
10200404	人生就像是场概率游戏，对吧？\ 我要试试自己的运气！
10200405	隐藏自己身份的天国代表天使艾芮儿。
20100001	「球……只要能接球的话，无论什么球类竞技，我都能摘得桂冠！」
20100002	「如果太烦人的话，麻烦使用苍蝇拍。」
20100003	「即便我发出了令人讨厌的嗡嗡声，也请不要用杀虫剂喷我。」
20100004	「捕捉到我并不会让你加分，游戏也不会因此结束。」
20100005	「请小心，不要被球打到了。」
20100006	恶魔正在看着你。如果你的脊背传来一阵寒意，往前跑，别回头。
20100007	恶魔正在看着你。如果他一直盯着你，就安静地起身并离开。
20100008	恶魔正在看着你。如果你在树林里听到风声，那就吹口哨。
20100009	恶魔正在看着你。如果你觉得难为情，就躲到洞里。
20100010	恶魔正在看着你。如果你在黑暗中看见发光的东西，不要发出声音。
20100011	如果你觉得自己一个人洗澡很孤单，试着把它放入浴缸并跟它搭话吧。
20100012	有弹簧的烛台。它的身体比发条还大。
20100013	请将其放在花坛里。害虫的管制功能支持自定义。
20100014	放在书桌上能提升集中注意力。尝试屏蔽弹簧发出的「崩音～崩音～」声吧。
20100015	「如果你想加深友谊，就准备一些惊喜吧～」
20100016	「我是来取你性命的，乖乖屈服吧！」
20100017	「忍者都是誓死效忠！来吧，请下达命令，主人！」
20100018	「别闹！不然我砍了你！」
20100019	「不要太信任自己的影子！」
20100020	「武士之路是孤独的，别阻拦我！」
20100021	一只水陆两栖的猪，在水中会成为最强大的猪。
20100022	小猪奇克利。并不是三兄弟，而是独生子。
20100023	尊重素食者的选择。
20100024	未经许可，请勿拍摄小猪偶像。
20100025	这只感性丰富的猪能发出世界上最悲痛的叫声。
20100026	蓝色的复仇女孩很残酷。「我将加倍返还我所受到的憎恨和痛苦。」
20100027	红色的复仇女孩爆发着愤怒。「为了报复，我会追到地狱的最深处！」
20100028	绿色的复仇女孩会夺走一切，包括你的心。「你必须用生命为你的罪孽付出代价！」
20100029	发光的复仇女孩永远不会熄灭。「逃吧！直到这愤怒消散为止。」
20100030	暗黑的复仇女孩致力于报仇。「做你想做的。但我还是会夺走一切。」
20100031	只要你寂寞，它就能存活。建议将它保存在塑料瓶里，否则几分钟后就会蒸发。
20100032	只要你怀着恨意，它就能存活。保持书桌整齐，不然它会变得烦躁。
20100033	只要有你的信任，它就能存活。虽然喜欢在树林里晒太阳，但还是无法进行光合作用。
20100034	只要你焦虑不安，它就能存活。如果你长时间盯着它看，你的眼睛、肩膀和腰都会疲倦。
20100035	只要你难过，它就能存活。而且平均有二十六小时的睡眠时间。
20100036	脸上的笑容有如暗藏的刀一般……
20100039	它喜欢吃冻结的杂草。
20100040	经证实居住在热带地区。
20100041	据说满怀爱心地培育它，就会掉落妖精之粉。但不要被谣言给骗了！
20100042	传说它是从一个被闪电击中的蛹中诞生的。
20100043	近距离观察后，你会发现那是一只飞蛾。
20100044	可以从里面感受到凉爽的空气。应该能在夏天使用吧。
20100045	可以看到里面有红色的光，应该能在紧急情况下使用。
20100046	如果你把每种颜色都收集到，或许可以将它们作为信号使用。
20100047	可以看到里面有金色的光。应该是拍照或是摄影的首选。
20100048	可以看到里面有淡淡的白光。应该是床头灯的首选。
20100049	一种生长在阴影处的阴森植物。
20100050	特征是味道又麻又辣。
20100051	这是一种根茎类植物。别跟豆类搞混了。
20100052	昵称是「桃子」。\讨厌的昵称也是「桃子」。
20100053	念这个名称时请注意，是达克而不是塔克。
20100054	皮肤炎专用注射器。可让老化的肌肤获得重生。
20100055	感冒专用注射器。它的主成分应该是红辣椒，而不是草莓。
20100056	含有树液成分，能有效缓解疲劳和压力。
20100057	不含人工色素或防腐剂，请放心食用。
20100058	如果你喜欢葡萄冰淇淋，请将它存放在冰箱中。
20100059	对邪恶方块提出要求时，你必须说反话。
20100060	需要帮忙就呼唤包馅的方块吧。它的个性就是不会拒绝别人的请求。
20100061	用过之后一定要把它放回原处。不然踩到可能会导致剧烈的疼痛。
20100062	可用于代替浴室内的荧光灯。
20100063	经过观察，证实它是一个夜行性的方块。小心别被它影响到，从而变得沮丧。
20100064	比杯子还大的杯架。
20100065	一个看起来不像属于怠惰恶魔简陋房间的奢侈装饰品。
20100066	测试证明它是一种植物。可以培育为紧急食品。
20100067	对于担心电费过高的可怜恶魔来说，这是必备物品。
20100068	只限于向左和向右移动。
20100069	这名Child是从你的寂寞中诞生的，如果无视他的话，他会气得炸锅，最后蒸发消失。
20100070	这名Child是从你的仇恨中诞生的，会因为内心日积月累的压力而大声叹息。
20100071	这名Child是从你的信任中诞生的，你咬了一口，像小黄瓜的味道。
20100072	这名Child是从你的悲伤中诞生的，他柔软的触感令人上瘾。
20100073	这名Child是从你的焦虑中诞生的，附着到衣服上之后就很难去除了。
20100074	它喜欢你的寂寞，据说如果你和它一起生活，还可以治疗忧郁症。
20100075	它喜欢你的仇恨，据说用它来代替热敷袋，能治疗神经疼痛。
20100076	它喜欢你的信任，据说饮用其胡须所熬成的汤，有抗衰老的功效。
20100077	它喜欢你的悲伤，据说它的摇篮曲能有效对抗失眠。
20100078	它喜欢你的焦虑，据说放在家里时能够消除疲劳。
20100079	它想要吃掉你的寂寞。必须在零下18°C或更低的温度下冷冻保存。
20100080	它想要吃掉你的仇恨。由于温度不高，绰号「冷热敷袋。」
20100081	它想要吃掉你的信任。它的兴趣是通过光合作用产生淀粉。
20100082	它想要吃掉你的悲伤。你可以和它商量任何事情，但它从不提供建议。
20100083	它想要吃掉你的焦虑。如果试着与它交谈，它通常会忽视你。
20100084	它通过食用你的寂寞而成长，并用像清澈河水流动一般的声音唱歌。
20100085	它通过食用你的仇恨而成长，并释放出适当的热量。
20100086	它通过食用你的信任而成长，巨大叶绿素现在已经准备好尝试全面的光合作用了！
20100087	它通过食用你的悲伤而成长。不要忘记给予温暖的赞赏。
20100088	它通过食用你的焦虑而成长，但因为你不知道它在想什么，它会让你更加焦虑。
20100094	一名诞生自南极企鹅之泪的Child……
20100095	厄俄斯公主也许会发言，\她会带来怎样的消息呢？
20100096	它想要吃掉你的快乐，但它认为自己是最棒的，所以要注意。
20100097	它通过食用你的快乐而成长。无论昼夜都徒劳无功地闪烁着光芒。
20100099	在随处可见的妖精中，蓝色小精灵是最温柔的。
20100100	在随处可见的妖精中，红色小精灵是最忙碌的。
20100101	在随处可见的妖精中，绿色小精灵是最快乐的。
20100102	在随处可见的妖精中，白色小精灵是最吵闹的。
20100103	在随处可见的妖精中，黑色小精灵是最暴躁的。
20100104	如果听到滴水声，那你离水隆一定很近了。
20100105	如果听到燃烧的火焰声，那你离火隆一定很近了。
20100106	如果听到沙沙草声，那你离草隆一定很近了。
20100107	如果听到电流在噼啪作响，那你离光隆一定很近了。
20100108	如果听到砰砰的弹跳声，那你离暗隆一定很近了。
20100109	有着青色火焰的苍龙正在静静地等待复仇的机会。
20100110	起来吧，我的战友。\战争开始了。
20100111	战争尚未结束。\身为一名机甲指挥官，我要重回战场。
20100112	与你相遇，我很高兴，主人！\我是机甲士兵，你忠诚的战士！
20100113	你好，我亲爱的朋友♪\我是跳舞娃娃，在这里恭候多时了♪
20100116	我喜欢温柔的人。\即使他们软弱又容易被击败！
20100120	一个有着婴儿天使外观的邪恶Child。
20100121	埋没在沙漠中的远古记忆。\2000年前留下的爱情证明。
20100124	可恶的恶魔！\准备好接受审判吧，洛洛！
20100126	谁需要圣诞节呢？！今夜就是恶魔降临的夜晚！
20100127	可怜的恶魔驯鹿，只剩下自己了。
20100133	你就不想知道自己的礼物是什么吗？想瞄一眼吗？可以，但只能看一点点哦。
20100136	来自宇宙远方的神奇力量，偶然寄宿于珂丝敏身上。
20100138	来自宇宙远方的神奇力量，偶然寄宿于珂丝敏身上。
20100139	来自宇宙远方的神奇力量，偶然寄宿于珂丝敏身上。\已经没有比这更加精彩的神话故事了。
20100149	逝者如斯。\被自己创造者抛弃的可怜怪物。
20100159	一头看起来十分可爱的灵牛，其实是元素之灵。
20100160	一头看起来十分可爱的灵牛，其实是元素之灵。
20100161	一头看起来十分可爱的灵牛，其实是元素之灵。
20100162	一头看起来十分可爱的灵牛，其实是元素之灵。
20100163	一头看起来十分可爱的灵牛，其实是元素之灵。
