// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100400	聖誕老人	回憶中的聖誕老人	Awakening Scenario	「你有看到我的馴鹿嗎？幫我找到他們！」
100401	皮耶塔絲	敬愛皮耶塔絲	Awakening Scenario	都包在我身上吧！\我會搞定好一切的。
100402	自請妃	不屈的自請妃	Awakening Scenario	警告！我建議你快逃跑...\這位是奮鬥的女英雄，自請妃。
100405	麗塔	指引者麗塔	Awakening Scenario	小孩是很擅長\發掘秘密的。
100407	庫巴巴	騎士庫巴巴	Awakening Scenario	小鬼們，看來今天是個出遊的好日子！\今天的天氣很適合肇事逃逸！
100408	貝絲	春之貝絲	Awakening Scenario	我會幫助你成為魔王，\惡魔哥哥。
100409	凱布利	暗光的凱布利	Awakening Scenario	凱布利，殘忍的死神和惡魔的獵人。
100410	提爾鋒	嘲笑的提爾鋒	Awakening Scenario	「有甜～甜的蛋糕，怎麼能不吃呢?」
100412	瑪土撒拉	鍊金術師 瑪土撒拉	Awakening Scenario	告訴我你想看些什麼。\也許我會讓你看看…
100413	沃丹	煉金術師沃丹	Awakening Scenario	跟我說說你的慾望吧！\只要有可能，我就會實現你所有的願望。
100414	巴貝爾	偽君子巴貝爾	Awakening Scenario	這真是個美好的世界，對不對？\希望今天也能這麼和平。
100415	鉢里	祈禱的鉢里	Awakening Scenario	有得必有失。\為了實現願望，你願意付出什麼？
100416	柳道士	轉世的柳道士	Awakening Scenario	死亡雖是必然。\但活著卻充滿各種可能性。
100418	露娜	新月露娜	Awakening Scenario	你好！我是露娜，照耀著你的月光。\我期待這天很久了。♬
100421	莫娜	新人莫娜	Awakening Scenario	新手的運氣可是不容小覷！\雖然我是新手，但我已經準備好要大戰一場了！
100422	妲比	賽車手 妲比	Awakening Scenario	走到魔界的盡頭吧！\奔向莫娜的懷抱吧！
100423	伽那莎	特立獨行伽那莎	Awakening Scenario	呀呼！哈哈哈！感覺真棒！\不管是金錢還是名譽，只要是讓我臉上有光的，我都愛極了！
100424	黛波拉	驅魔師 黛波拉	Awakening Scenario	有長耳朵的給我聽好！\你知道惡魔是沒有人權的對吧？
100425	哈索爾	大力無雙哈索爾	Awakening Scenario	十二使徒中最強大的驅魔師。
100426	潘	田園的潘	Awakening Scenario	從安靜之處流露出的和平。\田園的守護者：潘。
100427	波摩納	純白的波摩納	Awakening Scenario	我們會一起尋找妳的幸福！\所以我們結婚吧！
100428	妲比	愛恨交織妲比	Awakening Scenario	莫娜姐姐，妲比在這裡。
100430	提亞瑪特	孤劍提亞瑪特	Awakening Scenario	我會給你個找理由的機會。\真想看你拼命求饒的樣子。
100431	伊索德	白手伊索德	Awakening Scenario	1%的勇氣和99%的努力！我們就在海邊一起狂歡吧！
100432	秋牡丹	仲夏秋牡丹	Awakening Scenario	風險越高，報酬越佳！你要試試看嗎？
100433	崔斯坦	攔網崔斯坦	Awakening Scenario	我在送出信號了！這次可千萬別錯過！
100434	黛娜	先知黛娜	Awakening Scenario	我是世界之源，\至高之星。我是你的神。
100435	瑪爾斯♥	漂亮瑪爾斯♥	Awakening Scenario	漂亮、甜美的惡魔公主登場！\要上了喔！漂亮、甜美、如惡魔般性感~★
100436	薩圖恩♥	神秘薩圖恩♥	Awakening Scenario	在這樣的時候，我最有活著的感覺。\我會為了你，成為最閃耀的存在。
100437	娜普圖♥	努力派娜普圖♥	Awakening Scenario	我會為你全心全意的歌唱，\不管你身在何處都一樣！
100438	維納斯♥	天真維納斯♥	Awakening Scenario	這是我的閃亮時刻。\就靠大家的應援了！
100439	夏洛特	夏洛特	Awakening Scenario	為榮譽而戰！成為一把能夠刺穿天堂的長槍！
100440	狄蜜特	淨火的狄蜜特	Awakening Scenario	我的意志力與你的善良讓美夢成真。
100441	嫦娥	守護神嫦娥	Awakening Scenario	「我的願望是保護你。我會守護你的笑容！」
100443	HATSUNE MIKU	HATSUNE MIKU	Awakening Scenario	電子歌姬登場了！她如天使般的聲音撫慰著野蠻的惡魔。
100444	SNOW MIKU	SNOW MIKU	Awakening Scenario	一名丹頂的巫女在雪景中巍然而立。
100445	瑪亞特	解放的瑪亞特	Awakening Scenario	被虛偽的信仰給囚禁的少女，從所有的煩惱中解脫了。
100446	里歐	善良的里歐	Awakening Scenario	啊，你好！\我是里歐，夏娃主人的助手。
100447	羅蘋	怪盜羅蘋	Awakening Scenario	只要有寶物，就會有怪盜！\呃，這當招牌台詞會很糟嗎？
100448	希特莉	甜美的希特莉	Awakening Scenario	「真心相待自己。感受在你心中甜蜜的愛情。」
100449	麗莎	暗黑剋星麗莎	Awakening Scenario	目標是成為未來的節能機器人，利用太陽能來提供家庭供電。「對魔王決戰兵器：惡魔剋星初號機，麗莎，啟動！」
100450	迪諾	勤勉的迪諾	Awakening Scenario	沒有什麼事是完美的。\努力會克服所有弱點！
100451	妲比	魔王妲比	Awakening Scenario	噢呵呵呵呵！在魔王妲比的面前跪下吧！
100452	莫娜	烈日沙灘莫娜	Awakening Scenario	防曬準備，確認！\和莫娜單獨相處的炎熱夏季。
100453	麗莎	比基尼麗莎	Awakening Scenario	就算不游泳，夏日也可以很有趣。呵呵...幹嘛擺那個臉啊？
100454	妲比	學校泳裝妲比	Awakening Scenario	看好啦，一種全新的魅力誕生！\妲比才不怕仲夏的刺眼烈日！
100455	希爾德	新娘希爾德	Awakening Scenario	終於到了。\我跟小不點客人結婚的那天終於到了。♥
100456	伊菲斯	浪漫的伊菲斯	Awakening Scenario	我的太陽，我的靈魂。\將妳的命運交到我手中吧。
100457	帕拉斯	帕拉斯	Awakening Scenario	我追求絕望與毀滅…\讓一切歸於虛無。
100458	雅典娜	雅典娜	Awakening Scenario	這面大盾就是我的化身。\我就是主人的盾。
100459	希特莉	臉紅心跳希特莉	Awakening Scenario	這次我會用我的魅力\偷走你的心！
100460	尼曼	貓耳尼曼	Awakening Scenario	弗雷，那個煩人的渾蛋…！\這件洋裝是怎麼回事啊？！
100461	弗雷	復甦的弗雷	Awakening Scenario	我們又見面了！\是我，復甦歸來的弗雷大人！
100463	瑪莉‧蘿絲	瑪莉‧蘿絲	Awakening Scenario	小惡魔僕人\我會好好享受大人的假期的！
100464	霞	霞	Awakening Scenario	我現在缺少的東西…是什麼呢…
100465	穗香	穗香	Awakening Scenario	絕對機密的女學生\和我一起悠閒地渡個假吧。
100467	奧凱德	女巫奧凱德	Awakening Scenario	不給糖就搗蛋！\我準備了一份會讓人吃驚的禮物！
100468	梅芙	派對巨星梅芙	Awakening Scenario	魔力完全解放！\我就讓你見識一下梅芙姊姊真正的能耐♪
100469	妲比	蛻變妲比	Awakening Scenario	我愛她，但也恨她……\誕生自相反心意的漆黑絕望。
100470	莫娜	光芒莫娜	Awakening Scenario	克服妳的黑暗過去……\邁向嶄新的光芒吧！
100471	巴托里	花魁巴托里	Awakening Scenario	從今以後，妳就是我的新娘。\我發誓會保護妳。
100472	夏娃	神秘的轉學生夏娃	Awakening Scenario	啥？我在哪？\夏娃一如往常地毫無方向感。
100473	狼人	神樂狼人	Awakening Scenario	要幫你占卜今年運勢嗎？\會是生？或是死呢？
100474	勒達	聖誕勒達	Awakening Scenario	大家好。我帶禮物來了！\這些禮物是給你們的！！！
100475	自請妃	古弦樂師自請妃	Awakening Scenario	要來聽聽名歌手自請妃的一首曲嗎？\聽了之後暈過去也不知道喔~
100476	報喪女妖	悲慟的報喪女妖	Awakening Scenario	在蝶之羽上……\你能聽見我的聲音嗎？我在這裡……
100477	SNOW MIKU	SNOW MIKU	Awakening Scenario	和純潔的雪\一同飛舞降臨的公主。
100478	諾愛兒	諾愛兒	Awakening Scenario	我們統制機構誓死捕捉「死神」。
100479	誠	誠	Awakening Scenario	我把話先放在前面！ 我可是完全不知道「手下留情」四個字怎麼寫。
100480	奈茵	奈茵	Awakening Scenario	讓我看看你的願望吧！
100481	盧茵	貫刺的盧茵	Awakening Scenario	為了魯弗斯大人的榮耀！
100482	藪貓	藪貓	Awakening Scenario	我是藪貓，是隻野生的貓。\我住在熱帶草原哦！
100483	浣熊	浣熊	Awakening Scenario	交給我吧！
100484	耳廓狐	耳廓狐	Awakening Scenario	你真的超酷的啦！
100485	麗莫斯	飢餓的麗莫斯	Awakening Scenario	我會吃，一直吃，\然後把它們全吃光♥
100486	菲爾納多	自傲的菲爾納多	Awakening Scenario	你真的以為自己能從我的箭下逃脫嗎？
100487	該隱	驅魔師該隱	Awakening Scenario	如主所命：\傾聽神之語。
100488	比利	神射手比利	Awakening Scenario	孤獨的水槍手，\比利的槍管在咆哮！
100489	安妮	決戰安妮	Awakening Scenario	孤傲的水槍手，\安妮的槍管在怒吼！
100490	凱諾	魔姬凱諾	Awakening Scenario	夜晚是這個世界和那個世界相連的時刻……\如果你不閉上眼睛，可能就會迷失其中。
100491	玉藻前	九尾狐玉藻前	Awakening Scenario	就是你！我們對到眼了。\乖乖把肉給妾身拿過來。
100492	瑪弗德特	正義之花瑪弗德特	Awakening Scenario	我不會縱容破壞規則的人！
100493	凱薩琳	劈腿的凱薩琳	Awakening Scenario	婚姻只不過是個「傳統」，對吧？\說真的，誰會想被綁住呢？
100494	凱薩琳	女朋友凱薩琳	Awakening Scenario	你劈腿了，對吧？\你承認嗎？
100495	琳	琳	Awakening Scenario	沒關係。\我會一直陪著你的。
100496	赫克特	魅惑的赫克特	Awakening Scenario	少子化是很嚴重的問題！\拜託幫幫我了！
100497	萊瑪	迅速的 萊瑪	Awakening Scenario	你是我的夢中情人。 我要的並不多。\只要你的衣…啊，當我沒說！
100500	奧弗伊斯	匆忙的奧弗伊斯	Awakening Scenario	我不想浪費自己人生的任何一刻。所以呢！\我要先從結婚開始。
100502	塞特	替身塞特	Awakening Scenario	主啊…主啊！\你為何要遺棄我？
100503	姬瓦	平靜的姬瓦	Awakening Scenario	寒冬有點難受對吧？\別擔心。春天就要到了。
100504	吉爾丁	凍原吉爾丁	Awakening Scenario	找到啦！\你的命掌握在我手裡了！
100505	艾修	滑雪艾修	Awakening Scenario	贏或輸，\沒賭一把不會知道結果。
100506	阿提蜜絲	月光阿提蜜絲	Awakening Scenario	月是癲狂的女神。\惡魔，喚醒我內心的憤怒。
100507	帕赫特	活潑的帕赫特	Awakening Scenario	前輩真是超幸運的。\能讓可愛的我那麼在乎你。
100508	勒達	甜美的勒達	Awakening Scenario	是誰規定在情人節女生一定要送巧克力的？\我也想要巧克力！
100509	希特莉	奢華的希特莉	Awakening Scenario	惡魔先生，如何啊？\我的糖果、巧克力和女僕裝？
100510	塞爾凱特	感興趣的塞爾凱特	Awakening Scenario	你能教教我什麼是愛嗎？
100511	歐洛斯	可愛的歐洛斯	Awakening Scenario	只要吃了巧克力，就能傳達心意。\因為那就是愛的味道。
100512	塞美勒	伴侶_塞美勒	Awakening Scenario	很快的，我們就會舉辦一場\宣示我們彼此永恆之愛的儀式。
100513	拉弗斯	魅影怪盜拉弗斯	Awakening Scenario	她是城市中的鬼魂，無聲無息、無痕無跡。\在黑夜的掩護之下，她將摘下夜空中最美麗的星。
100514	炎龍	憤怒的炎龍	Awakening Scenario	一隻巨大的蜥蜴怪物出現在紅色火焰中！
100515	冰龍	冷酷的冰龍	Awakening Scenario	一隻巨大的蜥蜴怪物出現在藍色火焰中！
100516	泰迪	四分五裂泰迪	Awakening Scenario	泰迪會讓你最壞的夢魘成真。
100517	傳訊者	聲音傳訊者	Awakening Scenario	「仔細聽好了。我只說一次。如果你漏掉一部份的話，就別哭著跑來找我。」
100518	追擊者	深夜追擊者	Awakening Scenario	「嘿，你！對，就是那個壞人！晚上出門閒晃時最好小心點！」
100519	迪亞布羅	白翼的迪亞布羅	Awakening Scenario	一名從人心的黑暗深淵誕生的Child。欲望是最純粹的感情。
100520	卡利宇迦	破壞的卡利宇迦	Awakening Scenario	「吼－－－－－！我會把你硬生生咬碎。或者，我可以直接把你咬死！」
100521	鎖鏈殺手	泛用型鎖鏈殺手	Awakening Scenario	「在你生命的終點等待的是毫無意義的死亡。要不就死在這裡，不然就努力活下去。選擇權在於你！」
100522	花束	孤獨的花束	Awakening Scenario	「被愛或是被拋棄？但是我只想要過得開心。」
100523	骷髏	古老的骷髏	Awakening Scenario	儘管只有一個記憶，這名Child卻有著可怕的執著心，找尋著對自己來說最好的解答。
100524	斷頭台	黎明的斷頭台	Awakening Scenario	想要美麗地死去嗎？那就讓我斬下你的頭吧！
100525	黑帝斯	沸騰的黑帝斯	Awakening Scenario	燒吧！燒吧！讓地獄的烈火吞噬一切吧！
100526	巴西利斯克	沙漠的巴西利斯克	Awakening Scenario	它儘管看起來很溫馴，卻有致命的毒液。
100527	海卓拉	混沌的海卓拉	Awakening Scenario	我會……保護弱者……\我會……粉碎……所有擋路的人……
100528	哥摩拉	批判的哥摩拉	Awakening Scenario	這具身體充滿了苦痛與醜惡。
100530	亞巴頓	惡棍亞巴頓	Awakening Scenario	「吃或是被吃。選擇在你。不用說，我就是負責吃的那一方。」
100531	奧爾加	藍暗影奧爾加	Awakening Scenario	雲層中映著奇妙的身影，有個都市傳說提到，就在那裏藏著一隻孤獨的龍呢！
100532	巴祖卡	綠頭盔巴祖卡	Awakening Scenario	「收到。目標已鎖定。一定會確實解決目標。」
100533	安瓿	毒藥安瓿	Awakening Scenario	「歡迎，貴客！你今天看起來有點憔悴呢…」
100534	摩亞	魔方摩亞	Awakening Scenario	「你好，主人。我是您忠心的Child，摩亞。請等一會兒。這裡還有其他剩下的摩亞。」
100536	看守者	紅色的看守者	Awakening Scenario	惡魔正在看著你。如果它一直盯著你，就安靜地起身並離開。
100537	看守者	藍色的看守者	Awakening Scenario	惡魔正在看著你。如果你的脊椎傳來一陣寒意，往前跑而且別回頭。
100538	看守者	暗黑的看守者	Awakening Scenario	惡魔正在看著你。如果你在黑暗中看見發光的東西，不要發出聲音。
100539	看守者	綠色的看守者	Awakening Scenario	惡魔正在看著你。如果你在樹林裡聽到風聲，那就吹口哨。
100540	看守者	光明的看守者	Awakening Scenario	惡魔正在看著你。如果你覺得難為情，就躲到洞裡。
100541	蕾蒂	束縛的蕾蒂	Awakening Scenario	一個用拘束具將自己綁住以防止自己發瘋的女人。
100542	侍者	束領結的侍者	Awakening Scenario	「各位先生女士…有人叫服務生嗎？也就是呼喚我這個深夜的使者？」
100543	萬聖節	夢幻的萬聖節	Awakening Scenario	「一個膽小的Child偽裝成一個醜陋的怪物。不要再靠近了！」
100544	復仇女孩	紅色的復仇女孩	Awakening Scenario	紅色的復仇女孩憤怒的燃燒著。「為了報復我會追到地獄的最深處！」
100545	復仇女孩	藍色的復仇女孩	Awakening Scenario	藍色的復仇女孩很殘酷。「我將加倍返還我所受到的憎恨和痛苦。」
100546	復仇女孩	綠色的復仇女孩	Awakening Scenario	綠色的復仇女孩會奪走一切，包括你的心。「你必須用生命為你的罪孽付出代價！」
100547	復仇女孩	發光的復仇女孩	Awakening Scenario	發光的復仇女孩永遠不會熄滅。「逃吧！直到這憤怒消散為止。」
100548	復仇女孩	紫色的復仇女孩	Awakening Scenario	紫色的復仇女孩致力於復仇。「做你想做的。但我還是會奪走一切。」
100549	噪音	嗡嗡的噪音	Awakening Scenario	「被你鄰居的吵雜噪音打擾嗎？要不要用我致命的聲音為你報復呢？」
100550	赫茲	DJ赫茲	Awakening Scenario	準備好接受這世上最邪惡的音樂吧！死亡金屬，惡魔的尖叫聲！
100551	海翠克	虛假的海翠克	Awakening Scenario	你的弱點在…這裡！出血大放送！
100552	阿姆斯	瘋狂兔兔阿姆斯	Awakening Scenario	「復活節兔就是這個樣子！你可別忘了！」
100553	鬥士	球鞋鬥士	Awakening Scenario	夜晚街道的鬥士像海市蜃樓一樣在2:00 AM出現。
100554	曼提	惡夢曼提	Awakening Scenario	在破碎的記憶中，顯露出一個小小的惡夢…
100555	永恆之槍	暗永恆之槍	Awakening Scenario	除我皆惡。\惡之末路唯審判爾。
100556	寶箱怪	驚人的寶箱怪	Awakening Scenario	「吼－－－！為了保護我珍惜的東西，我需要尖牙和利齒！」
100557	封箱者	熱血的封箱者	Awakening Scenario	「吼嚕嚕嚕…為了保護我重要的事物，我需要強力的手腕！」
100558	奇美拉	沉默的奇美拉	Awakening Scenario	「你看起來確實很開心。再讓我看看你更有趣的表情嘛～」
100559	血龍	炎王血龍	Awakening Scenario	炎王血龍。隱藏其存在的紅色火焰是瘋狂的顏色。
100560	毛球毛球	吵雜的毛球毛球	Awakening Scenario	他們被水噴到時，會變得異常凶暴。把卷毛弄濕可是不行的啊！
100561	草隆	綠羽的草隆	Awakening Scenario	如果聽到沙沙草聲，那你一定很靠近草隆了。
100562	光隆	光羽的光隆	Awakening Scenario	如果聽到電流在劈啪作響，那你一定很靠近光隆了。
100563	火隆	紅羽的火隆	Awakening Scenario	如果聽到燃燒的火焰聲，那你一定很靠近火隆了。
100564	波隆	水羽的波隆	Awakening Scenario	如果你聽到滴水聲，一定很靠近水羽的水隆了。
100565	暗隆	黑羽的暗隆	Awakening Scenario	如果聽到砰砰的彈跳聲，那你一定很靠近暗隆了。
100566	蒼龍	冰王蒼龍	Awakening Scenario	有著青色火焰的蒼龍正在靜靜地等待復仇的機會。
100567	安卡	守衛安卡	Awakening Scenario	起來吧，我的戰友。\戰爭開始了。
100568	機甲指揮官	炮擊機甲指揮官	Awakening Scenario	這場戰爭尚未結束。\我是機甲指揮官，回歸戰場的戰敗士兵。
100569	機甲士兵	武裝機甲士兵	Awakening Scenario	我很高興能與你相遇，主人！\我是機甲士兵，你忠誠的戰士！
100570	不來梅	旋轉不來梅	Awakening Scenario	你好，我親愛的朋友♪\我是跳舞娃娃，已經在這等候多時了♪
100573	豬老大	無情的豬老大	Awakening Scenario	我喜歡友善的人。\他們既軟弱又容易被擊敗！
100576	天使洛特	弓箭手天使洛特	Awakening Scenario	一個有著嬰兒天使外觀的邪惡Child。
100577	盧恩	綠寶石盧恩	Awakening Scenario	埋沒在沙漠中的遠古記憶。\2000年前留下的愛情證明。
100578	歐洛拉王	情熱王歐洛拉王	Awakening Scenario	可惡的惡魔！\準備好接受審判吧，洛洛！
100579	妖精	沉默的妖精	Awakening Scenario	誰需要聖誕節呢？！今夜就是惡魔降臨的夜晚！
100580	紅鼻子	沉默的紅鼻子	Awakening Scenario	可憐的惡魔馴鹿，只剩下自己了。
100581	禮物袋	好孩子的禮物袋	Awakening Scenario	你就不想知道你的禮物是什麼嗎？想瞄一眼嗎？可以，但只能看一點點喔。
100584	生物	被遺棄的生物	Awakening Scenario	逝者如斯。\被自己創造者拋棄的可憐怪物。
100585	安瓿	玩具安瓿	Awakening Scenario	早安！\我今天要開給你一些絕望的處方~
100586	摩亞	雙面摩亞	Awakening Scenario	羊群怎麼也想不到。\竟有野狼藏身其中。
100624	夜世界的\居民	夜世界的居民	Tutorial	縱身躍入這個充滿著霓虹光輝的欲望都市--夜世界吧！
100625	蘭菲的\黑暗商店	蘭菲的黑暗商店	Tutorial	生活在夜世界中，謎一般的女人--蘭菲登場！
100626	轉生館	轉生館	Tutorial	歡迎來到生與死的狹縫中。
100627	地獄式\魔界溫泉♨	地獄式魔界溫泉♨	Tutorial	放鬆你的身心！\魔界溫泉終於開張了！
100628	Evil頻道	Evil頻道	Tutorial	由您的深夜小夥伴A.I，帶來的最新消息！
100629	重生迷宮	重生迷宮	Tutorial	在惡魔式煉金術研究所地下沉眠之物……
100630	無盡對決\盛大開幕	無盡對決盛大開幕	Tutorial	不管如何，都一定要比Evil頻道還閃耀！\地獄最有魅力的一面？
100631	與艾波娜旅行至\魔界的盡頭	與艾波娜旅行至魔界的盡頭	Tutorial	地點：魔界與人界的十字路口
100632	回憶酒吧	回憶酒吧	Tutorial	有想要回憶的片段嗎？
100635	赫菲斯托斯的\鍛造屋	赫菲斯托斯的鍛造屋	教學	在洞穴中迴盪的鐵鎚敲擊聲……
100636	地下迷宮\簡單	地下迷宮簡單	Underground Scenario	歡迎，黑暗之種！
100637	地下迷宮\最高級	地下迷宮一般	Underground Scenario	難道……\前往地下的大門已經打開了？！
100638	地下迷宮\一般	地下迷宮困難	Underground Scenario	時間彷彿在這裡停止，聚集地的最下層。
100640	Romeo\&\Juliet	Romeo & Juliet	Ragna:Break Season 12	在互相擦肩而過的舞台上，會為全新愛戀的舞台揭幕嗎？
100641	女生要有野心！	女生要有野心！	Narrative Dungeon	名聲、榮光，甚至是你，\都是我的！
100643	羅賓	正義儀式之劍羅賓	Awakening Scenario	在毫無正義的世界中，一道光束劃破黑暗。
100644	勞拉	決意的勞拉	Awakening Scenario	她躲在哪？她也該是時候現身了吧。\我真的很想見她。我是說真的。
100645	蜜卡拉	狡猾的蜜卡拉	Awakening Scenario	啊，你好香啊！\你的血…我能嚐一口嗎？
100646	吸血鬼\獵人	吸血鬼獵人	Season Scenario	妳…妳太可疑了。妳是個吸血鬼對吧？
100648	阿爾蒂斯	誓劍勇者阿爾蒂斯	Awakening Scenario	我向此劍宣誓\我對魯薩爾卡的永恆之愛！
100649	魯薩爾卡	悲劇的魯薩爾卡	Awakening Scenario	玫瑰更其名\而不改其香。
100650	薩圖恩♥	夢想家_薩圖恩♥	Awakening Scenario	勇氣帶給我希望。\希望帶給我愛。
100651	尼爾提	滅諦尼爾提	Awakening Scenario	我會吞噬你所有的苦惱，並消除你的痛苦。
100652	卡拉拉特里	漆夜卡拉拉特里	Awakening Scenario	我是女神的影子。\如果你想見我，就進入無光的黑暗之中吧。
100653	阿爾葛斯	兇惡的 阿爾葛斯	Awakening Scenario	別擔心。\沒有事情是我做不到的。
100654	墨丘利	熱忱 墨丘利	Awakening Scenario	我是你的翅膀、你的影子，你身邊吹拂的風。\我永遠都會在你身邊守護你。
100655	Taken	Taken	Season Scenario	主人公與希特莉被綁到了不知名的南國小島？！
100656	奧德修斯	旁觀者 奧德修斯	Awakening Scenario	急迫的決定，就是糟糕的決定。\永遠要三思而後行。
100657	帝瓦茲	淑女 帝瓦茲	Awakening Scenario	面對內心，你毫無選擇。\就算是我也無法束縛自己的感情…
100658	朱諾	主人 朱諾	Awakening Scenario	有人說愛情比地獄業火還炙熱。\只要帝瓦茲還活著，我的愛就永遠不會熄滅。
100659	澤菲羅斯	競速 澤菲羅斯	Awakening Scenario	看著你掙扎著想打敗我，\很有趣。
100660	克洛托	吉祥物 克洛托	Awakening Scenario	歡迎。你想怎麼試探自己的命運呢？
100661	惡魔方程式	惡魔方程式	Narrative Dungeon	誰是亞摩斯島上最厲害的車手？
100662	抓得到我的話\就來吧	抓得到我的話就來吧	Season Scenario	抓得到我的話就來吧。前提是你沒先被抓到的話。
100663	卡西亞	追擊者 卡西亞	Awakening Scenario	就算是最有天賦的小偷，\終究會留下蹤跡的。
100664	卡庫斯	掠奪者 卡庫斯	Awakening Scenario	最好鎖上你的門。\夜幕降臨了。
100668	歐洛拉	回憶的歐洛拉	Awakening Scenario	如果你是我的起源，\那我希望你成為你自己的終點。
100669	普洛瑟羅	吞食的普洛瑟羅	Awakening Scenario	我會吞噬一切活物。\這就是地獄。
100671	卡莉普索	惡毒的卡莉普索	Awakening Scenario	請獨愛我一人！\將一切奉獻給愛的純真Child。
100672	邁達斯	流氓邁達斯	Awakening Scenario	你想要力量嗎？\當願望被託付時，黑翼使徒從之而生。
100673	Fantasy Island	Fantasy Island	Narrative Dungeon	一場在亞摩斯島上的意外邂逅……可能會遇到個不錯的夥伴。
100674	綾音	綾音	Awakening Scenario	至少讓我覺得有趣點吧？
100675	麗鳳	麗鳳	Awakening Scenario	我會玩得很開心的。♪
100676	跑吧，惡魔	跑吧，惡魔	Destiny Child Chapter.3 : Intermission	衝吧，惡魔！\衝到我們到達目的地為止吧。
100677	聖誕老人要進城了	聖誕老人要進城了	Narrative Dungeon	天上的榮耀與地球的和平。
100681	提泰妮亞	逆轉提泰妮亞	Awakening Scenario	讓光芒展現的時候到了。\大家好！很高興又跟大家見面了！
100682	赫菲斯托斯	鐵匠赫菲斯托斯	Awakening Scenario	鐵鎚敲擊金屬與火焰燃燒的聲音。\夫復何求？
100685	有出口的迷宮	有出口的迷宮		我不知道這到底怎麼回事，但看起來，我似乎被困在了一個迴圈裡。我想我身陷在一座迷宮裡了。
100686	盛開	盛開	Season Scenario	妳的無知和自負，總有一天會害死自己的。
100687	哪吒	無憂無慮的哪吒	Awakening Scenario	我是最強的！\世界上沒有能阻止我的人！
100688	仙娥	忠誠的仙娥	Awakening Scenario	主人，你的安危比我們的還重要。
100691	米麗安	驅魔師米麗安	Awakening Scenario	我已為自己的罪孽付出代價。\我所在之處即是地獄。
100692	特蕾莎	誓言的特蕾莎	Awakening Scenario	就算全世界都背棄了妳，\我也會陪在妳身邊。
100694	The\Winter's\Tale	The Winter's Tale	Season Scenario	一個關於生活在雪山中溫柔惡魔的故事。
100695	夢幻假期	夢幻假期	Narrative Dungeon	混亂又顛覆的夢幻世界！\他們究竟在夢中失去了什麼呢？
100696	第3-1章\上主，求你垂憐	3-1 上主，求你垂憐	Destiny Child Chapter.3	請憐憫我們吧。不讓惡魔趁虛而入。
100698	莫娜	完美的莫娜	Awakening Scenario	人生如夢。\莫娜作的是什麼夢呢？
100699	麗莎	奇幻之夢麗莎	Awakening Scenario	她願意為自己的主人而死。\前提是他值得自己那麼做。
100701	懷舊	懷舊	Season Scenario	讓我們放下悔恨與回憶，向前邁進吧！
100704	阿羅漢	壯麗的 阿羅漢	Awakening Scenario	過去和未來都不如手中的沙塵。\我的朋友，讓我們好好享受當下吧。
100705	使者之杖	吞噬的使者之杖	Awakening Scenario	你好，我愚蠢的同胞。\讓我們看看你有多有趣吧。
100707	瑪爾斯♥	閃耀的瑪爾斯♥	Awakening Scenario	漂亮甜美如惡魔般性感☆\瑪爾斯♥公主要撼動你的世界。
100708	薩圖恩♥	黎明薩圖恩♥	Awakening Scenario	忘記你悲慘的過去然後放眼未來。\未來就會如同天空般清澈明亮。
100709	亞莉亞	絢爛亞莉亞	Awakening Scenario	只要我們堅持到底，\就沒有我們無法征服的舞台。
100711	娜普圖♥	閃亮娜普圖♥	Awakening Scenario	我們希望這首歌能帶給大家力量。
100712	維納斯♥	亮眼維納斯♥	Awakening Scenario	能讓維納斯♥看看你們的愛與支持嗎？\讓我們開始表演吧！
100713	狗狗的願望	狗狗的願望	Narrative Dungeon	娜普圖♥離自己成為最強偶像又進一步。\但為何這無法讓她開心呢？
100716	洛基	洛基	Awakening Scenario	盲目的依舊盲目。\可憐的羔羊，讓我引導你吧。
100717	夏娃	失樂園夏娃	Awakening Scenario	讓我們擺脫所有無意義的一切。\夏娃在世界的盡頭徘徊。
100718	姬瓦	苛刻的 姬瓦	Awakening Scenario	女王花園的入侵者，\沉默的在她面前跪下吧。
100719	反覆夢	反覆夢	Season Scenario	永眠之夢。無法解開的考驗。黛娜到底想要什麼答案？
100720	既視感	既視感	Narrative Dungeon	由可愛的帕赫特親手作的巧克力喔！
100722	Heart to heart	Heart to heart	Season Scenario	不要害怕。\內心會幫忙帶路的。
100723	梅提斯	低語的梅提斯	Awakening Scenario	聽到了你的內心。\現在要來聽聽我的嗎？
100724	奈芙蒂斯	開心的奈芙蒂斯	Awakening Scenario	不要沮喪！\時間可是有限的喔。
100725	艾芙	滿盈的艾芙	Awakening Scenario	我們都會變幸福的~！\要有希望！
100726	莫平	頑強的莫平	Awakening Scenario	你在開玩笑嗎？你沒有陷入低潮。\那只是藉口而已。
100727	布拉達曼特	可愛的布拉達曼特	Awakening Scenario	你怎麼可能不愛上我這樣\美麗又完美的女孩呢？♡
100728	來吧！	來吧！	Narrative Dungeon	誤解不斷累積，加深了兩人間的嫌隙。\他們之間究竟會如何發展呢？
100729	無盡的\情人節	無盡的情人節	Ragna:Break Season 14	這是什麼感覺？為什麼我的心跳得那麼快？
