// key	CHARACTER_DUNGEON_NAME_	CHARACTER_DUNGEON_SECOND_NAME_	CHARACTER_DUNGEON_LOCATION_DESC_
510008	第8关	伟大的薇薇安	
5110	<故事>	什么是爱？	薇薇安温暖地安抚所有人。她所说的爱到底是什么呢？
511001	第1关	让大家开心的方法 （困难）	
511002	第2关	对女孩的承诺 （困难）	
511003	第3关	老实说…… （困难）	
511004	第4关	让我们来爱吧 Ⅰ （困难）	
511005	第5关	让我们来爱吧 Ⅱ （困难）	
511006	第6关	让我们来爱吧 Ⅲ （困难）	
511007	第7关	Memoire （困难）	
511008	第8关	伟大的薇薇安 （困难）	
5600	<故事>	《夏季麻烦》	充满麻烦的\仲夏庆典。
560001	第1关	《夏季麻烦》	
560002	第2关	所有人各就各位！	
560003	第3关	该跑了！	
560004	第4关	涌水射手姐妹归来	
560005	第5关	水枪再战	
560006	第6关	决战	
560007	第7关	那是警告还是建议？	
560008	第8关	忽略	
5610	<故事>	《夏季麻烦》	充满麻烦的\仲夏庆典。
561001	第1关	《夏季麻烦》（困难）	
561002	第2关	所有人各就各位！（困难）	
561003	第3关	该跑了！（困难）	
561004	第4关	涌水射手姐妹归来（困难）	
561005	第5关	水枪再战（困难）	
561006	第6关	决战（困难）	
561007	第7关	那是警告还是建议？（困难）	
561008	第8关	忽略（困难）	
5800	<故事>	大乱斗	新的圣骑士团员选拔开始了？！
580001	第1关	转场	
580002	第2关	交易	
580003	第3关	大乱斗 Ⅰ	
580004	第4关	大乱斗 Ⅱ	
580005	第5关	大乱斗 Ⅲ	
580006	第6关	大乱斗 Ⅳ	
580007	第7关	无惧之人	
580008	第8关	发现	
5810	<故事>	大乱斗	新的圣骑士团员选拔开始了？！
581001	第1关	HARD 转场	
581002	第2关	HARD 交易	
581003	第3关	HARD 大乱斗 Ⅰ	
581004	第4关	HARD 大乱斗 Ⅱ	
581005	第5关	HARD 大乱斗 Ⅲ	
581006	第6关	HARD 大乱斗 Ⅳ	
581007	第7关	HARD 无惧之人	
581008	第8关	HARD 发现	
